lefthip_angles_angles,leftknee_angles_angles,leftfoot_angles_angles,righthip_angles_angles,rightknee_angles_angles,rightfoot_angles_angles,leftshoulder_angles_angles,leftelbow_angles_angles,leftwrist_angles_angles,rightshoulder_angles_angles,rightelbow_angles_angles,rightwrist_angles_angles,hips_angles_angles,neck_angles_angles
[ 2.89104373 -0.79079388  2.55551274],[-2.78039922  0.4761248   1.85149224],[0. 0. 0.],[-2.29863406 -0.59002045 -1.19130203],[ 2.66964579  0.19134729 -0.75947325],[0. 0. 0.],[ 1.04764597 -0.09602818 -0.16598531],[ 0.21043243 -0.09322275 -0.83184305],[0. 0. 0.],[-0.45036938 -0.4700434   1.61508596],[-1.33280504  0.16774531 -0.21299638],[0. 0. 0.],[-2.75604037 -0.48573515 -1.76199787],[-0.86078333  0.50969983 -1.03228662]
[ 2.74964193 -0.79856454  2.26206308],[-2.66464195  0.38043053  1.33972206],[0. 0. 0.],[-2.29866712 -0.58835296 -1.18855739],[ 2.67467903  0.17747607 -0.7160621 ],[0. 0. 0.],[ 1.02232338 -0.14976496 -0.26593724],[ 0.18525735 -0.07353765 -0.75409144],[0. 0. 0.],[-0.4030267  -0.43828351  1.65707618],[-1.36508981  0.15653713 -0.19236997],[0. 0. 0.],[-2.75807625 -0.47463943 -1.75920646],[-0.86587647  0.50688861 -1.02160927]
[ 2.79161036 -0.81315909  2.36234254],[-2.71921733  0.45066136  1.63767295],[0. 0. 0.],[-2.26784427 -0.59778455 -1.16652038],[ 2.67446439  0.16388579 -0.66479677],[0. 0. 0.],[ 1.03884807 -0.08301388 -0.14500941],[ 0.23379857 -0.10841092 -0.86562938],[0. 0. 0.],[-0.37677315 -0.42126836  1.68518798],[-1.26004876  0.15143143 -0.2073334 ],[0. 0. 0.],[-2.76513521 -0.43824675 -1.76028992],[-0.87647437  0.49340657 -0.98620994]
[ 2.53888066 -0.80221333  1.87665571],[-2.62386974  0.38881726  1.27872706],[0. 0. 0.],[-2.26368511 -0.65691788 -1.25577243],[ 2.65560284  0.13636829 -0.53762751],[0. 0. 0.],[ 1.03732456 -0.07178732 -0.12565747],[ 0.22248972 -0.10679258 -0.89253844],[0. 0. 0.],[-0.38272551 -0.43284981  1.6970069 ],[-1.24065519  0.145655   -0.20353894],[0. 0. 0.],[-2.766918   -0.39074124 -1.75876561],[-0.87614599  0.47926258 -0.96153438]
[ 2.54530214 -0.80992395  1.89762725],[-2.62241456  0.40065077  1.30548908],[0. 0. 0.],[-2.27114228 -0.65559332 -1.26296065],[ 2.65733632  0.13037507 -0.51682046],[0. 0. 0.],[ 1.03654131 -0.07695108 -0.13480063],[ 0.21993675 -0.10551356 -0.89219886],[0. 0. 0.],[-0.36349224 -0.40997252  1.69386589],[-1.26332554  0.12896965 -0.17605739],[0. 0. 0.],[-2.767362   -0.38533493 -1.75820451],[-0.87648049  0.47864728 -0.9600832 ]
[ 2.64721832 -0.8302665   2.10161848],[-2.65976942  0.43625383  1.4680503 ],[0. 0. 0.],[-2.26653014 -0.65218766 -1.25190742],[ 2.65522055  0.14468366 -0.56838231],[0. 0. 0.],[ 1.01713005 -0.11059069 -0.19793109],[ 0.21924103 -0.09512295 -0.81634581],[0. 0. 0.],[-0.35561829 -0.39928733  1.68913616],[-1.2911149   0.11850223 -0.15718785],[0. 0. 0.],[-2.76666375 -0.38366215 -1.76021691],[-0.87429299  0.47700987 -0.95950032]
[ 2.69122799 -0.84188357  2.19574366],[-2.6923869   0.46974984  1.61711193],[0. 0. 0.],[-2.26721    -0.65477385 -1.25679209],[ 2.65940735  0.15435441 -0.60943459],[0. 0. 0.],[ 1.00979282 -0.11279091 -0.20359143],[ 0.22081686 -0.10082767 -0.85424181],[0. 0. 0.],[-0.35801305 -0.40169482  1.68845997],[-1.29096805  0.11924382 -0.15819384],[0. 0. 0.],[-2.76678981 -0.38437334 -1.76284741],[-0.87334154  0.47610968 -0.95890956]
[ 2.74496779 -0.86484283  2.32032643],[-2.66870384  0.45376022  1.52800301],[0. 0. 0.],[-2.26336963 -0.65830302 -1.25753778],[ 2.64887661  0.19498762 -0.74186218],[0. 0. 0.],[ 1.01046556 -0.11035837 -0.19906379],[ 0.23488938 -0.10807641 -0.85970928],[0. 0. 0.],[-0.33641228 -0.3792169   1.6928545 ],[-1.34592852  0.10158258 -0.12737893],[0. 0. 0.],[-2.76675474 -0.38270858 -1.76797389],[-0.86866598  0.47588325 -0.96351559]
[ 2.98335717 -0.89658267  2.81483663],[-2.86361466  0.58211251  2.26781932],[0. 0. 0.],[-2.23711424 -0.67182057 -1.24628759],[ 2.64431964  0.21056725 -0.78882267],[0. 0. 0.],[ 1.02578669 -0.12380738 -0.2192415 ],[ 0.23478889 -0.09900197 -0.79537176],[0. 0. 0.],[-0.34956614 -0.3906063   1.68413285],[-1.34460311  0.0955675  -0.12000582],[0. 0. 0.],[-2.77660693 -0.38430636 -1.78886567],[-0.86798313  0.46881703 -0.95154644]
[ 3.03947636 -0.95368401  2.94439363],[-2.89778008  0.65232373  2.44657588],[0. 0. 0.],[-2.19614368 -0.67951079 -1.20954674],[ 2.61348167  0.21940265 -0.77370883],[0. 0. 0.],[ 1.08936309 -0.13530708 -0.22276415],[ 0.11344081 -0.05103247 -0.84483426],[0. 0. 0.],[-0.38869541 -0.41595293  1.64037907],[-1.33238033  0.07096638 -0.09025636],[0. 0. 0.],[-2.77224458 -0.38380649 -1.78538242],[-0.85699349  0.46484322 -0.95614737]
[ 3.07505544 -0.99076173  3.01855851],[-3.0589054   0.70944452  2.91914304],[0. 0. 0.],[-2.15023177 -0.70268973 -1.19149897],[ 2.56739896  0.2295919  -0.74461682],[0. 0. 0.],[ 1.09735395 -0.14014287 -0.22863373],[ 0.10653864 -0.04920603 -0.86478017],[0. 0. 0.],[-0.39570932 -0.41728924  1.62535967],[-1.3285126   0.06661692 -0.08506492],[0. 0. 0.],[-2.77551428 -0.38033455 -1.785091  ],[-0.8559527   0.46274102 -0.95343617]
[-3.10858367 -1.06277827 -3.085444  ],[ 3.07408151  0.79180676 -2.98036099],[0. 0. 0.],[-2.01395867 -0.75375894 -1.11861758],[ 2.49161477  0.21565239 -0.62170252],[0. 0. 0.],[ 1.05213529 -0.13880124 -0.23829635],[ 0.08388282 -0.03829129 -0.85611738],[0. 0. 0.],[-0.27327498 -0.30543374  1.68337829],[-1.34464006  0.0038502  -0.0048367 ],[0. 0. 0.],[-2.75610364 -0.28971793 -1.79090007],[-0.81719117  0.41902481 -0.91302268]
[-2.55951626 -0.98146013 -2.11970138],[ 2.73966265  0.67599861 -2.09105457],[0. 0. 0.],[-1.9678283  -0.70840966 -1.01495296],[ 2.41609062  0.29950018 -0.75674291],[0. 0. 0.],[ 0.98442469 -0.1213218  -0.22556482],[ 0.14546225 -0.06608385 -0.85179703],[0. 0. 0.],[-0.32790261 -0.35100896  1.64016081],[-1.29313825  0.04704097 -0.06231335],[0. 0. 0.],[-2.74364621 -0.29133349 -1.7902465 ],[-0.79719301  0.4143492  -0.92585307]
[-2.48416869 -0.88673961 -1.89589033],[ 2.70589988  0.59512794 -1.89115438],[0. 0. 0.],[-2.11823823 -0.61936299 -1.03582945],[ 2.4837351   0.26499735 -0.74453318],[0. 0. 0.],[ 1.10548219 -0.14417696 -0.23306343],[ 0.1465535  -0.04468604 -0.59100928],[0. 0. 0.],[-0.48167809 -0.47748367  1.5617059 ],[-1.29388246  0.14408962 -0.19050136],[0. 0. 0.],[-2.74438645 -0.43715823 -1.78559066],[-0.81169632  0.460523   -0.99881989]
[-2.37888338 -0.85294476 -1.69543615],[ 2.64561704  0.52078982 -1.62176178],[0. 0. 0.],[-2.09275319 -0.59861892 -0.98011809],[ 2.49519072  0.24001961 -0.69115787],[0. 0. 0.],[ 1.08722804 -0.1429553  -0.23584708],[ 0.17110829 -0.05184452 -0.58716876],[0. 0. 0.],[-0.46474197 -0.47569057  1.5949599 ],[-1.30594835  0.12899088 -0.16847042],[0. 0. 0.],[-2.75185024 -0.42703646 -1.80561897],[-0.80816971  0.44857892 -0.98015327]
[-2.2639214  -0.86772545 -1.55781361],[ 2.57872345  0.50619708 -1.45968158],[0. 0. 0.],[-2.02279425 -0.60874801 -0.93005033],[ 2.47760545  0.24420283 -0.68391427],[0. 0. 0.],[ 1.10282943 -0.12231732 -0.19846698],[ 0.13422897 -0.03705145 -0.5379383 ],[0. 0. 0.],[-0.30913152 -0.34293125  1.67622339],[-1.52609859  0.01877998 -0.01963868],[0. 0. 0.],[-2.76774971 -0.37861671 -1.8143685 ],[-0.81528493  0.43667498 -0.94925152]
[-2.10322704 -0.89960099 -1.40298604],[ 2.52641979  0.49867084 -1.35139783],[0. 0. 0.],[-1.90162064 -0.63245474 -0.85954555],[ 2.46643263  0.22579194 -0.62484263],[0. 0. 0.],[ 1.04428808 -0.17347987 -0.29997646],[ 0.08448324 -0.02799862 -0.63972139],[0. 0. 0.],[-0.21549261 -0.24868785  1.71485949],[-1.42595723 -0.08456461  0.09777443],[0. 0. 0.],[-2.78009331 -0.30629874 -1.82550339],[-0.80878224  0.40969112 -0.90386994]
[-2.01996446 -0.8989305  -1.30989801],[ 2.51346245  0.52971223 -1.39146776],[0. 0. 0.],[-1.8554465  -0.65651718 -0.85319995],[ 2.43952126  0.26904072 -0.70800417],[0. 0. 0.],[ 1.03007987 -0.14044518 -0.24727974],[ 0.20337676 -0.06704067 -0.63501222],[0. 0. 0.],[-0.17377206 -0.20305461  1.72681343],[-1.48890076 -0.13482567  0.14630599],[0. 0. 0.],[-2.79494273 -0.29153564 -1.83634269],[-0.81327974  0.40267797 -0.88518854]
[-1.80831369 -0.86556269 -1.06187773],[ 2.43228725  0.47563969 -1.15921261],[0. 0. 0.],[-1.6704802  -0.72421256 -0.79285107],[ 2.30153583  0.35468512 -0.76326152],[0. 0. 0.],[1.04949187 0.04572517 0.07896163],[ 0.30782056 -0.13352909 -0.81388111],[0. 0. 0.],[-0.12967574 -0.14881009  1.70843859],[-1.37360929 -0.16620458  0.20246729],[0. 0. 0.],[-2.80337339 -0.18717347 -1.83334722],[-0.78506966  0.35484464 -0.81740314]
[-1.69066971 -0.83100194 -0.92331908],[ 2.31509995  0.55774855 -1.15695569],[0. 0. 0.],[-1.55417187 -0.72341569 -0.71247915],[ 2.23639298  0.37536418 -0.744689  ],[0. 0. 0.],[ 1.02563466 -0.01931748 -0.03430552],[ 0.22917055 -0.0812296  -0.6788534 ],[0. 0. 0.],[-0.12991405 -0.14944554  1.71085093],[-1.36925252 -0.14725805  0.18022503],[0. 0. 0.],[-2.80926037 -0.1433827  -1.82403799],[-0.75907903  0.3335701  -0.79874769]
[-1.69403364 -0.77830292 -0.86885314],[ 2.24657944  0.58831536 -1.12603327],[0. 0. 0.],[-1.5890635  -0.68351128 -0.69512983],[ 2.23086188  0.38269952 -0.75341028],[0. 0. 0.],[1.01694357 0.03263946 0.05854992],[ 0.28174114 -0.1050319  -0.70993348],[0. 0. 0.],[-0.13936398 -0.15997428  1.70879568],[-1.3281303 -0.1292127  0.1649537],[0. 0. 0.],[-2.83635119 -0.18255282 -1.80761541],[-0.80206323  0.36196459 -0.81482328]
[-1.6270958  -0.68996627 -0.7266026 ],[ 2.30520816  0.42920213 -0.91195097],[0. 0. 0.],[-1.49185975 -0.68224404 -0.63393611],[ 2.07010001  0.48564006 -0.79058224],[0. 0. 0.],[0.99209018 0.01230885 0.02274384],[ 0.22763252 -0.09734648 -0.80566468],[0. 0. 0.],[-0.11864957 -0.14118815  1.74432679],[-1.24653678 -0.11958929  0.16617595],[0. 0. 0.],[-2.85711177 -0.18536777 -1.83000697],[-0.79909405  0.35424676 -0.80189101]
[-1.54376496 -0.67048528 -0.65386429],[ 2.23275011  0.46094891 -0.89555371],[0. 0. 0.],[-1.36817338 -0.62607267 -0.51611282],[ 1.84801323  0.49416163 -0.64473476],[0. 0. 0.],[1.02818957 0.02518421 0.04458876],[ 0.26233727 -0.13054423 -0.92002849],[0. 0. 0.],[-0.11546963 -0.13932713  1.75801757],[-1.22935466 -0.12161592  0.1720708 ],[0. 0. 0.],[-2.88549336 -0.20038463 -1.83383491],[-0.80579056  0.35815848 -0.80326067]
[-1.48301238 -0.65872046 -0.6067693 ],[ 2.16518501  0.50077152 -0.89758782],[0. 0. 0.],[-1.29650425 -0.59959667 -0.45999249],[ 1.87169266  0.47294574 -0.63225832],[0. 0. 0.],[1.02940078 0.01695903 0.02998547],[ 0.23427449 -0.12422021 -0.97235171],[0. 0. 0.],[-0.08585589 -0.10074581  1.73027815],[-1.16833085 -0.14185107  0.2140948 ],[0. 0. 0.],[-2.9111213  -0.19891964 -1.82985988],[-0.82026465  0.36073526 -0.79423198]
[-1.40246337 -0.64686791 -0.55166137],[ 2.03638741  0.5372901  -0.83973577],[0. 0. 0.],[-1.16136505 -0.59956602 -0.40019828],[ 1.60601235  0.56193901 -0.58098833],[0. 0. 0.],[0.97018193 0.02392797 0.04538998],[ 0.24806219 -0.1298788  -0.96158634],[0. 0. 0.],[-0.08332675 -0.09960027  1.7484973 ],[-1.10573271 -0.14886935  0.24053749],[0. 0. 0.],[-2.92539934 -0.20604815 -1.8264558 ],[-0.81673403  0.36144106 -0.79911811]
[-1.33596408 -0.64947989 -0.5192403 ],[ 1.95838157  0.5806022  -0.83676149],[0. 0. 0.],[-1.1257793  -0.58637197 -0.37645924],[ 1.53784779  0.56246088 -0.54513082],[0. 0. 0.],[ 0.83027469 -0.14990826 -0.3375161 ],[ 0.11764387 -0.05054832 -0.81096041],[0. 0. 0.],[-0.07731369 -0.09380135  1.76314274],[-1.15727702 -0.16437586  0.25088159],[0. 0. 0.],[-2.94071553 -0.22117741 -1.85651214],[-0.81562009  0.35754914 -0.7923075 ]
[-1.13681197 -0.68471734 -0.44764395],[ 1.73511601  0.67743776 -0.78763123],[0. 0. 0.],[-0.90761081 -0.58392397 -0.29111793],[ 1.04328106  0.61461102 -0.36083264],[0. 0. 0.],[ 0.84647635 -0.12814596 -0.28296332],[ 0.15111255 -0.0607755  -0.76367511],[0. 0. 0.],[-0.0861971  -0.10420455  1.75966854],[-1.16450882 -0.1802994   0.27288489],[0. 0. 0.],[-2.9521397  -0.23520526 -1.87007735],[-0.81250526  0.35959203 -0.79952773]
[-0.75220085 -0.68314633 -0.27895561],[ 1.29978764  0.77326595 -0.60017031],[0. 0. 0.],[-0.35504987 -0.46952771 -0.08576956],[ 0.57772576  0.51765836 -0.15704138],[0. 0. 0.],[ 0.88343635 -0.06985614 -0.1475165 ],[ 0.16366539 -0.0738493  -0.84640346],[0. 0. 0.],[-0.0803714  -0.09908697  1.77889757],[-1.16243845 -0.18649126  0.28281598],[0. 0. 0.],[-2.97246992 -0.24871242 -1.87336768],[-0.82412532  0.36802975 -0.80513216]
[ 0.11319254 -0.41592503  0.02390953],[ 0.48536242  0.60484406 -0.15416764],[0. 0. 0.],[ 0.08498616 -0.21195761  0.00904599],[ 0.32830949  0.27047465 -0.04507037],[0. 0. 0.],[ 0.82914835 -0.03353822 -0.07617959],[ 0.25036558 -0.11593043 -0.86415832],[0. 0. 0.],[-0.07594333 -0.09435596  1.78645356],[-1.12487738 -0.19545651  0.30859363],[0. 0. 0.],[-2.98094871 -0.25955144 -1.86901686],[-0.82599097  0.37076704 -0.80877317]
[ 0.11237085 -0.33182387  0.0188359 ],[ 0.44697613  0.53237169 -0.12378289],[0. 0. 0.],[ 0.06859253 -0.17819032  0.00612987],[ 0.31852162  0.25207129 -0.04069811],[0. 0. 0.],[0.77410924 0.01287276 0.0315784 ],[ 0.34823479 -0.17433399 -0.9221872 ],[0. 0. 0.],[-0.05283054 -0.06565015  1.78648152],[-1.10660435 -0.22208787  0.35720258],[0. 0. 0.],[-2.99779037 -0.2659115  -1.87786727],[-0.83082148  0.37184582 -0.80618474]
[ 0.08747948 -0.29790874  0.01313587],[ 0.45483427  0.50232994 -0.11861798],[0. 0. 0.],[ 0.05567164 -0.16531113  0.00461326],[ 0.29823246  0.25795034 -0.03896362],[0. 0. 0.],[ 0.81663183 -0.0046825  -0.01082325],[ 0.2375065  -0.14080206 -1.0675836 ],[0. 0. 0.],[-0.0595049  -0.06723599  1.69272493],[-1.00420517 -0.27716937  0.49756068],[0. 0. 0.],[-3.01170873 -0.26683726 -1.86976282],[-0.82948795  0.37388698 -0.81154593]
[ 0.07055178 -0.22968074  0.00814133],[ 0.48957426  0.45222196 -0.11480254],[0. 0. 0.],[ 0.05531508 -0.13170367  0.0036488 ],[ 0.26933919  0.23050353 -0.03136729],[0. 0. 0.],[ 0.75813273 -0.0326329  -0.08188566],[ 0.2177224  -0.12723889 -1.05547979],[0. 0. 0.],[0.06323806 0.06871261 1.65378756],[-0.82392698 -0.22332069  0.50236506],[0. 0. 0.],[-3.02612848 -0.24810507 -1.87946028],[-0.81992138  0.3659295  -0.80504955]
[ 0.09990638 -0.15519076  0.0077743 ],[ 0.60732432  0.40572518 -0.1287305 ],[0. 0. 0.],[ 0.05280973 -0.08530729  0.00225442],[ 0.25179462  0.18771258 -0.02382705],[0. 0. 0.],[ 0.78677249 -0.03937898 -0.09482594],[ 0.21376465 -0.12576858 -1.06143671],[0. 0. 0.],[0.14691274 0.14699367 1.57134901],[-0.72867141 -0.18593012  0.47954678],[0. 0. 0.],[-3.04395526 -0.24586148 -1.88770188],[-0.83012333  0.364548   -0.79232829]
[ 0.20182244 -0.07052024  0.00714347],[ 0.49072777  0.34253766 -0.08656916],[0. 0. 0.],[ 0.11821386 -0.02113061  0.00125047],[ 0.34797839  0.1744985  -0.03074661],[0. 0. 0.],[0.76040844 0.10276598 0.25596011],[ 0.49533813 -0.22361785 -0.83575338],[0. 0. 0.],[0.11804829 0.12114966 1.5967882 ],[-0.85967442 -0.22213349  0.47728936],[0. 0. 0.],[-3.05766642 -0.28410303 -1.89207391],[-0.84516029  0.36716378 -0.78316756]
[ 0.20445711 -0.03063645  0.00314312],[ 0.47107313  0.31455189 -0.07608158],[0. 0. 0.],[ 0.1203104  -0.00532437  0.00032068],[ 0.32637489  0.17686477 -0.02919515],[0. 0. 0.],[0.75068973 0.09832912 0.24846556],[ 0.50599863 -0.22580216 -0.82658836],[0. 0. 0.],[0.10655186 0.1103483  1.60586777],[-0.93211081 -0.25492101  0.49893555],[0. 0. 0.],[-3.06603858 -0.28420344 -1.90359501],[-0.84375806  0.36286047 -0.77601123]
[ 0.19294591 -0.00937762  0.00090751],[ 0.40911741  0.27434513 -0.05725981],[0. 0. 0.],[ 1.19887233e-01 -5.20370281e-04  3.12302921e-05],[ 0.27336647  0.16498429 -0.02274271],[0. 0. 0.],[0.72581377 0.0672078  0.17659687],[ 0.4681123  -0.28972817 -1.09820546],[0. 0. 0.],[0.10517335 0.10982898 1.61418075],[-0.93454259 -0.25314394  0.49412542],[0. 0. 0.],[-3.07029693 -0.28225994 -1.902354  ],[-0.84055071  0.36248642 -0.7782865 ]
[ 0.18180835  0.02436584 -0.00222119],[ 0.40484279  0.21952824 -0.04522836],[0. 0. 0.],[ 0.07325268 -0.01375371  0.00050398],[ 0.36056471  0.19166894 -0.03503758],[0. 0. 0.],[ 0.73326571 -0.05308635 -0.13806044],[ 0.27951451 -0.16858648 -1.08176758],[0. 0. 0.],[0.10049166 0.10452467 1.61020356],[-0.93252641 -0.24867501  0.4868285 ],[0. 0. 0.],[-3.07347989 -0.27648407 -1.90349441],[-0.83970099  0.35849633 -0.7711717 ]
[ 0.15881072  0.04469823 -0.00355735],[ 0.42364832  0.19791482 -0.04269462],[0. 0. 0.],[ 0.08049587  0.00872207 -0.00035124],[ 0.37899258  0.17450772 -0.0335522 ],[0. 0. 0.],[ 0.71799072 -0.09032174 -0.23970287],[ 0.25125893 -0.14234773 -1.02782685],[0. 0. 0.],[0.13506981 0.13155567 1.54435955],[-0.86371882 -0.24575239  0.52362995],[0. 0. 0.],[-3.08086893 -0.27554626 -1.89810315],[-0.84450652  0.35187077 -0.75356544]
[ 0.27956782  0.0884686  -0.01245563],[ 0.27377561  0.13199806 -0.01820858],[0. 0. 0.],[ 0.11400607  0.0352584  -0.00201222],[ 0.33163219  0.13309261 -0.02230542],[0. 0. 0.],[ 0.68685438 -0.09329504 -0.25961524],[ 0.25704291 -0.14723821 -1.0371779 ],[0. 0. 0.],[0.13698679 0.13222935 1.53535024],[-0.84723005 -0.2401411   0.52288882],[0. 0. 0.],[-3.08676628 -0.27846785 -1.87030226],[-0.85315255  0.35715949 -0.75611102]
[ 0.27737577  0.09574787 -0.01337489],[ 0.27723651  0.1261996  -0.01762943],[0. 0. 0.],[ 0.13857512  0.04820586 -0.00334607],[ 0.27585789  0.11571048 -0.01607941],[0. 0. 0.],[ 0.68309785 -0.09471129 -0.26506806],[ 0.25092165 -0.14417811 -1.04000986],[0. 0. 0.],[0.0720131  0.06630922 1.48830522],[-0.77490586 -0.29369342  0.69545694],[0. 0. 0.],[-3.0914825  -0.27699922 -1.8703798 ],[-0.85840974  0.35695951 -0.75095573]
