lefthip_angles_angles,leftknee_angles_angles,leftfoot_angles_angles,righthip_angles_angles,rightknee_angles_angles,rightfoot_angles_angles,leftshoulder_angles_angles,leftelbow_angles_angles,leftwrist_angles_angles,rightshoulder_angles_angles,rightelbow_angles_angles,rightwrist_angles_angles,hips_angles_angles,neck_angles_angles
[ 2.15737641 -0.38552321  0.69833266],[-2.55818349  0.24677068  0.78334696],[0. 0. 0.],[ 2.70243727 -0.76971745  2.13441182],[-2.96847182  0.43670697  2.396006  ],[0. 0. 0.],[ 0.7219126  -0.57407571 -1.32729959],[ 0.10015667 -0.04092878 -0.77538991],[0. 0. 0.],[-0.07833342 -0.05113939  1.15647297],[-0.7916199   0.05491505 -0.13126307],[0. 0. 0.],[ 2.93269364 -0.47574001  1.92622887],[-0.8189933  -0.07193954  0.16543987]
[ 2.15897022 -0.38133059  0.69237931],[-2.56264387  0.24102741  0.77235812],[0. 0. 0.],[ 2.71089085 -0.76482415  2.14537521],[-2.96320288  0.42902971  2.36255966],[0. 0. 0.],[ 0.71408822 -0.57129278 -1.33386336],[ 0.10166207 -0.04233878 -0.78873448],[0. 0. 0.],[-0.07328803 -0.04760869  1.15196652],[-0.79321913  0.05702908 -0.1359987 ],[0. 0. 0.],[ 2.93279993 -0.4918543   1.92202891],[-0.80708663 -0.0707006   0.16527615]
[ 2.16187809 -0.37905389  0.69069801],[-2.57688706  0.23358592  0.76864135],[0. 0. 0.],[ 2.71818988 -0.76015569  2.15446772],[-2.96223425  0.42674087  2.35482917],[0. 0. 0.],[ 0.71535482 -0.57305472 -1.33514816],[ 0.09801001 -0.04179988 -0.80578409],[0. 0. 0.],[-0.15683672 -0.10535014  1.18194056],[-0.71393567  0.07361114 -0.19682922],[0. 0. 0.],[ 2.93133211 -0.50439582  1.91778675],[-0.79832018 -0.06958161  0.1646557 ]
[ 2.18636291 -0.37432772  0.70152661],[-2.57536624  0.24041655  0.78706596],[0. 0. 0.],[ 2.74491872 -0.75048157  2.19800755],[-2.95381586  0.40168454  2.27514188],[0. 0. 0.],[ 0.74355163 -0.57263802 -1.293479  ],[ 0.13153973 -0.0544782  -0.78445762],[0. 0. 0.],[-0.25858972 -0.19930181  1.31106791],[-0.68003733  0.12880992 -0.36066213],[0. 0. 0.],[ 2.9315035  -0.53343721  1.91235862],[-0.77469568 -0.06656395  0.16286305]
[ 2.19866648 -0.37460185  0.71184111],[-2.5852073   0.24027551  0.7998215 ],[0. 0. 0.],[ 2.76431449 -0.74557584  2.23332159],[-2.96664283  0.40476982  2.33379968],[0. 0. 0.],[ 0.74009035 -0.57313593 -1.29929452],[ 0.12720432 -0.05170074 -0.77130313],[0. 0. 0.],[-0.16126871 -0.12438609  1.31313389],[-0.81776568  0.12924586 -0.2965045 ],[0. 0. 0.],[ 2.93363552 -0.54601342  1.91542851],[-0.76526645 -0.06436431  0.15963888]
[ 2.21343785 -0.37036821  0.716241  ],[-2.58570627  0.2405957   0.80146516],[0. 0. 0.],[ 2.78031726 -0.73943131  2.26081556],[-2.99792228  0.4289253   2.50342735],[0. 0. 0.],[ 0.76250073 -0.5780033  -1.27635371],[ 0.13797541 -0.05483841 -0.7556957 ],[0. 0. 0.],[-0.13489722 -0.10000606  1.27522972],[-0.84081474  0.11652657 -0.2594797 ],[0. 0. 0.],[ 2.93463661 -0.5586823   1.91540416],[-0.75337824 -0.06238338  0.15742678]
[ 2.21509603 -0.37109994  0.71893201],[-2.57638384  0.24559419  0.80378902],[0. 0. 0.],[ 2.78577825 -0.73690959  2.26989356],[-3.00630821  0.43067998  2.54089164],[0. 0. 0.],[ 0.74323611 -0.57517455 -1.29842437],[ 0.14324549 -0.05739657 -0.76120449],[0. 0. 0.],[-0.13925042 -0.10192957  1.26303002],[-0.82810794  0.10944151 -0.24800643],[0. 0. 0.],[ 2.93400481 -0.55686946  1.91736084],[-0.75704338 -0.06206138  0.15578517]
[ 2.22511566 -0.36756321  0.72076633],[-2.56609858  0.24924215  0.80080252],[0. 0. 0.],[ 2.79695691 -0.73095202  2.28788683],[-3.02114562  0.43377669  2.60740133],[0. 0. 0.],[ 0.75059467 -0.57492029 -1.28755875],[ 0.13505643 -0.05304244 -0.74759355],[0. 0. 0.],[-0.11519566 -0.0859995   1.28211106],[-0.88179438  0.11794889 -0.24895322],[0. 0. 0.],[ 2.93355454 -0.56033191  1.91864794],[-0.75383344 -0.06108105  0.15404929]
[ 2.23186962 -0.36725399  0.72584502],[-2.56259392  0.25792111  0.82122898],[0. 0. 0.],[ 2.80410941 -0.73578351  2.30924197],[-3.07437627  0.47424429  2.86512787],[0. 0. 0.],[ 0.74042993 -0.57193949 -1.29668293],[ 0.11757256 -0.04648726 -0.75239049],[0. 0. 0.],[-0.1684329  -0.1217415   1.25064071],[-0.81829852  0.10658998 -0.24481704],[0. 0. 0.],[ 2.93264172 -0.56055685  1.92088308],[-0.75014781 -0.05930522  0.15039107]
[ 2.23249096 -0.36643358  0.72484993],[-2.55446925  0.26166944  0.82110828],[0. 0. 0.],[ 2.82208548 -0.74184566  2.35606918],[-3.09425883  0.48311378  2.95001791],[0. 0. 0.],[ 0.74553704 -0.57145498 -1.28856265],[ 0.10225882 -0.04007881 -0.74656768],[0. 0. 0.],[-0.19575381 -0.13905709  1.23380164],[-0.75964486  0.09521408 -0.23756487],[0. 0. 0.],[ 2.93240354 -0.56156951  1.92001442],[-0.74958116 -0.05922407  0.15031038]
[ 2.22847163 -0.36722365  0.72294003],[-2.55718564  0.26048507  0.82134627],[0. 0. 0.],[ 2.82199814 -0.73977941  2.35370462],[-3.08157777  0.47414327  2.89439424],[0. 0. 0.],[ 0.7415224  -0.57175865 -1.29480373],[ 0.09584883 -0.03839071 -0.76148933],[0. 0. 0.],[-0.18555198 -0.13084667  1.22701935],[-0.7315728   0.09498923 -0.24692275],[0. 0. 0.],[ 2.93339226 -0.5637687   1.91940547],[-0.74852297 -0.05956277  0.15140145]
[ 2.22270611 -0.36778487  0.71917245],[-2.57032404  0.24799268  0.80275093],[0. 0. 0.],[ 2.81159768 -0.73687334  2.32719836],[-3.02175075  0.43799135  2.61500503],[0. 0. 0.],[ 0.73299083 -0.57207877 -1.30760634],[ 0.09582165 -0.03833209 -0.76063107],[0. 0. 0.],[-0.18345537 -0.12624371  1.20406631],[-0.72594523  0.07387231 -0.19398091],[0. 0. 0.],[ 2.93777906 -0.56262233  1.92238605],[-0.74931114 -0.06058549  0.15381501]
[ 2.22160482 -0.3731037   0.7279826 ],[-2.54787334  0.25332469  0.78894861],[0. 0. 0.],[ 2.8260106  -0.75836955  2.38176289],[-2.96622733  0.40621396  2.33472196],[0. 0. 0.],[ 0.71496903 -0.55739267 -1.30738141],[ 0.1003148  -0.04171252 -0.78764051],[0. 0. 0.],[-0.16532231 -0.11726885  1.23285647],[-0.73886468  0.07866555 -0.20256907],[0. 0. 0.],[ 2.93723311 -0.55913633  1.92604566],[-0.75149478 -0.06057109  0.15328885]
[ 2.18448051 -0.40042956  0.74575471],[-2.53453715  0.26530616  0.80549422],[0. 0. 0.],[ 2.79714127 -0.79448254  2.35551225],[-2.90570215  0.40505189  2.09482268],[0. 0. 0.],[ 0.66332525 -0.52095902 -1.31730512],[ 0.18031742 -0.08285596 -0.85982849],[0. 0. 0.],[-0.2421599  -0.16101253  1.17103423],[-0.64204484  0.06224286 -0.18669903],[0. 0. 0.],[ 2.93172765 -0.53962337  1.92768558],[-0.76812607 -0.06464762  0.15968232]
[ 2.11483795 -0.42282743  0.72746043],[-2.52920343  0.26597978  0.80063882],[0. 0. 0.],[ 2.6929559  -0.84353561  2.20075449],[-2.85321947  0.46398395  2.03943558],[0. 0. 0.],[ 0.65798768 -0.51808045 -1.32011363],[ 0.16347463 -0.07414139 -0.85024623],[0. 0. 0.],[0.12080172 0.06646888 1.00532463],[-0.93153625 -0.04528132  0.09003908],[0. 0. 0.],[ 2.93326106 -0.52838733  1.92442819],[-0.7631695  -0.06812447  0.16943915]
[ 2.01156962 -0.43118767  0.66522673],[-2.52819811  0.26453274  0.79543545],[0. 0. 0.],[ 2.41029664 -0.77517844  1.63492443],[-2.75596952  0.3819891   1.56109148],[0. 0. 0.],[ 0.6808222  -0.54055017 -1.32758348],[ 0.14762269 -0.07039923 -0.88888096],[0. 0. 0.],[0.11787589 0.0635191  0.98782013],[-0.92870634 -0.05664383  0.11299797],[0. 0. 0.],[ 2.94425902 -0.52958835  1.91178898],[-0.74962722 -0.0776966   0.19695481]
[ 1.98786282 -0.40280209  0.60808271],[-2.48363311  0.25127324  0.70870462],[0. 0. 0.],[ 2.28292962 -0.71515564  1.36901351],[-2.70630695  0.36669175  1.39554691],[0. 0. 0.],[ 0.77141298 -0.56106582 -1.23428644],[ 0.24659848 -0.0972402  -0.74828258],[0. 0. 0.],[-0.07459825 -0.0482367   1.14774423],[-0.82667339  0.01053675 -0.02402245],[0. 0. 0.],[ 2.94600297 -0.55435944  1.87743486],[-0.71184671 -0.08438034  0.22614396]
[ 1.92757423 -0.42120989  0.59723439],[-2.42763859  0.27498871  0.71052266],[0. 0. 0.],[ 2.18223363 -0.67580964  1.18814331],[-2.66166265  0.40493184  1.39610993],[0. 0. 0.],[ 0.74676457 -0.55374513 -1.25510405],[ 0.22265034 -0.0844516  -0.72272272],[0. 0. 0.],[-0.10169116 -0.06841554  1.18400547],[-0.79925717  0.01150093 -0.02722906],[0. 0. 0.],[ 2.94973136 -0.55370122  1.88105348],[-0.70252907 -0.08781317  0.23863918]
[ 1.91694064 -0.40408047  0.56751524],[-2.39736667  0.26809802  0.6653685 ],[0. 0. 0.],[ 2.11225338 -0.67256561  1.10729817],[-2.58721704  0.44678812  1.34766438],[0. 0. 0.],[ 0.82561303 -0.59670057 -1.22435811],[ 0.2076833  -0.06936392 -0.64275896],[0. 0. 0.],[-0.00792775 -0.00471986  1.07399755],[-0.85187243 -0.04106802  0.09046666],[0. 0. 0.],[ 2.9519742  -0.58620292  1.86498686],[-0.6744653  -0.09163554  0.26005561]
[ 1.88873428 -0.41358178  0.56433251],[-2.39957137  0.27067481  0.67339815],[0. 0. 0.],[ 2.03223936 -0.69825092  1.06246853],[-2.52843758  0.4774947   1.31092796],[0. 0. 0.],[ 0.85703988 -0.51338442 -1.04302691],[ 0.3373594  -0.11546245 -0.65436252],[0. 0. 0.],[-0.3979955  -0.25980957  1.14965918],[-0.48049885  0.04304397 -0.17528022],[0. 0. 0.],[ 2.96349731 -0.58675726  1.86973768],[-0.65742579 -0.09734971  0.28371688]
[ 1.86782433 -0.43677138  0.58294191],[-2.32560244  0.31331219  0.70068121],[0. 0. 0.],[ 1.95984782 -0.73253892  1.03885835],[-2.46484446  0.49613655  1.24771326],[0. 0. 0.],[ 0.84730235 -0.50320614 -1.03614898],[ 0.30901186 -0.1079098  -0.66757561],[0. 0. 0.],[-0.40152327 -0.25137811  1.11129158],[-0.59221638  0.0237469  -0.07780339],[0. 0. 0.],[ 2.9644849  -0.581004    1.88061629],[-0.65050704 -0.09928028  0.29253706]
[ 1.72964155 -0.47310893  0.55113116],[-2.1554975   0.37596279  0.68053364],[0. 0. 0.],[ 1.7863405  -0.77611667  0.94001026],[-2.36150573  0.51904432  1.14689537],[0. 0. 0.],[ 0.79195562 -0.49619502 -1.0895411 ],[ 0.23279439 -0.09249946 -0.7538132 ],[0. 0. 0.],[-0.47603332 -0.31568647  1.16122919],[-0.51067345  0.02937497 -0.1124225 ],[0. 0. 0.],[ 2.96464605 -0.5199777   1.88339475],[-0.66972062 -0.11044169  0.31508368]
[ 1.58061087 -0.47297485  0.47746538],[-2.10979951  0.34701476  0.59947576],[0. 0. 0.],[ 1.59511693 -0.80030197  0.81790311],[-2.29060603  0.51243345  1.04829728],[0. 0. 0.],[ 0.75687278 -0.48246721 -1.10821765],[ 0.23561434 -0.10285982 -0.82048936],[0. 0. 0.],[-0.26291346 -0.18323973  1.21456888],[-0.63468116  0.01159829 -0.03530994],[0. 0. 0.],[ 2.9684883  -0.43518622  1.88166542],[-0.70976122 -0.12776558  0.34188221]
[ 1.447558   -0.46396155  0.41164249],[-2.04271897  0.32868233  0.52896851],[0. 0. 0.],[ 1.45706873 -0.78549472  0.70813631],[-2.21360947  0.534647    1.00151548],[0. 0. 0.],[ 0.65347905 -0.46071715 -1.21072344],[ 0.25167262 -0.09292573 -0.70443964],[0. 0. 0.],[-0.13564439 -0.09726162  1.24342708],[-0.74385308 -0.01135936  0.02911876],[0. 0. 0.],[ 2.97665374 -0.38024344  1.86986128],[-0.72635523 -0.14410607  0.37537829]
[ 1.30007913 -0.46611035  0.35708329],[-1.86274477  0.34766225  0.46377951],[0. 0. 0.],[ 1.34525126 -0.7762606   0.62969499],[-2.15667406  0.55354792  0.97382233],[0. 0. 0.],[ 0.61588478 -0.44868532 -1.24464742],[ 0.21287544 -0.06890406 -0.62409558],[0. 0. 0.],[-0.16042685 -0.11838985  1.27057653],[-0.68315688  0.00480207 -0.01350723],[0. 0. 0.],[ 2.98309738 -0.33604006  1.87799109],[-0.74877819 -0.15853978  0.39895985]
[ 1.2162831  -0.47146914  0.33136832],[-1.73407758  0.35890012  0.42112824],[0. 0. 0.],[ 1.31352357 -0.76145871  0.59860304],[-2.12558107  0.55517053  0.94608719],[0. 0. 0.],[ 0.62705812 -0.44758317 -1.22413145],[ 0.17905201 -0.06158198 -0.6610697 ],[0. 0. 0.],[-0.1386036  -0.10313067  1.27870361],[-0.70955954 -0.00170426  0.00460044],[0. 0. 0.],[ 2.98760987 -0.32562186  1.88058369],[-0.73656843 -0.16073629  0.41152466]
[ 1.14242619 -0.45661103  0.29647183],[-1.64252575  0.34017324  0.36495299],[0. 0. 0.],[ 1.4101557  -0.65343568  0.5615127 ],[-2.09045361  0.51680417  0.85520772],[0. 0. 0.],[ 0.62749116 -0.44574492 -1.2194391 ],[ 0.22407099 -0.08054524 -0.68783633],[0. 0. 0.],[-0.15884471 -0.12071171  1.2988011 ],[-0.69087696  0.01575049 -0.04376135],[0. 0. 0.],[ 2.99199341 -0.30963559  1.8724375 ],[-0.73760551 -0.16925265  0.43212274]
[ 1.10942097 -0.44606935  0.27923422],[-1.64765232  0.30971089  0.33403644],[0. 0. 0.],[ 1.493994   -0.58420826  0.54314974],[-2.04441967  0.5076284   0.80281232],[0. 0. 0.],[ 0.64247621 -0.45770298 -1.22144137],[ 0.19629284 -0.07139427 -0.69588494],[0. 0. 0.],[-0.16385166 -0.11789553  1.2463963 ],[-0.68053896  0.00202795 -0.00572801],[0. 0. 0.],[ 3.00137062 -0.29004896  1.87883379],[-0.73974186 -0.17560565  0.44652243]
[ 0.79128534 -0.39839547  0.16823484],[-1.36603039  0.31221342  0.25473316],[0. 0. 0.],[ 1.47308734 -0.55082181  0.50169827],[-2.03777462  0.47714507  0.7523463 ],[0. 0. 0.],[ 0.6561953  -0.45870493 -1.20231856],[ 0.20090311 -0.09209786 -0.85764988],[0. 0. 0.],[-0.1914334  -0.13335995  1.21545451],[-0.65354371 -0.00746466  0.02202394],[0. 0. 0.],[ 3.01473932 -0.27596044  1.87965551],[-0.73850621 -0.182766    0.46501283]
[ 0.67086826 -0.35553598  0.12510155],[-1.19388942  0.30284954  0.20668385],[0. 0. 0.],[ 1.43662718 -0.54110968  0.47568905],[-2.02156577  0.4490094   0.69857221],[0. 0. 0.],[ 0.61974717 -0.45573997 -1.25363875],[ 0.16278394 -0.07262871 -0.83800464],[0. 0. 0.],[-0.18125542 -0.11964958  1.1654835 ],[-0.65976227 -0.03294481  0.09615411],[0. 0. 0.],[ 3.02735447 -0.265751    1.90295304],[-0.73505973 -0.18528579  0.47356003]
[ 0.7958592  -0.34019856  0.14414936],[-1.35819664  0.30016449  0.24291815],[0. 0. 0.],[ 1.38211856 -0.5342515   0.44520634],[-1.99670054  0.45543395  0.69040626],[0. 0. 0.],[ 0.60466836 -0.44583698 -1.25697452],[ 0.17336827 -0.09087662 -0.96411542],[0. 0. 0.],[-0.14498185 -0.09892116  1.19662277],[-0.6936441  -0.03034813  0.0839237 ],[0. 0. 0.],[ 3.0446151  -0.2651486   1.91126118],[-0.71412807 -0.18474754  0.48679619]
[ 0.68701136 -0.28482701  0.10248327],[-1.19631431  0.29662427  0.20292608],[0. 0. 0.],[ 1.36558952 -0.52952053  0.434063  ],[-1.97163418  0.47000402  0.69376933],[0. 0. 0.],[ 0.60985496 -0.44661161 -1.25004414],[ 0.14760689 -0.08142314 -1.00710469],[0. 0. 0.],[-0.11074935 -0.07567368  1.19833481],[-0.71834102 -0.03852939  0.10254297],[0. 0. 0.],[ 3.05829927 -0.25301266  1.92065862],[-0.70256427 -0.18230936  0.4888655 ]
[ 0.56239557 -0.21603663  0.06262589],[-1.10749034  0.26957813  0.16729756],[0. 0. 0.],[ 0.94279418 -0.54618333  0.28362042],[-1.55878765  0.56042397  0.55407306],[0. 0. 0.],[ 0.59827061 -0.44389071 -1.26343368],[ 0.17544678 -0.08135146 -0.86680712],[0. 0. 0.],[-0.06948918 -0.04604603  1.17020598],[-0.75326602 -0.06030042  0.15221262],[0. 0. 0.],[ 3.07077385 -0.25108587  1.90072611],[-0.69076575 -0.1895705   0.51664641]
[ 0.36586292 -0.13273379  0.02459059],[-0.88010259  0.2159721   0.10199759],[0. 0. 0.],[ 0.25860384 -0.36210129  0.04759538],[-0.86270529  0.48211995  0.22534223],[0. 0. 0.],[ 0.61831281 -0.45546964 -1.25540421],[ 0.18628042 -0.08348318 -0.84091542],[0. 0. 0.],[-0.05722558 -0.03466791  1.08921012],[-0.77430316 -0.08432086  0.20619504],[0. 0. 0.],[ 3.08300493 -0.25946677  1.87481267],[-0.67480631 -0.19703471  0.54923201]
[ 0.2154065  -0.07987078  0.0086403 ],[-0.6243672   0.15027346  0.0485807 ],[0. 0. 0.],[ 0.26407694 -0.34495022  0.04626474],[-0.86338181  0.46944522  0.21943526],[0. 0. 0.],[ 0.61055262 -0.46151791 -1.28129881],[ 0.20732283 -0.08005306 -0.73492899],[0. 0. 0.],[-0.04553225 -0.02741329  1.08377304],[-0.78862607 -0.06737353  0.16162298],[0. 0. 0.],[ 3.08541529 -0.26320698  1.87230749],[-0.66815329 -0.19841953  0.55856489]
