lefthip_angles_angles,leftknee_angles_angles,leftfoot_angles_angles,righthip_angles_angles,rightknee_angles_angles,rightfoot_angles_angles,leftshoulder_angles_angles,leftelbow_angles_angles,leftwrist_angles_angles,rightshoulder_angles_angles,rightelbow_angles_angles,rightwrist_angles_angles,hips_angles_angles,neck_angles_angles
[-2.94939064 -0.80415926 -2.69575335],[-3.13608465  0.60187628  3.1238462 ],[0. 0. 0.],[-2.22320714 -0.546965   -1.03209649],[ 2.60785437  0.16994852 -0.60406899],[0. 0. 0.],[ 1.08583279 -0.17512455 -0.28894596],[ 0.06504711 -0.02277284 -0.67333059],[0. 0. 0.],[-0.67974062 -0.54312361  1.33410082],[-1.23464988  0.24340861 -0.34124054],[0. 0. 0.],[-2.68821836 -0.49611361 -1.78935278],[-0.75227141  0.46769677 -1.08546139]
[-3.01482868 -0.81934653 -2.85133666],[-3.03041843  0.63220266  2.80455769],[0. 0. 0.],[-2.22644171 -0.55614568 -1.05073597],[ 2.61495111  0.17013687 -0.61272606],[0. 0. 0.],[ 1.08621527 -0.19591238 -0.32275082],[ 0.04490431 -0.01556001 -0.667042  ],[0. 0. 0.],[-0.66785004 -0.5398974   1.34656028],[-1.24079556  0.24318633 -0.33876412],[0. 0. 0.],[-2.68936161 -0.48789726 -1.78983252],[-0.75520927  0.46615271 -1.07864262]
[-3.0694928  -0.86680526 -2.98603083],[-2.91878646  0.66591219  2.5158964 ],[0. 0. 0.],[-2.21379428 -0.60299774 -1.11225458],[ 2.5941313   0.20614799 -0.70595433],[0. 0. 0.],[ 0.99898278 -0.17459514 -0.31808688],[ 0.15596733 -0.05653625 -0.69438298],[0. 0. 0.],[-0.5863242  -0.50396729  1.41234976],[-1.32080581  0.20719681 -0.26612472],[0. 0. 0.],[-2.6904991  -0.43597834 -1.79598453],[-0.7572804   0.45083608 -1.04577983]
[-3.07594677 -0.87223496 -3.00091746],[-2.91352178  0.66501988  2.50110706],[0. 0. 0.],[-2.20940075 -0.61242414 -1.1221677 ],[ 2.59146033  0.21127826 -0.71879198],[0. 0. 0.],[ 1.00199739 -0.17457534 -0.31693317],[ 0.14639538 -0.05314133 -0.69541985],[0. 0. 0.],[-0.56764604 -0.49341701  1.42439203],[-1.35520404  0.19212747 -0.23835796],[0. 0. 0.],[-2.690833   -0.42500632 -1.80034173],[-0.75687545  0.44555847 -1.03578059]
[-3.11274805 -0.87749773 -3.08013854],[-2.85670418  0.6473699   2.33363976],[0. 0. 0.],[-2.22690708 -0.61518606 -1.1464016 ],[ 2.60644558  0.198624   -0.69721833],[0. 0. 0.],[ 1.01333515 -0.17628705 -0.3158129 ],[ 0.14129218 -0.05106638 -0.69270581],[0. 0. 0.],[-0.57937115 -0.49917448  1.41498132],[-1.31994556  0.19129022 -0.24599487],[0. 0. 0.],[-2.69117398 -0.43673996 -1.79751788],[-0.7578075   0.45081892 -1.04508212]
[-3.11762927 -0.88139994 -3.09079207],[-2.94241992  0.63474184  2.55100911],[0. 0. 0.],[-2.23326141 -0.61613711 -1.15524579],[ 2.60520471  0.20074487 -0.7025397 ],[0. 0. 0.],[ 0.98184291 -0.24259628 -0.4483861 ],[ 0.07239509 -0.02303535 -0.61589255],[0. 0. 0.],[-0.57419464 -0.50098982  1.42811201],[-1.30379775  0.19673576 -0.25718342],[0. 0. 0.],[-2.69324876 -0.4436669  -1.79853902],[-0.75825659  0.45384293 -1.05051025]
[-3.00724781 -0.8610025  -2.85067605],[-3.09051076  0.63296678  2.98589456],[0. 0. 0.],[-2.23171965 -0.61199128 -1.14689061],[ 2.60855261  0.19670215 -0.6936    ],[0. 0. 0.],[ 0.97602626 -0.24720194 -0.45979249],[ 0.11865466 -0.03573729 -0.58450211],[0. 0. 0.],[-0.5656494  -0.49478402  1.43092651],[-1.31044987  0.18920137 -0.24569509],[0. 0. 0.],[-2.69340145 -0.44645396 -1.79857238],[-0.75737418  0.454002   -1.05193954]
[-2.84739922 -0.8319987  -2.49440222],[ 3.00831907  0.57179767 -2.69510295],[0. 0. 0.],[-2.23632858 -0.59785604 -1.12963376],[ 2.6168631   0.18514947 -0.66568156],[0. 0. 0.],[ 0.97236271 -0.25854828 -0.48238458],[ 0.16449131 -0.04490684 -0.53195861],[0. 0. 0.],[-0.55343522 -0.48385803  1.43069424],[-1.31587552  0.20066745 -0.25907684],[0. 0. 0.],[-2.69272946 -0.47021337 -1.80310664],[-0.74844625  0.4569532  -1.06918769]
[-2.79158509 -0.8235574  -2.37225045],[ 3.00555823  0.58132099 -2.69376412],[0. 0. 0.],[-2.23704203 -0.58635251 -1.11189109],[ 2.59196752  0.21717336 -0.73789601],[0. 0. 0.],[ 1.03333173 -0.22471125 -0.39208993],[ 0.28697734 -0.08075194 -0.54528659],[0. 0. 0.],[-0.57253472 -0.49537261  1.41950995],[-1.26422946  0.24522402 -0.33340637],[0. 0. 0.],[-2.69526825 -0.49575737 -1.81174845],[-0.74633247  0.45920941 -1.07640197]
[-2.73793946 -0.86795822 -2.31006317],[ 2.98214648  0.62999497 -2.66071078],[0. 0. 0.],[-2.19907443 -0.59541458 -1.08399732],[ 2.56731347  0.23261018 -0.75348274],[0. 0. 0.],[ 0.98393749 -0.21794872 -0.40276473],[ 0.44670584 -0.09780762 -0.4244541 ],[0. 0. 0.],[-0.5631885  -0.49095529  1.42747   ],[-1.25361385  0.25482821 -0.3501527 ],[0. 0. 0.],[-2.70124583 -0.49213738 -1.81017663],[-0.74802142  0.45850212 -1.07281207]
[-2.66740509 -0.89012146 -2.20375962],[ 2.91502958  0.70378272 -2.54065532],[0. 0. 0.],[-2.13884249 -0.59376215 -1.01817475],[ 2.54000517  0.25595245 -0.78643195],[0. 0. 0.],[ 1.19746259 -0.09289521 -0.13604269],[ 0.32755478 -0.11072191 -0.64711199],[0. 0. 0.],[-0.55296366 -0.47618403  1.41514548],[-1.22180714  0.2247621  -0.3195775 ],[0. 0. 0.],[-2.71078805 -0.46559519 -1.79205538],[-0.76099947  0.45592104 -1.05115848]
[-2.54958095 -0.93762809 -2.05761962],[ 2.78410918  0.74813152 -2.27890383],[0. 0. 0.],[-2.10564798 -0.59709156 -0.99030024],[ 2.50537235  0.26687183 -0.77415253],[0. 0. 0.],[ 1.24408317 -0.05817766 -0.08111926],[ 0.21516906 -0.07522425 -0.67053272],[0. 0. 0.],[-0.53309571 -0.47043554  1.44072376],[-1.23251543  0.20185955 -0.28404824],[0. 0. 0.],[-2.72164005 -0.43632038 -1.79098403],[-0.76848819  0.4441486  -1.01859074]
[-2.4571357  -0.9612358  -1.94279595],[ 2.71019958  0.73928946 -2.11226345],[0. 0. 0.],[-2.0636808  -0.61004693 -0.96923406],[ 2.47684939  0.27929876 -0.77343687],[0. 0. 0.],[ 1.23661863 -0.00323534 -0.0045481 ],[ 0.15268964 -0.04181991 -0.53374847],[0. 0. 0.],[-0.48507706 -0.44168566  1.47380223],[-1.30357491  0.13074919 -0.17118083],[0. 0. 0.],[-2.73925627 -0.39573316 -1.79905708],[-0.78373305  0.43481503 -0.98181657]
[-2.27006517 -1.01072778 -1.74246461],[ 2.65114908  0.73307621 -1.98616152],[0. 0. 0.],[-1.94426876 -0.63749543 -0.90112272],[ 2.48377861  0.2496659  -0.70464842],[0. 0. 0.],[ 1.13948102 -0.09433023 -0.14709584],[ 0.14323455 -0.04659032 -0.62805743],[0. 0. 0.],[-0.27264855 -0.28189152  1.60455962],[-1.45699003 -0.0025782   0.00288967],[0. 0. 0.],[-2.77118747 -0.31423965 -1.81244456],[-0.81113214  0.41663221 -0.91495205]
[-2.1179241  -0.95882848 -1.49335459],[ 2.62233478  0.59452954 -1.71293405],[0. 0. 0.],[-1.88828495 -0.64435716 -0.86402774],[ 2.52911329  0.2144583  -0.65626323],[0. 0. 0.],[ 1.15955983 -0.09412895 -0.14359933],[ 0.14408278 -0.04062763 -0.54884446],[0. 0. 0.],[-0.20408249 -0.22396092  1.66431986],[-1.455324   -0.08002638  0.08983253],[0. 0. 0.],[-2.80144781 -0.29808501 -1.83688314],[-0.83129543  0.40742764 -0.87552398]
[-2.00413362 -0.93734167 -1.33981506],[ 2.59825256  0.64337219 -1.74914883],[0. 0. 0.],[-1.84174458 -0.66328914 -0.85079036],[ 2.51272645  0.22987503 -0.68220266],[0. 0. 0.],[ 1.1801147  -0.09983471 -0.14893545],[ 0.13342525 -0.03732556 -0.54484171],[0. 0. 0.],[-0.2056722  -0.22056235  1.64116668],[-1.46628487 -0.07079167  0.07859801],[0. 0. 0.],[-2.82083448 -0.29342263 -1.8447191 ],[-0.83651993  0.40391733 -0.86333906]
[-1.79635461 -0.93263954 -1.12712724],[ 2.49140824  0.64169258 -1.55668934],[0. 0. 0.],[-1.66277221 -0.72204324 -0.78503   ],[ 2.42296741  0.27439718 -0.70448148],[0. 0. 0.],[ 1.11093737 -0.03189962 -0.05138976],[ 0.32761259 -0.11148425 -0.65115969],[0. 0. 0.],[-0.14578214 -0.16355132  1.68601336],[-1.3580567  -0.09209762  0.11407246],[0. 0. 0.],[-2.8315903  -0.21481639 -1.84124968],[-0.81390626  0.36863554 -0.81649198]
[-1.68297342 -0.91370138 -1.00570575],[ 2.35795117  0.70241732 -1.45091172],[0. 0. 0.],[-1.55329326 -0.70952949 -0.69820169],[ 2.3452435   0.31347248 -0.7187552 ],[0. 0. 0.],[1.04952602 0.03202858 0.05531689],[ 0.302954   -0.12438576 -0.77469474],[0. 0. 0.],[-0.13090207 -0.14730449  1.68895385],[-1.34400424 -0.13965421  0.17538617],[0. 0. 0.],[-2.84800647 -0.21652529 -1.82696947],[-0.8131949   0.37070906 -0.8213988 ]
[-1.69011049 -0.71433138 -0.79624095],[ 2.39680045  0.48765917 -1.13419305],[0. 0. 0.],[-1.51072604 -0.68001258 -0.64309557],[ 2.19002275  0.4373538  -0.8143787 ],[0. 0. 0.],[0.98410222 0.0731024  0.13622824],[ 0.31164709 -0.13948606 -0.83682493],[0. 0. 0.],[-0.12667907 -0.14512752  1.70675029],[-1.23551495 -0.11899136  0.16727544],[0. 0. 0.],[-2.87087493 -0.2349299  -1.84076982],[-0.82294732  0.3732958  -0.8168357 ]
[-1.58981565 -0.6911079  -0.70332036],[ 2.33172113  0.52869553 -1.12654193],[0. 0. 0.],[-1.41440697 -0.61895112 -0.53353783],[ 2.10034122  0.43258543 -0.73189807],[0. 0. 0.],[1.0294204  0.0715407  0.12638104],[ 0.33041372 -0.14454265 -0.81932277],[0. 0. 0.],[-0.1086611  -0.12488515  1.70982322],[-1.21315118 -0.13480702  0.1939772 ],[0. 0. 0.],[-2.90769275 -0.232168   -1.85032575],[-0.83505747  0.36901588 -0.79645783]
[-1.49465903 -0.6625378  -0.61705549],[ 2.21948664  0.54351871 -1.02240753],[0. 0. 0.],[-1.20860495 -0.60719502 -0.42606093],[ 1.82403028  0.49738848 -0.63395353],[0. 0. 0.],[0.95812389 0.14420715 0.2763416 ],[ 0.38978005 -0.29965072 -1.30573841],[0. 0. 0.],[-0.10774096 -0.12438021  1.71423752],[-1.18541373 -0.14921478  0.22106411],[0. 0. 0.],[-2.9222358  -0.22907727 -1.84732669],[-0.82286006  0.36423646 -0.79875671]
[-1.32919752 -0.67975067 -0.54052915],[ 2.04863005  0.6089192  -0.95366523],[0. 0. 0.],[-1.13613534 -0.5704321  -0.37000062],[ 1.76690165  0.48058945 -0.58015004],[0. 0. 0.],[0.99647471 0.15302777 0.27999923],[ 0.34761774 -0.29437424 -1.40246211],[0. 0. 0.],[-0.08512634 -0.10033429  1.73466428],[-1.20823317 -0.18882794  0.27269872],[0. 0. 0.],[-2.94480176 -0.21687806 -1.87274543],[-0.81751582  0.35491991 -0.78511358]
[-1.1719819  -0.65414984 -0.44298822],[ 1.71742877  0.68467775 -0.78310288],[0. 0. 0.],[-0.83470218 -0.53811243 -0.24332019],[ 1.06886902  0.56522742 -0.34042692],[0. 0. 0.],[0.94991146 0.03323207 0.06461011],[ 0.24728053 -0.17296113 -1.21826089],[0. 0. 0.],[-0.07073454 -0.08443996  1.74715897],[-1.21081338 -0.18382965  0.26480227],[0. 0. 0.],[-2.95973411 -0.21338044 -1.87448968],[-0.8154978   0.35170858 -0.78052082]
[-0.55848626 -0.63471689 -0.18780818],[ 0.96571822  0.76737025 -0.41711654],[0. 0. 0.],[-0.30827381 -0.42415247 -0.06688141],[ 0.45154914  0.45847115 -0.10708828],[0. 0. 0.],[ 0.95782056 -0.04029807 -0.07758329],[ 0.19252416 -0.10356818 -0.98525239],[0. 0. 0.],[-0.11401143 -0.13807361  1.76162223],[-1.18600856 -0.14138649  0.20938042],[0. 0. 0.],[-2.97680792 -0.25858707 -1.88446924],[-0.82029847  0.37335064 -0.8195859 ]
[-0.06805726 -0.466997   -0.01619241],[ 0.49697046  0.65569622 -0.17217121],[0. 0. 0.],[ 0.0547187  -0.26282657  0.00723422],[ 0.17191844  0.32853953 -0.02856625],[0. 0. 0.],[ 0.93061373 -0.05024931 -0.10002071],[ 0.16042797 -0.08661957 -0.98888276],[0. 0. 0.],[-0.10875066 -0.13019281  1.75021233],[-1.16817491 -0.1848616   0.27864075],[0. 0. 0.],[-2.98872643 -0.26838397 -1.9012541 ],[-0.81781148  0.37272333 -0.8208168 ]
[-0.09070052 -0.37692373 -0.01731032],[ 0.59481319  0.56593526 -0.17777065],[0. 0. 0.],[ 0.04298311 -0.21791909  0.00470276],[ 0.18714501  0.29757895 -0.02813283],[0. 0. 0.],[ 0.88119623 -0.06238482 -0.13215843],[ 0.18322269 -0.10098439 -1.00581138],[0. 0. 0.],[-0.07899208 -0.09539312  1.75858027],[-0.86231242 -0.09008059  0.19532748],[0. 0. 0.],[-3.00819067 -0.25455509 -1.90559925],[-0.82021801  0.367589   -0.8080976 ]
[ 0.09022482 -0.24185859  0.01097166],[ 0.47339402  0.47986001 -0.11788799],[0. 0. 0.],[ 0.03472774 -0.16775889  0.00292009],[ 0.27193824  0.26939177 -0.03707665],[0. 0. 0.],[ 0.79653373 -0.09336101 -0.22114655],[ 0.14535553 -0.07580784 -0.96039956],[0. 0. 0.],[0.02202698 0.02511714 1.70171507],[-0.98535156 -0.23028851  0.42439747],[0. 0. 0.],[-3.02163192 -0.22503961 -1.90638939],[-0.80219963  0.34962159 -0.7892175 ]
[ 0.05437187 -0.17140835  0.00467248],[ 0.63994118  0.40842831 -0.13703388],[0. 0. 0.],[ 0.01411749 -0.11292447  0.00079797],[ 0.29089267  0.21492887 -0.03160206],[0. 0. 0.],[0.81091485 0.13386987 0.30983953],[ 0.45362512 -0.23923021 -0.9602753 ],[0. 0. 0.],[0.06105949 0.06734098 1.66862746],[-0.94724489 -0.25266059  0.48581903],[0. 0. 0.],[-3.04086157 -0.2227765  -1.89224878],[-0.81956331  0.35646134 -0.78626096]
[ 0.04237901 -0.11717491  0.00248609],[ 0.73771286  0.36349441 -0.14183763],[0. 0. 0.],[ 0.02272613 -0.05999717  0.00068199],[ 0.42144675  0.19313598 -0.04143452],[0. 0. 0.],[0.77194663 0.15017124 0.36610746],[ 0.52626681 -0.26440603 -0.91710612],[0. 0. 0.],[0.00429433 0.00432678 1.57832482],[-0.90719036 -0.32514543  0.64911305],[0. 0. 0.],[-3.05435901 -0.25715014 -1.89334769],[-0.83752439  0.35570646 -0.76765523]
[ 0.17574437 -0.02345551  0.0020665 ],[ 0.53358407  0.29346308 -0.08074238],[0. 0. 0.],[ 0.06730577 -0.01963141  0.00066092],[ 0.37559549  0.1786855  -0.03404422],[0. 0. 0.],[0.75299542 0.1642439  0.41050444],[ 0.60421957 -0.28959419 -0.87526224],[0. 0. 0.],[-0.01781587 -0.01795504  1.57857789],[-0.93664972 -0.31932371  0.6163819 ],[0. 0. 0.],[-3.06821639 -0.27426935 -1.89749679],[-0.84949603  0.35772701 -0.76056978]
[ 0.14838081 -0.00693739  0.00051564],[ 0.5528848   0.26073356 -0.07435945],[0. 0. 0.],[ 0.09555425  0.00578011 -0.00027637],[ 0.34448268  0.15365088 -0.026781  ],[0. 0. 0.],[0.76314809 0.14868138 0.36706214],[ 0.55787393 -0.27169817 -0.89059244],[0. 0. 0.],[0.01894103 0.01927973 1.58852004],[-0.99787913 -0.34612807  0.62085837],[0. 0. 0.],[-3.07766477 -0.27316999 -1.87497151],[-0.85446541  0.36128624 -0.76299507]
[ 0.14031962  0.03822482 -0.00268658],[ 0.47762002  0.18983394 -0.04634717],[0. 0. 0.],[ 4.87176591e-02  4.05993650e-04 -9.89148673e-06],[ 0.33521067  0.15197302 -0.02576089],[0. 0. 0.],[0.77758285 0.08002628 0.19484181],[ 0.44390375 -0.31680207 -1.23194358],[0. 0. 0.],[0.05197574 0.05292821 1.58896305],[-0.90915411 -0.29598946  0.59217779],[0. 0. 0.],[-3.0833371  -0.25602669 -1.87569073],[-0.84975092  0.34828266 -0.74169436]
[ 0.1073026   0.03642268 -0.00195622],[ 0.48312444  0.16955775 -0.04186873],[0. 0. 0.],[ 0.08548495  0.02095321 -0.00089617],[ 0.30018704  0.1249777  -0.01892456],[0. 0. 0.],[ 0.75583462 -0.03026846 -0.07621192],[ 0.25298808 -0.18849322 -1.27838767],[0. 0. 0.],[0.1688875  0.15728287 1.49935388],[-0.76190478 -0.22737883  0.55543675],[0. 0. 0.],[-3.08844774 -0.25406869 -1.84944541],[-0.85688128  0.35502436 -0.74854915]
[ 0.20775207  0.07022479 -0.007324  ],[ 0.31313662  0.12150191 -0.01920337],[0. 0. 0.],[ 0.11437886  0.05133832 -0.00293986],[ 0.28698732  0.08999506 -0.01301169],[0. 0. 0.],[ 0.72786614 -0.02917504 -0.07656305],[ 0.24446029 -0.20199065 -1.37955202],[0. 0. 0.],[0.16605032 0.15542649 1.50444164],[-0.78414233 -0.23009193  0.5450411 ],[0. 0. 0.],[-3.09466079 -0.26554953 -1.83922846],[-0.86688619  0.36305991 -0.75516668]
[ 0.20755011  0.07456276 -0.00776921],[ 0.31169887  0.12012161 -0.01889611],[0. 0. 0.],[ 0.11267832  0.05789038 -0.00326586],[ 0.28937083  0.08663208 -0.01263033],[0. 0. 0.],[ 0.67849338 -0.09176283 -0.25876179],[ 0.23041169 -0.15066688 -1.15589908],[0. 0. 0.],[0.16256938 0.15310493 1.51060168],[-0.85829565 -0.24727429  0.53036251],[0. 0. 0.],[-3.09774415 -0.26544029 -1.84011135],[-0.86642025  0.36263447 -0.75476423]
[ 0.15482569  0.06943052 -0.00538773],[ 0.35966805  0.13522319 -0.0246196 ],[0. 0. 0.],[ 0.11105105  0.06044657 -0.0033608 ],[ 0.27308314  0.0884904  -0.01216606],[0. 0. 0.],[ 0.59392037 -0.1470245  -0.4723435 ],[ 0.14532467 -0.0826402  -1.03308702],[0. 0. 0.],[0.14054345 0.13677754 1.54355161],[-0.94183391 -0.27783345  0.5360358 ],[0. 0. 0.],[-3.10156854 -0.26116315 -1.84199509],[-0.8675966   0.36240843 -0.7532716 ]
[ 0.1595368   0.08046103 -0.00643535],[ 0.36192046  0.14125279 -0.02588546],[0. 0. 0.],[ 0.12257974  0.07804931 -0.00479205],[ 0.23163919  0.06666084 -0.00775817],[0. 0. 0.],[ 0.39169046 -0.17353266 -0.82642726],[ 0.08495136 -0.0345409  -0.77200915],[0. 0. 0.],[0.14292174 0.14004359 1.55038625],[-0.93198564 -0.27833051  0.54324654],[0. 0. 0.],[-3.10689887 -0.25083447 -1.84374063],[-0.86462232  0.36180752 -0.75478309]
[ 0.16440336  0.08043651 -0.0066305 ],[ 0.42134677  0.15827406 -0.03391394],[0. 0. 0.],[ 0.13919033  0.08656597 -0.00603807],[ 0.20114717  0.06121915 -0.00617978],[0. 0. 0.],[ 0.20471109 -0.12474153 -1.09258148],[-0.00980927  0.00310487 -0.61309028],[0. 0. 0.],[0.15313999 0.14966743 1.54777375],[-0.92417827 -0.28414396  0.55932575],[0. 0. 0.],[-3.11011049 -0.25019595 -1.8357316 ],[-0.86590547  0.3652941  -0.76036242]
[ 0.22404044  0.09981382 -0.01123738],[ 0.35350301  0.14318051 -0.02561663],[0. 0. 0.],[ 0.14076373  0.08108527 -0.00571949],[ 0.19694073  0.06847651 -0.0067674 ],[0. 0. 0.],[ 0.15142302 -0.09973615 -1.16388123],[ 0.00423876 -0.00120114 -0.55226275],[0. 0. 0.],[0.15473333 0.15055555 1.54332215],[-0.92849216 -0.29342622  0.57392566],[0. 0. 0.],[-3.11024255 -0.2486422  -1.84022985],[-0.86280628  0.36266449 -0.7580823 ]
[ 0.24543893  0.11521704 -0.01422628],[ 0.33579325  0.14236238 -0.02416898],[0. 0. 0.],[ 0.12828247  0.08016229 -0.00515152],[ 0.17198095  0.06785143 -0.00585123],[0. 0. 0.],[-0.0348852   0.02870001 -1.37682613],[ 0.00896252 -0.00167659 -0.36985654],[0. 0. 0.],[0.16792775 0.16174814 1.53314156],[-0.92666534 -0.30833559  0.60312067],[0. 0. 0.],[-3.11123785 -0.23865473 -1.85542988],[-0.85720636  0.35872    -0.75548187]
[ 0.22688023  0.11088094 -0.01264537],[ 0.36590782  0.16573348 -0.03073245],[0. 0. 0.],[ 0.09176365  0.06985964 -0.00320884],[ 0.23118342  0.08987509 -0.01044227],[0. 0. 0.],[-0.13728976  0.12505616 -1.47733387],[ 0.02047877 -0.00281969 -0.27364682],[0. 0. 0.],[0.16698019 0.1609963  1.53414664],[-0.94153122 -0.32054177  0.6151252 ],[0. 0. 0.],[-3.11039411 -0.23226904 -1.86799947],[-0.84976398  0.35308026 -0.75116532]
[ 0.22373043  0.11007881 -0.01237796],[ 0.35642044  0.16428881 -0.02965644],[0. 0. 0.],[ 0.09659083  0.0690655  -0.00333947],[ 0.22554537  0.08779443 -0.00994931],[0. 0. 0.],[-0.13600553  0.12500365 -1.48630465],[ 0.02530158 -0.00339783 -0.266975  ],[0. 0. 0.],[0.16047314 0.1548412  1.53492915],[-0.95208133 -0.32449807  0.6148265 ],[0. 0. 0.],[-3.10713701 -0.23265474 -1.87152888],[-0.84447462  0.35160158 -0.75306015]
[ 0.20497298  0.10331064 -0.01063453],[ 0.35292496  0.16088867 -0.02874928],[0. 0. 0.],[ 0.10598776  0.06878808 -0.0036502 ],[ 0.24469886  0.09418035 -0.01158919],[0. 0. 0.],[-0.07534112  0.06621786 -1.44197062],[ 0.01902387 -0.00299152 -0.31193783],[0. 0. 0.],[0.15802663 0.15062877 1.52267884],[-0.96183252 -0.35062624  0.65454129],[0. 0. 0.],[-3.10684353 -0.23465814 -1.86610979],[-0.84542951  0.35329774 -0.75555064]
[ 0.20449922  0.10127447 -0.01040031],[ 0.34102309  0.15575813 -0.02687171],[0. 0. 0.],[ 0.11321526  0.06837126 -0.00387598],[ 0.24843923  0.09590292 -0.01198372],[0. 0. 0.],[-0.0591318   0.0519348  -1.44131315],[ 0.00480795 -0.00076075 -0.31385325],[0. 0. 0.],[0.16066912 0.15246963 1.51822434],[-0.96431272 -0.35535848  0.66106321],[0. 0. 0.],[-3.10606332 -0.23531488 -1.8625462 ],[-0.8450939   0.35431911 -0.75788246]
[ 0.19887044  0.1008815  -0.01007283],[ 0.31240534  0.14572412 -0.02298914],[0. 0. 0.],[ 0.13903878  0.07496121 -0.0052221 ],[ 0.18854369  0.07903453 -0.00747674],[0. 0. 0.],[-0.0438168   0.03821529 -1.43440139],[ 0.18429432 -0.02543542 -0.27354499],[0. 0. 0.],[0.13895636 0.126151   1.47398407],[-0.86594378 -0.37097065  0.77126073],[0. 0. 0.],[-3.10589269 -0.23548964 -1.86060072],[-0.84463785  0.3548775  -0.7594083 ]
