lefthip_angles_angles,leftknee_angles_angles,leftfoot_angles_angles,righthip_angles_angles,rightknee_angles_angles,rightfoot_angles_angles,leftshoulder_angles_angles,leftelbow_angles_angles,leftwrist_angles_angles,rightshoulder_angles_angles,rightelbow_angles_angles,rightwrist_angles_angles,hips_angles_angles,neck_angles_angles
[ 2.19896377 -0.35902354  0.68416015],[-2.60287501  0.20806908  0.72316285],[0. 0. 0.],[ 2.78112949 -0.79019178  2.31773558],[-2.92108137  0.40070128  2.14338237],[0. 0. 0.],[ 0.75286711 -0.55425795 -1.24752806],[ 0.08941101 -0.04073972 -0.85467892],[0. 0. 0.],[-0.60479498 -0.41144564  1.17910115],[-0.13946129  0.03310526 -0.46544388],[0. 0. 0.],[ 2.9339223  -0.54933951  1.89196186],[-0.75560797 -0.07038808  0.17696861]
[ 2.19715329 -0.3686695   0.7000307 ],[-2.59583345  0.21879222  0.7479818 ],[0. 0. 0.],[ 2.78925304 -0.79922302  2.3437843 ],[-2.92320596  0.40712626  2.16516984],[0. 0. 0.],[ 0.70749649 -0.548363   -1.30183621],[ 0.06043597 -0.02944175 -0.90645669],[0. 0. 0.],[-0.5002     -0.36152386  1.24202038],[-0.24050899  0.06125073 -0.49658097],[0. 0. 0.],[ 2.93471372 -0.54179681  1.89454872],[-0.76063022 -0.07068821  0.17643315]
[ 2.19781228 -0.36851733  0.7002828 ],[-2.59498158  0.21781483  0.74380623],[0. 0. 0.],[ 2.80428927 -0.80075649  2.37661755],[-2.91738962  0.40199204  2.13204781],[0. 0. 0.],[ 0.70321499 -0.54638174 -1.30453393],[ 0.06782057 -0.0330902  -0.90762433],[0. 0. 0.],[-0.50524731 -0.36396488  1.23861851],[-0.23550799  0.05943337 -0.49234513],[0. 0. 0.],[ 2.9337948  -0.54171648  1.89481902],[-0.76116137 -0.07033117  0.17541138]
[ 2.21098009 -0.36760562  0.7092266 ],[-2.56993074  0.23029726  0.74989415],[0. 0. 0.],[ 2.82829678 -0.79944015  2.42605173],[-2.92491838  0.40581063  2.16898172],[0. 0. 0.],[ 0.70559191 -0.54788131 -1.30377377],[ 0.08830241 -0.03912628 -0.83380539],[0. 0. 0.],[-0.43395143 -0.32327977  1.27374448],[-0.48055214  0.08589041 -0.34724367],[0. 0. 0.],[ 2.93216509 -0.54720537  1.89943214],[-0.7617237  -0.0687666   0.17138638]
[ 2.22289268 -0.36602763  0.7161055 ],[-2.57376117  0.22748767  0.74630136],[0. 0. 0.],[ 2.85854653 -0.78869267  2.48186963],[-2.96164558  0.41459688  2.33116592],[0. 0. 0.],[ 0.71427585 -0.55124656 -1.29714316],[ 0.08360885 -0.0371101  -0.83511481],[0. 0. 0.],[-0.45205015 -0.32909957  1.25081587],[-0.47284754  0.08248519 -0.33926442],[0. 0. 0.],[ 2.93165018 -0.54813005  1.90504859],[-0.76201564 -0.06675491  0.16632232]
[ 2.22876318 -0.36587483  0.72069673],[-2.57033969  0.22638075  0.73868498],[0. 0. 0.],[ 2.87424148 -0.78456187  2.51305313],[-2.96892643  0.41542815  2.36226778],[0. 0. 0.],[ 0.72350953 -0.55198987 -1.28503003],[ 0.07986143 -0.0354905  -0.83605955],[0. 0. 0.],[-0.4390477  -0.32435622  1.26546331],[-0.47343444  0.08853464 -0.36319219],[0. 0. 0.],[ 2.92922565 -0.54858288  1.9049781 ],[-0.76206855 -0.06584646  0.16405495]
[ 2.23144371 -0.36890112  0.72852946],[-2.57181113  0.22691954  0.74214038],[0. 0. 0.],[ 2.9015381  -0.78903122  2.57766526],[-3.00588952  0.43075604  2.53924065],[0. 0. 0.],[ 0.68798952 -0.54319248 -1.32155726],[ 0.07690413 -0.0324651  -0.79861847],[0. 0. 0.],[-0.32694104 -0.28570334  1.43426788],[-0.58134567  0.14573763 -0.47868848],[0. 0. 0.],[ 2.92921486 -0.54390119  1.91104272],[-0.77017087 -0.06558841  0.16152418]
[ 2.23668397 -0.37232006  0.73930613],[-2.56645744  0.23176527  0.74989998],[0. 0. 0.],[ 2.92594202 -0.78262427  2.6284464 ],[-3.03020063  0.43050743  2.6422329 ],[0. 0. 0.],[ 0.68854356 -0.54050831 -1.31567255],[ 0.06910899 -0.02918434 -0.79891916],[0. 0. 0.],[-0.31707406 -0.2806921   1.44740215],[-0.59300516  0.15113081 -0.48584244],[0. 0. 0.],[ 2.92934258 -0.54388262  1.91490449],[-0.77072426 -0.06420039  0.15799285]
[ 2.25227418 -0.36685961  0.74256788],[-2.56816658  0.23132103  0.75072531],[0. 0. 0.],[ 2.9423415  -0.77859318  2.66359107],[-3.04479922  0.43351363  2.70860548],[0. 0. 0.],[ 0.71423408 -0.5442987  -1.28438298],[ 0.09258806 -0.0369146  -0.75835208],[0. 0. 0.],[-0.32123003 -0.28296806  1.44238   ],[-0.60024021  0.15337816 -0.4867494 ],[0. 0. 0.],[ 2.92929367 -0.55874792  1.91252335],[-0.7613207  -0.06297647  0.15709904]
[ 2.23507101 -0.37226439  0.73782309],[-2.57093364  0.23181134  0.75568264],[0. 0. 0.],[ 2.94823029 -0.78297594  2.680076  ],[-3.01543045  0.42042011  2.56594265],[0. 0. 0.],[ 0.72175713 -0.54475811 -1.27427933],[ 0.09964672 -0.0400301  -0.76349669],[0. 0. 0.],[-0.36860496 -0.31919396  1.42452236],[-0.55282879  0.14293813 -0.49441356],[0. 0. 0.],[ 2.92946968 -0.55869987  1.91183513],[-0.76124479 -0.0633038   0.15793004]
[ 2.21594665 -0.37904376  0.73404272],[-2.566912    0.23679183  0.76535445],[0. 0. 0.],[ 2.94048421 -0.80239669  2.67458391],[-2.96109489  0.40452573  2.31041266],[0. 0. 0.],[ 0.72169527 -0.54178289 -1.26886908],[ 0.08076978 -0.03557533 -0.82945006],[0. 0. 0.],[-0.50368546 -0.37290979  1.26527138],[-0.41880758  0.0813233  -0.37829731],[0. 0. 0.],[ 2.93239725 -0.54645712  1.91613071],[-0.76723988 -0.06412473  0.15859669]
[ 2.17561288 -0.40618714  0.74837574],[-2.55316598  0.24934278  0.78433702],[0. 0. 0.],[ 2.91718971 -0.83970742  2.6471031 ],[-2.93755404  0.41677767  2.23984075],[0. 0. 0.],[ 0.57841892 -0.49494825 -1.40794907],[ 0.01621442 -0.00842396 -0.95829324],[0. 0. 0.],[-0.10508819 -0.08327086  1.33983347],[-0.74136828  0.11029716 -0.2821956 ],[0. 0. 0.],[ 2.93779126 -0.51678006  1.93617138],[-0.79348737 -0.06707723  0.15982309]
[ 2.12491501 -0.42408758  0.73741054],[-2.52952745  0.26469843  0.79754083],[0. 0. 0.],[ 2.78167537 -0.87265158  2.39762025],[-2.89029954  0.43677531  2.10672443],[0. 0. 0.],[ 0.54260737 -0.47765899 -1.43800422],[ 0.07176836 -0.03767057 -0.9664673 ],[0. 0. 0.],[-0.01184751 -0.00857515  1.25302797],[-0.78836335  0.08464049 -0.20290891],[0. 0. 0.],[ 2.943033   -0.51593635  1.9363092 ],[-0.7759546  -0.06839391  0.16702401]
[ 2.05467468 -0.42922927  0.69251943],[-2.54365854  0.24451475  0.7587082 ],[0. 0. 0.],[ 2.46991089 -0.80548046  1.76873793],[-2.79148585  0.38003278  1.65456704],[0. 0. 0.],[ 0.64238946 -0.51681457 -1.34266103],[ 0.12832305 -0.06576478 -0.94636326],[0. 0. 0.],[-0.02592566 -0.01818959  1.22357892],[-0.76884548  0.06840894 -0.16876308],[0. 0. 0.],[ 2.94745772 -0.51958495  1.91694518],[-0.76213597 -0.07637114  0.19013514]
[ 2.01956044 -0.41472355  0.64616568],[-2.50778201  0.2528234   0.73939779],[0. 0. 0.],[ 2.3436247  -0.75430829  1.50849755],[-2.7497354   0.37273599  1.51955206],[0. 0. 0.],[ 0.69544014 -0.50348735 -1.23430834],[ 0.28855911 -0.13420043 -0.86645584],[0. 0. 0.],[0.05900759 0.03364786 1.03631476],[-0.89370368 -0.04324237  0.09019565],[0. 0. 0.],[ 2.95929719 -0.55843551  1.89923591],[-0.71469045 -0.08052455  0.21495185]
[ 1.95371406 -0.41757544  0.60806687],[-2.44880001  0.26968082  0.71903408],[0. 0. 0.],[ 2.22244438 -0.71563504  1.29402955],[-2.69989731  0.43313183  1.55058094],[0. 0. 0.],[ 0.70293294 -0.51172648 -1.2393231 ],[ 0.34026078 -0.14289864 -0.78949836],[0. 0. 0.],[0.03653118 0.01928507 0.9713802 ],[-0.85856051 -0.07202509  0.15709005],[0. 0. 0.],[ 2.96352588 -0.56185611  1.89953784],[-0.69845384 -0.08392113  0.22957757]
[ 1.88713547 -0.38636617  0.52718058],[-2.4326174   0.24098119  0.63230921],[0. 0. 0.],[ 2.10259539 -0.69836238  1.1338737 ],[-2.61306143  0.46946487  1.44754174],[0. 0. 0.],[ 0.89016775 -0.58396818 -1.12455653],[ 0.20759124 -0.0738717  -0.68177223],[0. 0. 0.],[0.62616016 0.19378901 0.58337143],[-1.17896668 -0.44996966  0.65940086],[0. 0. 0.],[ 2.96466377 -0.57180375  1.86376715],[-0.67984922 -0.09507669  0.26743966]
[ 1.82194872 -0.39714827  0.50755972],[-2.39830973  0.25760185  0.64165485],[0. 0. 0.],[ 2.00621461 -0.71915517  1.0653004 ],[-2.56197468  0.48650358  1.388138  ],[0. 0. 0.],[ 0.77144378 -0.51776601 -1.15581202],[ 0.34185422 -0.13278968 -0.7353929 ],[0. 0. 0.],[0.6189885  0.25513722 0.76293781],[-1.25840636 -0.32890871  0.44831801],[0. 0. 0.],[ 2.97064344 -0.55525296  1.86830584],[-0.67939807 -0.1017219   0.28611967]
[ 1.78024747 -0.41613498  0.51008144],[-2.3373425   0.29210334  0.66598343],[0. 0. 0.],[ 1.94799409 -0.73472507  1.03067759],[-2.53392865  0.48129717  1.32819186],[0. 0. 0.],[ 0.8085524  -0.52644329 -1.12414952],[ 0.25346561 -0.0794406  -0.60467988],[0. 0. 0.],[0.1751194  0.10700787 1.09559154],[-0.97838098 -0.08416753  0.15787069],[0. 0. 0.],[ 2.97496546 -0.53405781  1.88052851],[-0.67482374 -0.1044039   0.2956904 ]
[ 1.74900196 -0.43955205  0.52222663],[-2.30462099  0.31412866  0.68415981],[0. 0. 0.],[ 1.85497788 -0.74736434  0.96378427],[-2.46044396  0.51481547  1.27779751],[0. 0. 0.],[ 0.7800881  -0.51776257 -1.14453726],[ 0.14935751 -0.05965266 -0.75889222],[0. 0. 0.],[0.07017783 0.03286562 0.8757203 ],[-0.86929797 -0.14420864  0.30868521],[0. 0. 0.],[ 2.98035811 -0.52427051  1.8961283 ],[-0.66439281 -0.1064955   0.30656803]
[ 1.54477843 -0.47817557  0.46633935],[-2.2401188   0.33536504  0.67292441],[0. 0. 0.],[ 1.67149894 -0.7611182   0.83323607],[-2.41384786  0.49517798  1.17195816],[0. 0. 0.],[ 0.6943853  -0.49460611 -1.21839158],[ 0.18468225 -0.07242982 -0.74586705],[0. 0. 0.],[0.37853042 0.13756155 0.69045087],[-1.0034623  -0.30022013  0.53807407],[0. 0. 0.],[ 2.98328475 -0.39845607  1.91840123],[-0.73974227 -0.12918417  0.33061309]
[ 1.38264131 -0.49144523  0.40927747],[-2.13736772  0.36516103  0.64880922],[0. 0. 0.],[ 1.49784261 -0.77511841  0.72535061],[-2.34465109  0.51283664  1.1140189 ],[0. 0. 0.],[ 0.66966098 -0.47710565 -1.22003018],[ 0.14966324 -0.05470757 -0.69985485],[0. 0. 0.],[0.2508376  0.11214781 0.83773239],[-0.88111269 -0.19750752  0.41426622],[0. 0. 0.],[ 2.99006329 -0.305714    1.93507075],[-0.79206359 -0.15229123  0.36096012]
[ 1.2817884  -0.46945659  0.35304698],[-2.07997068  0.34955393  0.58440282],[0. 0. 0.],[ 1.42398047 -0.74492814  0.65040413],[-2.32203226  0.48405586  1.03362022],[0. 0. 0.],[ 0.6632499  -0.4690412  -1.21315557],[ 0.13803713 -0.05043873 -0.69976736],[0. 0. 0.],[0.08321748 0.04259048 0.94573602],[-0.7792951  -0.12323079  0.29824212],[0. 0. 0.],[ 2.99748795 -0.27444644  1.91666147],[-0.78526545 -0.16322659  0.38999579]
[ 1.1951933  -0.47043367  0.32337477],[-1.97002076  0.36144561  0.53746728],[0. 0. 0.],[ 1.28836072 -0.75665293  0.58021009],[-2.21726585  0.51717783  0.97626406],[0. 0. 0.],[ 0.6473652  -0.45874188 -1.21601179],[ 0.14524094 -0.05698711 -0.7467979 ],[0. 0. 0.],[0.24030556 0.11984243 0.92233093],[-0.90799558 -0.17539489  0.35651858],[0. 0. 0.],[ 2.99815506 -0.26871883  1.91936328],[-0.77355466 -0.16630356  0.40368533]
[ 1.05152234 -0.46294946  0.27183674],[-1.78895314  0.39101408  0.4838279 ],[0. 0. 0.],[ 1.27554911 -0.74140617  0.5608994 ],[-2.19260959  0.51934442  0.95469151],[0. 0. 0.],[ 0.71760711 -0.50183899 -1.19907207],[ 0.11023613 -0.04330095 -0.74798825],[0. 0. 0.],[0.55644954 0.15355852 0.52618025],[-1.03331671 -0.34925725  0.60218875],[0. 0. 0.],[ 3.0073986  -0.26885563  1.91970464],[-0.76117175 -0.16922364  0.41778886]
[ 0.81705832 -0.40578173  0.17763831],[-1.36338455  0.39759786  0.3240882 ],[0. 0. 0.],[ 1.30446471 -0.65749265  0.50972539],[-2.01332136  0.57474156  0.87398005],[0. 0. 0.],[ 0.81271687 -0.51330027 -1.09530921],[ 0.19714651 -0.05857203 -0.57597205],[0. 0. 0.],[0.60877358 0.12639625 0.39756049],[-1.05405707 -0.4009022   0.67182872],[0. 0. 0.],[ 3.02346884 -0.27782792  1.91212618],[-0.7321613  -0.17363438  0.44649909]
[ 0.84896969 -0.3776108   0.17229574],[-1.34261405  0.35438615  0.28260637],[0. 0. 0.],[ 1.46483854 -0.55408438  0.50070142],[-2.0192457   0.50455124  0.77832325],[0. 0. 0.],[ 0.86592057 -0.5124382  -1.03129055],[ 0.20603765 -0.06241863 -0.58653232],[0. 0. 0.],[0.49246817 0.13297313 0.51795103],[-1.03803204 -0.43458108  0.73758565],[0. 0. 0.],[ 3.03501183 -0.29603166  1.90571498],[-0.70921962 -0.17392464  0.46249801]
[ 0.86839911 -0.33690371  0.1573958 ],[-1.3249086   0.32400134  0.25360207],[0. 0. 0.],[ 1.45118677 -0.52951586  0.47201517],[-1.98467399  0.508951    0.75817856],[0. 0. 0.],[ 0.86860417 -0.51798505 -1.03794308],[ 0.20610704 -0.06222592 -0.58463477],[0. 0. 0.],[0.39377249 0.10957813 0.53663548],[-0.98649541 -0.3821744   0.69085865],[0. 0. 0.],[ 3.05144534 -0.30359396  1.90855194],[-0.68454789 -0.17256955  0.47633141]
[ 0.51321054 -0.20122411  0.05296566],[-0.74698103  0.22177846  0.08721415],[0. 0. 0.],[ 1.04283195 -0.52932135  0.30888972],[-1.55080668  0.56928556  0.55860023],[0. 0. 0.],[ 0.8703977  -0.52735852 -1.05215404],[ 0.19812877 -0.06052917 -0.59133806],[0. 0. 0.],[0.37349794 0.09933883 0.51451321],[-0.96945091 -0.34779415  0.64393672],[0. 0. 0.],[ 3.07056373 -0.30702182  1.89382391],[-0.65793502 -0.17701575  0.5086433 ]
[ 0.29032288 -0.11501817  0.01683264],[-0.63793752  0.18668708  0.06181253],[0. 0. 0.],[ 0.87844867 -0.50624687  0.24187891],[-1.47127358  0.55255213  0.50240988],[0. 0. 0.],[ 0.86927357 -0.52200164 -1.04416239],[ 0.24555146 -0.07597531 -0.59755784],[0. 0. 0.],[0.45901787 0.08109015 0.34385642],[-1.00114883 -0.42224663  0.74678249],[0. 0. 0.],[ 3.08073666 -0.30608523  1.88926477],[-0.64833074 -0.17894638  0.52180349]
[ 0.24731564 -0.06470729  0.00804536],[-0.58877713  0.1490657   0.04527263],[0. 0. 0.],[ 0.55656354 -0.39034357  0.11283722],[-1.05660069  0.49301857  0.29163245],[0. 0. 0.],[ 0.87924103 -0.51213724 -1.01591548],[ 0.23429523 -0.05407726 -0.45177094],[0. 0. 0.],[0.54170867 0.07792164 0.27893787],[-1.07344517 -0.44896911  0.73286337],[0. 0. 0.],[ 3.09635866 -0.31171025  1.86441747],[-0.6269497  -0.18383749  0.55409114]
[ 0.24223388 -0.04032486  0.0049087 ],[-0.57454139  0.13619344  0.04029424],[0. 0. 0.],[ 0.33195548 -0.27414607  0.04620622],[-0.84414782  0.40844056  0.18547484],[0. 0. 0.],[ 0.88833703 -0.5216168  -1.02223315],[ 0.20215356 -0.04532885 -0.43978   ],[0. 0. 0.],[0.50182117 0.06851052 0.26582154],[-1.06495463 -0.44158745  0.72788955],[0. 0. 0.],[ 3.10981764 -0.31172097  1.8583078 ],[-0.61170662 -0.1856357   0.57335212]
[ 0.12906238 -0.00965475  0.0006239 ],[-0.38614164  0.10396331  0.02034309],[0. 0. 0.],[ 0.29956407 -0.25198692  0.03822577],[-0.81954221  0.4035645   0.17724489],[0. 0. 0.],[ 0.89615978 -0.53174168 -1.03086891],[ 0.17195812 -0.04488584 -0.5095377 ],[0. 0. 0.],[0.23820793 0.06929235 0.5638309 ],[-0.88165185 -0.18121739  0.38050247],[0. 0. 0.],[ 3.1146712  -0.29814881  1.8708755 ],[-0.61906783 -0.18876434  0.57555791]
