lefthip_angles_angles,leftknee_angles_angles,leftfoot_angles_angles,righthip_angles_angles,rightknee_angles_angles,rightfoot_angles_angles,leftshoulder_angles_angles,leftelbow_angles_angles,leftwrist_angles_angles,rightshoulder_angles_angles,rightelbow_angles_angles,rightwrist_angles_angles,hips_angles_angles,neck_angles_angles
[ 2.14549059 -0.3835284   0.68586755],[-2.55880366  0.2447583   0.77831785],[0. 0. 0.],[ 2.57871805 -0.7144268   1.82343487],[-2.9203951   0.42490791  2.19072244],[0. 0. 0.],[ 0.69152347 -0.59944332 -1.4180852 ],[ 0.14111448 -0.05521564 -0.74498313],[0. 0. 0.],[0.10434443 0.04954589 0.88607468],[-0.90051588 -0.00357677  0.00739957],[0. 0. 0.],[ 2.93529205 -0.51031372  1.93735075],[-0.79721022 -0.06619981  0.15692284]
[ 2.18124573 -0.38556726  0.71719195],[-2.57637692  0.24394817  0.79890083],[0. 0. 0.],[ 2.62973949 -0.70749361  1.90867082],[-2.94368998  0.43152342  2.29097636],[0. 0. 0.],[ 0.70931237 -0.60963743 -1.40853963],[ 0.14887737 -0.06072879 -0.77353797],[0. 0. 0.],[0.10207266 0.04808164 0.87992506],[-0.86099719  0.02040129 -0.04441974],[0. 0. 0.],[ 2.93345824 -0.55051652  1.94357331],[-0.76655432 -0.05776159  0.14304705]
[ 2.17606919 -0.38731817  0.71610121],[-2.57829534  0.24081873  0.79215043],[0. 0. 0.],[ 2.63262638 -0.71051709  1.91860969],[-2.93739887  0.42305957  2.251275  ],[0. 0. 0.],[ 0.717982   -0.60820201 -1.39301297],[ 0.17357864 -0.07159543 -0.7809436 ],[0. 0. 0.],[0.14878349 0.07266203 0.90749852],[-0.95849754  0.03103301 -0.05970539],[0. 0. 0.],[ 2.93134289 -0.55257376  1.94229679],[-0.7677833  -0.05815289  0.14375942]
[ 2.17665231 -0.38638046  0.71493596],[-2.57833106  0.23843485  0.78507279],[0. 0. 0.],[ 2.63259142 -0.70974353  1.91742648],[-2.93343247  0.41949533  2.22924793],[0. 0. 0.],[ 0.73700631 -0.60579382 -1.36079826],[ 0.1921651  -0.07994037 -0.7866353 ],[0. 0. 0.],[0.05252082 0.02722001 0.95617708],[-0.89793995  0.04609752 -0.09562464],[0. 0. 0.],[ 2.92955854 -0.55558189  1.94090285],[-0.7596414  -0.05646878  0.14125541]
[ 2.17456903 -0.38291075  0.70724802],[-2.55706149  0.24403859  0.77401948],[0. 0. 0.],[ 2.63207336 -0.70900499  1.91535988],[-2.92814922  0.40924266  2.18851593],[0. 0. 0.],[ 0.73949119 -0.60344969 -1.35316027],[ 0.19989497 -0.08464492 -0.799143  ],[0. 0. 0.],[0.02933964 0.01502908 0.9467481 ],[-0.86822168  0.04350977 -0.09379675],[0. 0. 0.],[ 2.9292701  -0.55525591  1.93711972],[-0.75904504 -0.05729498  0.14344   ]
[ 2.16410608 -0.38009913  0.69421333],[-2.55058878  0.23909465  0.75167435],[0. 0. 0.],[ 2.62551089 -0.71180217  1.90679412],[-2.91628398  0.39735226  2.11768925],[0. 0. 0.],[ 0.74873331 -0.60375592 -1.34038206],[ 0.18777202 -0.08771203 -0.87223364],[0. 0. 0.],[0.1547098  0.07323078 0.88299232],[-0.93433639  0.02066926 -0.04097294],[0. 0. 0.],[ 2.92487503 -0.54286237  1.93318561],[-0.77065599 -0.0589523   0.14513132]
[ 2.1502522  -0.37500032  0.67495058],[-2.54991728  0.22940598  0.72280383],[0. 0. 0.],[ 2.64924367 -0.72898732  1.97684416],[-2.90860287  0.38084879  2.05034383],[0. 0. 0.],[ 0.74087798 -0.60023343 -1.34561207],[ 0.17951753 -0.08155361 -0.85122925],[0. 0. 0.],[0.22376453 0.09801675 0.82323494],[-1.00400627 -0.03245942  0.05912268],[0. 0. 0.],[ 2.92303553 -0.53071713  1.92860286],[-0.77838227 -0.0606576   0.14768215]
[ 2.13774051 -0.37577217  0.66700048],[-2.55575019  0.22455464  0.71552118],[0. 0. 0.],[ 2.65231968 -0.73673924  1.99342471],[-2.91014133  0.38162642  2.05811316],[0. 0. 0.],[ 0.71139521 -0.59062788 -1.37228304],[ 0.1737793  -0.07460853 -0.80957331],[0. 0. 0.],[0.30001515 0.12761902 0.79993305],[-1.08358986 -0.07690877  0.1276719 ],[0. 0. 0.],[ 2.92314566 -0.51263238  1.93091612],[-0.79099845 -0.06165566  0.14745799]
[ 2.13026509 -0.37880489  0.66662395],[-2.55579834  0.22023668  0.70282935],[0. 0. 0.],[ 2.65315599 -0.73740911  1.99595636],[-2.92476837  0.40166172  2.15964878],[0. 0. 0.],[ 0.70737119 -0.59041236 -1.37796329],[ 0.16943831 -0.07154925 -0.79770661],[0. 0. 0.],[0.34742138 0.14424181 0.78111689],[-1.10459305 -0.09372791  0.15190781],[0. 0. 0.],[ 2.92145805 -0.50032658  1.9370056 ],[-0.80538238 -0.06144964  0.14405423]
[ 2.12389371 -0.38514356  0.67252181],[-2.55094205  0.22611351  0.7144146 ],[0. 0. 0.],[ 2.64950944 -0.73538107  1.98612886],[-2.92369203  0.40518067  2.16294893],[0. 0. 0.],[ 0.68036578 -0.58721636 -1.4138831 ],[ 0.13724636 -0.06173824 -0.84449597],[0. 0. 0.],[0.36179222 0.1519851  0.78895534],[-1.10963148 -0.08884245  0.14320102],[0. 0. 0.],[ 2.92184156 -0.49539848  1.93835442],[-0.81160552 -0.06234437  0.14489793]
[ 2.12446313 -0.3887667   0.6789456 ],[-2.56621294  0.22059589  0.7162695 ],[0. 0. 0.],[ 2.68297622 -0.74476002  2.06432842],[-2.94027367  0.42508019  2.26609845],[0. 0. 0.],[ 0.68464404 -0.5880312  -1.40863743],[ 0.13705477 -0.06198729 -0.8485627 ],[0. 0. 0.],[0.36031349 0.15109762 0.78775479],[-1.11597442 -0.09650729  0.15443462],[0. 0. 0.],[ 2.92115712 -0.49494056  1.94193472],[-0.81294062 -0.06152634  0.14274012]
[ 2.12704757 -0.38856374  0.68052034],[-2.5688119   0.21794671  0.71142861],[0. 0. 0.],[ 2.6811072  -0.7426726   2.05789109],[-2.91135632  0.3827712   2.06550286],[0. 0. 0.],[ 0.72326786 -0.59361808 -1.35984498],[ 0.15959418 -0.06773494 -0.80150527],[0. 0. 0.],[0.09124296 0.04704125 0.95162138],[-0.77251414  0.05217313 -0.12814187],[0. 0. 0.],[ 2.92123543 -0.49448701  1.94281196],[-0.81413705 -0.06167323  0.14284539]
[ 2.12205506 -0.39353348  0.68504363],[-2.60236173  0.20705695  0.7192595 ],[0. 0. 0.],[ 2.64588514 -0.74167762  1.98769102],[-2.87453387  0.34339998  1.82341964],[0. 0. 0.],[ 0.74636994 -0.59649057 -1.33125142],[ 0.13265561 -0.0580848  -0.82455616],[0. 0. 0.],[0.22587904 0.12279571 0.99336498],[-0.94322936  0.06259714 -0.12262596],[0. 0. 0.],[ 2.92343892 -0.50085785  1.94122257],[-0.80765958 -0.06294476  0.14708586]
[ 2.09894566 -0.40096005  0.68015933],[-2.61230409  0.20569722  0.72779317],[0. 0. 0.],[ 2.56789845 -0.76762209  1.87985497],[-2.8196081   0.35268005  1.66347009],[0. 0. 0.],[ 0.74025614 -0.60361566 -1.35233803],[ 0.17834209 -0.07387315 -0.78385706],[0. 0. 0.],[0.37806536 0.12485071 0.63156891],[-0.75032588 -0.03557151  0.09027367],[0. 0. 0.],[ 2.92478166 -0.51650414  1.93251135],[-0.78899399 -0.06477578  0.15533211]
[ 2.1058866  -0.3989124   0.68191795],[-2.5765063   0.22867303  0.75336029],[0. 0. 0.],[ 2.50791943 -0.76570222  1.77495606],[-2.7811357   0.38893146  1.64855626],[0. 0. 0.],[ 0.8948026  -0.55653932 -1.0739891 ],[ 0.34687302 -0.16043209 -0.86037399],[0. 0. 0.],[0.73539484 0.12843749 0.33082478],[-1.06701934 -0.18041585  0.30392748],[0. 0. 0.],[ 2.92626235 -0.57775104  1.90824533],[-0.73018496 -0.06539278  0.17072824]
[ 2.09169891 -0.34923605  0.59136189],[-2.56501633  0.18953888  0.62037452],[0. 0. 0.],[ 2.34166092 -0.65212971  1.34928441],[-2.71536985  0.33434131  1.32459725],[0. 0. 0.],[ 0.95654117 -0.52564635 -0.95743194],[ 0.55655941 -0.24222017 -0.80543838],[0. 0. 0.],[0.36461279 0.092005   0.48941261],[-0.94776571 -0.16669538  0.32294906],[0. 0. 0.],[ 2.92737431 -0.62861725  1.84458205],[-0.66804095 -0.07513627  0.21577731]
[ 2.04980084 -0.35954748  0.58138495],[-2.51314819  0.20691373  0.61846222],[0. 0. 0.],[ 2.26577368 -0.63845002  1.22936811],[-2.66328476  0.39367307  1.37111233],[0. 0. 0.],[ 0.96187219 -0.53181053 -0.96210777],[ 0.57116566 -0.22059918 -0.72139564],[0. 0. 0.],[0.06631671 0.02126871 0.62051018],[-0.77827073 -0.08163246  0.19853782],[0. 0. 0.],[ 2.92740556 -0.64718799  1.83715434],[-0.6483973  -0.07901201  0.23416237]
[ 1.96542845 -0.39101484  0.57741264],[-2.42564764  0.23856736  0.62010372],[0. 0. 0.],[ 2.16007361 -0.66150815  1.14227189],[-2.58338734  0.43757578  1.31968872],[0. 0. 0.],[ 0.979695   -0.53348473 -0.94717452],[ 0.55424233 -0.21278469 -0.71834626],[0. 0. 0.],[0.0706249  0.02296613 0.62857896],[-0.78639494 -0.0773867   0.186119  ],[0. 0. 0.],[ 2.92547725 -0.64947441  1.8347391 ],[-0.63542055 -0.08294894  0.25105703]
[ 1.90843533 -0.41829769  0.58194479],[-2.40053214  0.25075832  0.62746935],[0. 0. 0.],[ 2.04901147 -0.74186653  1.13818035],[-2.50400111  0.48246164  1.28110033],[0. 0. 0.],[ 1.03222167 -0.53275135 -0.89648246],[ 0.55593391 -0.18079778 -0.61515929],[0. 0. 0.],[0.45472326 0.09221512 0.39369255],[-0.89192161 -0.10029393  0.20919328],[0. 0. 0.],[ 2.92260844 -0.61975194  1.84419469],[-0.65887499 -0.08880771  0.25847245]
[ 1.82839074 -0.45643609  0.58544266],[-2.32154991  0.29183966  0.65209769],[0. 0. 0.],[ 1.95553469 -0.75366047  1.06190387],[-2.44039075  0.48016086  1.17976956],[0. 0. 0.],[ 0.9989169  -0.51804126 -0.90421179],[ 0.48439225 -0.13179314 -0.52206097],[0. 0. 0.],[0.20981173 0.04695255 0.43882695],[-0.72150131 -0.06704489  0.17731584],[0. 0. 0.],[ 2.92530457 -0.5764112   1.86076417],[-0.67405226 -0.09524211  0.27036072]
[ 1.78594401 -0.48227585  0.59293194],[-2.24596231  0.32760306  0.66277869],[0. 0. 0.],[ 1.87813033 -0.77620277  1.01899123],[-2.38740944  0.51014352  1.1645008 ],[0. 0. 0.],[ 0.97792289 -0.52391599 -0.9335757 ],[ 0.45419433 -0.12258059 -0.51914292],[0. 0. 0.],[0.39599431 0.06863477 0.33895495],[-0.84953943 -0.09837522  0.21681934],[0. 0. 0.],[ 2.92800986 -0.55344411  1.87340202],[-0.67224248 -0.09831392  0.2797838 ]
[ 1.64712385 -0.50262261  0.54067828],[-2.13656431  0.35065704  0.6236435 ],[0. 0. 0.],[ 1.66266133 -0.84576753  0.91670864],[-2.28600622  0.54457891  1.09897151],[0. 0. 0.],[ 0.9644829  -0.53139566 -0.95883133],[ 0.3627981  -0.09831734 -0.52413116],[0. 0. 0.],[0.67741118 0.04080484 0.11571711],[-1.10004342 -0.25196245  0.40739919],[0. 0. 0.],[ 2.93329731 -0.48152992  1.87779692],[-0.70280913 -0.11331105  0.30696636]
[ 1.53165212 -0.50060495  0.4821328 ],[-2.06801276  0.34268631  0.56596626],[0. 0. 0.],[ 1.52842022 -0.85257335  0.82110187],[-2.23399415  0.55830441  1.06261077],[0. 0. 0.],[ 0.88394342 -0.51269097 -1.01170201],[ 0.34683954 -0.10030437 -0.55810845],[0. 0. 0.],[0.78359452 0.03069558 0.0742668 ],[-1.24226158 -0.40976369  0.56520691],[0. 0. 0.],[ 2.94481333 -0.4161319   1.88611025],[-0.73611049 -0.12936361  0.33282449]
[ 1.37471253 -0.50451925  0.41702431],[-1.91357848  0.35047     0.49216228],[0. 0. 0.],[ 1.43947505 -0.83328767  0.7401399 ],[-2.19932493  0.54902879  1.01007666],[0. 0. 0.],[ 0.85108232 -0.51819823 -1.05835294],[ 0.31840283 -0.10398265 -0.62684284],[0. 0. 0.],[0.60490602 0.05332642 0.1705298 ],[-1.02232381 -0.23602783  0.41664398],[0. 0. 0.],[ 2.9521113  -0.37043653  1.89287877],[-0.74546487 -0.13973116  0.35419223]
[ 1.18536864 -0.49516128  0.33721888],[-1.79814828  0.34489589  0.43133553],[0. 0. 0.],[ 1.36142562 -0.80207709  0.66154301],[-2.13876132  0.56294984  0.9708294 ],[0. 0. 0.],[ 0.8187227  -0.52844241 -1.11513053],[ 0.26263381 -0.10799503 -0.77687835],[0. 0. 0.],[0.64964917 0.01226152 0.0364075 ],[-1.06986648 -0.35912067  0.59449403],[0. 0. 0.],[ 2.96385164 -0.351348    1.89733108],[-0.74612645 -0.14924294  0.37747618]
[ 1.07688641 -0.49798032  0.30145088],[-1.68982267  0.36528706  0.41035663],[0. 0. 0.],[ 1.44549344 -0.70924296  0.631284  ],[-2.15638892  0.56170952  0.98634789],[0. 0. 0.],[ 0.80073367 -0.52608767 -1.13331714],[ 0.20036693 -0.08833818 -0.82849766],[0. 0. 0.],[0.70701738 0.01998248 0.05414019],[-1.10216664 -0.36870491  0.58914939],[0. 0. 0.],[ 2.97717944 -0.33575618  1.9079565 ],[-0.74152046 -0.15546308  0.39548795]
[ 0.74513543 -0.45276906  0.1795535 ],[-1.30489805  0.38756703  0.29767619],[0. 0. 0.],[ 1.42021591 -0.66753943  0.57942564],[-2.12915174  0.52096494  0.89627929],[0. 0. 0.],[ 0.76981238 -0.52336659 -1.1682938 ],[ 0.16318513 -0.07489872 -0.85926329],[0. 0. 0.],[0.59163582 0.05411559 0.17714661],[-1.04014006 -0.35484375  0.60689159],[0. 0. 0.],[ 2.99315271 -0.30987696  1.90614964],[-0.74288645 -0.16733549  0.42412046]
[ 0.7339807  -0.40474761  0.15742043],[-1.33363768  0.37581953  0.29712953],[0. 0. 0.],[ 1.45809733 -0.60483296  0.54354555],[-2.12861406  0.50078073  0.8639694 ],[0. 0. 0.],[ 0.70853906 -0.51250995 -1.23266957],[ 0.13491595 -0.06196646 -0.86020764],[0. 0. 0.],[0.57428664 0.06370664 0.21497338],[-1.02955613 -0.35717883  0.61781803],[0. 0. 0.],[ 3.01674543 -0.28627483  1.92185945],[-0.74233902 -0.17512787  0.44368691]
[ 0.67091456 -0.35045456  0.12328998],[-1.20993756  0.3487921   0.24245484],[0. 0. 0.],[ 1.43173666 -0.5794919   0.50745102],[-2.08175471  0.49031134  0.80726546],[0. 0. 0.],[ 0.64323656 -0.48597376 -1.27927737],[ 0.13224826 -0.06068597 -0.85955348],[0. 0. 0.],[0.35744053 0.10450901 0.56363932],[-0.98399283 -0.36229225  0.65858305],[0. 0. 0.],[ 3.03390281 -0.28338052  1.93166636],[-0.72400577 -0.17575934  0.45718803]
[ 0.74056492 -0.3193243   0.12485961],[-1.22354747  0.32142335  0.22648703],[0. 0. 0.],[ 1.28732302 -0.56839617  0.43148265],[-1.80815642  0.56776851  0.71010481],[0. 0. 0.],[ 0.63122128 -0.48006722 -1.28644755],[ 0.12793477 -0.06044612 -0.88195498],[0. 0. 0.],[0.422375   0.11915172 0.54271875],[-1.01068209 -0.40593524  0.71224261],[0. 0. 0.],[ 3.05252302 -0.29801528  1.93770388],[-0.68942142 -0.1714321   0.46980239]
[ 0.70472317 -0.26271217  0.09708425],[-1.1959447   0.29333087  0.20057644],[0. 0. 0.],[ 1.07349848 -0.5415599   0.32739628],[-1.65655785  0.5475816   0.59394909],[0. 0. 0.],[ 0.65271524 -0.47854322 -1.24903221],[ 0.14003293 -0.0685117  -0.90904581],[0. 0. 0.],[0.59678442 0.09912089 0.31977625],[-1.08343249 -0.47258908  0.76126172],[0. 0. 0.],[ 3.06507673 -0.29479381  1.9086492 ],[-0.6807034  -0.18179131  0.50382562]
[ 0.6787276  -0.20064327  0.07104003],[-1.22483703  0.26358868  0.18572159],[0. 0. 0.],[ 0.82706885 -0.48812021  0.21769962],[-1.48220001  0.5270534   0.48411323],[0. 0. 0.],[ 0.72108429 -0.50395717 -1.19825002],[ 0.07808244 -0.03290893 -0.79744445],[0. 0. 0.],[ 0.87768563 -0.10479005 -0.22253948],[-0.81986217 -0.90023479  1.67671871],[0. 0. 0.],[ 3.08284019 -0.29594466  1.87548372],[-0.65959577 -0.1872151   0.5353724 ]
[ 0.48421245 -0.1432961   0.03544397],[-0.98576722  0.23550038  0.12690401],[0. 0. 0.],[ 0.6078635  -0.43360446  0.13795227],[-1.21594703  0.53089617  0.37396354],[0. 0. 0.],[ 0.68838742 -0.48466562 -1.20740488],[ 0.13469781 -0.0527086  -0.74511557],[0. 0. 0.],[ 0.84348663 -0.10734786 -0.23835561],[-0.80852165 -0.88582635  1.67383316],[0. 0. 0.],[ 3.09070295 -0.28581852  1.87671606],[-0.64957653 -0.189212    0.54937515]
[ 0.44230424 -0.12325192  0.02774402],[-0.91114095  0.22799869  0.11207556],[0. 0. 0.],[ 0.60389222 -0.36994323  0.11642685],[-1.20354082  0.47048691  0.32627124],[0. 0. 0.],[ 0.69550505 -0.48649532 -1.20065084],[ 0.11757793 -0.04739933 -0.76573597],[0. 0. 0.],[ 0.74086895 -0.0108065  -0.02782425],[-1.03851366 -0.71466942  1.15726729],[0. 0. 0.],[ 3.09867585 -0.28221598  1.88268777],[-0.64672293 -0.19168343  0.55873109]
[ 0.37572465 -0.12097789  0.02302545],[-0.77340036  0.23071294  0.09429596],[0. 0. 0.],[ 0.45212552 -0.29134978  0.06746119],[-0.99519198  0.41761371  0.22918835],[0. 0. 0.],[ 0.65754248 -0.48933213 -1.26354963],[ 0.08766692 -0.03787631 -0.81527082],[0. 0. 0.],[ 0.72832787 -0.02117759 -0.05554807],[-1.09151408 -0.52926929  0.83943611],[0. 0. 0.],[ 3.09996336 -0.26351871  1.90739598],[-0.65762316 -0.19357032  0.55444985]
[ 0.3045514  -0.10064995  0.01545886],[-0.54720249  0.18333775  0.05158491],[0. 0. 0.],[ 0.60752059 -0.3192797   0.10085516],[-1.1396043   0.4239694   0.27404793],[0. 0. 0.],[ 0.6608628 -0.4933688 -1.2665388],[ 0.07766363 -0.03346547 -0.81342172],[0. 0. 0.],[ 0.68841287 -0.0286284  -0.07982428],[-1.03737737 -0.52305514  0.87691756],[0. 0. 0.],[ 3.10270829 -0.258205    1.90161761],[-0.65528771 -0.1981268   0.56895918]
