lefthip_angles_angles,leftknee_angles_angles,leftfoot_angles_angles,righthip_angles_angles,rightknee_angles_angles,rightfoot_angles_angles,leftshoulder_angles_angles,leftelbow_angles_angles,leftwrist_angles_angles,rightshoulder_angles_angles,rightelbow_angles_angles,rightwrist_angles_angles,hips_angles_angles,neck_angles_angles
[-2.90085513 -0.86543372 -2.62938653],[-3.11837799  0.60978651  3.06785655],[0. 0. 0.],[-2.29828194 -0.62555638 -1.24931015],[ 2.62284316  0.29947375 -1.03394757],[0. 0. 0.],[ 0.88824703 -0.18747174 -0.39012427],[ 0.48429014 -0.15988171 -0.62728712],[0. 0. 0.],[-0.54826219 -0.48019385  1.43265428],[-1.1779154   0.26341602 -0.39152417],[0. 0. 0.],[-2.76710108 -0.50813814 -1.82750871],[-0.84421446  0.49016411 -1.01626663]
[-2.82798774 -0.91804406 -2.52238389],[ 3.13387538  0.67285603 -3.11952661],[0. 0. 0.],[-2.25541597 -0.60443256 -1.16250518],[ 2.58266035  0.30896755 -0.99434816],[0. 0. 0.],[ 0.96341854 -0.28316111 -0.53234878],[ 0.34252405 -0.08393425 -0.47635962],[0. 0. 0.],[-0.57110842 -0.49876044  1.4291459 ],[-1.17504325  0.24186692 -0.36098778],[0. 0. 0.],[-2.76968155 -0.51476053 -1.81947386],[-0.84445794  0.4919556  -1.0192222 ]
[-2.61124406 -0.84206812 -2.05131735],[ 2.88557989  0.55419832 -2.29166176],[0. 0. 0.],[-2.25370203 -0.5620528  -1.09101256],[ 2.59431053  0.2756763  -0.91802066],[0. 0. 0.],[1.20123427 0.0596515  0.08704781],[ 0.34656201 -0.12613427 -0.69250442],[0. 0. 0.],[-0.6226084  -0.52977794  1.40088499],[-1.24070832  0.27307661 -0.37997691],[0. 0. 0.],[-2.78365567 -0.56355355 -1.80795226],[-0.84033129  0.51957426 -1.07335323]
[-2.5062276  -0.85451762 -1.89066225],[ 2.82130461  0.54892887 -2.0999313 ],[0. 0. 0.],[-2.22045627 -0.57777528 -1.07937947],[ 2.56212769  0.29386408 -0.92158682],[0. 0. 0.],[1.28088216 0.05844455 0.07840703],[ 0.20267726 -0.07164355 -0.67766841],[0. 0. 0.],[-0.63743591 -0.53901384  1.39395641],[-1.24943871  0.26127051 -0.36046428],[0. 0. 0.],[-2.79180982 -0.55584715 -1.81206981],[-0.84395052  0.5155181  -1.06192113]
[-2.29489773 -0.92654898 -1.6737233 ],[ 2.66007859  0.58974319 -1.78195994],[0. 0. 0.],[-2.04657586 -0.62161373 -0.96980852],[ 2.53969032  0.25678336 -0.78835962],[0. 0. 0.],[ 1.29149036 -0.09656023 -0.12807117],[ 0.05381418 -0.01652552 -0.59576506],[0. 0. 0.],[-0.46149231 -0.43544763  1.51074816],[-1.32941108  0.12403694 -0.1581493 ],[0. 0. 0.],[-2.80509204 -0.40604159 -1.84531958],[-0.85471959  0.44830782 -0.92824515]
[-2.12812716 -0.91365523 -1.44945808],[ 2.61039916  0.52760882 -1.56369822],[0. 0. 0.],[-1.92938939 -0.61836042 -0.86366582],[ 2.55081336  0.2169592  -0.68739675],[0. 0. 0.],[ 1.20611187 -0.10155637 -0.14733521],[ 0.12186755 -0.03665635 -0.58373865],[0. 0. 0.],[-0.31067382 -0.33716255  1.65396962],[-1.41276188  0.03697895 -0.04333682],[0. 0. 0.],[-2.8279259  -0.33795541 -1.86526508],[-0.86529468  0.42559362 -0.87520158]
[-1.90860894 -0.85742596 -1.14570528],[ 2.58317868  0.46799844 -1.38722048],[0. 0. 0.],[-1.77600504 -0.63504161 -0.76804773],[ 2.51996792  0.21809451 -0.65695886],[0. 0. 0.],[ 1.1451347  -0.22406893 -0.34559159],[ 0.0125959  -0.00314443 -0.48927244],[0. 0. 0.],[-0.13917575 -0.15372669  1.67042589],[-1.44871908 -0.10589542  0.11965046],[0. 0. 0.],[-2.84431557 -0.24296748 -1.8785768 ],[-0.85220869  0.38381065 -0.8088961 ]
[-1.82384229 -0.7786397  -0.97447288],[ 2.5125377   0.52902217 -1.38857647],[0. 0. 0.],[-1.69920645 -0.6399051  -0.72081783],[ 2.44051175  0.2747453  -0.72294489],[0. 0. 0.],[1.09520544 0.02806044 0.04600983],[ 0.16969933 -0.06537825 -0.73409656],[0. 0. 0.],[-0.11741305 -0.12951048  1.66895142],[-1.45003842 -0.12056336  0.13603286],[0. 0. 0.],[-2.85504537 -0.23816623 -1.86618386],[-0.84504718  0.38240386 -0.8130868 ]
[-1.69412082 -0.75336531 -0.8417642 ],[ 2.39946789  0.5316377  -1.22111311],[0. 0. 0.],[-1.60540514 -0.63491668 -0.65573491],[ 2.32040497  0.33566826 -0.74230161],[0. 0. 0.],[1.09767472 0.0195906  0.03203489],[ 0.24105283 -0.08581498 -0.68134334],[0. 0. 0.],[-0.06383133 -0.07092008  1.67599089],[-1.42215352 -0.20222225  0.23448227],[0. 0. 0.],[-2.86516377 -0.18758491 -1.86173376],[-0.81798318  0.35229932 -0.77932794]
[-1.64719597 -0.71132733 -0.76270475],[ 2.35223328  0.51568028 -1.12881008],[0. 0. 0.],[-1.56210719 -0.6247313  -0.61966703],[ 2.21756109  0.41763305 -0.80466548],[0. 0. 0.],[1.04337586 0.01854951 0.03226907],[ 0.27375562 -0.11873831 -0.81478276],[0. 0. 0.],[-0.08690471 -0.09741236  1.68485059],[-1.37592019 -0.1953366   0.23729982],[0. 0. 0.],[-2.89309507 -0.21113038 -1.86250521],[-0.83233507  0.36244524 -0.78600567]
[-1.53676481 -0.68140454 -0.66024699],[ 2.28857266  0.5036233  -1.03035545],[0. 0. 0.],[-1.40913528 -0.60418084 -0.51794841],[ 1.98648429  0.4856076  -0.7264353 ],[0. 0. 0.],[1.03118731 0.06298496 0.11106082],[ 0.28832909 -0.13967963 -0.89807423],[0. 0. 0.],[-0.06577757 -0.07499239  1.70163732],[-1.36061891 -0.22596926  0.27863695],[0. 0. 0.],[-2.91954851 -0.2014566  -1.86663473],[-0.83124381  0.35402667 -0.77018827]
[-1.47557191 -0.67038827 -0.61332801],[ 2.16707432  0.56935422 -1.00914627],[0. 0. 0.],[-1.29665152 -0.57101404 -0.4376109 ],[ 1.87093259  0.49849458 -0.66483498],[0. 0. 0.],[1.0363816  0.04157977 0.07290443],[ 0.25938028 -0.12658731 -0.90468483],[0. 0. 0.],[-0.04791593 -0.05542638  1.71595607],[-1.31789273 -0.24924002  0.32073997],[0. 0. 0.],[-2.94457936 -0.20503411 -1.84738579],[-0.84769551  0.36212507 -0.7708872 ]
[-1.28684925 -0.67772553 -0.51678548],[ 1.95799343  0.62262177 -0.89294519],[0. 0. 0.],[-1.04037157 -0.58889259 -0.34398895],[ 1.46933031  0.60597752 -0.55046789],[0. 0. 0.],[0.99024135 0.04547462 0.08417957],[ 0.28311263 -0.13849615 -0.90589792],[0. 0. 0.],[-0.07317738 -0.08407539  1.70932154],[-1.25825798 -0.24049808  0.32905413],[0. 0. 0.],[-2.95906268 -0.20512256 -1.84907974],[-0.83760403  0.35749539 -0.77114582]
[-1.05102091 -0.6954486  -0.41434155],[ 1.69058576  0.69788046 -0.77861643],[0. 0. 0.],[-0.81150137 -0.55585861 -0.24391839],[ 1.05099346  0.60503995 -0.35808677],[0. 0. 0.],[0.93642164 0.00807894 0.01597496],[ 0.27820772 -0.1264845  -0.84954234],[0. 0. 0.],[-0.07534252 -0.0901883   1.74989123],[-1.21315769 -0.21517975  0.30885282],[0. 0. 0.],[-2.97097272 -0.22301023 -1.85137231],[-0.83674618  0.36529614 -0.78746251]
[-0.74082182 -0.65873016 -0.26393565],[ 1.29765133  0.74959149 -0.57984619],[0. 0. 0.],[-0.39883359 -0.44703002 -0.09181674],[ 0.59303848  0.4927598  -0.15337196],[0. 0. 0.],[0.91893205 0.03475298 0.07021692],[ 0.25243205 -0.12633025 -0.92482213],[0. 0. 0.],[-0.07254636 -0.08932081  1.77754262],[-1.11989596 -0.17935907  0.28494103],[0. 0. 0.],[-2.98978972 -0.22846379 -1.89432298],[-0.82924481  0.36013218 -0.78433799]
[-0.08417678 -0.43435443 -0.01858467],[ 0.4825517   0.61842316 -0.15689523],[0. 0. 0.],[-0.14854517 -0.3170295  -0.02378846],[ 0.30119429  0.36791854 -0.05645362],[0. 0. 0.],[ 0.85701955 -0.03601816 -0.07881335],[ 0.15478766 -0.08666898 -1.01968728],[0. 0. 0.],[-0.02749222 -0.03372507  1.77375837],[-1.07924766 -0.22634232  0.37508009],[0. 0. 0.],[-3.0056482  -0.22959698 -1.9065402 ],[-0.82345973  0.35780256 -0.78521044]
[ 0.00442367 -0.30911779  0.00068922],[ 0.48111454  0.49367998 -0.12346735],[0. 0. 0.],[-0.11257194 -0.25828421 -0.01463434],[ 0.31753098  0.31290245 -0.05050183],[0. 0. 0.],[ 0.88670946 -0.03577976 -0.07531642],[ 0.13617418 -0.07537936 -1.01022167],[0. 0. 0.],[-0.02856552 -0.03409204  1.74677325],[-1.05282432 -0.24002875  0.4092397 ],[0. 0. 0.],[-3.0145788  -0.23874341 -1.90727079],[-0.81862498  0.36035599 -0.79506598]
[ 0.04571538 -0.23296521  0.00535018],[ 0.53074224  0.45792356 -0.12650733],[0. 0. 0.],[-0.061914   -0.19198561 -0.00596351],[ 0.28890713  0.27098885 -0.0396577 ],[0. 0. 0.],[ 0.81312257 -0.034209   -0.07942035],[ 0.21005788 -0.10937208 -0.9579012 ],[0. 0. 0.],[-0.0170712  -0.01807568  1.62794222],[-0.87158137 -0.2816049   0.59096536],[0. 0. 0.],[-3.03230262 -0.24041442 -1.90537705],[-0.8222185   0.35877663 -0.78837625]
[ 0.19834583 -0.09055585  0.00901635],[ 0.41513218  0.33397011 -0.07096517],[0. 0. 0.],[ 0.03648333 -0.09174134  0.00167487],[ 0.27640243  0.20038417 -0.02796282],[0. 0. 0.],[0.78577612 0.12461732 0.29883784],[ 0.42436276 -0.22633351 -0.97092716],[0. 0. 0.],[0.05665482 0.05868757 1.60605947],[-0.85284978 -0.26708145  0.57502827],[0. 0. 0.],[-3.05182559 -0.25769554 -1.89695934],[-0.83954453  0.36162393 -0.77752584]
[ 0.23823365 -0.02665444  0.00319028],[ 0.41947982  0.27366749 -0.0586053 ],[0. 0. 0.],[ 0.09192263 -0.03800705  0.0017483 ],[ 0.39960784  0.19891979 -0.04041029],[0. 0. 0.],[0.76221309 0.1542795  0.38111301],[ 0.54501666 -0.24660328 -0.83480863],[0. 0. 0.],[0.0546178  0.05755231 1.62313438],[-0.97720501 -0.29646176  0.54769069],[0. 0. 0.],[-3.06627795 -0.28920683 -1.88079163],[-0.86177428  0.3690003  -0.77128491]
[ 0.21273157  0.01337923 -0.0014285 ],[ 0.44410162  0.23221925 -0.05265373],[0. 0. 0.],[ 0.10558886 -0.01102412  0.00058256],[ 0.3748451   0.18375568 -0.0349438 ],[0. 0. 0.],[0.73172662 0.14868509 0.38402488],[ 0.58804502 -0.26283736 -0.82319065],[0. 0. 0.],[0.07416893 0.0790852  1.63499542],[-0.99303719 -0.30471118  0.55232434],[0. 0. 0.],[-3.07525915 -0.28792672 -1.8859863 ],[-0.8644231   0.36714518 -0.76527984]
[ 0.17327927  0.02300096 -0.00199788],[ 0.42749862  0.21186109 -0.04615227],[0. 0. 0.],[ 0.08516607 -0.00411461  0.00017532],[ 0.30376931  0.1587955  -0.02435579],[0. 0. 0.],[ 0.66191929 -0.08212662 -0.23802411],[ 0.20227178 -0.1325761  -1.15858489],[0. 0. 0.],[0.14476621 0.146307   1.58142068],[-0.88246581 -0.27084874  0.56175981],[0. 0. 0.],[-3.07987222 -0.2654014  -1.89231966],[-0.8517137   0.35199298 -0.74725435]
[ 0.16058671  0.02821577 -0.00227057],[ 0.37234635  0.17211454 -0.03249593],[0. 0. 0.],[ 0.0356705  -0.0105053   0.00018739],[ 0.31046429  0.14828443 -0.02324677],[0. 0. 0.],[ 0.55441776 -0.11600524 -0.40263032],[ 0.15720007 -0.09239373 -1.06154157],[0. 0. 0.],[0.12582468 0.11814006 1.50766316],[-0.73630745 -0.28844767  0.72017402],[0. 0. 0.],[-3.0848074  -0.24870775 -1.86941608],[-0.85073236  0.35035704 -0.74491206]
[ 0.18074629  0.04760067 -0.00431438],[ 0.32177241  0.14011728 -0.02277577],[0. 0. 0.],[ 0.05051314  0.00626351 -0.00015823],[ 0.29075407  0.1326865  -0.01945456],[0. 0. 0.],[ 0.52948225 -0.12179913 -0.44246333],[ 0.09863091 -0.05975507 -1.08895769],[0. 0. 0.],[0.13615694 0.12784437 1.50766053],[-0.72772019 -0.28724859  0.72588044],[0. 0. 0.],[-3.08914932 -0.24769818 -1.86129065],[-0.85359337  0.35089593 -0.74340015]
[ 0.22768465  0.08004202 -0.00915656],[ 0.27090499  0.10082394 -0.01375243],[0. 0. 0.],[ 0.11975043  0.04250121 -0.0025482 ],[ 0.21569264  0.09852875 -0.01067589],[0. 0. 0.],[ 0.6177805  -0.05239117 -0.16385196],[ 0.14957815 -0.119388   -1.34658052],[0. 0. 0.],[0.14770752 0.13998742 1.51695526],[-0.73094861 -0.28399819  0.71507329],[0. 0. 0.],[-3.09747184 -0.25131397 -1.84837884],[-0.86283611  0.35855388 -0.75007964]
[ 0.22760551  0.08016299 -0.0091672 ],[ 0.27104011  0.10507893 -0.01434108],[0. 0. 0.],[ 0.12598755  0.04427902 -0.00279345],[ 0.19990221  0.09501009 -0.00953522],[0. 0. 0.],[ 0.4141648  -0.13910711 -0.64036832],[ 0.15050539 -0.0673441  -0.84034092],[0. 0. 0.],[0.14489868 0.13752419 1.51841142],[-0.73259001 -0.2835039   0.71230939],[0. 0. 0.],[-3.09748509 -0.25194038 -1.85009253],[-0.86127094  0.35789596 -0.75020588]
