lefthip_angles_angles,leftknee_angles_angles,leftfoot_angles_angles,righthip_angles_angles,rightknee_angles_angles,rightfoot_angles_angles,leftshoulder_angles_angles,leftelbow_angles_angles,leftwrist_angles_angles,rightshoulder_angles_angles,rightelbow_angles_angles,rightwrist_angles_angles,hips_angles_angles,neck_angles_angles
[-2.89591326 -0.82606962 -2.59239017],[ 2.94432493  0.59124054 -2.51325833],[0. 0. 0.],[-2.24273336 -0.4915115  -0.95904795],[ 2.63796829  0.12085409 -0.46192971],[0. 0. 0.],[ 0.98088085 -0.08991474 -0.16811067],[ 0.26165319 -0.10474707 -0.75826238],[0. 0. 0.],[-0.73590346 -0.66162975  1.45548875],[-0.95156659  0.23369083 -0.4479676 ],[0. 0. 0.],[-2.70451281 -0.55777175 -1.72849832],[-0.78135158  0.51645436 -1.14049693]
[-2.71818193 -0.7463987  -2.1375764 ],[ 2.84551571  0.47667464 -2.04056152],[0. 0. 0.],[-2.24071117 -0.5139212  -0.99546668],[ 2.59599873  0.1961975  -0.67649755],[0. 0. 0.],[ 0.98364179 -0.08546063 -0.15928158],[ 0.26931012 -0.10780036 -0.75798824],[0. 0. 0.],[-0.63198875 -0.58918315  1.49617762],[-1.1307448   0.20922926 -0.32801127],[0. 0. 0.],[-2.70138177 -0.55720059 -1.74506897],[-0.77431005  0.50689366 -1.13188728]
[-2.68666886 -0.77702116 -2.11226127],[ 2.8373381   0.49409647 -2.04918012],[0. 0. 0.],[-2.2249533  -0.54060374 -1.02345253],[ 2.56418007  0.23382108 -0.75313071],[0. 0. 0.],[ 0.96031697 -0.09427151 -0.18064989],[ 0.25745746 -0.10197079 -0.75102736],[0. 0. 0.],[-0.57277846 -0.56679069  1.55969671],[-1.1801224   0.15789671 -0.23519283],[0. 0. 0.],[-2.70977995 -0.54855555 -1.76020308],[-0.7817112   0.50003054 -1.10958408]
[-2.64189267 -0.82383892 -2.08436839],[ 2.81748554  0.55361622 -2.09724311],[0. 0. 0.],[-2.1903021  -0.56092277 -1.01980712],[ 2.53954704  0.24456346 -0.75384941],[0. 0. 0.],[ 1.03415718 -0.09312956 -0.16351496],[ 0.19002067 -0.0754308  -0.75402652],[0. 0. 0.],[-0.42754748 -0.44819886  1.6194903 ],[-1.31046639  0.05153278 -0.06704647],[0. 0. 0.],[-2.71653484 -0.52086533 -1.77986986],[-0.77200116  0.49385107 -1.11038027]
[-2.51900157 -0.78591536 -1.82144742],[ 2.73295346  0.42749627 -1.61723381],[0. 0. 0.],[-2.18617806 -0.57853148 -1.04348185],[ 2.51509832  0.26643254 -0.78456199],[0. 0. 0.],[ 0.98406831 -0.19666757 -0.36402774],[ 0.1512102  -0.05106851 -0.65038376],[0. 0. 0.],[-0.42562902 -0.45012718  1.62855493],[-1.30290912  0.09848478 -0.12908496],[0. 0. 0.],[-2.72293167 -0.51878544 -1.80561219],[-0.76511136  0.48145168 -1.09560633]
[-2.43175941 -0.78105212 -1.67567447],[ 2.70063198  0.45108111 -1.59425582],[0. 0. 0.],[-2.17129431 -0.54638882 -0.97708053],[ 2.50898948  0.25229795 -0.73935586],[0. 0. 0.],[ 0.99393665 -0.20612812 -0.37687529],[ 0.19207753 -0.06155292 -0.61863251],[0. 0. 0.],[-0.40284399 -0.43115728  1.64067148],[-1.29990612  0.0821834  -0.10807309],[0. 0. 0.],[-2.73802945 -0.50878515 -1.80665275],[-0.77701996  0.48128921 -1.08016161]
[-2.32476149 -0.81812338 -1.57256788],[ 2.61347683  0.49042284 -1.49352668],[0. 0. 0.],[-2.10169129 -0.55254649 -0.91966648],[ 2.48859598  0.24709821 -0.7030042 ],[0. 0. 0.],[ 1.016303   -0.15371652 -0.27480692],[ 0.23144873 -0.07178571 -0.59921278],[0. 0. 0.],[-0.35253727 -0.40106736  1.70248624],[-1.3647623   0.02769473 -0.0340802 ],[0. 0. 0.],[-2.75995246 -0.44856853 -1.81997554],[-0.8054106   0.45493113 -0.99549085]
[-2.19375479 -0.86414576 -1.46458916],[ 2.54724163  0.48825512 -1.36570461],[0. 0. 0.],[-2.01128111 -0.58239025 -0.88301029],[ 2.46306343  0.24680802 -0.67595297],[0. 0. 0.],[ 0.92381376 -0.16122236 -0.32175137],[ 0.26972918 -0.06490815 -0.46970013],[0. 0. 0.],[-0.22928367 -0.27431056  1.75101744],[-1.42757562 -0.10408756  0.12013847],[0. 0. 0.],[-2.76875129 -0.37826325 -1.83808628],[-0.80233936  0.42771234 -0.94640564]
[-1.99399767 -0.90369372 -1.2881512 ],[ 2.48492785  0.49053711 -1.26736226],[0. 0. 0.],[-1.86582797 -0.61990012 -0.81568143],[ 2.41830623  0.25921745 -0.66363684],[0. 0. 0.],[ 0.92509453 -0.0626044  -0.12543031],[ 0.212828   -0.07277647 -0.65692597],[0. 0. 0.],[-0.16606411 -0.20168429  1.76498975],[-1.39286286 -0.20145326  0.24056451],[0. 0. 0.],[-2.78846181 -0.28474668 -1.84930492],[-0.79531591  0.38872602 -0.87650341]
[-1.80715461 -0.85371906 -1.04724504],[ 2.39306476  0.54390587 -1.23477903],[0. 0. 0.],[-1.72378051 -0.6426374  -0.74042793],[ 2.35622479  0.28088805 -0.65784878],[0. 0. 0.],[0.933533   0.04611552 0.09146874],[ 0.30822432 -0.1343851  -0.81757875],[0. 0. 0.],[-0.11834429 -0.1478658   1.79232514],[-1.28015113 -0.23026546  0.30813393],[0. 0. 0.],[-2.80098548 -0.20400211 -1.85582404],[-0.77755624  0.35157568 -0.81829259]
[-1.70533477 -0.80115923 -0.90259846],[ 2.23280248  0.61417375 -1.15160368],[0. 0. 0.],[-1.6558061  -0.62592438 -0.67752457],[ 2.21010733  0.36054521 -0.69571283],[0. 0. 0.],[0.92304732 0.0517963  0.10407426],[ 0.27292317 -0.12475845 -0.85379031],[0. 0. 0.],[-0.09061324 -0.11253523  1.78614974],[-1.29837527 -0.22601391  0.29688287],[0. 0. 0.],[-2.82249541 -0.20572711 -1.82645715],[-0.78434794  0.36040223 -0.82979947]
[-1.67102492 -0.72813817 -0.79746289],[ 2.28953291  0.47316572 -0.97668042],[0. 0. 0.],[-1.57627629 -0.66625828 -0.66965248],[ 2.12574078  0.4456926  -0.77323112],[0. 0. 0.],[0.84136976 0.05222358 0.11662251],[ 0.20063389 -0.09619843 -0.89216392],[0. 0. 0.],[-0.05516934 -0.06651322  1.75682245],[-1.29304904 -0.25770124  0.34003369],[0. 0. 0.],[-2.84203109 -0.20269298 -1.8425144 ],[-0.79060724  0.35353961 -0.80899407]
[-1.60667497 -0.70100074 -0.72446498],[ 2.23342081  0.51117888 -0.98304475],[0. 0. 0.],[-1.46572091 -0.62217528 -0.56340932],[ 1.95248569  0.47515455 -0.68778098],[0. 0. 0.],[0.67271482 0.0978712  0.27832976],[ 0.44455822 -0.23374246 -0.95819645],[0. 0. 0.],[-0.04391125 -0.05451242  1.78547317],[-1.23100677 -0.22608199  0.31836439],[0. 0. 0.],[-2.87504212 -0.222011   -1.84169527],[-0.81020613  0.36522022 -0.81327473]
[-1.50826729 -0.66763407 -0.62984066],[ 2.15579926  0.52294468 -0.92443741],[0. 0. 0.],[-1.32313913 -0.59193418 -0.46620811],[ 1.81427318  0.48039218 -0.6070603 ],[0. 0. 0.],[0.80517255 0.1369849  0.3194374 ],[ 0.26620128 -0.15282833 -1.03889332],[0. 0. 0.],[-0.03111086 -0.03836439  1.77889248],[-1.15962809 -0.24797279  0.37609611],[0. 0. 0.],[-2.90334648 -0.21375472 -1.8521904 ],[-0.81231755  0.35645622 -0.79331557]
[-1.50162999 -0.67689233 -0.63469553],[ 2.11086726  0.55767419 -0.93599173],[0. 0. 0.],[-1.25814386 -0.61442996 -0.453785  ],[ 1.6847768   0.5434111  -0.60541874],[0. 0. 0.],[0.82620042 0.08103112 0.18444319],[ 0.36165027 -0.15472183 -0.80203771],[0. 0. 0.],[-0.01409981 -0.01783283  1.80355569],[-1.15920427 -0.24201153  0.36733705],[0. 0. 0.],[-2.91227545 -0.21951975 -1.85678007],[-0.82173138  0.35952196 -0.79035375]
[-1.36443845 -0.70325628 -0.57929034],[ 1.98596271  0.61008845 -0.89974083],[0. 0. 0.],[-1.12668975 -0.60088495 -0.38649372],[ 1.43058418  0.60114667 -0.52609754],[0. 0. 0.],[0.75610927 0.03337916 0.08400325],[ 0.35296267 -0.15447028 -0.81885273],[0. 0. 0.],[-0.01260772 -0.01595011  1.80382306],[-1.09259181 -0.23932103  0.39045892],[0. 0. 0.],[-2.92907684 -0.21705977 -1.84869109],[-0.82257814  0.35969728 -0.78988655]
[-1.14152623 -0.71655743 -0.47185943],[ 1.75480421  0.70030234 -0.82807418],[0. 0. 0.],[-1.00514329 -0.57638567 -0.32304174],[ 1.20592628  0.61724463 -0.4321442 ],[0. 0. 0.],[0.69430847 0.0450114  0.1242681 ],[ 0.39988356 -0.21466621 -0.97735805],[0. 0. 0.],[-0.01013786 -0.01319547  1.83139834],[-1.10187435 -0.24056388  0.38848423],[0. 0. 0.],[-2.95125634 -0.21777943 -1.85072579],[-0.82285265  0.35774653 -0.78568272]
[-0.89883387 -0.69469794 -0.34575148],[ 1.52670003  0.71648947 -0.68800063],[0. 0. 0.],[-0.51856501 -0.51144027 -0.13847612],[ 0.76610975  0.55109527 -0.22688703],[0. 0. 0.],[0.69857591 0.04093793 0.11229589],[ 0.38068536 -0.19455584 -0.93763458],[0. 0. 0.],[-0.01623798 -0.02166221  1.85511968],[-1.12373366 -0.24621876  0.38814123],[0. 0. 0.],[-2.96520024 -0.22497969 -1.8580886 ],[-0.8266425   0.36543536 -0.79747475]
[-0.09145123 -0.52216474 -0.02444984],[ 0.74050389  0.69014403 -0.27725637],[0. 0. 0.],[ 0.01858767 -0.27825064  0.0026029 ],[ 0.35561331  0.36712706 -0.06670077],[0. 0. 0.],[0.70035935 0.07166893 0.19568564],[ 0.38316091 -0.24082116 -1.11550251],[0. 0. 0.],[-0.00659181 -0.00885129  1.86135776],[-1.10212866 -0.25805067  0.41612299],[0. 0. 0.],[-2.99178441 -0.22723634 -1.87004283],[-0.83601484  0.36397874 -0.78554492]
[-0.05772661 -0.40504405 -0.01185657],[ 0.71325171  0.59855822 -0.22889679],[0. 0. 0.],[-0.00774697 -0.2330941  -0.000907  ],[ 0.36690237  0.3345718  -0.06264065],[0. 0. 0.],[0.68377576 0.05515377 0.15471616],[ 0.36599872 -0.21959018 -1.07444186],[0. 0. 0.],[0.0328726  0.03939381 1.7508245 ],[-0.96838999 -0.32952376  0.61237402],[0. 0. 0.],[-3.01098668 -0.22697324 -1.87316185],[-0.835194    0.3616012  -0.78159744]
[ 0.05219471 -0.29393212  0.00772828],[ 0.50177016  0.50313055 -0.13154551],[0. 0. 0.],[-0.1060532  -0.21070249 -0.01122476],[ 0.28652224  0.27686055 -0.04018861],[0. 0. 0.],[0.60758667 0.00589087 0.01879032],[ 0.2975769  -0.19998906 -1.17968017],[0. 0. 0.],[0.12771626 0.14654185 1.70829218],[-0.85016801 -0.25986731  0.56203358],[0. 0. 0.],[-3.02694917 -0.21578931 -1.85627481],[-0.83259642  0.36445205 -0.78975673]
[ 0.01188005 -0.22545856  0.00134495],[ 0.6711774   0.4342244  -0.15357221],[0. 0. 0.],[-0.10962778 -0.17754101 -0.00976706],[ 0.28217679  0.25655178 -0.03663567],[0. 0. 0.],[ 0.57444197 -0.02248839 -0.07609796],[ 0.27083034 -0.17043115 -1.12001261],[0. 0. 0.],[0.21618425 0.21623299 1.5710235 ],[-0.68402713 -0.21330171  0.58423206],[0. 0. 0.],[-3.04306503 -0.21604909 -1.85721831],[-0.83683991  0.36428917 -0.78537525]
[ 0.02654782 -0.13708526  0.00182262],[ 0.72197665  0.34762143 -0.13238215],[0. 0. 0.],[ 0.04293994 -0.07155852  0.00153725],[ 0.40510249  0.20810425 -0.04288618],[0. 0. 0.],[0.67730598 0.08117697 0.22958388],[ 0.44766821 -0.24952359 -1.00707793],[0. 0. 0.],[0.21592024 0.21699045 1.57577935],[-0.66597437 -0.2151522   0.60529504],[0. 0. 0.],[-3.05876911 -0.22204104 -1.85350089],[-0.84680663  0.3610705  -0.76963735]
[ 0.12340754 -0.06722886  0.00415511],[ 0.57987979  0.30924734 -0.09293856],[0. 0. 0.],[ 0.07205463 -0.02430923  0.00087622],[ 0.39937226  0.18334287 -0.03720553],[0. 0. 0.],[0.66227781 0.09454692 0.27349469],[ 0.5160672  -0.27027345 -0.95143903],[0. 0. 0.],[0.20056299 0.1994206  1.56504588],[-0.6849311  -0.24979784  0.67720913],[0. 0. 0.],[-3.07253358 -0.22537529 -1.86516561],[-0.85182244  0.35530178 -0.75367149]
[ 1.91862219e-01 -1.65406879e-04  1.59165208e-05],[ 0.41542784  0.25277723 -0.05354642],[0. 0. 0.],[ 9.12451670e-02  1.74824971e-03 -7.98150726e-05],[ 0.3131969  0.1619612 -0.0256269],[0. 0. 0.],[0.64863628 0.09372319 0.27719709],[ 0.53716422 -0.27617768 -0.9351693 ],[0. 0. 0.],[0.18884095 0.19142962 1.58449337],[-0.72823164 -0.26538501  0.67376394],[0. 0. 0.],[-3.084284   -0.24630487 -1.88128715],[-0.8591546   0.35437392 -0.74523545]
[ 0.17214312  0.01020421 -0.00088048],[ 0.38599786  0.21950444 -0.0430645 ],[0. 0. 0.],[ 0.10895168  0.0201945  -0.00110124],[ 0.27228163  0.1386303  -0.01902061],[0. 0. 0.],[0.66138307 0.06268981 0.18216502],[ 0.41810006 -0.27010619 -1.13932534],[0. 0. 0.],[0.20490157 0.19850362 1.53886326],[-0.7210106  -0.29134253  0.74227654],[0. 0. 0.],[-3.09053303 -0.24372146 -1.86689679],[-0.86317309  0.35709451 -0.7469421 ]
[ 0.19697607  0.04416887 -0.00436493],[ 0.32305076  0.15993271 -0.02611443],[0. 0. 0.],[ 0.07127982  0.01476238 -0.00052636],[ 0.27740138  0.13554135 -0.01894962],[0. 0. 0.],[0.62822197 0.02931177 0.09017248],[ 0.28131698 -0.23540872 -1.39161168],[0. 0. 0.],[0.16498894 0.15640609 1.51716883],[-0.65235743 -0.26116847  0.74068177],[0. 0. 0.],[-3.09527222 -0.24579329 -1.8563451 ],[-0.86486035  0.35941679 -0.74993915]
[ 0.14152995  0.04375368 -0.0031019 ],[ 0.35259719  0.14876576 -0.02654977],[0. 0. 0.],[ 0.07172918  0.03882631 -0.00139326],[ 0.2725622   0.11005528 -0.01510697],[0. 0. 0.],[5.47318499e-01 4.66455673e-04 1.66174844e-03],[ 0.15006308 -0.153723   -1.59498342],[0. 0. 0.],[0.22142444 0.2010407  1.47365403],[-0.64506962 -0.29101371  0.82646713],[0. 0. 0.],[-3.10607409 -0.22427936 -1.82497919],[-0.8685884   0.34923263 -0.72688945]
[ 0.1258502   0.05072531 -0.0031968 ],[ 0.35545378  0.14983075 -0.02696174],[0. 0. 0.],[ 0.07901186  0.04635346 -0.00183252],[ 0.24123551  0.09534358 -0.01156486],[0. 0. 0.],[ 0.49956276 -0.01311861 -0.05141296],[ 0.12015253 -0.12054723 -1.57408391],[0. 0. 0.],[0.22723906 0.20750964 1.47938039],[-0.62805883 -0.28746071  0.83841934],[0. 0. 0.],[-3.10860082 -0.23128766 -1.81022917],[-0.87715052  0.35899332 -0.73824172]
[ 0.12728347  0.05060233 -0.00322546],[ 0.35428669  0.14939894 -0.02679362],[0. 0. 0.],[ 0.08183464  0.04375312 -0.00179155],[ 0.23946505  0.10184062 -0.01226269],[0. 0. 0.],[ 0.26467668 -0.06977952 -0.51286677],[ 0.01305636 -0.00875057 -1.18090344],[0. 0. 0.],[0.21690617 0.20327908 1.50547817],[-0.65644457 -0.29175964  0.81463055],[0. 0. 0.],[-3.10846868 -0.22757656 -1.81025591],[-0.87280629  0.35647044 -0.73720246]
[ 0.16112753  0.05051249 -0.00407917],[ 0.36266564  0.17362696 -0.03191146],[0. 0. 0.],[ 0.09546931  0.0499963  -0.00238887],[ 0.20719385  0.09506271 -0.00989096],[0. 0. 0.],[ 0.18103743 -0.06342451 -0.6724568 ],[ 0.02017284 -0.01114585 -1.00952836],[0. 0. 0.],[0.22474564 0.21073242 1.50595035],[-0.65331777 -0.28978084  0.81334482],[0. 0. 0.],[-3.11082051 -0.2279111  -1.81178245],[-0.87656142  0.36062724 -0.74188776]
[ 0.16362897  0.05990769 -0.00491374],[ 0.37718655  0.17313363 -0.0331243 ],[0. 0. 0.],[ 0.09713307  0.05495228 -0.00267161],[ 0.19078349  0.10024526 -0.00959965],[0. 0. 0.],[ 0.10772058 -0.0446622  -0.78551061],[ 0.07506896 -0.03515428 -0.87564213],[0. 0. 0.],[0.23079014 0.21513089 1.50000804],[-0.63562276 -0.28831148  0.83114853],[0. 0. 0.],[-3.11808512 -0.22792965 -1.80753204],[-0.88266913  0.3627708  -0.74062549]
[ 0.28456015  0.08602597 -0.0123305 ],[ 0.2600506   0.14835587 -0.01943451],[0. 0. 0.],[ 0.10727166  0.06186386 -0.00332236],[ 0.17522281  0.09007487 -0.00791715],[0. 0. 0.],[ 0.11359018 -0.04686068 -0.78191284],[ 0.07764791 -0.03608435 -0.86974961],[0. 0. 0.],[0.24976716 0.22508989 1.4659765 ],[-0.57858896 -0.25024143  0.79963308],[0. 0. 0.],[-3.11942397 -0.23752751 -1.80613993],[-0.88701251  0.36618268 -0.7433005 ]
[ 0.28030137  0.08207306 -0.01158488],[ 0.25413252  0.14737494 -0.01886141],[0. 0. 0.],[ 0.12629039  0.06098198 -0.00385704],[ 0.22667861  0.10272325 -0.01170285],[0. 0. 0.],[ 0.12184422 -0.04918105 -0.76655932],[ 0.07444168 -0.03494371 -0.87747887],[0. 0. 0.],[0.24983778 0.22519418 1.46615703],[-0.56677503 -0.24865209  0.81070969],[0. 0. 0.],[-3.12119328 -0.24509721 -1.79908915],[-0.89238173  0.37201815 -0.7495909 ]
[ 0.25441001  0.07789463 -0.00996734],[ 0.26734135  0.15097362 -0.02033975],[0. 0. 0.],[ 0.12932992  0.06261011 -0.00405565],[ 0.21970943  0.09927667 -0.01095899],[0. 0. 0.],[ 0.15076169 -0.05603    -0.71058702],[ 0.07909044 -0.03921734 -0.9203381 ],[0. 0. 0.],[0.24608705 0.22214339 1.46767704],[-0.57090224 -0.25856114  0.8340375 ],[0. 0. 0.],[-3.12124035 -0.24607941 -1.80114239],[-0.89036033  0.37138644 -0.75017645]
[ 0.25010397  0.07943125 -0.00999031],[ 0.27003538  0.1519692  -0.02068321],[0. 0. 0.],[ 0.12889467  0.06237192 -0.00402658],[ 0.22329994  0.10070685 -0.0113003 ],[0. 0. 0.],[ 0.1818458  -0.06332763 -0.66872232],[ 0.06552068 -0.03410645 -0.95968224],[0. 0. 0.],[0.24102154 0.21841897 1.47161735],[-0.56478904 -0.25371925  0.82831585],[0. 0. 0.],[-3.12060182 -0.24379703 -1.80548306],[-0.88782052  0.36967684 -0.74918816]
[ 0.23189553  0.07537675 -0.00878325],[ 0.28846012  0.15628007 -0.02274322],[0. 0. 0.],[ 0.14622603  0.06525477 -0.00478118],[ 0.19472786  0.0958645  -0.00937046],[0. 0. 0.],[ 0.18158996 -0.06319385 -0.66828815],[ 0.14070591 -0.06848044 -0.90489747],[0. 0. 0.],[0.23112796 0.20922321 1.47058625],[-0.5450718  -0.24456428  0.82853175],[0. 0. 0.],[-3.12058164 -0.24299401 -1.80567915],[-0.88694166  0.36939623 -0.74943097]
