lefthip_angles_angles,leftknee_angles_angles,leftfoot_angles_angles,righthip_angles_angles,rightknee_angles_angles,rightfoot_angles_angles,leftshoulder_angles_angles,leftelbow_angles_angles,leftwrist_angles_angles,rightshoulder_angles_angles,rightelbow_angles_angles,rightwrist_angles_angles,hips_angles_angles,neck_angles_angles
[ 2.08312937 -0.44933644  0.74496125],[-2.53584904  0.33128096  0.98246992],[0. 0. 0.],[ 2.70441784 -0.82868852  2.20618782],[-2.91536669  0.44941591  2.21910633],[0. 0. 0.],[ 0.42021395 -0.44673049 -1.63390447],[ 0.00589814 -0.00310588 -0.96937699],[0. 0. 0.],[-0.29331313 -0.17809325  1.08732184],[-0.60682273  0.01892162 -0.0604208 ],[0. 0. 0.],[ 2.9708641  -0.45786053  1.94229381],[-0.81791367 -0.08923593  0.20531386]
[ 2.11436532 -0.45626371  0.78088659],[-2.54238771  0.3455554   1.02851825],[0. 0. 0.],[ 2.74426974 -0.84541159  2.29996678],[-2.93638294  0.47393164  2.33555461],[0. 0. 0.],[ 0.42618205 -0.4508246  -1.62881775],[ 0.00497763 -0.00262328 -0.97004885],[0. 0. 0.],[-0.28392431 -0.17217588  1.08645874],[-0.61184013  0.01848921 -0.05852571],[0. 0. 0.],[ 2.9708641  -0.45309762  1.94346976],[-0.8233221  -0.09056504  0.20683037]
[ 2.1353385  -0.45600854  0.79798476],[-2.56212758  0.31911878  0.98996411],[0. 0. 0.],[ 2.74013072 -0.85338523  2.29994812],[-2.92780053  0.47206376  2.30230208],[0. 0. 0.],[ 0.41598862 -0.44238087 -1.63419637],[-0.01295201  0.00703846 -0.99555642],[0. 0. 0.],[-0.25262157 -0.15370038  1.09018992],[-0.60081192  0.02034322 -0.06564835],[0. 0. 0.],[ 2.96923456 -0.43962775  1.94880364],[-0.83305522 -0.09111399  0.20536508]
[ 2.13457642 -0.46509221  0.8120678 ],[-2.56006322  0.32287335  0.99678102],[0. 0. 0.],[ 2.69883086 -0.85930282  2.22841857],[-2.90825899  0.46939663  2.23010691],[0. 0. 0.],[ 0.40766324 -0.43594779 -1.63985296],[-0.03775837  0.02152783 -1.03629037],[0. 0. 0.],[-0.1810585  -0.116035    1.13839445],[-0.69241108  0.03190207 -0.08838637],[0. 0. 0.],[ 2.97396541 -0.4366588   1.95401218],[-0.83056771 -0.09236284  0.20886034]
[ 2.09845914 -0.47157763  0.79202124],[-2.58242083  0.29657038  0.95951308],[0. 0. 0.],[ 2.63389496 -0.89991817  2.15574503],[-2.87105354  0.50663334  2.17354937],[0. 0. 0.],[ 0.4676703  -0.50934738 -1.6595367 ],[-0.21992148  0.10414991 -0.88214966],[0. 0. 0.],[-0.16552724 -0.11751087  1.23363207],[-0.68732388  0.06067566 -0.1691975 ],[0. 0. 0.],[ 2.97755028 -0.43374951  1.94573538],[-0.82260825 -0.09648941  0.22048754]
[ 1.98566179 -0.4691782   0.70241837],[-2.604639    0.25453523  0.87068801],[0. 0. 0.],[ 2.38517626 -0.83683355  1.68311922],[-2.74452909  0.40233466  1.58434157],[0. 0. 0.],[ 0.5473417  -0.52583373 -1.52873036],[-0.01619652  0.0086142  -0.9775981 ],[0. 0. 0.],[-0.22920415 -0.15031963  1.1586324 ],[-0.62572798  0.03923631 -0.12115843],[0. 0. 0.],[ 2.9773614  -0.44362806  1.90928159],[-0.80675625 -0.10624328  0.2478981 ]
[ 1.91413704 -0.48224265  0.67167167],[-2.54657622  0.2868114   0.88027643],[0. 0. 0.],[ 2.19738915 -0.7925911   1.37300489],[-2.68794239  0.3753835   1.37712163],[0. 0. 0.],[ 0.57123567 -0.5232434  -1.4786365 ],[ 0.0572428  -0.02946413 -0.95054805],[0. 0. 0.],[-0.26968348 -0.18855175  1.21739649],[-0.63393862  0.0365636  -0.11136163],[0. 0. 0.],[ 2.98771041 -0.45144814  1.91112828],[-0.77903497 -0.10804083  0.26194718]
[ 1.8629401  -0.45140659  0.59907924],[-2.42707864  0.3029247   0.77630747],[0. 0. 0.],[ 2.09907925 -0.7178533   1.15746211],[-2.65011956  0.36781486  1.27626826],[0. 0. 0.],[ 0.61105217 -0.53358068 -1.42802814],[ 0.14859718 -0.06504934 -0.82415701],[0. 0. 0.],[-0.34833799 -0.24207444  1.20969799],[-0.57704878  0.03819255 -0.12851674],[0. 0. 0.],[ 2.99056174 -0.46641178  1.87588656],[-0.7455755  -0.11556779  0.29371352]
[ 1.80148561 -0.4369961   0.54645585],[-2.34919743  0.30944853  0.71377259],[0. 0. 0.],[ 1.98574455 -0.70648004  1.02905772],[-2.5701092   0.39732202  1.201529  ],[0. 0. 0.],[ 0.65663735 -0.54438678 -1.37289829],[ 0.18366294 -0.07780303 -0.79974057],[0. 0. 0.],[-0.36097485 -0.2398017   1.16710079],[-0.56953366  0.01763378 -0.06022397],[0. 0. 0.],[ 2.99274106 -0.46627539  1.85819306],[-0.73499271 -0.12361308  0.31876742]
[ 1.79009559 -0.43732683  0.5408161 ],[-2.35845186  0.30314139  0.70864136],[0. 0. 0.],[ 1.91345234 -0.74193998  1.00836886],[-2.52160744  0.38786385  1.10004915],[0. 0. 0.],[ 0.63877086 -0.53187869 -1.37800733],[ 0.23825371 -0.09385395 -0.74778367],[0. 0. 0.],[-0.48027522 -0.31139175  1.14009889],[-0.44048663  0.02228912 -0.0994826 ],[0. 0. 0.],[ 2.99631609 -0.46880692  1.85733291],[-0.72275656 -0.12510784  0.32844075]
[ 1.75109269 -0.4410811   0.525083  ],[-2.35988116  0.298269    0.69930617],[0. 0. 0.],[ 1.84025016 -0.74740214  0.95130904],[-2.47482637  0.41483623  1.0920927 ],[0. 0. 0.],[ 0.67903261 -0.5159734  -1.28327274],[ 0.24356783 -0.09212548 -0.7203944 ],[0. 0. 0.],[-0.47755763 -0.3594794   1.2824383 ],[-0.43226709  0.05122821 -0.2323193 ],[0. 0. 0.],[ 3.00115563 -0.4652085   1.86084714],[-0.70972723 -0.12913151  0.34549293]
[ 1.7179872  -0.44842793  0.51688089],[-2.30814957  0.31689254  0.69284298],[0. 0. 0.],[ 1.78224635 -0.74980888  0.90630988],[-2.42897364  0.44272647  1.08767644],[0. 0. 0.],[ 0.70057396 -0.48051155 -1.18137196],[ 0.28327336 -0.15310662 -0.98704736],[0. 0. 0.],[-0.54259707 -0.35610434  1.14847894],[-0.37626633  0.01856828 -0.09745596],[0. 0. 0.],[ 3.00649985 -0.46042387  1.86583134],[-0.70075438 -0.13207551  0.35805062]
[ 1.59803645 -0.46807974  0.48052161],[-2.21333704  0.35415981  0.68664478],[0. 0. 0.],[ 1.67696204 -0.75471727  0.83041303],[-2.37547378  0.46266096  1.05794229],[0. 0. 0.],[ 0.65750064 -0.45603747 -1.1947005 ],[ 0.22203736 -0.13445465 -1.08666693],[0. 0. 0.],[-0.22155708 -0.16518769  1.27957926],[-0.6454041   0.01693708 -0.05064093],[0. 0. 0.],[ 3.01667966 -0.43811404  1.87247684],[-0.69346201 -0.13927477  0.3813853 ]
[ 1.50253612 -0.4491129   0.42035174],[-2.16445539  0.32738556  0.60254945],[0. 0. 0.],[ 1.5498233  -0.75057127  0.73637506],[-2.30685763  0.47490013  0.99921812],[0. 0. 0.],[ 0.58075125 -0.43755544 -1.27935554],[ 0.18353261 -0.08095084 -0.82913463],[0. 0. 0.],[-0.0020027  -0.00147428  1.26914974],[-0.83298485 -0.04208677  0.09508121],[0. 0. 0.],[ 3.02138081 -0.39330253  1.86225983],[-0.70264622 -0.14934898  0.40269624]
[ 1.44517292 -0.44230594  0.39137203],[-2.10393094  0.32538566  0.55982888],[0. 0. 0.],[ 1.43893204 -0.74941497  0.66365772],[-2.214186    0.51414691  0.9680028 ],[0. 0. 0.],[ 0.5540915  -0.42640512 -1.30143543],[ 0.21422384 -0.07871816 -0.7021378 ],[0. 0. 0.],[-0.01289815 -0.00973889  1.2934589 ],[-0.8248384  -0.03886637  0.0887881 ],[0. 0. 0.],[ 3.02207732 -0.36621186  1.85077297],[-0.70364821 -0.15837538  0.42577934]
[ 1.3996045  -0.44835012  0.37932698],[-2.06501067  0.33755051  0.55596043],[0. 0. 0.],[ 1.39341987 -0.73433859  0.62266167],[-2.1811352   0.51582855  0.9375239 ],[0. 0. 0.],[ 0.51488005 -0.40806596 -1.33216184],[ 0.16212644 -0.05852922 -0.69168025],[0. 0. 0.],[0.14098072 0.10634093 1.29179976],[-0.93002994 -0.10064924  0.2001113 ],[0. 0. 0.],[ 3.02953147 -0.34587522  1.85607366],[-0.6995539  -0.16373322  0.44250078]
[ 1.26552949 -0.43700006  0.32284319],[-1.92173566  0.34475103  0.48834143],[0. 0. 0.],[ 1.35147007 -0.70941309  0.57722326],[-2.19171582  0.48440122  0.89578941],[0. 0. 0.],[ 0.52095475 -0.40778877 -1.31957978],[ 0.08553989 -0.02778396 -0.62779418],[0. 0. 0.],[-0.03809527 -0.03069371  1.35638365],[-0.73740156 -0.02675536  0.06922464],[0. 0. 0.],[ 3.03606876 -0.29634654  1.85779441],[-0.71823962 -0.17600438  0.46168183]
[ 1.20863335 -0.4138134   0.28787889],[-1.92711592  0.31238374  0.44575361],[0. 0. 0.],[ 1.39894191 -0.6459636   0.54900762],[-2.16485655  0.51406211  0.91883955],[0. 0. 0.],[ 0.50591113 -0.38922619 -1.30294192],[ 0.03696104 -0.01415228 -0.73128773],[0. 0. 0.],[0.14558629 0.10848952 1.28007781],[-0.84653632 -0.12710929  0.28067597],[0. 0. 0.],[ 3.04532391 -0.27333019  1.8603465 ],[-0.71718043 -0.18238761  0.4786356 ]
[ 1.11038914 -0.37892269  0.23677717],[-1.80306597  0.31371694  0.39466123],[0. 0. 0.],[ 1.34628212 -0.6102119   0.49207715],[-2.11644656  0.51670885  0.87805705],[0. 0. 0.],[ 0.50904847 -0.39776431 -1.31822288],[-0.04556022  0.01544453 -0.65357541],[0. 0. 0.],[0.669626   0.29407224 0.80492232],[-0.90754136 -0.39821713  0.78457316],[0. 0. 0.],[ 3.06166297 -0.23955693  1.85491201],[-0.72138503 -0.19415834  0.50533219]
[ 0.99678821 -0.32989067  0.18068573],[-1.63298784  0.30545219  0.32473211],[0. 0. 0.],[ 1.3567142  -0.54989897  0.44710602],[-2.10388727  0.46279325  0.78266057],[0. 0. 0.],[ 0.47638524 -0.36558869 -1.30145452],[ 0.01349005 -0.00504189 -0.71533773],[0. 0. 0.],[0.85279551 0.28032239 0.60226808],[-0.8321522  -0.47651191  1.00512381],[0. 0. 0.],[ 3.07852015 -0.23843505  1.84058803],[-0.7036894  -0.19968266  0.53276096]
[ 0.98400148 -0.30615407  0.16500498],[-1.64087659  0.29066101  0.3114507 ],[0. 0. 0.],[ 1.38437738 -0.51593074  0.4306823 ],[-2.08179058  0.44760966  0.74122797],[0. 0. 0.],[ 0.48370158 -0.36996385 -1.29791483],[ 0.01663234 -0.00563965 -0.65380944],[0. 0. 0.],[0.81766782 0.26294395 0.59247581],[-0.79786606 -0.46185068  1.0175762 ],[0. 0. 0.],[ 3.08437095 -0.24343846  1.84112427],[-0.68778122 -0.19673362  0.53778213]
[ 0.96930916 -0.2949989   0.15614743],[-1.59296818  0.29570831  0.30223908],[0. 0. 0.],[ 1.37519175 -0.50906687  0.4210352 ],[-2.06757347  0.45712112  0.74496692],[0. 0. 0.],[ 0.45518646 -0.35726071 -1.32432711],[ 0.03834036 -0.01278405 -0.6436203 ],[0. 0. 0.],[0.78840785 0.26386322 0.61761539],[-0.80759922 -0.45789997  0.99860197],[0. 0. 0.],[ 3.09395573 -0.24894568  1.84394544],[-0.67038609 -0.19521206  0.54805415]
[ 0.33505992 -0.15571355  0.02638531],[-0.92230271  0.25753481  0.12849969],[0. 0. 0.],[ 1.04661356 -0.514439    0.30123631],[-1.70978334  0.49517058  0.56560778],[0. 0. 0.],[ 0.42149083 -0.33893507 -1.34931793],[-0.03198212  0.01514931 -0.88469124],[0. 0. 0.],[0.62987429 0.30544557 0.88276469],[-0.85385774 -0.36643876  0.77361614],[0. 0. 0.],[ 3.10764623 -0.25586639  1.84122491],[-0.65105755 -0.19577465  0.56623905]
[ 0.34089815 -0.12081159  0.02081857],[-0.91461     0.23377931  0.11544048],[0. 0. 0.],[ 1.02205131 -0.47377309  0.26909487],[-1.67254327  0.47380923  0.52246989],[0. 0. 0.],[ 0.41566539 -0.33800568 -1.36058354],[-0.06201585  0.02839206 -0.85848301],[0. 0. 0.],[0.64122308 0.30858754 0.8760457 ],[-0.84692644 -0.3782733   0.80322721],[0. 0. 0.],[ 3.12224312 -0.25744844  1.83431853],[-0.63350804 -0.19670632  0.58478425]
[ 0.33060912 -0.08074956  0.01347832],[-0.89346965  0.19690317  0.09455879],[0. 0. 0.],[ 0.77947991 -0.43759957  0.18216337],[-1.45261533  0.47045881  0.41952304],[0. 0. 0.],[ 0.45622426 -0.36020892 -1.33018813],[-0.04017288  0.01447559 -0.69162492],[0. 0. 0.],[0.91175356 0.23182492 0.46629192],[-0.68368534 -0.51925685  1.2825524 ],[0. 0. 0.],[ 3.13390326 -0.25748106  1.81737533],[-0.62479308 -0.20187208  0.60775201]
[ 0.22101087 -0.03542104  0.00393063],[-0.67001269  0.1451166   0.05059723],[0. 0. 0.],[ 0.73823148 -0.36484449  0.14248389],[-1.33795562  0.41486545  0.32975494],[0. 0. 0.],[ 0.46935945 -0.37077467 -1.33032474],[-0.04112259  0.01439138 -0.67320624],[0. 0. 0.],[0.97232724 0.21585998 0.40445029],[-0.62048967 -0.54268393  1.42943569],[0. 0. 0.],[-3.13992309 -0.27146896  1.81175667],[-0.60748592 -0.19938079  0.61778754]
[ 0.22325647 -0.02952399  0.00330971],[-0.63425147  0.13720341  0.04509363],[0. 0. 0.],[ 0.63530139 -0.31876003  0.10560151],[-1.12371944  0.39745805  0.25221827],[0. 0. 0.],[ 0.46188546 -0.36746131 -1.33757973],[-0.02904512  0.01071056 -0.70653096],[0. 0. 0.],[0.42386464 0.2660884  1.11289942],[-0.87909761 -0.28247798  0.58726885],[0. 0. 0.],[-3.13537815 -0.27205166  1.80993592],[-0.59846803 -0.19928171  0.62676489]
[ 0.22963969 -0.0221438   0.00255388],[-0.61230224  0.12818871  0.04056904],[0. 0. 0.],[ 0.62225541 -0.28205692  0.09124422],[-1.09935671  0.37111101  0.2290057 ],[0. 0. 0.],[ 0.44948712 -0.36240185 -1.35122016],[-0.02556367  0.00960236 -0.71860645],[0. 0. 0.],[0.18931752 0.13878171 1.26382463],[-0.80350069 -0.16308786  0.38007506],[0. 0. 0.],[-3.13014123 -0.26241256  1.81050567],[-0.59583295 -0.20035398  0.63270627]
[ 0.2700703  -0.0208139   0.00282792],[-0.65653877  0.13328163  0.0454542 ],[0. 0. 0.],[ 0.60942955 -0.23754273  0.07502758],[-1.08695976  0.32670079  0.19850292],[0. 0. 0.],[ 0.42984846 -0.35402434 -1.37298785],[-0.11830462  0.0654142  -1.00949392],[0. 0. 0.],[-0.08634405 -0.07514776  1.43220773],[-0.59786937 -0.04229763  0.13705998],[0. 0. 0.],[-3.12340593 -0.25682969  1.8091374 ],[-0.59049275 -0.20297586  0.64621851]
[ 0.27306571 -0.02276967  0.0031284 ],[-0.62798853  0.139966    0.04551866],[0. 0. 0.],[ 0.40393223 -0.19507749  0.04006543],[-0.80795048  0.31295126  0.13468131],[0. 0. 0.],[ 0.40746473 -0.34996266 -1.41560366],[-0.11798277  0.06296671 -0.97978666],[0. 0. 0.],[-0.14745596 -0.12189055  1.38096575],[-0.56245721 -0.04631781  0.16001937],[0. 0. 0.],[-3.11902619 -0.25715219  1.83200188],[-0.59001081 -0.20092783  0.64061243]
[ 0.19949996  0.0035595  -0.00035624],[-0.50342013  0.11108998  0.02859584],[0. 0. 0.],[ 0.57149493 -0.22139214  0.065286  ],[-1.02743827  0.33534694  0.1904359 ],[0. 0. 0.],[ 0.39509297 -0.34495313 -1.43238533],[-0.10299105  0.05661084 -1.00465474],[0. 0. 0.],[-0.19419595 -0.16487212  1.40695596],[-0.50015906 -0.02365284  0.09253951],[0. 0. 0.],[-3.11509311 -0.25411543  1.83565516],[-0.5912441  -0.20254576  0.64412314]
