lefthip_angles_angles,leftknee_angles_angles,leftfoot_angles_angles,righthip_angles_angles,rightknee_angles_angles,rightfoot_angles_angles,leftshoulder_angles_angles,leftelbow_angles_angles,leftwrist_angles_angles,rightshoulder_angles_angles,rightelbow_angles_angles,rightwrist_angles_angles,hips_angles_angles,neck_angles_angles
[ 2.1031059  -0.40227767  0.68532851],[-2.57008805  0.21207509  0.69515447],[0. 0. 0.],[ 2.74262367 -0.80087617  2.2504549 ],[-2.90396668  0.39234828  2.05973859],[0. 0. 0.],[ 0.61113596 -0.54729717 -1.45431945],[-0.064956    0.0295423  -0.85347462],[0. 0. 0.],[0.39017999 0.19252656 0.90907638],[-1.04313243 -0.06288531  0.10936059],[0. 0. 0.],[ 2.94226995 -0.49319278  1.92546989],[-0.79936046 -0.07432617  0.17558332]
[ 2.09968807 -0.40604308  0.68888857],[-2.57742189  0.20958651  0.69627287],[0. 0. 0.],[ 2.74116783 -0.80579889  2.25286292],[-2.89868205  0.39217839  2.03963435],[0. 0. 0.],[ 0.58383815 -0.53568462 -1.48017981],[-0.07190556  0.03184792 -0.83363335],[0. 0. 0.],[0.4693396  0.21792331 0.8582734 ],[-1.10375971 -0.10711576  0.1737039 ],[0. 0. 0.],[ 2.94269499 -0.48443159  1.93044926],[-0.80722716 -0.07514728  0.17559479]
[ 2.10430628 -0.39882576  0.68062103],[-2.57113871  0.19987889  0.6590088 ],[0. 0. 0.],[ 2.74122414 -0.81397907  2.2617113 ],[-2.89278723  0.39076185  2.01455969],[0. 0. 0.],[ 0.57433975 -0.52943083 -1.48519976],[-0.06689616  0.02902533 -0.81852555],[0. 0. 0.],[0.58994203 0.24735378 0.77672429],[-1.17714584 -0.16427762  0.24542777],[0. 0. 0.],[ 2.94223836 -0.47263073  1.93292099],[-0.81596466 -0.07627663  0.1760996 ]
[ 2.09668171 -0.39850089  0.67455735],[-2.57127363  0.19525904  0.64488002],[0. 0. 0.],[ 2.72672265 -0.81827604  2.23783222],[-2.88073109  0.3839275   1.95420277],[0. 0. 0.],[ 0.57135893 -0.52583449 -1.48356243],[-0.07544545  0.03326403 -0.83024202],[0. 0. 0.],[0.69131911 0.25363122 0.68055777],[-1.20071483 -0.21213989  0.30854232],[0. 0. 0.],[ 2.94140917 -0.45871057  1.93416615],[-0.82749451 -0.07844179  0.17826289]
[ 2.11843809 -0.38989017  0.67636859],[-2.57027835  0.18646688  0.61646376],[0. 0. 0.],[ 2.7616855  -0.82925041  2.31787847],[-2.89115636  0.39969793  2.02950568],[0. 0. 0.],[ 0.539185   -0.51312145 -1.51891177],[-0.07126185  0.02796704 -0.74772612],[0. 0. 0.],[0.69301803 0.25517803 0.68275311],[-1.19668004 -0.21552863  0.31476694],[0. 0. 0.],[ 2.93999102 -0.45949636  1.93804469],[-0.8274445  -0.07666485  0.17425314]
[ 2.12475467 -0.3858496   0.67432406],[-2.57019689  0.18304039  0.60567573],[0. 0. 0.],[ 2.77243424 -0.82722223  2.33723945],[-2.8895684   0.39489667  2.0125827 ],[0. 0. 0.],[ 0.54023623 -0.51220584 -1.51500512],[-0.07003006  0.02767649 -0.75250259],[0. 0. 0.],[0.33114796 0.18109893 0.99546418],[-1.06219274 -0.07806446  0.13277255],[0. 0. 0.],[ 2.93958352 -0.46164565  1.93739481],[-0.82787697 -0.07679112  0.17443699]
[ 2.14368889 -0.37901037  0.67686864],[-2.57867147  0.17910968  0.60223825],[0. 0. 0.],[ 2.82756537 -0.82595237  2.44816274],[-2.90438493  0.40081494  2.08054261],[0. 0. 0.],[ 0.57675061 -0.52505583 -1.47213095],[-0.05171354  0.02102282 -0.77210653],[0. 0. 0.],[0.17627004 0.10819358 1.09955957],[-0.96681458 -0.01210313  0.02305506],[0. 0. 0.],[ 2.93973275 -0.4765954   1.93469876],[-0.81455273 -0.07420869  0.17167564]
[ 2.1925288  -0.35985241  0.68064217],[-2.59660901  0.17174181  0.59765314],[0. 0. 0.],[ 2.87206264 -0.80279052  2.52318546],[-2.94379063  0.41439523  2.25956985],[0. 0. 0.],[ 0.67411897 -0.55334158 -1.36197418],[-0.01049865  0.00458151 -0.82295219],[0. 0. 0.],[-0.10637982 -0.07362217  1.21030628],[-0.73879306  0.06051673 -0.15603605],[0. 0. 0.],[ 2.94054449 -0.52755187  1.92204672],[-0.77213031 -0.06850796  0.16821493]
[ 2.19215579 -0.35870526  0.67830365],[-2.59948594  0.17390504  0.60793873],[0. 0. 0.],[ 2.87306725 -0.80002935  2.52314824],[-2.96396525  0.42313705  2.35554268],[0. 0. 0.],[ 0.67545022 -0.55411527 -1.36132892],[-0.00766995  0.0033505  -0.8237003 ],[0. 0. 0.],[-0.1019138  -0.0718298   1.22748237],[-0.74951843  0.06618323 -0.16792169],[0. 0. 0.],[ 2.94249489 -0.52865687  1.92112269],[-0.77098096 -0.06885012  0.16932932]
[ 2.19018175 -0.36217353  0.68296529],[-2.59906052  0.17824662  0.62176049],[0. 0. 0.],[ 2.87308118 -0.80053709  2.52358879],[-2.96962028  0.42459333  2.38073284],[0. 0. 0.],[ 0.66127309 -0.55072679 -1.37741758],[-0.01622963  0.00711797 -0.82661835],[0. 0. 0.],[-0.10061858 -0.07107311  1.22956683],[-0.74145059  0.06817274 -0.17500741],[0. 0. 0.],[ 2.94409427 -0.52574156  1.92398458],[-0.77374161 -0.06924735  0.16963316]
[ 2.17708028 -0.37107335  0.68854583],[-2.59501616  0.18196305  0.62933757],[0. 0. 0.],[ 2.86685439 -0.80672655  2.51507217],[-2.96055132  0.42139839  2.33886162],[0. 0. 0.],[ 0.63852296 -0.54582258 -1.40515499],[-0.03355828  0.0150078  -0.84101678],[0. 0. 0.],[0.03389665 0.0230605  1.19474021],[-0.85676988  0.05054862 -0.11060086],[0. 0. 0.],[ 2.94412708 -0.51194515  1.93057168],[-0.78890951 -0.07101308  0.17025229]
[ 2.11422153 -0.40506813  0.69811566],[-2.5794487   0.19679483  0.6589089 ],[0. 0. 0.],[ 2.82289551 -0.83543345  2.44677435],[-2.91523991  0.40249627  2.12497525],[0. 0. 0.],[ 0.52456933 -0.49887839 -1.51834516],[-0.06860077  0.03298356 -0.89611171],[0. 0. 0.],[0.42246099 0.22785694 0.98036287],[-1.14468249 -0.08593256  0.13326292],[0. 0. 0.],[ 2.94448034 -0.45264919  1.95278432],[-0.83567977 -0.07617846  0.17124258]
[ 2.09453313 -0.43727092  0.73484465],[-2.57459829  0.22991487  0.75466504],[0. 0. 0.],[ 2.7870774  -0.870498    2.40613743],[-2.87176362  0.41232756  1.99017925],[0. 0. 0.],[ 0.50482539 -0.48282688 -1.52439506],[-0.05336013  0.02612386 -0.91040555],[0. 0. 0.],[0.40228992 0.20368407 0.92921237],[-1.12211633 -0.11947991  0.18978091],[0. 0. 0.],[ 2.946482   -0.44950624  1.95774271],[-0.83398074 -0.07736706  0.17430081]
[ 2.07932487 -0.43917032  0.7261638 ],[-2.55302264  0.23798321  0.75145053],[0. 0. 0.],[ 2.60287876 -0.85328935  2.05002752],[-2.81490993  0.40839212  1.79716258],[0. 0. 0.],[ 0.64858011 -0.54778397 -1.39235792],[-0.01988113  0.01027859 -0.95429374],[0. 0. 0.],[-0.03654876 -0.02725588  1.2814913 ],[-0.78984477  0.09179023 -0.21948449],[0. 0. 0.],[ 2.94581084 -0.49391552  1.94354859],[-0.79726961 -0.07611085  0.18030372]
[ 2.06656923 -0.42501961  0.69464033],[-2.56493847  0.22934083  0.74081254],[0. 0. 0.],[ 2.44389066 -0.79188391  1.70947067],[-2.77262301  0.39391741  1.63778645],[0. 0. 0.],[ 0.71771673 -0.54266135 -1.27626555],[ 0.12364653 -0.05724739 -0.86644745],[0. 0. 0.],[-0.23808448 -0.16915914  1.23325807],[-0.6298907   0.07687039 -0.2349805 ],[0. 0. 0.],[ 2.95255294 -0.5435152   1.91552642],[-0.73748645 -0.07721957  0.19927161]
[ 2.02844808 -0.42342566  0.66523135],[-2.52687057  0.2490943   0.75136422],[0. 0. 0.],[ 2.29601394 -0.69400288  1.354071  ],[-2.72865919  0.36793006  1.45269665],[0. 0. 0.],[ 0.81102361 -0.57401552 -1.20460455],[ 0.1157471  -0.0499419  -0.81402182],[0. 0. 0.],[-0.20983708 -0.12434909  1.0678242 ],[-0.66933869  0.00996501 -0.02865391],[0. 0. 0.],[ 2.9594889  -0.57341576  1.90069581],[-0.70348822 -0.08111534  0.22024557]
[ 1.97102527 -0.42384236  0.62780629],[-2.46264173  0.27017903  0.73479962],[0. 0. 0.],[ 2.19558146 -0.67304738  1.1992582 ],[-2.66134352  0.40591127  1.39787524],[0. 0. 0.],[ 0.79688958 -0.55332339 -1.18682883],[ 0.2231812  -0.08613291 -0.73426359],[0. 0. 0.],[-0.27913027 -0.16580302  1.06828122],[-0.59980659  0.00993962 -0.0321406 ],[0. 0. 0.],[ 2.95809578 -0.57779343  1.88534635],[-0.6923951  -0.08797767  0.24284789]
[ 1.93722759 -0.42842519  0.61306421],[-2.42143486  0.29499621  0.75174498],[0. 0. 0.],[ 2.12069256 -0.68539202  1.13458043],[-2.60106018  0.4491467   1.37901779],[0. 0. 0.],[ 0.86976266 -0.58827207 -1.155684  ],[ 0.15180064 -0.05465426 -0.69011514],[0. 0. 0.],[-0.31007922 -0.17336093  1.01486435],[-0.58012587 -0.00845884  0.02833786],[0. 0. 0.],[ 2.95935642 -0.57873414  1.88227065],[-0.67992016 -0.09044188  0.25449988]
[ 1.88527748 -0.43375784  0.58911133],[-2.34851732  0.32171047  0.73938475],[0. 0. 0.],[ 2.041282   -0.72028482  1.10127081],[-2.52021791  0.53175531  1.40682487],[0. 0. 0.],[ 0.85424531 -0.57813821 -1.15755044],[ 0.18441065 -0.06887952 -0.71332954],[0. 0. 0.],[-0.21977368 -0.15635389  1.23482846],[-0.69921288  0.06697557 -0.18325891],[0. 0. 0.],[ 2.95869521 -0.56661331  1.86688843],[-0.68182164 -0.09984312  0.27983051]
[ 1.83146095 -0.44967065  0.57869158],[-2.27470822  0.35718899  0.74381811],[0. 0. 0.],[ 1.96978489 -0.75207263  1.07337746],[-2.46577413  0.55505566  1.36249979],[0. 0. 0.],[ 0.82052701 -0.55723807 -1.16352797],[ 0.16065756 -0.06196846 -0.73503663],[0. 0. 0.],[-0.49710056 -0.29552398  1.06083366],[-0.42001244  0.02352436 -0.11025908],[0. 0. 0.],[ 2.95911844 -0.5246061   1.87133841],[-0.69149598 -0.10624344  0.29310377]
[ 1.75521258 -0.47672509  0.56911997],[-2.23413962  0.37289502  0.73819309],[0. 0. 0.],[ 1.86893538 -0.76144441  0.99292599],[-2.41347774  0.49710093  1.17517017],[0. 0. 0.],[ 0.78874277 -0.5401907  -1.17404552],[ 0.19386573 -0.07227227 -0.71190519],[0. 0. 0.],[-0.20159158 -0.10795414  0.98128438],[-0.65764985 -0.02511227  0.07356784],[0. 0. 0.],[ 2.95400632 -0.48855425  1.87461131],[-0.69949902 -0.11257819  0.30655228]
[ 1.64264023 -0.49084675  0.52583197],[-2.22089543  0.34848424  0.68220384],[0. 0. 0.],[ 1.7594567  -0.75908505  0.89868899],[-2.36854939  0.46808603  1.0598062 ],[0. 0. 0.],[ 0.81658286 -0.52991103 -1.12038347],[ 0.17828146 -0.07209011 -0.76697867],[0. 0. 0.],[0.07350809 0.03118121 0.80209885],[-0.90751925 -0.14482809  0.29531621],[0. 0. 0.],[ 2.95421234 -0.44813779  1.87170944],[-0.71381512 -0.12317988  0.32780162]
[ 1.5906453  -0.48382133  0.49313646],[-2.14848621  0.34043408  0.6143557 ],[0. 0. 0.],[ 1.67917144 -0.7469442   0.82366366],[-2.31351266  0.47806196  1.01264864],[0. 0. 0.],[ 0.7791491  -0.51109604 -1.13344506],[ 0.23986621 -0.08061621 -0.64588192],[0. 0. 0.],[0.06540083 0.03001842 0.86039854],[-0.88375372 -0.11698507  0.24631576],[0. 0. 0.],[ 2.95871198 -0.43511344  1.86987857],[-0.70997782 -0.12955516  0.3464764 ]
[ 1.47888414 -0.48800543  0.44656994],[-2.04804828  0.34888018  0.56365438],[0. 0. 0.],[ 1.54472718 -0.75583147  0.73811828],[-2.26794563  0.49220031  0.9871557 ],[0. 0. 0.],[ 0.76748892 -0.50040477 -1.12858072],[ 0.22570918 -0.07860257 -0.66790316],[0. 0. 0.],[-0.24216343 -0.14623916  1.08378556],[-0.61031033 -0.00852343  0.02705757],[0. 0. 0.],[ 2.96510081 -0.36538991  1.88304986],[-0.74096688 -0.14379983  0.36669229]
[ 1.40694342 -0.47883835  0.40834274],[-1.97585239  0.33224202  0.49807654],[0. 0. 0.],[ 1.46920665 -0.72637174  0.66133722],[-2.20643932  0.51604481  0.9632313 ],[0. 0. 0.],[ 0.7766164  -0.50729294 -1.12965039],[ 0.17285414 -0.06257922 -0.69332492],[0. 0. 0.],[-0.32974233 -0.19445885  1.06045856],[-0.50245893 -0.00548127  0.02135608],[0. 0. 0.],[ 2.97028899 -0.33110824  1.8928138 ],[-0.75165657 -0.15273     0.38306648]
[ 1.2442934  -0.48243125  0.34925409],[-1.8150926   0.34114635  0.43396797],[0. 0. 0.],[ 1.4231093  -0.71462555  0.62286056],[-2.17879216  0.50356213  0.91514205],[0. 0. 0.],[ 0.78639368 -0.50948437 -1.12118593],[ 0.15923208 -0.06054427 -0.72548792],[0. 0. 0.],[0.04883376 0.02039232 0.79103264],[-0.81367323 -0.13071338  0.30149493],[0. 0. 0.],[ 2.97280463 -0.30395604  1.8900842 ],[-0.7602477  -0.16359394  0.40473747]
[ 1.17362474 -0.47924655  0.32210314],[-1.71375563  0.34875589  0.40121113],[0. 0. 0.],[ 1.44442309 -0.66609847  0.5916453 ],[-2.10563169  0.51792163  0.87026534],[0. 0. 0.],[ 0.81434285 -0.51965553 -1.10478497],[ 0.15098198 -0.05863228 -0.73973843],[0. 0. 0.],[0.05666589 0.02342552 0.78384753],[-0.81444329 -0.13531707  0.31165143],[0. 0. 0.],[ 2.980736   -0.29768295  1.89273957],[-0.75161373 -0.16683531  0.41764521]
[ 1.05485845 -0.45611512  0.26874735],[-1.53437235  0.3294477   0.31786229],[0. 0. 0.],[ 1.48493857 -0.6193178   0.57114314],[-2.10505668  0.51090334  0.85890439],[0. 0. 0.],[ 0.8531483  -0.52553526 -1.06881903],[ 0.12736032 -0.05153182 -0.76816926],[0. 0. 0.],[0.12609577 0.05010917 0.75574194],[-0.90300051 -0.1500846   0.30764498],[0. 0. 0.],[ 2.99141889 -0.28861482  1.88152306],[-0.7520621  -0.17688123  0.44184728]
[ 1.01256421 -0.41587723  0.23292208],[-1.4809919   0.28754695  0.26311519],[0. 0. 0.],[ 1.52726993 -0.56115654  0.53840982],[-2.115473    0.44499114  0.76372924],[0. 0. 0.],[ 0.87282826 -0.53141688 -1.05638055],[ 0.14169733 -0.05880528 -0.78576953],[0. 0. 0.],[-0.00456826 -0.00155424  0.65588208],[-0.81579609 -0.17301825  0.39612015],[0. 0. 0.],[ 3.00258828 -0.29455438  1.88423874],[-0.73538855 -0.17732738  0.45360493]
[ 0.96282181 -0.37670767  0.19850053],[-1.44531886  0.27217477  0.24032857],[0. 0. 0.],[ 1.50518563 -0.52467003  0.4927028 ],[-2.05633909  0.41868771  0.67749666],[0. 0. 0.],[ 0.86640732 -0.53530636 -1.07041129],[ 0.13611903 -0.05659066 -0.78710305],[0. 0. 0.],[0.2159236  0.06027963 0.54262163],[-0.95344192 -0.26806903  0.51078844],[0. 0. 0.],[ 3.01667938 -0.29833038  1.88829408],[-0.71586285 -0.17870567  0.47018521]
[ 0.59074867 -0.27752782  0.08493993],[-0.97862239  0.23691183  0.12658054],[0. 0. 0.],[ 1.29801916 -0.53982181  0.41376945],[-1.73510987  0.50447652  0.59020765],[0. 0. 0.],[ 0.82619846 -0.53821722 -1.12325127],[ 0.14305903 -0.06422006 -0.84286901],[0. 0. 0.],[0.32185045 0.07356221 0.44583731],[-0.99639572 -0.35872411  0.64346448],[0. 0. 0.],[ 3.0358825  -0.30034215  1.89604617],[-0.68844779 -0.17804368  0.48803321]
[ 0.56762331 -0.22119173  0.06476017],[-0.98579531  0.22847733  0.12309978],[0. 0. 0.],[ 0.84741547 -0.5184171   0.2380707 ],[-1.42801659  0.52774686  0.45993918],[0. 0. 0.],[ 0.7763655  -0.52251899 -1.15812071],[ 0.16006616 -0.07204585 -0.84459892],[0. 0. 0.],[0.54244391 0.01463727 0.0526268 ],[-1.04354037 -0.50347016  0.84130426],[0. 0. 0.],[ 3.05686958 -0.29161186  1.88444983],[-0.67100304 -0.18432813  0.51822426]
[ 0.53039098 -0.16413079  0.04466959],[-0.96160373  0.20289499  0.10610114],[0. 0. 0.],[ 0.63627136 -0.44347432  0.14821535],[-1.19423832  0.5264583   0.36243038],[0. 0. 0.],[ 0.92074446 -0.56961124 -1.06659526],[-0.09992529  0.03721479 -0.71255552],[0. 0. 0.],[0.41846742 0.00217724 0.01025342],[-0.93278485 -0.5040219   0.94554024],[0. 0. 0.],[ 3.07657346 -0.28598743  1.85633496],[-0.65784063 -0.1925215   0.55139192]
[ 0.40507497 -0.12873212  0.02647057],[-0.90268673  0.20324339  0.09877485],[0. 0. 0.],[ 0.46030249 -0.39692163  0.09417077],[-1.02661218  0.52082355  0.29818449],[0. 0. 0.],[ 0.89272497 -0.56834334 -1.09592055],[-0.07007395  0.02527996 -0.69223121],[0. 0. 0.],[ 0.66624732 -0.11333163 -0.32499036],[-0.56624315 -0.10631795  0.36177915],[0. 0. 0.],[ 3.08539934 -0.28288526  1.85707287],[-0.65233844 -0.19416022  0.56066034]
[ 0.35957611 -0.11493262  0.02091133],[-0.88764099  0.20751896  0.098941  ],[0. 0. 0.],[ 0.37423365 -0.26791816  0.05101994],[-0.92746397  0.36769698  0.18545412],[0. 0. 0.],[ 0.80283379 -0.53346041 -1.14391169],[ 0.06127226 -0.0191183  -0.60473832],[0. 0. 0.],[ 0.67159413 -0.11326472 -0.32206122],[-0.58035285 -0.10286178  0.3414228 ],[0. 0. 0.],[ 3.09131779 -0.28882436  1.8566648 ],[-0.63778759 -0.19269499  0.56953846]
[ 0.04314164 -0.0217161   0.00046853],[-0.33277573  0.081052    0.01361916],[0. 0. 0.],[ 0.34897546 -0.24883611  0.04408553],[-0.83505101  0.35693112  0.15969987],[0. 0. 0.],[ 0.75737185 -0.54538016 -1.22527087],[ 0.06138057 -0.0253264  -0.78247992],[0. 0. 0.],[ 0.63791374 -0.07909163 -0.23849121],[-1.04718691 -0.49988311  0.83263482],[0. 0. 0.],[ 3.09509498 -0.26379302  1.86537771],[-0.66856316 -0.21231521  0.59537608]
