lefthip_angles_angles,leftknee_angles_angles,leftfoot_angles_angles,righthip_angles_angles,rightknee_angles_angles,rightfoot_angles_angles,leftshoulder_angles_angles,leftelbow_angles_angles,leftwrist_angles_angles,rightshoulder_angles_angles,rightelbow_angles_angles,rightwrist_angles_angles,hips_angles_angles,neck_angles_angles
[ 0.17871506  0.01786374 -0.00160056],[-0.46753927  0.37388978  0.09002286],[0. 0. 0.],[-0.16743711  0.08705807  0.00731004],[-0.35076108  0.32796715  0.05862593],[0. 0. 0.],[ 0.37522291 -0.25829511 -1.19993597],[ 0.33863424 -0.13817367 -0.76922286],[0. 0. 0.],[1.78180108 0.62832662 0.51378641],[-0.70241968 -0.48416571  1.18601857],[0. 0. 0.],[-3.0248168  -0.16128364  2.16694938],[-0.57322359 -0.18422313  0.60744409]
[ 0.1715625   0.05836602 -0.00502044],[-0.46685956  0.33003848  0.07915009],[0. 0. 0.],[-0.22206147  0.13233308  0.01477502],[-0.33580785  0.280014    0.04776579],[0. 0. 0.],[ 0.35417092 -0.25377786 -1.2386161 ],[ 0.49406221 -0.17508957 -0.66985356],[0. 0. 0.],[1.75889312 0.66278703 0.55484447],[-0.69044616 -0.46556724  1.16569727],[0. 0. 0.],[-3.01729644 -0.1562807   2.10906822],[-0.56555117 -0.19073814  0.63609108]
[ 0.12346696  0.08123042 -0.00502377],[-0.44948606  0.2981917   0.06865077],[0. 0. 0.],[-0.18309694  0.09986526  0.0091757 ],[-0.40549515  0.27153362  0.0561505 ],[0. 0. 0.],[ 0.48000138 -0.33722523 -1.21555267],[ 0.45956982 -0.14675383 -0.6089617 ],[0. 0. 0.],[1.76354129 0.65580977 0.54640814],[-0.67182886 -0.46763579  1.19730551],[0. 0. 0.],[-3.0232332  -0.15773652  2.04062879],[-0.56631191 -0.20138577  0.66840725]
[ 0.15657985  0.06259104 -0.00491188],[-0.47631256  0.30832632  0.07541326],[0. 0. 0.],[-0.15732733  0.10128001  0.00799032],[-0.41431013  0.26007215  0.05495573],[0. 0. 0.],[ 0.47278655 -0.36349158 -1.30337613],[ 0.59146529 -0.10553546 -0.34330629],[0. 0. 0.],[1.85037481 0.52364642 0.39837638],[-0.4595075  -0.40968759  1.45262196],[0. 0. 0.],[-3.02580723 -0.17670111  2.03817364],[-0.56040902 -0.1933431   0.65005261]
[ 0.15571774  0.04687699 -0.00365785],[-0.36938627  0.29531233  0.0555611 ],[0. 0. 0.],[-0.1436725   0.08657886  0.0062341 ],[-0.43523878  0.25107469  0.05579693],[0. 0. 0.],[ 0.69342624 -0.48569794 -1.2020883 ],[ 0.40234435 -0.04518492 -0.22070739],[0. 0. 0.],[1.75006715 0.63555257 0.53612662],[-0.62458848 -0.45792036  1.25044415],[0. 0. 0.],[-3.03395993 -0.17686353  2.00976181],[-0.57330587 -0.20117852  0.65977777]
[ 0.27685495 -0.01704378  0.00237457],[-0.40904536  0.31367279  0.06557818],[0. 0. 0.],[-0.21844553  0.10752967  0.01180285],[-0.37324245  0.21885632  0.04148388],[0. 0. 0.],[ 0.74678235 -0.57057635 -1.28524102],[ 0.59295909 -0.05207781 -0.17010408],[0. 0. 0.],[1.76169772 0.63872293 0.53281386],[-0.65759947 -0.46932377  1.22238482],[0. 0. 0.],[-3.04806926 -0.12380727  1.99461524],[-0.61581914 -0.22862409  0.6929138 ]
[ 0.31489026 -0.02964743  0.00470714],[-0.46372571  0.32719594  0.07791121],[0. 0. 0.],[-0.2258976   0.12005161  0.01363381],[-0.35982868  0.20265199  0.036981  ],[0. 0. 0.],[ 0.77862978 -0.6097914  -1.30871896],[ 0.55046645 -0.04184369 -0.14792278],[0. 0. 0.],[1.75294558 0.68196956 0.57456394],[-0.70361768 -0.47300635  1.16196035],[0. 0. 0.],[-3.0511863  -0.12487146  1.99183885],[-0.61646135 -0.22915809  0.69370765]
[ 0.28504466 -0.00396576  0.00056907],[-0.41530402  0.29435541  0.06244885],[0. 0. 0.],[-0.22196905  0.11926011  0.01330622],[-0.38319859  0.19466991  0.03787701],[0. 0. 0.],[ 0.66052655 -0.56992288 -1.41418414],[ 0.76525596 -0.12948871 -0.31944632],[0. 0. 0.],[1.78053722 0.68551881 0.56244438],[-0.6382311  -0.46450854  1.24256839],[0. 0. 0.],[-3.05743015 -0.13042165  1.97264837],[-0.63145117 -0.23693889  0.6988621 ]
[ 0.30969169  0.00438269 -0.00068412],[-0.47845458  0.29469134  0.0723677 ],[0. 0. 0.],[-0.15477236  0.1053281   0.00817476],[-0.42241954  0.18154853  0.03902768],[0. 0. 0.],[-0.55625546  0.40878372 -1.25589414],[-0.75878254  0.57593721 -1.27789083],[0. 0. 0.],[0.93829328 0.85830536 1.46866124],[-1.0740305  -0.3109653   0.51486405],[0. 0. 0.],[-3.06193089 -0.19133475  1.95111998],[-0.60940642 -0.2171324   0.66722904]
[ 0.3914969  -0.01896304  0.00376024],[-0.47906709  0.29038538  0.07139085],[0. 0. 0.],[-0.09553425  0.07995673  0.00382424],[-0.4440751   0.20336669  0.04606278],[0. 0. 0.],[-0.76445161  0.44982283 -1.03480151],[-1.39725262  0.60648637 -0.7131848 ],[0. 0. 0.],[0.71624163 0.79196632 1.68126322],[-1.14779237 -0.26302784  0.40365246],[0. 0. 0.],[-3.0662944  -0.27755597  1.94979062],[-0.57812976 -0.19313319  0.62976894]
[ 0.38976676  0.00960173 -0.00189529],[-0.4872194   0.28350215  0.07090936],[0. 0. 0.],[-0.09570004  0.08462179  0.00405466],[-0.42884531  0.20584517  0.04497836],[0. 0. 0.],[-0.76714153  0.44432166 -1.02058548],[-1.40830025  0.54309742 -0.63350407],[0. 0. 0.],[0.67630313 0.76601356 1.70641491],[-1.14245749 -0.26931652  0.41550531],[0. 0. 0.],[-3.05678721 -0.28654764  1.9226856 ],[-0.57162897 -0.19697988  0.64874126]
[ 0.34573075  0.05126149 -0.00895257],[-0.38487516  0.24162882  0.04730267],[0. 0. 0.],[-0.15502827  0.08803478  0.00684203],[-0.32840246  0.16660861  0.02766816],[0. 0. 0.],[-1.0708105   0.40011094 -0.65873746],[-1.28799963 -0.06843465  0.09112395],[0. 0. 0.],[0.66095133 0.76105404 1.72382502],[-1.15108164 -0.28425621  0.43414105],[0. 0. 0.],[-3.06172071 -0.2832423   1.86711651],[-0.58381768 -0.20883076  0.6711195 ]
[ 0.34057357  0.0670696  -0.01153695],[-0.38176129  0.21688608  0.04206845],[0. 0. 0.],[-0.17056807  0.07929852  0.00678287],[-0.31745132  0.17803894  0.02857266],[0. 0. 0.],[-1.06218193  0.38088536 -0.63424595],[-1.30462554 -0.06303066  0.08249648],[0. 0. 0.],[0.88646662 0.84008203 1.50978636],[-1.11543728 -0.39188472  0.61614904],[0. 0. 0.],[-3.06259147 -0.27449933  1.85785202],[-0.58613993 -0.20895907  0.66889207]
[ 0.38940317  0.03514147 -0.00693058],[-0.39029175  0.23926718  0.04751187],[0. 0. 0.],[-0.15037856  0.04978061  0.00375081],[-0.41858961  0.24725695  0.05277565],[0. 0. 0.],[-1.06636717  0.3545166  -0.58936752],[-1.14083835  0.23995444 -0.37149001],[0. 0. 0.],[1.11698214 0.8893796  1.30305772],[-1.05291069 -0.44939818  0.74939386],[0. 0. 0.],[-3.06867036 -0.2284063   1.87255221],[-0.62573005 -0.22694466  0.67742572]
[ 0.38041522  0.01852046 -0.00356594],[-0.39066331  0.26579741  0.05288868],[0. 0. 0.],[-0.10055933  0.0326819   0.00164477],[-0.38093795  0.27153525  0.05266557],[0. 0. 0.],[-1.27899587  0.61378256 -0.80557091],[-1.11373599  0.44790486 -0.70144041],[0. 0. 0.],[1.70614173 0.70821794 0.62440951],[-0.54261247 -0.47407603  1.43024618],[0. 0. 0.],[-3.06363593 -0.20319494  1.88382124],[-0.63165158 -0.22631808  0.66940693]
[ 0.27213805  0.03546933 -0.00485679],[-0.41543435  0.30032815  0.06375477],[0. 0. 0.],[-0.12053268  0.04281607  0.00258389],[-0.48355454  0.29323682  0.07280305],[0. 0. 0.],[-0.35149977  0.32912444 -1.50378691],[-0.35687522  0.34764079 -1.54403298],[0. 0. 0.],[1.71287933 0.68572469 0.60035764],[-0.58079719 -0.45714318  1.32292273],[0. 0. 0.],[-3.05766628 -0.09100399  1.88039524],[-0.69202207 -0.27687291  0.73757489]
[ 0.25883235 -0.01755057  0.00228415],[-0.38781831  0.27725871  0.05478492],[0. 0. 0.],[-1.27230272e-02 -1.28210284e-02 -8.15633642e-05],[-0.48548105  0.30083366  0.07502515],[0. 0. 0.],[-0.29035271  0.34342048 -1.74066872],[ 0.00858629 -0.00729607 -1.40867851],[0. 0. 0.],[1.92120262 0.14637675 0.10244142],[-0.15159245 -0.21982604  1.93614774],[0. 0. 0.],[-3.07727211 -0.06800669  1.86905367],[-0.71884399 -0.28845075  0.73767108]
[-0.22669114  0.08022358  0.00913697],[-0.24416149  0.22316343  0.02749258],[0. 0. 0.],[-0.31470448  0.07692271  0.01221073],[-0.39745139  0.26298866  0.05325641],[0. 0. 0.],[ 0.07442857 -0.09980393 -1.86039764],[ 0.6403705  -0.28846804 -0.82568024],[0. 0. 0.],[ 1.66740416 -0.46512767 -0.42356381],[0.14497498 0.21946432 1.97611923],[0. 0. 0.],[-3.07007253  0.42958185  1.82112183],[-0.73775067 -0.44393442  1.05686992]
[-0.44909799  0.10531831  0.02407588],[-0.17942598  0.17626181  0.01589638],[0. 0. 0.],[-0.54648657  0.09762724  0.02738037],[-0.41914216  0.17076807  0.03640586],[0. 0. 0.],[ 0.0982756  -0.10362269 -1.62384206],[ 0.62054866 -0.16085767 -0.49257021],[0. 0. 0.],[ 0.96836926 -0.53372158 -0.95871505],[-0.55619412 -0.38633473  1.20137661],[0. 0. 0.],[-3.05849246  0.64931008  1.71782226],[-0.68682845 -0.4758428   1.19189705]
[-0.36733867  0.00601928  0.00111816],[-0.19752887  0.27686855  0.02760887],[0. 0. 0.],[-0.52290951  0.02070709  0.00554098],[-0.31908893  0.28181433  0.04564193],[0. 0. 0.],[-0.05230617  0.0510206  -1.54590308],[ 0.36691837 -0.07430307 -0.39540808],[0. 0. 0.],[ 0.99775377 -0.54376162 -0.94588918],[-0.0801765  -0.04427626  1.00879961],[0. 0. 0.],[-3.04549177  0.60196175  1.75778962],[-0.60515481 -0.41366002  1.18362516]
[-0.31415924 -0.00720637 -0.00114138],[-0.29342562  0.28930434  0.04304589],[0. 0. 0.],[-0.5140823  -0.0398455  -0.01047491],[-0.30449955  0.36088804  0.05596795],[0. 0. 0.],[-0.01702189  0.01635228 -1.53067238],[ 0.28014484 -0.06080439 -0.42487376],[0. 0. 0.],[ 1.29016932 -0.54470096 -0.71080168],[0.16049226 0.13602992 1.40557634],[0. 0. 0.],[-3.04549177  0.6012059   1.75395797],[-0.5851585  -0.41923623  1.22983373]
[-0.31201783 -0.05424429 -0.00853397],[-0.1039809   0.32003346  0.01679691],[0. 0. 0.],[-0.48479917 -0.04353761 -0.01076677],[-0.14249417  0.34748566  0.02505059],[0. 0. 0.],[ 0.04213033 -0.0410798  -1.54554043],[ 0.13873082 -0.02177948 -0.31096032],[0. 0. 0.],[ 1.29168533 -0.54520076 -0.7104017 ],[0.1774235  0.15693289 1.44781349],[0. 0. 0.],[-3.04878686  0.61012291  1.75308531],[-0.60400634 -0.43410227  1.23197942]
[-0.27469374 -0.1328224  -0.01838484],[ 0.11825969  0.33608658 -0.02008468],[0. 0. 0.],[-0.33147113 -0.08527367 -0.01427213],[ 0.00505791  0.30451826 -0.00077612],[0. 0. 0.],[ 0.06062431 -0.05541664 -1.48105063],[ 0.20232803 -0.03930181 -0.38248727],[0. 0. 0.],[ 1.17980242 -0.56856252 -0.82313341],[0.10760424 0.09488032 1.4450702 ],[0. 0. 0.],[-3.07365321  0.64556557  1.73346728],[-0.64714931 -0.47497331  1.25037835]
[-0.29308285 -0.15176658 -0.02244282],[ 0.09945351  0.33614271 -0.016888  ],[0. 0. 0.],[-0.33983857 -0.12998018 -0.02233171],[-0.0270332   0.36807602  0.00503237],[0. 0. 0.],[ 0.03407588 -0.03172167 -1.49925462],[ 0.19013745 -0.03159062 -0.3283365 ],[0. 0. 0.],[ 1.22603212 -0.57086553 -0.79044178],[0.10017494 0.09460317 1.51351007],[0. 0. 0.],[-3.07332674  0.66830282  1.72516649],[-0.6415534 -0.4828254  1.2754948]
[-0.2536471  -0.2208261  -0.02827017],[-0.21154417  0.38374087  0.0412427 ],[0. 0. 0.],[-0.37661662 -0.28646978 -0.05495403],[-0.26920201  0.49464696  0.06835844],[0. 0. 0.],[ 0.01536045 -0.01483047 -1.53569008],[ 0.2811337  -0.0786136  -0.54217563],[0. 0. 0.],[ 1.08732533 -0.40615981 -0.65671047],[0.21003954 0.21763815 1.60659896],[0. 0. 0.],[-3.03623324  0.66166004  1.66789283],[-0.62115471 -0.46439902  1.26991091]
[-0.48238391 -0.29222573 -0.07236615],[-0.18438637  0.39233051  0.03674144],[0. 0. 0.],[-0.42843967 -0.34844458 -0.07654593],[-0.31677961  0.493479    0.08041844],[0. 0. 0.],[-0.04413491  0.0434927  -1.55613423],[ 0.20899435 -0.06686517 -0.61739354],[0. 0. 0.],[ 0.99327275 -0.4942916  -0.87142649],[0.14590147 0.15160909 1.60930255],[0. 0. 0.],[-3.09316341  0.69428027  1.69262579],[-0.62720109 -0.48540232  1.30408044]
[ 0.65143562 -0.649378    0.22640042],[-1.82624288 -0.02640761 -0.03418831],[0. 0. 0.],[-1.32651489 -0.59690631 -0.47179422],[-0.6141907  -0.02905609 -0.00921508],[0. 0. 0.],[-0.2153974   0.24316359 -1.69280979],[-0.19194575  0.01815983 -0.18808579],[0. 0. 0.],[ 2.00912595 -0.20493284 -0.13054122],[-0.72660579 -0.11326165  0.29605447],[0. 0. 0.],[1.88165873 1.21493062 2.5406853 ],[-0.53080743 -0.73977403  1.9187469 ]
[ 1.47376436 -0.49330087  0.44920969],[ 2.52820061 -0.63278095  1.60401884],[0. 0. 0.],[-0.96573138 -0.64901564 -0.34913089],[-0.33577084  0.0264105   0.00447632],[0. 0. 0.],[-0.20123494  0.22745112 -1.69388818],[-0.18542498  0.01805074 -0.19353659],[0. 0. 0.],[ 2.00537165 -0.17981869 -0.11496285],[-0.59059602 -0.14737591  0.47615716],[0. 0. 0.],[1.85331083 1.19047958 2.58267767],[-0.57118372 -0.75190535  1.8624841 ]
[-0.24943028 -0.32501757 -0.04110282],[-0.18592761  0.3297538   0.03102294],[0. 0. 0.],[ 2.32779039 -0.74626865  1.47486494],[-2.00872181  0.85976439  1.24927537],[0. 0. 0.],[-0.05310183  0.07369243 -1.89297967],[ 0.42048486 -0.3311516  -1.32867457],[0. 0. 0.],[1.73311889 0.0430072  0.03653864],[-0.19226915 -0.20921566  1.65573303],[0. 0. 0.],[ 3.09935054 -0.06845556  1.84836331],[-0.61449288 -0.25726968  0.77418992]
[-0.24628341 -0.2059344  -0.02557714],[-0.20981705  0.24959824  0.02641723],[0. 0. 0.],[-2.55937227 -0.75828641 -1.85199854],[ 2.72564491  1.05998185 -2.45018099],[0. 0. 0.],[-0.18293012  0.22427682 -1.7745583 ],[ 0.11647057 -0.12774393 -1.66328312],[0. 0. 0.],[1.68634922 0.0657613  0.05857425],[-0.32401238 -0.24258914  1.28161893],[0. 0. 0.],[-3.12690837 -0.08016203  1.80889319],[-0.59394515 -0.27715234  0.85525308]
[-0.01916249 -0.12487082 -0.00119801],[-0.20672943  0.2678811   0.02795405],[0. 0. 0.],[ 0.04035536 -0.14880091  0.00300842],[-0.25181069  0.34823527  0.04452139],[0. 0. 0.],[-0.37561632  0.47199473 -1.80400777],[-0.11911551  0.12215758 -1.59607312],[0. 0. 0.],[1.62829161 0.11105344 0.10485686],[-0.28914242 -0.2202984   1.29931229],[0. 0. 0.],[-3.12950262 -0.20517916  1.79687986],[-0.52867354 -0.22705057  0.79735208]
[ 0.12622889 -0.15322669  0.00970259],[-0.18323823  0.26799667  0.02476972],[0. 0. 0.],[ 0.00251987 -0.11435362  0.00014424],[-0.21309337  0.31841777  0.03434263],[0. 0. 0.],[-0.3729796   0.45592223 -1.77598707],[ 0.10674945 -0.09721241 -1.47718498],[0. 0. 0.],[1.62393675 0.15894583 0.15074809],[-0.27199542 -0.17973521  1.16465072],[0. 0. 0.],[-3.12961566 -0.20065832  1.80884188],[-0.56107086 -0.24999257  0.8224466 ]
[ 0.08963576 -0.22151749  0.00997534],[-0.52767239  0.39476139  0.10794009],[0. 0. 0.],[-0.4842266  -0.23577465 -0.05848094],[-0.19470255  0.43105723  0.04275471],[0. 0. 0.],[-0.30289221  0.27577953 -1.47584371],[ 0.11505466 -0.12178621 -1.62775833],[0. 0. 0.],[1.59815831 0.15322647 0.14910574],[-0.25042467 -0.15957394  1.13184133],[0. 0. 0.],[-3.1014165  -0.30205324  1.87339859],[-0.48548294 -0.18363897  0.71200736]
[-0.19510739 -0.12003807 -0.01176144],[-0.38420281  0.35522949  0.06979957],[0. 0. 0.],[-0.55906659 -0.18535389 -0.05334587],[-0.10888295  0.40847435  0.02257374],[0. 0. 0.],[-0.16615124  0.16256427 -1.5488745 ],[ 0.19456353 -0.17292774 -1.45252286],[0. 0. 0.],[1.66145438 0.06687536 0.06107545],[-0.31618659 -0.17429303  1.00264766],[0. 0. 0.],[-3.10434083 -0.21580595  1.90309612],[-0.54931624 -0.21638486  0.73583006]
[-0.0527383  -0.14425859 -0.00381147],[-0.36385111  0.32330072  0.05997977],[0. 0. 0.],[-0.35610935 -0.1631046  -0.02941551],[-0.01300642  0.30437564  0.00199487],[0. 0. 0.],[-0.03887503  0.03827752 -1.55530361],[ 0.28324795 -0.24796021 -1.4365717 ],[0. 0. 0.],[ 1.54331778 -0.0401598  -0.04127847],[-0.15028528 -0.10586939  1.22652645],[0. 0. 0.],[-3.10784882 -0.31506359  1.88507211],[-0.52364798 -0.19442901  0.69804461]
[-0.16500263 -0.12732254 -0.01054232],[-0.21150214  0.22612213  0.02410383],[0. 0. 0.],[-0.41050676 -0.07544534 -0.01571373],[ 0.02190244  0.14979823 -0.00164361],[0. 0. 0.],[-0.18184837  0.14054515 -1.31487895],[-0.35376883  0.37882754 -1.6407308 ],[0. 0. 0.],[ 1.91152725 -0.05277971 -0.03728985],[-0.43061588 -0.59913028  1.90933455],[0. 0. 0.],[3.07590857 0.0664996  1.75637707],[-0.90441094 -0.36941324  0.73434223]
[-0.38667883 -0.07384444 -0.01446396],[-0.12881103  0.15369221  0.00993181],[0. 0. 0.],[-0.45948872  0.06407386  0.01499004],[-0.09353071  0.12671249  0.00593801],[0. 0. 0.],[-0.40935469  0.29209737 -1.23296083],[-1.66731108  0.70156568 -0.64146124],[0. 0. 0.],[ 1.90058503 -0.14114183 -0.10095178],[-0.48306047 -0.59247685  1.78349596],[0. 0. 0.],[3.07610972 0.29573153 1.74083891],[-0.98807431 -0.44604867  0.79712209]
[-0.41123012 -0.1473393  -0.03078274],[-0.1308979   0.15590849  0.0102393 ],[0. 0. 0.],[-0.49844009  0.01998834  0.00508742],[-0.04875754  0.10512653  0.00256573],[0. 0. 0.],[-0.12287819  0.13854083 -1.69082054],[-0.5546093   0.6124296  -1.67562939],[0. 0. 0.],[1.73745884 0.08426904 0.0712891 ],[-1.17803824 -0.66286152  0.95123197],[0. 0. 0.],[3.07176609 0.29095005 1.60141563],[-1.03413298 -0.49707668  0.83950651]
[-0.56236625 -0.20810195 -0.06030685],[-0.30141954  0.10395597  0.01580079],[0. 0. 0.],[-0.58615694 -0.09890636 -0.02986896],[-0.14256368  0.08245735  0.00589101],[0. 0. 0.],[ 0.59831389 -0.4434052  -1.26228258],[ 0.9802757  -0.47220028 -0.84721249],[0. 0. 0.],[ 1.54555127 -0.03509429 -0.03599143],[-0.53896075 -0.32098307  1.0602925 ],[0. 0. 0.],[3.09249174 0.19678875 1.4708858 ],[-1.03169143 -0.53831452  0.90551318]
[-0.50950538 -0.20422222 -0.0533546 ],[-0.22202593  0.15282851  0.01706881],[0. 0. 0.],[-0.47677893 -0.07064788 -0.01717489],[-0.16997687  0.07912954  0.00674483],[0. 0. 0.],[ 0.0729504  -0.07763502 -1.63305377],[ 0.48115689 -0.38310108 -1.33781734],[0. 0. 0.],[1.45366338 0.02373146 0.02668738],[-0.16020874 -0.09645063  1.08261583],[0. 0. 0.],[3.10541789 0.05299894 1.47702236],[-0.91092892 -0.44154963  0.85930764]
[-0.4188762  -0.15429915 -0.03285934],[-0.32491112  0.05836539  0.00956873],[0. 0. 0.],[-0.42297778 -0.05494032 -0.01179849],[-0.11819356  0.09365796  0.00554538],[0. 0. 0.],[-0.83696378  0.55459023 -1.13858229],[-1.71700729  0.3722998  -0.3224323 ],[0. 0. 0.],[1.47591492 0.16709342 0.1836609 ],[-0.24585721 -0.13559943  1.00507017],[0. 0. 0.],[-3.13288846 -0.02926716  1.46019342],[-0.73916081 -0.36994071  0.89992897]
[-0.4813752  -0.11480228 -0.02820683],[-0.23452806  0.04615378  0.00543807],[0. 0. 0.],[-0.40867985 -0.02497529 -0.00517594],[-0.17744451  0.02691038  0.00239398],[0. 0. 0.],[-1.51324204  0.45118141 -0.47694981],[-1.26847985 -0.31932038  0.43100604],[0. 0. 0.],[1.42801878 0.17070157 0.19683745],[-1.48932268 -0.50685403  0.54788209],[0. 0. 0.],[-3.09977075 -0.02758321  1.4615691 ],[-0.71631429 -0.36697959  0.92055994]
[-0.41338393 -0.05980885 -0.01254469],[-0.20755648  0.04319838  0.00449991],[0. 0. 0.],[-0.38338009 -0.04244232 -0.0082381 ],[-0.21401269  0.03730894  0.00400806],[0. 0. 0.],[-1.63413049  0.36173015 -0.33995517],[-0.98885304 -0.34393604  0.6233594 ],[0. 0. 0.],[1.51750966 0.22684064 0.23914707],[-1.68760822  0.01365204 -0.01214374],[0. 0. 0.],[-3.09030938 -0.11024801  1.45841613],[-0.64316904 -0.33277294  0.93383853]
[-0.39103869 -0.02317639 -0.00459027],[ 0.01513557  0.17277051 -0.00131078],[0. 0. 0.],[-0.28718015 -0.087034   -0.01259161],[-0.37996985 -0.00856819 -0.00164771],[0. 0. 0.],[-1.60145446  0.34121493 -0.33110113],[-0.98236597 -0.34102481  0.62284179],[0. 0. 0.],[1.49888257 0.181923   0.19541651],[-1.57192161  0.1751634  -0.1749674 ],[0. 0. 0.],[-3.08044048 -0.21158702  1.47926309],[-0.5885776  -0.29183962  0.90296968]
[-3.39819580e-01  1.86156745e-03  3.19377964e-04],[ 0.00761295  0.12167969 -0.00046375],[0. 0. 0.],[-0.23741715 -0.10641484 -0.01270385],[-0.33022957 -0.03375338 -0.00562491],[0. 0. 0.],[-1.54472259  0.25732351 -0.26404418],[-0.81999941 -0.34167518  0.75571878],[0. 0. 0.],[1.5730245  0.08644648 0.08625432],[-0.727965    0.13603367 -0.35389584],[0. 0. 0.],[-3.08085449 -0.26380582  1.38614253],[-0.62568392 -0.34510628  0.98842651]
[-0.26968385 -0.0231188  -0.00313655],[-0.15236813 -0.03404538 -0.00259899],[0. 0. 0.],[-0.12304818 -0.05233467 -0.00322464],[-0.10322734  0.14797261  0.00765814],[0. 0. 0.],[-1.20442758  0.32621175 -0.4699724 ],[-0.63836599 -0.22341602  0.6544505 ],[0. 0. 0.],[1.95704324 0.28907984 0.19525214],[-0.66334481  0.19639315 -0.55721655],[0. 0. 0.],[-3.06773604 -0.27552102  1.2177885 ],[-0.68454543 -0.43405709  1.10836022]
[-0.26365617 -0.01556301 -0.00206365],[-0.14781523 -0.07156857 -0.00530137],[0. 0. 0.],[-0.10230336 -0.03158391 -0.00161711],[-0.1418095   0.12089478  0.00859683],[0. 0. 0.],[-0.93990836  0.32286633 -0.62054746],[-0.5274875  -0.1411386   0.51204926],[0. 0. 0.],[2.01421568 0.27212339 0.17264838],[-0.76273377  0.15154322 -0.37421069],[0. 0. 0.],[-3.05982384 -0.28902834  1.17486619],[-0.69166025 -0.45318198  1.13843663]
[-0.28376368 -0.02562857 -0.00366102],[-0.21598224 -0.11504174 -0.01248562],[0. 0. 0.],[-0.11076376 -0.03370631 -0.00186881],[-0.19448818  0.0960622   0.00937818],[0. 0. 0.],[-0.85481691  0.28670017 -0.6137606 ],[-0.64302135 -0.16226622  0.47889275],[0. 0. 0.],[2.05411712 0.26261671 0.15933833],[-0.78852251  0.15159575 -0.3610974 ],[0. 0. 0.],[-3.05757769 -0.28152377  1.15276531],[-0.70498418 -0.47150477  1.15700032]
[-0.18828181 -0.02280361 -0.00215321],[-0.27992602 -0.1400321  -0.01975996],[0. 0. 0.],[-0.08935862 -0.06863773 -0.00306993],[-0.06670575  0.16792963  0.0056162 ],[0. 0. 0.],[-0.92765694  0.215947   -0.42678594],[-0.70709077 -0.21322353  0.5644778 ],[0. 0. 0.],[ 2.04652215e+00 -4.86285515e-04 -2.96497560e-04],[-1.08419276  0.23328828 -0.3843056 ],[0. 0. 0.],[-3.10130275 -0.35985786  1.16328679],[-0.70974379 -0.43415488  1.07374823]
[-0.17858202 -0.03783533 -0.00338776],[-0.24801067 -0.18885724 -0.02360921],[0. 0. 0.],[-0.11660567 -0.11269403 -0.00658478],[-0.04103117  0.17144205  0.00352637],[0. 0. 0.],[-1.04298782  0.16273159 -0.28197786],[-0.79239265 -0.38835248  0.87889859],[0. 0. 0.],[2.03799209 0.00624726 0.00384573],[-0.84985484  0.1490009  -0.3269534 ],[0. 0. 0.],[-3.11836812 -0.36582172  1.0314013 ],[-0.88826216 -0.55772507  1.0833743 ]
[-0.09308892 -0.05632366 -0.00262414],[-0.12128537 -0.30162819 -0.0184536 ],[0. 0. 0.],[ 0.02474329 -0.06324005  0.00078268],[-0.19148181 -0.01587663 -0.00152474],[0. 0. 0.],[-0.2758928   0.11719474 -0.79962039],[-1.62144851 -0.20418467  0.19416053],[0. 0. 0.],[1.37306785 0.90791648 1.07406193],[-0.17183683  0.11024735 -1.13955002],[0. 0. 0.],[-3.13389375 -0.37837149  0.52224785],[-1.32293583 -0.78706688  0.97994047]
[-0.10665158  0.07973441  0.00425819],[-0.47727513  0.13445957  0.03275685],[0. 0. 0.],[-0.09312248  0.01624719  0.00075705],[-0.26912466  0.16035963  0.02175534],[0. 0. 0.],[-0.19449401  0.05134239 -0.5147345 ],[ 1.82574469 -0.61110133 -0.47819069],[0. 0. 0.],[1.98251933 0.0483772  0.03166672],[0.09168202 0.17579464 2.18168844],[0. 0. 0.],[ 3.13395214 -0.31308629  1.94796547],[-0.73870464 -0.28329688  0.70589414]
[-0.04474943  0.06672952  0.00149386],[-0.42560249  0.55414833  0.12274316],[0. 0. 0.],[-0.04651292  0.06841258  0.00159194],[-0.31507212  0.53517442  0.08704763],[0. 0. 0.],[-0.27848854  0.08019494 -0.55759873],[ 0.91377175 -0.66519736 -1.2250727 ],[0. 0. 0.],[2.08070604 0.35440147 0.20929686],[-0.2208915  -0.18111296  1.37222466],[0. 0. 0.],[ 3.13251009 -0.24228555  2.56281881],[-0.72115289 -0.11491632  0.30276995]
[-0.06178483  0.07423881  0.0022952 ],[-0.40540498  0.43015385  0.08973605],[0. 0. 0.],[-0.04497833  0.05342036  0.00120187],[-0.38923044  0.50443859  0.10150613],[0. 0. 0.],[ 0.0071059  -0.00338147 -0.88831112],[ 1.19393787 -0.55070328 -0.78788052],[0. 0. 0.],[2.05708023 0.40183116 0.24419396],[-0.27175942 -0.15678084  1.04296624],[0. 0. 0.],[ 3.13387014 -0.24154491  2.44446481],[-0.71723537 -0.14036324  0.37078503]
