lefthip_angles_angles,leftknee_angles_angles,leftfoot_angles_angles,righthip_angles_angles,rightknee_angles_angles,rightfoot_angles_angles,leftshoulder_angles_angles,leftelbow_angles_angles,leftwrist_angles_angles,rightshoulder_angles_angles,rightelbow_angles_angles,rightwrist_angles_angles,hips_angles_angles,neck_angles_angles
[ 2.14866569 -0.41644473  0.74375768],[-2.55160961  0.24388714  0.76673057],[0. 0. 0.],[ 2.92138213 -0.82903271  2.6492851 ],[-2.94748325  0.43509669  2.31182022],[0. 0. 0.],[ 0.56452321 -0.52251821 -1.48962329],[-0.05738885  0.02729576 -0.88775699],[0. 0. 0.],[0.21130117 0.1367262  1.14664303],[-0.98477564  0.0205059  -0.03822121],[0. 0. 0.],[ 2.93874897 -0.4860739   1.93411731],[-0.81241756 -0.07454823  0.17296291]
[ 2.14331025 -0.4168241   0.74007847],[-2.55332076  0.24089914  0.76025232],[0. 0. 0.],[ 2.91937603 -0.83949197  2.65163188],[-2.94911598  0.44367703  2.33276829],[0. 0. 0.],[ 0.56343325 -0.52324716 -1.49311097],[-0.04765733  0.02268256 -0.8883344 ],[0. 0. 0.],[0.22745135 0.14781878 1.15031405],[-1.019495    0.01313344 -0.02349264],[0. 0. 0.],[ 2.93883292 -0.48591465  1.93412792],[-0.81209001 -0.07482631  0.17368343]
[ 2.14536662 -0.41544549  0.73942972],[-2.54871102  0.24047602  0.75334964],[0. 0. 0.],[ 2.90653709 -0.8370074   2.62263799],[-2.94398513  0.43874829  2.30490316],[0. 0. 0.],[ 0.56609405 -0.52402254 -1.48970096],[-0.02935337  0.01413773 -0.89765918],[0. 0. 0.],[0.20599345 0.1349292  1.15793139],[-0.99974313  0.02390016 -0.04375741],[0. 0. 0.],[ 2.9377502  -0.48609168  1.93429574],[-0.81268598 -0.07454505  0.17289196]
[ 2.14260612 -0.41686076  0.73957489],[-2.54253772  0.24328147  0.75383854],[0. 0. 0.],[ 2.87702514 -0.82839764  2.55379492],[-2.94748297  0.43423208  2.3103033 ],[0. 0. 0.],[ 0.56789233 -0.52277977 -1.48388699],[-0.01715132  0.00831602 -0.90291285],[0. 0. 0.],[0.01415492 0.0099864  1.22881731],[-0.82347491  0.06854083 -0.15669239],[0. 0. 0.],[ 2.93768987 -0.4858303   1.93473857],[-0.81343006 -0.07481957  0.17334928]
[ 2.15063434 -0.41617357  0.74489668],[-2.54358244  0.24955234  0.77289362],[0. 0. 0.],[ 2.88730903 -0.82749748  2.57500421],[-2.9589704   0.4373541   2.35992476],[0. 0. 0.],[ 0.56431687 -0.52168879 -1.48835014],[-0.00335551  0.00159797 -0.8888921 ],[0. 0. 0.],[-0.00334005 -0.00237391  1.23579712],[-0.80940868  0.07364261 -0.17157733],[0. 0. 0.],[ 2.93843893 -0.49292708  1.93307128],[-0.80877504 -0.07439565  0.17347577]
[ 2.16092269 -0.41413604  0.74985084],[-2.5323639   0.2544074   0.77269059],[0. 0. 0.],[ 2.9095035  -0.83056605  2.62467659],[-2.97022484  0.44535231  2.41645353],[0. 0. 0.],[ 0.57313871 -0.52584295 -1.48030556],[-1.69124094e-03  8.18642687e-04 -9.01610240e-01],[0. 0. 0.],[-0.06754808 -0.0486602   1.24837117],[-0.74376622  0.07885539 -0.20159644],[0. 0. 0.],[ 2.93743622 -0.49370197  1.93267296],[-0.80906378 -0.07414425  0.17282329]
[ 2.18365395 -0.40483355  0.75272117],[-2.53188664  0.25565712  0.77557087],[0. 0. 0.],[ 2.93368974 -0.81906858  2.66985414],[-2.99450565  0.44911294  2.51753879],[0. 0. 0.],[ 0.58263703 -0.52969206 -1.47060459],[ 0.01615065 -0.00753442 -0.87298251],[0. 0. 0.],[-0.11242731 -0.0814031   1.25289513],[-0.72424307  0.07233337 -0.190446  ],[0. 0. 0.],[ 2.93971016 -0.51094958  1.93054498],[-0.79015996 -0.07083253  0.16952375]
[ 2.19794477 -0.40401226  0.76335802],[-2.50775518  0.27232746  0.79143139],[0. 0. 0.],[ 2.98642489 -0.82071511  2.78794647],[-3.03660174  0.4643557   2.70424578],[0. 0. 0.],[ 0.58757495 -0.53090805 -1.46410276],[ 0.02201234 -0.010062   -0.85747267],[0. 0. 0.],[-0.14143791 -0.11045854  1.32542415],[-0.73317409  0.09588314 -0.24863607],[0. 0. 0.],[ 2.94120258 -0.51487259  1.93063257],[-0.78764899 -0.07054086  0.16942406]
[ 2.22657461 -0.40575006  0.79151652],[-2.5168332   0.29424357  0.86040572],[0. 0. 0.],[ 3.02493549 -0.81853247  2.8739518 ],[-3.08884809  0.46941729  2.92184824],[0. 0. 0.],[ 0.60137223 -0.52031908 -1.41874818],[ 0.02495568 -0.01152431 -0.86520127],[0. 0. 0.],[-0.16416691 -0.14355771  1.43652512],[-0.72167483  0.12634509 -0.33217162],[0. 0. 0.],[ 2.94857991 -0.53376165  1.93013361],[-0.77291863 -0.06963007  0.17076704]
[ 2.23865902 -0.40967074  0.80960794],[-2.51797721  0.30558649  0.89140064],[0. 0. 0.],[ 3.04604165 -0.8095024   2.91930373],[-3.11617236  0.46600641  3.03457219],[0. 0. 0.],[ 0.588528   -0.50592707 -1.41242356],[ 0.00530096 -0.00240182 -0.85084265],[0. 0. 0.],[-0.18303202 -0.16594615  1.47245874],[-0.70432072  0.12620154 -0.3405521 ],[0. 0. 0.],[ 2.95049947 -0.53428687  1.93554855],[-0.77319299 -0.06812307  0.16702029]
[ 2.2686547  -0.41225793  0.84280202],[-2.53158252  0.32422161  0.95821336],[0. 0. 0.],[ 3.02879409 -0.79234746  2.87326229],[-3.14045285  0.4578216   3.1367007 ],[0. 0. 0.],[ 0.58647755 -0.50025407 -1.40446241],[-0.00931939  0.00450419 -0.90041475],[0. 0. 0.],[-0.42488911 -0.36144234  1.40559302],[-0.42799528  0.09391312 -0.42589297],[0. 0. 0.],[ 2.95512246 -0.55622085  1.94318464],[-0.75837061 -0.06380466  0.15983796]
[ 2.27488722 -0.4219888   0.86707801],[-2.52568781  0.34159128  0.99375633],[0. 0. 0.],[ 2.99101298 -0.78431732  2.78078124],[-3.12914993  0.45168525  3.08745043],[0. 0. 0.],[ 0.57523591 -0.49390127 -1.41153219],[-0.02887652  0.01383918 -0.89378492],[0. 0. 0.],[-0.41983474 -0.35887793  1.41058015],[-0.42669813  0.08974313 -0.40872961],[0. 0. 0.],[ 2.95733478 -0.55805537  1.95688732],[-0.75605074 -0.05995498  0.15073183]
[ 2.25927654 -0.42885609  0.86425483],[-2.53059611  0.34031948  0.99771931],[0. 0. 0.],[ 2.98803693 -0.78656153  2.77492064],[-3.12518253  0.45157246  3.0701808 ],[0. 0. 0.],[ 0.57555024 -0.49280317 -1.40867315],[-0.02813072  0.01345774 -0.89239828],[0. 0. 0.],[-0.29845273 -0.26700158  1.45818213],[-0.55331359  0.10922346 -0.38040178],[0. 0. 0.],[ 2.95741944 -0.55304687  1.9588969 ],[-0.75995014 -0.060298    0.15073726]
[ 2.2238243  -0.43967167  0.84947548],[-2.54668751  0.31938561  0.96754331],[0. 0. 0.],[ 2.98152918 -0.8176931   2.77550666],[-3.05511261  0.44708434  2.76545684],[0. 0. 0.],[ 0.52853737 -0.47444442 -1.45840677],[-0.05548799  0.02691639 -0.90313504],[0. 0. 0.],[-0.12141525 -0.11036267  1.47528349],[-0.75983939  0.11237815 -0.27987922],[0. 0. 0.],[ 2.95414534 -0.51932049  1.96171479],[-0.78394986 -0.06387888  0.15427949]
[ 2.20750734 -0.43872633  0.83260095],[-2.53387801  0.30486334  0.91110352],[0. 0. 0.],[ 2.96080621 -0.83265433  2.73721947],[-3.015502    0.45256596  2.60633972],[0. 0. 0.],[ 0.53423142 -0.47316725 -1.4444706 ],[ 0.01476036 -0.00764663 -0.95595792],[0. 0. 0.],[-0.15314388 -0.1273622   1.38689482],[-0.73292345  0.10144109 -0.26300866],[0. 0. 0.],[ 2.95062637 -0.51509129  1.95879973],[-0.78945344 -0.06547649  0.15690556]
[ 2.14943557 -0.46920077  0.83168629],[-2.49058632  0.32843398  0.91280882],[0. 0. 0.],[ 2.81831119 -0.84671899  2.44716542],[-2.93990999  0.44458615  2.29977515],[0. 0. 0.],[ 0.51820478 -0.44781118 -1.41955164],[ 0.06519258 -0.03801093 -1.05553172],[0. 0. 0.],[-0.15558813 -0.1223658   1.33212636],[-0.72945541  0.09192628 -0.23977867],[0. 0. 0.],[ 2.95161025 -0.50720171  1.96324701],[-0.79244986 -0.06831167  0.16298989]
[ 2.08988594 -0.48502893  0.80587191],[-2.46625993  0.34159986  0.91322785],[0. 0. 0.],[ 2.62755079 -0.84108918  2.07894171],[-2.86974333  0.44899295  2.06229571],[0. 0. 0.],[ 0.53905238 -0.47259098 -1.43386815],[ 0.02697124 -0.01498552 -1.01424622],[0. 0. 0.],[-0.41595101 -0.29109054  1.21420113],[-0.43778309  0.0519208  -0.23239904],[0. 0. 0.],[ 2.9605697  -0.50247046  1.96140825],[-0.78205487 -0.07342627  0.17771907]
[ 2.00102804 -0.48450261  0.73550074],[-2.47915995  0.30970694  0.85225267],[0. 0. 0.],[ 2.37788972 -0.77807023  1.59141523],[-2.77625838  0.40151406  1.66742778],[0. 0. 0.],[ 0.64004667 -0.49795874 -1.30881128],[ 0.17268414 -0.09158064 -0.97376078],[0. 0. 0.],[-0.41586332 -0.31244211  1.28255764],[-0.43872556  0.06629873 -0.29531373],[0. 0. 0.],[ 2.96776655 -0.5131422   1.94852582],[-0.75316136 -0.07809257  0.19693751]
[ 1.92996252 -0.46586359  0.6599183 ],[-2.45464575  0.28926563  0.77346684],[0. 0. 0.],[ 2.22411938 -0.70165671  1.27544593],[-2.72024717  0.4018423   1.52205742],[0. 0. 0.],[ 0.66842174 -0.50591183 -1.27985209],[ 0.23462073 -0.10946432 -0.87031918],[0. 0. 0.],[-0.43136463 -0.30974944  1.2382729 ],[-0.43749415  0.05734699 -0.25661938],[0. 0. 0.],[ 2.97151561 -0.51081659  1.91706995],[-0.7433678  -0.09252867  0.23643559]
[ 1.85786221 -0.46210707  0.60985693],[-2.40330876  0.30610783  0.75882721],[0. 0. 0.],[ 2.11316588 -0.69367151  1.13839658],[-2.63751503  0.43178841  1.41090134],[0. 0. 0.],[ 0.68616175 -0.52344692 -1.28686792],[ 0.19691382 -0.0879685  -0.83834262],[0. 0. 0.],[0.0978372  0.0647769  1.16924031],[-0.91220292 -0.01263898  0.02576107],[0. 0. 0.],[ 2.97006861 -0.51123699  1.89562224],[-0.73330794 -0.10081604  0.26125535]
[ 1.80034005 -0.44658564  0.55760082],[-2.34537036  0.30920139  0.70973829],[0. 0. 0.],[ 2.00469241 -0.74319743  1.09558323],[-2.54801635  0.47069435  1.32992824],[0. 0. 0.],[ 0.72576655 -0.54921789 -1.27669024],[ 0.13966402 -0.05886652 -0.79682443],[0. 0. 0.],[-0.03108786 -0.01942378  1.11687055],[-0.78066076 -0.01908445  0.04637749],[0. 0. 0.],[ 2.97121589 -0.51531611  1.86655991],[-0.71062777 -0.10885904  0.29157799]
[ 1.75014625 -0.46263847  0.54986742],[-2.2212035   0.36759145  0.71757494],[0. 0. 0.],[ 1.9146626  -0.77934408  1.05604924],[-2.49290282  0.48143856  1.26130963],[0. 0. 0.],[ 0.81307673 -0.51464083 -1.09729395],[ 0.23785189 -0.0761179  -0.61698476],[0. 0. 0.],[-0.38334359 -0.28298726  1.26643043],[-0.51099517  0.05489015 -0.209425  ],[0. 0. 0.],[ 2.96915318 -0.49567676  1.87100597],[-0.71512578 -0.11478279  0.30516285]
[ 1.74179697 -0.46758378  0.55119977],[-2.20870751  0.37548413  0.72160378],[0. 0. 0.],[ 1.85489246 -0.78650936  1.01078774],[-2.44382985  0.50474472  1.23334859],[0. 0. 0.],[ 0.78659368 -0.51237938 -1.12626969],[ 0.18838243 -0.05949603 -0.61029283],[0. 0. 0.],[-0.43439601 -0.28260428  1.14514175],[-0.45520905  0.01602565 -0.0691639 ],[0. 0. 0.],[ 2.97732596 -0.48761667  1.87545259],[-0.70324683 -0.11944126  0.3231157 ]
[ 1.64797489 -0.48125396  0.51825933],[-2.1659405   0.39162377  0.71548801],[0. 0. 0.],[ 1.71384875 -0.7876859   0.89454857],[-2.37088752  0.50888767  1.14029073],[0. 0. 0.],[ 0.74887303 -0.4871948  -1.12786024],[ 0.12314978 -0.03891426 -0.61147083],[0. 0. 0.],[-0.39554786 -0.24562689  1.10414632],[-0.49749287 -0.00394772  0.01554147],[0. 0. 0.],[ 2.98409017 -0.43780557  1.88063931],[-0.71942631 -0.1330836   0.35075704]
[ 1.51398039 -0.46949195  0.4444164 ],[-2.09030225  0.37969582  0.63977966],[0. 0. 0.],[ 1.50755561 -0.79376922  0.74964931],[-2.27467591  0.5137138   1.0323989 ],[0. 0. 0.],[ 0.66588723 -0.45178201 -1.17307336],[ 0.14343696 -0.04587293 -0.61817191],[0. 0. 0.],[0.15398526 0.07765278 0.93295648],[-0.88642477 -0.16542609  0.34578731],[0. 0. 0.],[ 2.99390012 -0.36571383  1.86569758],[-0.74171197 -0.154309    0.39250728]
[ 1.39130583 -0.474067    0.39803436],[-2.06164206  0.36040646  0.59013223],[0. 0. 0.],[ 1.35010216 -0.78385117  0.63903929],[-2.20234601  0.51156239  0.95162055],[0. 0. 0.],[ 0.63273384 -0.44296248 -1.20504654],[ 0.15165734 -0.04315726 -0.55355632],[0. 0. 0.],[0.20532195 0.10159838 0.91688385],[-0.88497235 -0.17717796  0.37061422],[0. 0. 0.],[ 2.99969492 -0.30551856  1.87783198],[-0.76876109 -0.17017765  0.41563944]
[ 1.13218624 -0.4540091   0.29148781],[-1.87474181  0.35412055  0.47799636],[0. 0. 0.],[ 1.23811709 -0.71912563  0.52337114],[-2.12253897  0.49571327  0.85054896],[0. 0. 0.],[ 0.59550957 -0.42201205 -1.21873692],[ 0.16975906 -0.04635534 -0.53200312],[0. 0. 0.],[0.25781914 0.12923266 0.92596427],[-0.92310245 -0.19385446  0.38610538],[0. 0. 0.],[ 3.01133632 -0.25272223  1.85744309],[-0.76070975 -0.18921165  0.46603203]
[ 0.98818645 -0.43213058  0.23536888],[-1.68498494  0.35916812  0.40161378],[0. 0. 0.],[ 1.27738921 -0.65370404  0.49319666],[-2.07920192  0.4874186   0.80072365],[0. 0. 0.],[ 0.58734681 -0.41982726 -1.22747444],[ 0.16639256 -0.04968232 -0.579163  ],[0. 0. 0.],[0.21061774 0.09492662 0.84466959],[-0.86297779 -0.20843137  0.44675796],[0. 0. 0.],[ 3.02368922 -0.24689162  1.8542151 ],[-0.74866447 -0.19411315  0.48587579]
[ 0.653426   -0.39011304  0.1336952 ],[-1.28407989  0.38334774  0.28818789],[0. 0. 0.],[ 1.28329046 -0.62707028  0.47531147],[-2.02658759  0.49470935  0.76966899],[0. 0. 0.],[ 0.602851   -0.42910306 -1.22264397],[ 0.17236581 -0.05924392 -0.66077757],[0. 0. 0.],[0.24169563 0.11494561 0.88491208],[-0.90293673 -0.19700499  0.40211859],[0. 0. 0.],[ 3.03085077 -0.25829074  1.85233279],[-0.73088336 -0.19432995  0.49887544]
[ 0.65081996 -0.32935533  0.11202417],[-1.2979655   0.33046331  0.25165957],[0. 0. 0.],[ 1.26292186 -0.56435816  0.41787274],[-1.95552616  0.45692056  0.66443882],[0. 0. 0.],[ 0.5865175  -0.42236141 -1.23473167],[ 0.15955682 -0.05410067 -0.65266326],[0. 0. 0.],[0.23344522 0.10747329 0.86017677],[-0.85627429 -0.21104313  0.45609022],[0. 0. 0.],[ 3.04885771 -0.25394023  1.84723548],[-0.71371807 -0.19903401  0.52334712]
[ 0.53275439 -0.23802739  0.06523382],[-1.07580252  0.27802346  0.16655396],[0. 0. 0.],[ 1.14510226 -0.53389383  0.34896332],[-1.72947166  0.51502715  0.59912081],[0. 0. 0.],[ 0.62956275 -0.45684813 -1.24011158],[-0.05067     0.01381274 -0.5321701 ],[0. 0. 0.],[0.52164114 0.17245991 0.62644135],[-0.91590149 -0.38827279  0.75909876],[0. 0. 0.],[ 3.07548194 -0.24839481  1.84412889],[-0.68887634 -0.20169893  0.54987219]
[ 0.44837688 -0.17250635  0.03942788],[-0.95846648  0.24770831  0.12920053],[0. 0. 0.],[ 0.68232051 -0.49721822  0.17977721],[-1.321929    0.54150046  0.4251762 ],[0. 0. 0.],[ 0.55854687 -0.41987666 -1.27805459],[ 0.0393285  -0.01060235 -0.52658878],[0. 0. 0.],[0.56573714 0.19001201 0.63360955],[-0.91498247 -0.39678268  0.77534565],[0. 0. 0.],[ 3.09932785 -0.24871832  1.84242624],[-0.66107166 -0.20247362  0.57567049]
[ 0.35224235 -0.10891497  0.01940164],[-0.81004199  0.21196016  0.09115108],[0. 0. 0.],[ 0.69516566 -0.41904917  0.15377562],[-1.35779665  0.47810456  0.38832   ],[0. 0. 0.],[ 0.51889329 -0.39450132 -1.2907462 ],[ 0.14079888 -0.03785379 -0.52451048],[0. 0. 0.],[0.63413893 0.1738708  0.5192185 ],[-0.92966179 -0.45278529  0.86116013],[0. 0. 0.],[ 3.11860844 -0.26094672  1.83802354],[-0.63447628 -0.20209806  0.59905987]
[ 0.19222791 -0.03983782  0.00384131],[-0.53043636  0.14664465  0.03989739],[0. 0. 0.],[ 0.68396936 -0.38907462  0.14004415],[-1.34455988  0.46792091  0.37494452],[0. 0. 0.],[ 0.51396544 -0.39469234 -1.30082931],[ 0.12507766 -0.03238681 -0.50614729],[0. 0. 0.],[0.57982772 0.17809992 0.58162418],[-0.88946403 -0.33286779  0.67778347],[0. 0. 0.],[ 3.13011794 -0.25831958  1.837164  ],[-0.62721466 -0.20354821  0.61015017]
