lefthip_angles_angles,leftknee_angles_angles,leftfoot_angles_angles,righthip_angles_angles,rightknee_angles_angles,rightfoot_angles_angles,leftshoulder_angles_angles,leftelbow_angles_angles,leftwrist_angles_angles,rightshoulder_angles_angles,rightelbow_angles_angles,rightwrist_angles_angles,hips_angles_angles,neck_angles_angles
[-2.90226497 -0.82585017 -2.60589105],[ 2.91518718  0.47949543 -2.27094378],[0. 0. 0.],[-2.20642212 -0.60302242 -1.10407277],[ 2.63436781  0.1759406  -0.65597609],[0. 0. 0.],[ 0.77723223 -0.25790314 -0.61342238],[ 0.38159248 -0.08111111 -0.41415512],[0. 0. 0.],[-0.54001555 -0.49589437  1.48174756],[-1.24165473  0.23184209 -0.32280986],[0. 0. 0.],[-2.76652953 -0.48515038 -1.82417651],[-0.84134884  0.48749068 -1.01469093]
[-2.92094491 -0.83668772 -2.6532159 ],[ 2.95752197  0.50244714 -2.45114631],[0. 0. 0.],[-2.20846107 -0.58845718 -1.08326636],[ 2.63902832  0.17082677 -0.64386798],[0. 0. 0.],[ 0.78454965 -0.25348441 -0.5975623 ],[ 0.26202156 -0.08188782 -0.60286566],[0. 0. 0.],[-0.46000523 -0.43933952  1.52326274],[-1.2894937   0.20196853 -0.26789661],[0. 0. 0.],[-2.76667573 -0.47888489 -1.82548388],[-0.84081733  0.48558538 -1.0118382 ]
[-2.90166687 -0.83350958 -2.60989095],[ 3.03980362  0.52572775 -2.7674224 ],[0. 0. 0.],[-2.22382024 -0.59818156 -1.11589208],[ 2.64548546  0.1906512  -0.72196349],[0. 0. 0.],[ 0.80896727 -0.26045267 -0.59378692],[ 0.24875888 -0.07459232 -0.58006547],[0. 0. 0.],[-0.47301948 -0.44846793  1.51559187],[-1.27601937  0.20919717 -0.28130782],[0. 0. 0.],[-2.774489   -0.48244679 -1.84638322],[-0.84260014  0.48037733 -1.0003458 ]
[-2.92314944 -0.83943422 -2.65965946],[ 3.06507652  0.53382732 -2.86343383],[0. 0. 0.],[-2.22049007 -0.59395032 -1.1053871 ],[ 2.64369565  0.19738101 -0.74279371],[0. 0. 0.],[ 0.79513805 -0.25962899 -0.60281929],[ 0.26308001 -0.07771748 -0.57162116],[0. 0. 0.],[-0.4703486  -0.44598181  1.51572093],[-1.28224028  0.20791671 -0.27780917],[0. 0. 0.],[-2.77535213 -0.48085102 -1.84722281],[-0.84422233  0.47984795 -0.99755569]
[-2.90044834 -0.84552134 -2.61545314],[ 3.08725233  0.55315393 -2.95068841],[0. 0. 0.],[-2.20300531 -0.59178384 -1.08256129],[ 2.64293242  0.19664259 -0.73916924],[0. 0. 0.],[ 0.8952115  -0.16900222 -0.34925674],[ 0.35306796 -0.1207599  -0.65347145],[0. 0. 0.],[-0.50433091 -0.4756345   1.50984034],[-1.24755593  0.22171365 -0.30693067],[0. 0. 0.],[-2.77982399 -0.46433687 -1.84631887],[-0.85208906  0.47475621 -0.97953852]
[-2.94230831 -0.8634846  -2.71424135],[-3.13005499  0.57862594  3.10283646],[0. 0. 0.],[-2.21015328 -0.59240965 -1.09141814],[ 2.64415307  0.19623561 -0.73948594],[0. 0. 0.],[ 0.87545177 -0.16477415 -0.34928142],[ 0.39218039 -0.13537169 -0.65774012],[0. 0. 0.],[-0.50602573 -0.47511343  1.50520913],[-1.24925672  0.21719516 -0.30019038],[0. 0. 0.],[-2.78328621 -0.46730586 -1.84626822],[-0.85564302  0.47687093 -0.97945724]
[-2.94504321 -0.86559954 -2.72110606],[-3.13638063  0.57415607  3.12393917],[0. 0. 0.],[-2.22204921 -0.5876083  -1.09698089],[ 2.64407106  0.1940349  -0.73175438],[0. 0. 0.],[ 0.90201886 -0.13259817 -0.27249617],[ 0.41716722 -0.15097398 -0.68635853],[0. 0. 0.],[-0.51334842 -0.48011855  1.50109862],[-1.22524935  0.21857606 -0.30973679],[0. 0. 0.],[-2.78253616 -0.47721064 -1.84386145],[-0.85471988  0.48227727 -0.99023904]
[-2.90954417 -0.84934959 -2.63709318],[ 3.08726751  0.55038538 -2.94973696],[0. 0. 0.],[-2.22616661 -0.57626694 -1.08328219],[ 2.64419446  0.18899241 -0.71439617],[0. 0. 0.],[ 0.90360714 -0.18756981 -0.38290679],[ 0.36478034 -0.11168111 -0.58854643],[0. 0. 0.],[-0.52545882 -0.48824436  1.49417493],[-1.21862335  0.22644278 -0.32302074],[0. 0. 0.],[-2.78318977 -0.48617021 -1.82642106],[-0.86321094  0.49057427 -0.99571297]
[-2.77517919 -0.78311541 -2.29794122],[ 2.94137649  0.44927188 -2.3132592 ],[0. 0. 0.],[-2.25698265 -0.5765321  -1.11879438],[ 2.65076642  0.20169553 -0.76793091],[0. 0. 0.],[ 0.78854599 -0.29410768 -0.6840464 ],[ 0.23012555 -0.06006412 -0.5086071 ],[0. 0. 0.],[-0.43981379 -0.42381333  1.53257019],[-1.21553414  0.19770142 -0.2832375 ],[0. 0. 0.],[-2.78362456 -0.51191646 -1.82411224],[-0.86111426  0.50303137 -1.02015292]
[-2.74007602 -0.80658236 -2.25153353],[ 2.91933105  0.47990634 -2.28577657],[0. 0. 0.],[-2.2545602  -0.57959945 -1.12103164],[ 2.63785657  0.20798427 -0.77061242],[0. 0. 0.],[ 0.74938614 -0.30655567 -0.74862242],[ 0.28993378 -0.05505393 -0.37282097],[0. 0. 0.],[-0.43800149 -0.42601266  1.54216461],[-1.1899726   0.2073226  -0.30504141],[0. 0. 0.],[-2.77612689 -0.51923174 -1.81803083],[-0.84704298  0.5029689  -1.03602338]
[-2.7024537  -0.84140559 -2.21623114],[ 2.91284399  0.50730805 -2.30734278],[0. 0. 0.],[-2.2293364  -0.61484574 -1.14866175],[ 2.62000384  0.22555123 -0.80269636],[0. 0. 0.],[ 0.83932468 -0.34338093 -0.74134636],[ 0.12450937 -0.01917777 -0.30527186],[0. 0. 0.],[-0.40931446 -0.40714836  1.56533998],[-1.21723519  0.18555569 -0.2654693 ],[0. 0. 0.],[-2.77478513 -0.5094846  -1.82434699],[-0.83776498  0.49724843 -1.0364565 ]
[-2.62366883 -0.90470901 -2.14340691],[ 2.86248596  0.57374235 -2.25283072],[0. 0. 0.],[-2.17726225 -0.63075814 -1.11490259],[ 2.57710861  0.24507644 -0.8032292 ],[0. 0. 0.],[ 1.21679554 -0.23564594 -0.3366687 ],[ 0.09406617 -0.0201076  -0.42089386],[0. 0. 0.],[-0.53324486 -0.49196727  1.48668923],[-1.1719227   0.20439189 -0.30659994],[0. 0. 0.],[-2.77612894 -0.49411664 -1.81074042],[-0.83948046  0.49169058 -1.02443563]
[-2.55342158 -0.92664252 -2.05161747],[ 2.78429465  0.57299807 -2.04183505],[0. 0. 0.],[-2.13465955 -0.62615578 -1.06268566],[ 2.54700824  0.26037081 -0.80770724],[0. 0. 0.],[ 1.17317211 -0.23853347 -0.3567788 ],[ 0.0876947  -0.01640119 -0.36955651],[0. 0. 0.],[-0.64193176 -0.54335584  1.39483963],[-1.05788126  0.21891799 -0.37170554],[0. 0. 0.],[-2.77998713 -0.48786604 -1.80020719],[-0.84175227  0.48706586 -1.0134613 ]
[-2.42758881 -0.91762099 -1.84810804],[ 2.71849511  0.5325603  -1.80760355],[0. 0. 0.],[-2.10511297 -0.61276933 -1.01299863],[ 2.54446661  0.24466839 -0.76013391],[0. 0. 0.],[ 1.18879441 -0.14620926 -0.21584832],[ 0.16546663 -0.04628043 -0.54436238],[0. 0. 0.],[-0.58321068 -0.5190889   1.44852228],[-1.15641671  0.20689537 -0.31551908],[0. 0. 0.],[-2.79142612 -0.47779308 -1.8058315 ],[-0.85017431  0.48316379 -0.9968987 ]
[-2.25737169 -0.86800673 -1.54969211],[ 2.6614086   0.44010387 -1.48060853],[0. 0. 0.],[-2.03420211 -0.6020008  -0.9307401 ],[ 2.55100643  0.21626343 -0.68556459],[0. 0. 0.],[ 1.14685263 -0.07440024 -0.1151298 ],[ 0.20315666 -0.0700887  -0.6625529 ],[0. 0. 0.],[-0.4826877  -0.46968102  1.54242382],[-1.27629564  0.14687175 -0.19773865],[0. 0. 0.],[-2.8106321  -0.44774307 -1.82254141],[-0.86337832  0.46856705 -0.95602689]
[-2.08489039 -0.84518624 -1.31286104],[ 2.6518737   0.40518803 -1.37610191],[0. 0. 0.],[-1.90601752 -0.62403597 -0.8522417 ],[ 2.54731671  0.19960815 -0.63212885],[0. 0. 0.],[ 1.03533962 -0.23681655 -0.41188393],[ 0.17426816 -0.04165346 -0.46815512],[0. 0. 0.],[-0.28249668 -0.31219288  1.67206421],[-1.33603756  0.06028634 -0.07639119],[0. 0. 0.],[-2.82210448 -0.34756892 -1.85561521],[-0.85217521  0.42613375 -0.88959498]
[-1.90913688 -0.82532233 -1.10733007],[ 2.6250656   0.40540559 -1.32239436],[0. 0. 0.],[-1.78810307 -0.65019982 -0.79457131],[ 2.50268127  0.24060047 -0.70073531],[0. 0. 0.],[ 1.02040163 -0.23971814 -0.42395383],[ 0.14366273 -0.03924196 -0.53248763],[0. 0. 0.],[-0.16814469 -0.1924369   1.70605816],[-1.42364362 -0.06124415  0.07098351],[0. 0. 0.],[-2.84106484 -0.27199673 -1.879582  ],[-0.84224756  0.39275297 -0.83594274]
[-1.78500133 -0.82868562 -0.99917466],[ 2.53816935  0.51974451 -1.41402886],[0. 0. 0.],[-1.69901919 -0.66842128 -0.75216919],[ 2.45559612  0.27983773 -0.7513071 ],[0. 0. 0.],[ 1.07720375 -0.15573055 -0.2596823 ],[ 0.20761341 -0.05950526 -0.55651694],[0. 0. 0.],[-0.14338945 -0.16143266  1.6894999 ],[-1.42914135 -0.10373224  0.11953982],[0. 0. 0.],[-2.85257757 -0.22935859 -1.87794873],[-0.82812145  0.36752722 -0.80021825]
[-1.72011173 -0.76760538 -0.87728414],[ 2.450923    0.48682142 -1.20836795],[0. 0. 0.],[-1.61857474 -0.66308649 -0.6930645 ],[ 2.36068268  0.32912697 -0.76699804],[0. 0. 0.],[ 1.07265764 -0.0477217  -0.08025085],[ 0.17363981 -0.0683386  -0.74844476],[0. 0. 0.],[-0.10313406 -0.11709937  1.69770416],[-1.41869457 -0.16069403  0.18705954],[0. 0. 0.],[-2.86259816 -0.20209712 -1.85070571],[-0.81980684  0.35973855 -0.79266284]
[-1.63065791 -0.73371292 -0.77471625],[ 2.35429577  0.482484   -1.06960442],[0. 0. 0.],[-1.5382604  -0.66094748 -0.64122697],[ 2.17005851  0.44928738 -0.81691098],[0. 0. 0.],[1.01188527 0.06928528 0.12494104],[ 0.31220958 -0.12282765 -0.74493495],[0. 0. 0.],[-0.16366301 -0.1859614   1.69882677],[-1.30956026 -0.09941975  0.12941665],[0. 0. 0.],[-2.86938739 -0.19239857 -1.83451138],[-0.81525867  0.35760976 -0.79278437]
[-1.56696616 -0.70282852 -0.7003564 ],[ 2.31938472  0.47114761 -1.00660584],[0. 0. 0.],[-1.46988642 -0.63248196 -0.57513081],[ 2.09031053  0.46203056 -0.77045831],[0. 0. 0.],[1.01181909 0.05999523 0.10822125],[ 0.277529   -0.11072639 -0.75551315],[0. 0. 0.],[-0.15777085 -0.17952472  1.70021625],[-1.27255009 -0.10905062  0.14748958],[0. 0. 0.],[-2.89191823 -0.18994273 -1.83078195],[-0.82668984  0.35690472 -0.7802993 ]
[-1.49954913 -0.67640106 -0.63299545],[ 2.26156653  0.48397622 -0.96575055],[0. 0. 0.],[-1.3578552  -0.62027133 -0.50609287],[ 1.94544054  0.50997937 -0.73081405],[0. 0. 0.],[1.01641668 0.12174432 0.21797126],[ 0.33490937 -0.16371541 -0.90370482],[0. 0. 0.],[-0.1232285  -0.14289508  1.71876077],[-1.2601018  -0.12559659  0.17204177],[0. 0. 0.],[-2.91933526 -0.20582619 -1.83192167],[-0.83947256  0.36441478 -0.78312301]
[-1.4568952  -0.67251455 -0.6045413 ],[ 2.19290582  0.53649567 -0.98305644],[0. 0. 0.],[-1.27164715 -0.58949792 -0.44086361],[ 1.83910108  0.52840798 -0.68214429],[0. 0. 0.],[0.96263177 0.08498091 0.16244978],[ 0.35869166 -0.17616136 -0.90655757],[0. 0. 0.],[-0.12075856 -0.1401908   1.7198756 ],[-1.20779237 -0.12385319  0.17927883],[0. 0. 0.],[-2.94344358 -0.2029897  -1.8363826 ],[-0.85056491  0.35920515 -0.76249529]
[-1.30236407 -0.69247639 -0.53660859],[ 1.97147673  0.64989097 -0.94095847],[0. 0. 0.],[-1.09321473 -0.59710497 -0.37021309],[ 1.56173589  0.58534911 -0.58036211],[0. 0. 0.],[0.95313421 0.08177966 0.15816712],[ 0.35978505 -0.1768648  -0.90726316],[0. 0. 0.],[-0.117626   -0.13712737  1.72400831],[-1.1917387  -0.14163438  0.20846421],[0. 0. 0.],[-2.9557265  -0.20135441 -1.83477868],[-0.84974427  0.35720846 -0.75932118]
[-0.90814213 -0.70616865 -0.3559403 ],[ 1.61038889  0.71851775 -0.74497656],[0. 0. 0.],[-0.55847751 -0.49687457 -0.14521859],[ 0.81114456  0.55451485 -0.24318497],[0. 0. 0.],[0.96842282 0.04646202 0.08829345],[ 0.26859788 -0.15189033 -1.02580058],[0. 0. 0.],[-0.05479742 -0.05922135  1.64839947],[-1.16900253 -0.29041861  0.4350666 ],[0. 0. 0.],[-2.98264516 -0.23196977 -1.83741251],[-0.8550366   0.37243999 -0.78419349]
[-0.83097175 -0.65052343 -0.29539218],[ 1.50681101  0.70809659 -0.66746063],[0. 0. 0.],[-0.47983504 -0.43975284 -0.10923549],[ 0.76536267  0.50623097 -0.20748926],[0. 0. 0.],[ 0.92296953 -0.0052374  -0.01053162],[ 0.24808025 -0.12790573 -0.94899294],[0. 0. 0.],[-0.03162962 -0.03625737  1.70694855],[-1.21425344 -0.23722734  0.33980862],[0. 0. 0.],[-3.00158511 -0.23730299 -1.86558263],[-0.85720364  0.36734937 -0.77229391]
[ 0.06791151 -0.42688787  0.01472491],[ 0.50223039  0.64745054 -0.17172333],[0. 0. 0.],[ 0.20067172 -0.18448334  0.01862498],[ 0.13975682  0.30110358 -0.02123484],[0. 0. 0.],[0.88153004 0.03259214 0.06907145],[ 0.32399191 -0.18290906 -1.02275183],[0. 0. 0.],[0.00504061 0.00564976 1.68463575],[-1.17823856 -0.27062865  0.40195164],[0. 0. 0.],[-3.01287079 -0.25386732 -1.8686456 ],[-0.8583324   0.37537123 -0.78678444]
[ 0.09417315 -0.35225865  0.01677233],[ 0.46356365  0.5706448  -0.13824303],[0. 0. 0.],[ 0.17286257 -0.16494019  0.01432384],[ 0.22611027  0.29657394 -0.03391854],[0. 0. 0.],[0.92682641 0.03664887 0.07331606],[ 0.25056131 -0.14361812 -1.03789588],[0. 0. 0.],[0.0133271  0.0148561  1.67919788],[-1.13853757 -0.27161326  0.4207471 ],[0. 0. 0.],[-3.02155802 -0.25964185 -1.87280871],[-0.85814737  0.37653002 -0.78919531]
[ 0.08937936 -0.22208728  0.00997256],[ 0.52628963  0.44370964 -0.12138295],[0. 0. 0.],[ 0.14151931 -0.11362398  0.00806207],[ 0.17506794  0.23260527 -0.02050484],[0. 0. 0.],[0.85785255 0.05149405 0.11250514],[ 0.30830297 -0.18534011 -1.07805147],[0. 0. 0.],[0.02409919 0.02651596 1.66622998],[-1.15129701 -0.32650898  0.49714066],[0. 0. 0.],[-3.04231972 -0.2527037  -1.87001718],[-0.85314444  0.37200255 -0.78511684]
[ 0.16147882 -0.11692721  0.00947192],[ 0.43291292  0.34606739 -0.07683167],[0. 0. 0.],[ 0.08187373 -0.06392009  0.00261904],[ 0.33084688  0.1903592  -0.03187391],[0. 0. 0.],[0.84403924 0.09439662 0.20962407],[ 0.39751886 -0.2297685  -1.04050574],[0. 0. 0.],[0.01459584 0.01538586 1.62348647],[-1.0643623  -0.347503    0.57937868],[0. 0. 0.],[-3.05695785 -0.24939563 -1.8604374 ],[-0.85746897  0.37312681 -0.78325164]
[ 0.14015894 -0.07310964  0.00513416],[ 0.51141468  0.32870117 -0.08666034],[0. 0. 0.],[ 0.06567622 -0.02378256  0.00078129],[ 0.35271096  0.17343593 -0.03098269],[0. 0. 0.],[0.79326086 0.14288484 0.33846773],[ 0.51767472 -0.21896316 -0.78698937],[0. 0. 0.],[0.04441526 0.04781351 1.64448084],[-1.09529823 -0.33884124  0.54691543],[0. 0. 0.],[-3.0764485  -0.24763394 -1.86602192],[-0.86675369  0.37179001 -0.77209398]
[ 2.27862755e-01  1.45049258e-03 -1.65975409e-04],[ 0.29621469  0.25372497 -0.03805554],[0. 0. 0.],[ 0.05694424 -0.00604502  0.00017216],[ 0.31314836  0.16122021 -0.02550513],[0. 0. 0.],[0.78496671 0.1449867  0.34732317],[ 0.55193393 -0.2285008  -0.76996447],[0. 0. 0.],[0.05312828 0.05213233 1.55186476],[-0.84936783 -0.27600834  0.59597876],[0. 0. 0.],[-3.08736824 -0.2594988  -1.88095743],[-0.86162052  0.36026304 -0.75449407]
[ 0.20575272  0.04529078 -0.00467665],[ 0.33015388  0.17563612 -0.02933308],[0. 0. 0.],[ 0.07664844  0.00277905 -0.00010656],[ 0.28483343  0.15338267 -0.02203548],[0. 0. 0.],[0.79010133 0.06638088 0.15892088],[ 0.37022391 -0.28468385 -1.3064719 ],[0. 0. 0.],[0.07756871 0.074846   1.53503782],[-0.89661168 -0.3083843   0.6251203 ],[0. 0. 0.],[-3.08878115 -0.25663938 -1.87423279],[-0.85880762  0.35566911 -0.74807734]
[ 0.18598201  0.06305187 -0.00588215],[ 0.35150629  0.14291237 -0.02542107],[0. 0. 0.],[ 1.94378990e-02  2.92996487e-03 -2.84770976e-05],[ 0.34792658  0.15152281 -0.02667805],[0. 0. 0.],[ 0.67710882 -0.13171507 -0.37032309],[ 0.2286331  -0.11414717 -0.92348824],[0. 0. 0.],[0.1053992  0.0985856  1.50390049],[-0.80822306 -0.27341787  0.62245718],[0. 0. 0.],[-3.09444847 -0.25941641 -1.86241747],[-0.8633756   0.35993511 -0.75227648]
[ 0.18980053  0.07506285 -0.00714827],[ 0.34751777  0.13155968 -0.02312487],[0. 0. 0.],[ 0.03785356  0.01256529 -0.00023785],[ 0.32914333  0.14483211 -0.02409377],[0. 0. 0.],[ 0.65089484 -0.13156985 -0.38561193],[ 0.25035154 -0.12584294 -0.92841125],[0. 0. 0.],[0.11600509 0.10607644 1.48125808],[-0.8062597  -0.29100391  0.6619089 ],[0. 0. 0.],[-3.09901685 -0.25902319 -1.85670448],[-0.86597858  0.35637558 -0.7430464 ]
[ 0.17771555  0.06249116 -0.00556928],[ 0.35055036  0.14588473 -0.02587955],[0. 0. 0.],[ 0.10268269  0.04663559 -0.00239687],[ 0.25028169  0.10454063 -0.01316282],[0. 0. 0.],[0.77428332 0.01570928 0.03852584],[ 0.44220694 -0.23626119 -0.97159321],[0. 0. 0.],[0.12451623 0.11348368 1.47793388],[-0.79469366 -0.29495455  0.68043769],[0. 0. 0.],[-3.10400082 -0.26585158 -1.84132612],[-0.87514401  0.36630342 -0.75400187]
[ 0.18124608  0.0553269  -0.00502894],[ 0.32618502  0.16046322 -0.02646014],[0. 0. 0.],[ 0.10922666  0.06609791 -0.00361473],[ 0.24254789  0.08693469 -0.01060148],[0. 0. 0.],[0.76302193 0.01833863 0.04570666],[ 0.42084684 -0.23305327 -1.00270122],[0. 0. 0.],[0.12456331 0.11456183 1.48699551],[-0.79383627 -0.29889363  0.68971683],[0. 0. 0.],[-3.11109687 -0.26564739 -1.82613651],[-0.88260247  0.37233665 -0.75882509]
[ 0.1930414   0.05766808 -0.00558505],[ 0.34235444  0.17928374 -0.03107338],[0. 0. 0.],[ 0.10954562  0.06751597 -0.00370314],[ 0.24376763  0.09094803 -0.01114788],[0. 0. 0.],[ 0.61990615 -0.11624448 -0.35943993],[ 0.15567209 -0.0924996  -1.07113127],[0. 0. 0.],[0.14668679 0.13826444 1.51149908],[-0.80978062 -0.28203836  0.63973933],[0. 0. 0.],[-3.11132594 -0.25855953 -1.83385944],[-0.87679255  0.36896847 -0.75761577]
[ 0.28310849  0.09279274 -0.01323295],[ 0.29153307  0.16026425 -0.02357744],[0. 0. 0.],[ 0.10832533  0.07146151 -0.00387598],[ 0.21678854  0.08785878 -0.00956694],[0. 0. 0.],[ 0.50787107 -0.15199168 -0.57073867],[ 0.07932715 -0.04061839 -0.94614658],[0. 0. 0.],[0.15064579 0.1419048  1.51084373],[-0.79590438 -0.28464813  0.65702553],[0. 0. 0.],[-3.11617904 -0.25751882 -1.83741875],[-0.87956246  0.36901607 -0.75523608]
[ 0.29094845  0.1049912  -0.01539602],[ 0.28719307  0.15614714 -0.02262261],[0. 0. 0.],[ 0.11271064  0.0721044  -0.00406953],[ 0.21788902  0.09248545 -0.01012297],[0. 0. 0.],[ 0.13654461 -0.08846709 -1.14896943],[-0.04091746  0.01158427 -0.55171911],[0. 0. 0.],[0.15910865 0.14698015 1.49128028],[-0.7699251 -0.2913979  0.69493  ],[0. 0. 0.],[-3.1155005  -0.24877711 -1.84803349],[-0.87235948  0.36448614 -0.75300689]
[ 0.30394055  0.11401693 -0.01748031],[ 0.26924505  0.14856262 -0.02015799],[0. 0. 0.],[ 0.12113696  0.07249753 -0.00439836],[ 0.19219097  0.08589588 -0.00828475],[0. 0. 0.],[ 0.13933109 -0.09044661 -1.150697  ],[-0.03492003  0.00979604 -0.54694746],[0. 0. 0.],[0.14596268 0.13265422 1.47502822],[-0.73891095 -0.30225879  0.74939126],[0. 0. 0.],[-3.11350373 -0.24924355 -1.85514554],[-0.86699048  0.36180804 -0.75265618]
[ 0.2870301   0.1102354  -0.01594577],[ 0.27924803  0.15317485 -0.02156831],[0. 0. 0.],[ 0.17895201  0.08873973 -0.00796652],[ 0.02408735  0.04063532 -0.00048949],[0. 0. 0.],[ 0.05818357 -0.04185784 -1.24713954],[ 0.2181046  -0.03875257 -0.35036355],[0. 0. 0.],[0.15590291 0.1404428  1.46617181],[-0.70832358 -0.29924977  0.77427021],[0. 0. 0.],[-3.1134657  -0.2356797  -1.85631065],[-0.86272551  0.35902512 -0.75109429]
