lefthip_angles_angles,leftknee_angles_angles,leftfoot_angles_angles,righthip_angles_angles,rightknee_angles_angles,rightfoot_angles_angles,leftshoulder_angles_angles,leftelbow_angles_angles,leftwrist_angles_angles,rightshoulder_angles_angles,rightelbow_angles_angles,rightwrist_angles_angles,hips_angles_angles,neck_angles_angles
[-2.84732514 -0.8462936  -2.50574585],[ 3.09120729  0.64876616 -2.99200046],[0. 0. 0.],[-2.27340841 -0.58458197 -1.1514774 ],[ 2.59202791  0.28993755 -0.9556729 ],[0. 0. 0.],[ 1.03863599 -0.36836449 -0.63006196],[ 0.20288897 -0.04707983 -0.45459302],[0. 0. 0.],[-0.57423884 -0.48801512  1.4010254 ],[-1.2388971   0.28000809 -0.3902331 ],[0. 0. 0.],[-2.73247264 -0.50962624 -1.8208019 ],[-0.79015117  0.47697889 -1.05566913]
[-2.80911174 -0.87610887 -2.45364768],[ 3.07590629  0.69239386 -2.95993279],[0. 0. 0.],[-2.26266321 -0.5937611  -1.15376447],[ 2.5519855   0.30610454 -0.9400731 ],[0. 0. 0.],[ 1.18902238 -0.28959667 -0.42483979],[ 0.20131501 -0.05692738 -0.5495359 ],[0. 0. 0.],[-0.58507344 -0.49311013  1.39219461],[-1.22497172  0.28090913 -0.39714552],[0. 0. 0.],[-2.73202873 -0.51195488 -1.82331822],[-0.78504445  0.47431751 -1.05688285]
[-2.57155619 -0.8193382  -1.95445772],[ 2.80536716  0.58267195 -2.11155913],[0. 0. 0.],[-2.20828906 -0.56989548 -1.05335725],[ 2.55843234  0.27216479 -0.85603618],[0. 0. 0.],[ 1.18723081 -0.27556828 -0.40532944],[ 0.18827666 -0.04570003 -0.47497003],[0. 0. 0.],[-0.53962785 -0.47681757  1.44192302],[-1.26168607  0.2499859  -0.34071459],[0. 0. 0.],[-2.7526212  -0.5041046  -1.81947797],[-0.80531497  0.47876942 -1.04068527]
[-2.50810188 -0.8532939  -1.89212273],[ 2.76204528  0.6221732  -2.06455627],[0. 0. 0.],[-2.17919096 -0.58681747 -1.0491278 ],[ 2.54167719  0.28783116 -0.87634335],[0. 0. 0.],[ 1.26404901 -0.159618   -0.21759324],[ 0.17385624 -0.04469647 -0.50214282],[0. 0. 0.],[-0.52969808 -0.4731972   1.45340709],[-1.26784027  0.23853735 -0.3231852 ],[0. 0. 0.],[-2.75980266 -0.49115318 -1.8208806 ],[-0.81266058  0.47418576 -1.02339378]
[-2.43238041 -0.89066672 -1.82208257],[ 2.71695925  0.61284681 -1.94541862],[0. 0. 0.],[-2.13251609 -0.60971958 -1.03588962],[ 2.52456415  0.28296898 -0.84061701],[0. 0. 0.],[ 1.28395571 -0.17065333 -0.22782632],[ 0.10124736 -0.02466788 -0.47759757],[0. 0. 0.],[-0.49389419 -0.45373328  1.48284148],[-1.32718664  0.19595288 -0.25011097],[0. 0. 0.],[-2.77168372 -0.46955433 -1.81706792],[-0.8253411   0.47269628 -1.00587624]
[-2.15784052 -0.96203952 -1.54452842],[ 2.61326986  0.55341466 -1.61951875],[0. 0. 0.],[-1.90372161 -0.66425074 -0.90186515],[ 2.49108338  0.25623739 -0.7297971 ],[0. 0. 0.],[ 1.09846089 -0.26053924 -0.42174504],[ 0.0833146  -0.02188836 -0.51356237],[0. 0. 0.],[-0.22290271 -0.22872366  1.59679295],[-1.42725235 -0.01658628  0.01915584],[0. 0. 0.],[-2.79545165 -0.28199585 -1.84712844],[-0.82571246  0.39942556 -0.86572919]
[-2.02376213 -0.93371257 -1.35660912],[ 2.61274043  0.48203023 -1.47417941],[0. 0. 0.],[-1.85449696 -0.65396097 -0.84930089],[ 2.51491843  0.22909362 -0.68238988],[0. 0. 0.],[ 1.1661074  -0.12567852 -0.19022979],[ 0.1819871  -0.05171084 -0.5523621 ],[0. 0. 0.],[-0.1343674  -0.14589578  1.65328718],[-1.4187569  -0.08399081  0.09781973],[0. 0. 0.],[-2.82176489 -0.25391921 -1.86057782],[-0.84258438  0.38957502 -0.82944286]
[-1.85773012 -0.83576782 -1.07197657],[ 2.57855752  0.44038205 -1.31728646],[0. 0. 0.],[-1.75169015 -0.67668068 -0.79875894],[ 2.46619803  0.2645969  -0.72449902],[0. 0. 0.],[ 1.13511081 -0.16439875 -0.25702821],[ 0.12200541 -0.03278708 -0.52448703],[0. 0. 0.],[-0.03724815 -0.03979549  1.63691572],[-1.45116177 -0.15648164  0.17632125],[0. 0. 0.],[-2.8327056  -0.21365797 -1.86830911],[-0.82785688  0.37074025 -0.80688696]
[-1.75340138 -0.80500468 -0.94571079],[ 2.45962318  0.55655009 -1.35569202],[0. 0. 0.],[-1.62854152 -0.7150461  -0.75375681],[ 2.3680501   0.33538693 -0.78782806],[0. 0. 0.],[1.11887803 0.03828973 0.06113769],[ 0.28395487 -0.1067857  -0.71559584],[0. 0. 0.],[-0.05024209 -0.05499698  1.66114   ],[-1.41635708 -0.18793444  0.21922165],[0. 0. 0.],[-2.84366299 -0.18768012 -1.8563942 ],[-0.81427372  0.35801088 -0.79456605]
[-1.65759998 -0.77693536 -0.83975683],[ 2.35655703  0.58307772 -1.25442189],[0. 0. 0.],[-1.52214475 -0.69487093 -0.66428784],[ 2.30729916  0.36332704 -0.78589119],[0. 0. 0.],[1.04682236 0.0428668  0.07425689],[ 0.27837955 -0.10877004 -0.74124995],[0. 0. 0.],[-0.05383213 -0.0594705   1.67029489],[-1.38463983 -0.21274425  0.25611492],[0. 0. 0.],[-2.86484098 -0.18984068 -1.84753158],[-0.80789792  0.35448668 -0.79363088]
[-1.59889332 -0.72622757 -0.74508424],[ 2.3783518   0.50843701 -1.14924275],[0. 0. 0.],[-1.42294881 -0.69323718 -0.6037466 ],[ 2.03792108  0.54158039 -0.84725743],[0. 0. 0.],[1.06444872 0.06343305 0.1076449 ],[ 0.3259159  -0.15642698 -0.88963235],[0. 0. 0.],[-0.0565531  -0.06303743  1.6791967 ],[-1.33030202 -0.19068191  0.24263706],[0. 0. 0.],[-2.89082559 -0.18992266 -1.86617882],[-0.8133909   0.34761036 -0.77416184]
[-1.54853651 -0.67684097 -0.66301849],[ 2.31969749  0.49375917 -1.04869618],[0. 0. 0.],[-1.36962112 -0.63318359 -0.52284126],[ 1.92835987  0.54063837 -0.75987969],[0. 0. 0.],[1.0513085  0.04073012 0.07019382],[ 0.24846134 -0.12916331 -0.95572316],[0. 0. 0.],[-0.10572499 -0.11744621  1.67595942],[-1.3848868  -0.20038809  0.24122597],[0. 0. 0.],[-2.91426716 -0.22324229 -1.85243238],[-0.82789709  0.36574441 -0.79687387]
[-1.4660984  -0.65223365 -0.59118948],[ 2.22651964  0.52900681 -1.00580522],[0. 0. 0.],[-1.27246057 -0.58947661 -0.44121057],[ 1.81329154  0.5604079  -0.70459377],[0. 0. 0.],[1.0634609  0.03435791 0.05839674],[ 0.25267734 -0.12985583 -0.94624741],[0. 0. 0.],[-0.06253098 -0.06878155  1.66599409],[-1.19480708 -0.18430536  0.27002185],[0. 0. 0.],[-2.9409197  -0.22196204 -1.84853004],[-0.83432765  0.36605816 -0.79129039]
[-1.37328976 -0.62087264 -0.51429675],[ 2.09676125  0.53747203 -0.89228934],[0. 0. 0.],[-1.05601726 -0.58538379 -0.34796409],[ 1.45020001  0.60263413 -0.53746114],[0. 0. 0.],[1.05261094e+00 6.77375113e-04 1.16594843e-03],[ 0.2199479  -0.11205538 -0.93995783],[0. 0. 0.],[-0.09229681 -0.09659487  1.61636426],[-1.15479359 -0.23580791  0.35972822],[0. 0. 0.],[-2.95587289 -0.23110419 -1.85587256],[-0.82953283  0.36601142 -0.795821  ]
[-1.20729763 -0.6286608  -0.44103874],[ 1.80940514  0.64763883 -0.80722946],[0. 0. 0.],[-0.94537483 -0.53326515 -0.27754168],[ 1.18886823  0.55670425 -0.38165927],[0. 0. 0.],[ 1.05017098 -0.0017146  -0.0029596 ],[ 0.18413004 -0.10763116 -1.0563226 ],[0. 0. 0.],[-0.08682181 -0.09476567  1.6583539 ],[-1.20412612 -0.2006381   0.29089219],[0. 0. 0.],[-2.96981821 -0.23012655 -1.86954547],[-0.82436521  0.36013223 -0.78903362]
[-0.46668861 -0.61215622 -0.14993242],[ 0.92356575  0.75848795 -0.39159796],[0. 0. 0.],[-0.26683211 -0.3877427  -0.05268999],[ 0.41914626  0.41563695 -0.0896394 ],[0. 0. 0.],[1.00418658 0.02130543 0.03880264],[ 0.24704313 -0.1458138  -1.06350564],[0. 0. 0.],[-0.11021004 -0.12521581  1.6983942 ],[-1.15538144 -0.14785304  0.22625659],[0. 0. 0.],[-2.98538382 -0.22899256 -1.8873805 ],[-0.82184559  0.35554298 -0.78219673]
[ 0.07102606 -0.36237375  0.01301698],[ 0.4101063   0.57112678 -0.12196702],[0. 0. 0.],[-0.0143981  -0.23315191 -0.00168615],[ 0.22911837  0.29034694 -0.0336417 ],[0. 0. 0.],[0.95800413 0.01549046 0.02982542],[ 0.27196794 -0.16166767 -1.06911867],[0. 0. 0.],[-0.09984201 -0.11623807  1.72255743],[-1.15597548 -0.14965198  0.22884846],[0. 0. 0.],[-3.00416121 -0.22665166 -1.89335282],[-0.82243171  0.35417782 -0.7788691 ]
[ 0.05434795 -0.30781258  0.00843319],[ 0.41223085  0.52062429 -0.11126693],[0. 0. 0.],[-0.0386702  -0.20713177 -0.00401979],[ 0.24744898  0.2704492  -0.03383626],[0. 0. 0.],[0.9477339  0.02599033 0.0506712 ],[ 0.2552302  -0.15852127 -1.10856474],[0. 0. 0.],[-0.10233614 -0.12003952  1.73000614],[-1.13480075 -0.14485494  0.22671442],[0. 0. 0.],[-3.0163996  -0.22614463 -1.90314911],[-0.81480063  0.35490636 -0.78772405]
[ 0.00413556 -0.21825549  0.00045311],[ 0.44267661  0.42345322 -0.09666212],[0. 0. 0.],[-0.05578197 -0.17905561 -0.00500871],[ 0.23819131  0.24097777 -0.0289742 ],[0. 0. 0.],[0.93643705 0.00868738 0.0171777 ],[ 0.2217263  -0.13375379 -1.08328145],[0. 0. 0.],[-0.11465725 -0.1320921   1.71223377],[-1.11482174 -0.16776334  0.26814712],[0. 0. 0.],[-3.02979922 -0.23002987 -1.91506206],[-0.80456571  0.34924281 -0.78610352]
[ 0.17174682 -0.09354661  0.00805881],[ 0.51564513  0.33619067 -0.08943543],[0. 0. 0.],[ 0.05720256 -0.08720606  0.00249647],[ 0.31583646  0.20837165 -0.03329948],[0. 0. 0.],[0.87643781 0.15985517 0.33858495],[ 0.46256897 -0.25186306 -0.98652935],[0. 0. 0.],[-0.08273146 -0.09077899  1.66360719],[-1.12363532 -0.22461389  0.35456778],[0. 0. 0.],[-3.04458145 -0.23586473 -1.90051586],[-0.81859454  0.34847666 -0.7709485 ]
[ 0.17059643 -0.06148476  0.00525894],[ 0.53634158  0.30879121 -0.08548132],[0. 0. 0.],[ 0.05612906 -0.0645668   0.00181314],[ 0.37922992  0.21136384 -0.04071114],[0. 0. 0.],[0.87832386 0.15922412 0.33645743],[ 0.49992521 -0.2492381  -0.91230598],[0. 0. 0.],[-0.0954054  -0.10360689  1.65330744],[-1.11561264 -0.20661593  0.32934316],[0. 0. 0.],[-3.05585805 -0.25610988 -1.89682873],[-0.8325718   0.35220553 -0.76528326]
[ 0.21585057  0.00315905 -0.00034227],[ 0.4518487   0.25803716 -0.05962304],[0. 0. 0.],[ 0.06128886 -0.03872833  0.00118733],[ 0.35464486  0.19864219 -0.03571132],[0. 0. 0.],[0.87250636 0.15660022 0.33346301],[ 0.51403619 -0.23372636 -0.84015817],[0. 0. 0.],[-0.09439185 -0.10259915  1.65420927],[-1.13199688 -0.21791878  0.34101707],[0. 0. 0.],[-3.07000442 -0.25873428 -1.90906311],[-0.84084209  0.34542358 -0.7440598 ]
[ 0.26007806  0.03791867 -0.00495947],[ 0.34491682  0.21262482 -0.03717274],[0. 0. 0.],[ 0.06720612 -0.01991567  0.0006695 ],[ 0.31621386  0.17498709 -0.02796912],[0. 0. 0.],[0.84994798 0.14619826 0.32084865],[ 0.54483675 -0.24516402 -0.83069118],[0. 0. 0.],[-0.11411412 -0.12234953  1.64058514],[-1.11968947 -0.21839645  0.34635516],[0. 0. 0.],[-3.07776017 -0.2687121  -1.90389351],[-0.84581182  0.35147397 -0.75158542]
[ 0.18916816  0.02866322 -0.00271938],[ 0.41643031  0.19305925 -0.04091048],[0. 0. 0.],[ 0.09732265  0.0060488  -0.00029458],[ 0.28959429  0.14061197 -0.02053684],[0. 0. 0.],[0.82236022 0.14559143 0.33142225],[ 0.61094902 -0.3477785  -1.01648205],[0. 0. 0.],[-0.04601497 -0.04679307  1.58756991],[-1.14269575 -0.31403121  0.48292638],[0. 0. 0.],[-3.08273159 -0.2599891  -1.86952549],[-0.85084115  0.35026018 -0.74462265]
[ 0.16765488  0.04937033 -0.00414915],[ 0.37166516  0.12774602 -0.02404803],[0. 0. 0.],[ 0.04837438  0.00567453 -0.00013728],[ 0.33042995  0.12889027 -0.02151946],[0. 0. 0.],[0.84202114 0.0863942  0.19246052],[ 0.50909937 -0.31238466 -1.08850031],[0. 0. 0.],[0.04349469 0.04208679 1.53788719],[-0.94940782 -0.26090844  0.49992577],[0. 0. 0.],[-3.08681816 -0.23728834 -1.84048555],[-0.8491133   0.34598368 -0.73771161]
[ 0.1628536   0.05874159 -0.00479511],[ 0.37173901  0.11254021 -0.02118363],[0. 0. 0.],[ 0.04628075  0.01630931 -0.00037748],[ 0.33514994  0.12172717 -0.02061627],[0. 0. 0.],[0.83776493 0.08371131 0.18757488],[ 0.51577008 -0.32482016 -1.11176072],[0. 0. 0.],[0.06655912 0.06346298 1.52314709],[-0.91716268 -0.26142643  0.52050107],[0. 0. 0.],[-3.09127338 -0.23709801 -1.83293732],[-0.85373722  0.34883399 -0.73920928]
[ 0.14347715  0.05731927 -0.00412019],[ 0.37021344  0.12089324 -0.02266394],[0. 0. 0.],[ 0.08246792  0.03608833 -0.00148907],[ 0.29320257  0.10514575 -0.0155399 ],[0. 0. 0.],[ 0.79502864 -0.10952422 -0.25964746],[ 0.22999654 -0.13903957 -1.08500027],[0. 0. 0.],[0.11973818 0.11028028 1.48842566],[-0.91038889 -0.28187572  0.56425083],[0. 0. 0.],[-3.09647835 -0.24690017 -1.8229933 ],[-0.86213213  0.35703489 -0.74775767]
[ 0.11256049  0.06097749 -0.00343652],[ 0.40353578  0.13083873 -0.02679986],[0. 0. 0.],[ 0.09091665  0.04615533 -0.00209996],[ 0.2826047   0.09999706 -0.01423624],[0. 0. 0.],[ 0.75090137 -0.14443684 -0.36305151],[ 0.12279559 -0.07966476 -1.15033958],[0. 0. 0.],[0.12060006 0.11069901 1.48504561],[-0.90358452 -0.28316558  0.57138495],[0. 0. 0.],[-3.10130418 -0.24787402 -1.81834859],[-0.86584889  0.35963278 -0.74947269]
[ 0.11525813  0.06708354 -0.00387169],[ 0.40682361  0.1412085  -0.02917273],[0. 0. 0.],[ 0.09373565  0.05456726 -0.00255996],[ 0.27672911  0.10393692 -0.01448646],[0. 0. 0.],[ 0.42461157 -0.21826028 -0.94052558],[ 0.03924288 -0.01378329 -0.67547076],[0. 0. 0.],[0.12604367 0.11700984 1.49631164],[-0.93282056 -0.29458237  0.57316207],[0. 0. 0.],[-3.10845121 -0.24343214 -1.81885797],[-0.86922935  0.35967954 -0.7465485 ]
[ 0.22770124  0.101904   -0.01166218],[ 0.36240556  0.14533076 -0.02667178],[0. 0. 0.],[ 0.13395638  0.07045864 -0.00472821],[ 0.18020353  0.09297534 -0.00840599],[0. 0. 0.],[ 0.42379518 -0.20779862 -0.90268617],[-0.03076973  0.01215914 -0.75261807],[0. 0. 0.],[0.14962263 0.1392068  1.49845251],[-0.94727799 -0.31038271  0.59250682],[0. 0. 0.],[-3.11373157 -0.23749944 -1.83528504],[-0.87144494  0.36134874 -0.74779482]
[ 0.29609929  0.10083352 -0.01505087],[ 0.37902773  0.18203387 -0.03501013],[0. 0. 0.],[ 0.13467685  0.07498463 -0.00505935],[ 0.1736819   0.10316267 -0.00898925],[0. 0. 0.],[ 0.16839078 -0.11655073 -1.20971388],[-0.03093791  0.00816831 -0.51622821],[0. 0. 0.],[0.1610944  0.14969823 1.49719784],[-0.87958891 -0.27409478  0.570228  ],[0. 0. 0.],[-3.11987422 -0.23661466 -1.84591104],[-0.87543019  0.35805165 -0.73794248]
[ 0.32117857  0.10982333 -0.01780707],[ 0.3094524   0.16429566 -0.02568205],[0. 0. 0.],[ 0.13563926  0.07821066 -0.00531506],[ 0.20337316  0.10431109 -0.01065331],[0. 0. 0.],[ 0.19437927 -0.12786406 -1.16204305],[-0.03643276  0.01041407 -0.55678452],[0. 0. 0.],[0.161055   0.14962071 1.49692426],[-0.92033732 -0.30954974  0.6099185 ],[0. 0. 0.],[-3.12318969 -0.25417059 -1.84194842],[-0.88486276  0.36905239 -0.75061125]
[ 0.3350551   0.12765965 -0.02161738],[ 0.25865096  0.14484389 -0.01886958],[0. 0. 0.],[ 0.17463982  0.08929006 -0.00782183],[ 0.14437199  0.08868583 -0.0064172 ],[0. 0. 0.],[ 0.13285386 -0.09368373 -1.22766887],[ 0.02837427 -0.00694658 -0.48016527],[0. 0. 0.],[0.15824342 0.14655253 1.49382414],[-0.86169301 -0.26673899  0.56799929],[0. 0. 0.],[-3.12132685 -0.2556292  -1.85160448],[-0.87551906  0.36608991 -0.75325958]
[ 0.30494721  0.11643797 -0.01791235],[ 0.26910851  0.14275931 -0.01935793],[0. 0. 0.],[ 0.18625429  0.08831178 -0.0082534 ],[ 0.24549228  0.10770896 -0.01330032],[0. 0. 0.],[ 0.13446632 -0.09564733 -1.2358493 ],[ 0.03136378 -0.00765697 -0.47886521],[0. 0. 0.],[0.15839334 0.14529538 1.48425952],[-0.88943533 -0.28809428  0.59093086],[0. 0. 0.],[-3.11995392 -0.27208322 -1.8414802 ],[-0.87944294  0.37163202 -0.76031057]
[ 0.30341356  0.12190061 -0.01865891],[ 0.26878001  0.13648054 -0.01848102],[0. 0. 0.],[ 0.19749908  0.09059394 -0.00898139],[ 0.22688809  0.10379162 -0.0118358 ],[0. 0. 0.],[ 0.13502244 -0.09606677 -1.2360785 ],[ 0.03791169 -0.00922142 -0.47714994],[0. 0. 0.],[0.15812562 0.14507394 1.48442701],[-0.88957667 -0.28799453  0.5906339 ],[0. 0. 0.],[-3.11987876 -0.27208377 -1.84166648],[-0.87930955  0.37155703 -0.76028758]
