lefthip_angles_angles,leftknee_angles_angles,leftfoot_angles_angles,righthip_angles_angles,rightknee_angles_angles,rightfoot_angles_angles,leftshoulder_angles_angles,leftelbow_angles_angles,leftwrist_angles_angles,rightshoulder_angles_angles,rightelbow_angles_angles,rightwrist_angles_angles,hips_angles_angles,neck_angles_angles
[ 2.15499787 -0.37561221  0.67955624],[-2.60361481  0.23801348  0.8185167 ],[0. 0. 0.],[ 2.69187515 -0.78147647  2.12782863],[-2.95236743  0.48417405  2.4077889 ],[0. 0. 0.],[ 0.67715554 -0.54191887 -1.33583706],[ 0.01207124 -0.00527013 -0.82327808],[0. 0. 0.],[-0.36003392 -0.2861198   1.33908087],[-0.53462404  0.08276477 -0.30010828],[0. 0. 0.],[ 2.95514632 -0.53968334  1.89801601],[-0.75156748 -0.07809474  0.19739987]
[ 2.15888879 -0.37624837  0.6835904 ],[-2.60197051  0.23774181  0.8153399 ],[0. 0. 0.],[ 2.69929383 -0.77720918  2.13724541],[-2.95490749  0.47965288  2.41035643],[0. 0. 0.],[ 0.67738766 -0.54259974 -1.33676   ],[ 0.01345878 -0.00580779 -0.81475834],[0. 0. 0.],[-0.36992479 -0.29033373  1.32655639],[-0.52347954  0.07996645 -0.29647825],[0. 0. 0.],[ 2.95468723 -0.54008133  1.89989855],[-0.75163661 -0.07728169  0.19533614]
[ 2.16112386 -0.37518026  0.68344989],[-2.59998065  0.22784201  0.78182864],[0. 0. 0.],[ 2.71801329 -0.77347335  2.17004456],[-2.97382616  0.48800255  2.49019749],[0. 0. 0.],[ 0.66968333 -0.5362915  -1.33682868],[ 0.01441311 -0.00632436 -0.82697901],[0. 0. 0.],[-0.32677601 -0.26961324  1.37686605],[-0.56282768  0.09397084 -0.32247768],[0. 0. 0.],[ 2.95163041 -0.53818909  1.90213581],[-0.75426036 -0.07586401  0.19104155]
[ 2.17162588 -0.37966237  0.69929274],[-2.58248293  0.24128515  0.79916664],[0. 0. 0.],[ 2.78261877 -0.78692491  2.31746058],[-3.02295487  0.50542715  2.68949525],[0. 0. 0.],[ 0.63837181 -0.52778372 -1.37071711],[-0.01502496  0.00687419 -0.85816511],[0. 0. 0.],[-0.19792791 -0.1941435   1.55136805],[-0.71877754  0.08973036 -0.23786433],[0. 0. 0.],[ 2.95185503 -0.53827697  1.90539381],[-0.75467056 -0.07472184  0.18806771]
[ 2.18383141 -0.37891665  0.70760178],[-2.5818082   0.24293098  0.80318369],[0. 0. 0.],[ 2.81169934 -0.78614224  2.37808947],[-3.03314185  0.49970607  2.72243405],[0. 0. 0.],[ 0.63404124 -0.52932333 -1.38086283],[-0.02042086  0.00930431 -0.8550269 ],[0. 0. 0.],[-0.17855643 -0.17347421  1.54177501],[-0.7495736   0.08851385 -0.22421131],[0. 0. 0.],[ 2.95111242 -0.5444503   1.90782588],[-0.75111271 -0.07270964  0.18397678]
[ 2.19645074 -0.3824405   0.72399506],[-2.57841907  0.24668055  0.8097565 ],[0. 0. 0.],[ 2.84085614 -0.79268271  2.44686014],[-3.01631518  0.47951516  2.63928947],[0. 0. 0.],[ 0.62111495 -0.52326798 -1.39065289],[-0.03933523  0.01834582 -0.87273359],[0. 0. 0.],[-0.31322039 -0.29174981  1.49875418],[-0.60592315  0.0950567  -0.30201198],[0. 0. 0.],[ 2.95248736 -0.55017474  1.9138289 ],[-0.74866047 -0.07098896  0.18028698]
[ 2.20000944 -0.38649101  0.73411769],[-2.58324758  0.24345942  0.80672157],[0. 0. 0.],[ 2.84825127 -0.79249223  2.4627112 ],[-3.01606153  0.47687902  2.63554245],[0. 0. 0.],[ 0.62003098 -0.5218411  -1.38967424],[-0.04327702  0.02014284 -0.87114464],[0. 0. 0.],[-0.33902035 -0.30341861  1.45815926],[-0.57139234  0.09296718 -0.3141232 ],[0. 0. 0.],[ 2.95326366 -0.55051283  1.91771858],[-0.74788918 -0.0701601   0.17839246]
[ 2.2104948  -0.38713478  0.74403679],[-2.58184492  0.24443739  0.80773601],[0. 0. 0.],[ 2.8366485 -0.7948955  2.4397849],[-3.00255508  0.47386923  2.58009967],[0. 0. 0.],[ 0.58849626 -0.51080661 -1.4223871 ],[-0.05961878  0.02754479 -0.86542419],[0. 0. 0.],[-0.35144053 -0.31112241  1.4470046 ],[-0.5482452   0.10985607 -0.38618759],[0. 0. 0.],[ 2.95438973 -0.54016292  1.92189924],[-0.75902445 -0.07198269  0.18006669]
[ 2.1958043  -0.3986835   0.75216756],[-2.57142655  0.24880625  0.80660616],[0. 0. 0.],[ 2.80099811 -0.81293071  2.38142618],[-2.94663818  0.45817897  2.34742885],[0. 0. 0.],[ 0.5683708  -0.49964575 -1.43600434],[-0.05845626  0.02807715 -0.89537331],[0. 0. 0.],[0.00719541 0.00647157 1.46496956],[-0.94579443  0.12829275 -0.24979725],[0. 0. 0.],[ 2.95462113 -0.51989018  1.92996426],[-0.77205381 -0.07390217  0.18142138]
[ 2.15020233 -0.42063807  0.75202283],[-2.54900738  0.26063708  0.81104272],[0. 0. 0.],[ 2.73713942 -0.86080839  2.30158129],[-2.89848708  0.4861844   2.22622511],[0. 0. 0.],[ 0.51574445 -0.48250161 -1.50137701],[-0.05301462  0.02191345 -0.7837817 ],[0. 0. 0.],[-0.04669649 -0.03796365  1.36515976],[-0.8014307   0.08620889 -0.20292413],[0. 0. 0.],[ 2.95842595 -0.50357858  1.93667364],[-0.78684473 -0.07944715  0.19092929]
[ 2.07267716 -0.4514653   0.74018281],[-2.53086417  0.28078883  0.84292837],[0. 0. 0.],[ 2.49807531 -0.84178598  1.86144395],[-2.78954656  0.44074275  1.79944723],[0. 0. 0.],[ 0.48460918 -0.45471046 -1.50476039],[ 0.00357784 -0.00156555 -0.82493561],[0. 0. 0.],[-0.20224191 -0.16121785  1.34478988],[-0.56271794  0.06292197 -0.21692054],[0. 0. 0.],[ 2.96158797 -0.50178441  1.93399664],[-0.7838463  -0.08469329  0.20432601]
[ 2.0057209  -0.43699405  0.66977515],[-2.55873739  0.25089345  0.79594898],[0. 0. 0.],[ 2.33792214 -0.77164727  1.52562027],[-2.73755281  0.40257649  1.5670677 ],[0. 0. 0.],[ 0.68518972 -0.51107363 -1.26439641],[ 0.11717839 -0.05643823 -0.8970223 ],[0. 0. 0.],[-0.32978718 -0.24682518  1.28114036],[-0.44960874  0.05704907 -0.24826723],[0. 0. 0.],[ 2.96993397 -0.52670566  1.90635686],[-0.74173209 -0.08889903  0.22777537]
[ 1.96466309 -0.41843605  0.61608213],[-2.52646692  0.24549807  0.74091652],[0. 0. 0.],[ 2.20328662 -0.68708483  1.22910264],[-2.68796851  0.34612223  1.29652123],[0. 0. 0.],[ 0.77337062 -0.5562265  -1.22304286],[ 0.10552034 -0.04917865 -0.8716988 ],[0. 0. 0.],[-0.25645666 -0.22711456  1.44840733],[-0.4856506  0.0862001 -0.3447436],[0. 0. 0.],[ 2.97372191 -0.5425962   1.88535477],[-0.71341845 -0.09429423  0.25188407]
[ 1.90900277 -0.41191747  0.57363253],[-2.48836931  0.24668644  0.7016748 ],[0. 0. 0.],[ 2.09174842 -0.68811901  1.10814182],[-2.60900592  0.38522206  1.24143039],[0. 0. 0.],[ 0.76606481 -0.55442127 -1.22970127],[ 0.10032536 -0.04688017 -0.87376046],[0. 0. 0.],[0.05645165 0.06458112 1.70501124],[-1.03361572  0.14282558 -0.25041826],[0. 0. 0.],[ 2.97388482 -0.54498295  1.87128241],[-0.69842076 -0.10078375  0.27525986]
[ 1.86388455 -0.41792543  0.55620086],[-2.41813476  0.27149863  0.69285726],[0. 0. 0.],[ 2.00902482 -0.71398829  1.06113588],[-2.54792992  0.42269961  1.22341008],[0. 0. 0.],[ 0.81512868 -0.58358162 -1.21567982],[ 0.03970074 -0.01868699 -0.87978317],[0. 0. 0.],[0.08583432 0.09336898 1.65494971],[-0.97791846  0.07717163 -0.14486343],[0. 0. 0.],[ 2.97412459 -0.54448359  1.86364942],[-0.69183445 -0.10506305  0.2897354 ]
[ 1.75110284 -0.44027697  0.52414393],[-2.31063791  0.31022478  0.68126617],[0. 0. 0.],[ 1.85095414 -0.77899611  0.99833654],[-2.45172618  0.44878343  1.13183979],[0. 0. 0.],[ 0.77214594 -0.56506693 -1.24037625],[-2.53453312e-04  1.14734127e-04 -8.50166529e-01],[0. 0. 0.],[0.06685974 0.06969366 1.61232904],[-0.96996616  0.03942052 -0.07478209],[0. 0. 0.],[ 2.97583591 -0.49483563  1.86619471],[-0.7049199  -0.11453106  0.30923194]
[ 1.72446657 -0.45482111  0.52745553],[-2.27406843  0.33197749  0.69410854],[0. 0. 0.],[ 1.77187063 -0.78980977  0.94374873],[-2.39358682  0.47591345  1.10710806],[0. 0. 0.],[ 0.76301074 -0.55091292 -1.22756191],[ 0.02189083 -0.00987847 -0.84777972],[0. 0. 0.],[0.0174357  0.01369654 1.33172095],[-0.84639026  0.04755738 -0.1055087 ],[0. 0. 0.],[ 2.97859646 -0.48375906  1.87210447],[-0.70099564 -0.11832092  0.3212284 ]
[ 1.66944177 -0.45445212  0.49979323],[-2.21353287  0.33913891  0.65923982],[0. 0. 0.],[ 1.67637312 -0.78066762  0.85789893],[-2.32898818  0.48830816  1.04971902],[0. 0. 0.],[ 0.68410319 -0.51215363 -1.26813991],[ 0.10369719 -0.04750531 -0.85862838],[0. 0. 0.],[0.07163695 0.04594329 1.14029059],[-0.87112961 -0.03852694  0.08275012],[0. 0. 0.],[ 2.98219063 -0.46167289  1.86356356],[-0.69578431 -0.12743315  0.34831398]
[ 1.51892178 -0.44794288  0.4259847 ],[-2.08580509  0.33680259  0.56740863],[0. 0. 0.],[ 1.43618486 -0.82685461  0.73205852],[-2.17981505  0.52453813  0.95041155],[0. 0. 0.],[ 0.64140864 -0.49033445 -1.29112639],[ 0.16814735 -0.0731494  -0.81927397],[0. 0. 0.],[0.40353739 0.15846929 0.74053252],[-1.05114819 -0.29080445  0.49462454],[0. 0. 0.],[ 2.98356258 -0.40509417  1.83862346],[-0.71447755 -0.14518991  0.38484796]
[ 1.45354869 -0.44449321  0.39656796],[-2.02650024  0.33034832  0.5224517 ],[0. 0. 0.],[ 1.35345889 -0.79387426  0.64958949],[-2.12694859  0.51544197  0.88558949],[0. 0. 0.],[ 0.5819345  -0.45589989 -1.31818376],[ 0.17489598 -0.06666749 -0.72690979],[0. 0. 0.],[0.44207392 0.18250345 0.77343043],[-1.07602778 -0.31004151  0.51226314],[0. 0. 0.],[ 2.98888954 -0.37662171  1.83786254],[-0.71387809 -0.15336721  0.40638999]
[ 1.23056906 -0.45795694  0.32653606],[-1.90060827  0.34057485  0.47224399],[0. 0. 0.],[ 1.26883634 -0.77082584  0.58026694],[-2.10060512  0.5079708   0.85047158],[0. 0. 0.],[ 0.56066535 -0.43284981 -1.30437143],[ 0.15528385 -0.05921505 -0.72748025],[0. 0. 0.],[0.06114991 0.03795312 1.11076864],[-0.78127888 -0.07224728  0.17506937],[0. 0. 0.],[ 2.99794549 -0.32200861  1.84475641],[-0.73234892 -0.16707926  0.42997247]
[ 1.19404898 -0.44169555  0.30289612],[-1.86080587  0.32245304  0.42978144],[0. 0. 0.],[ 1.33583891 -0.69857083  0.55957187],[-2.09904055  0.51282409  0.85659262],[0. 0. 0.],[ 0.57413369 -0.43483907 -1.28481331],[ 0.15771893 -0.05922334 -0.71724338],[0. 0. 0.],[0.26016528 0.13023925 0.92486161],[-0.93012029 -0.205998    0.40631922],[0. 0. 0.],[ 3.00637575 -0.31428636  1.84798946],[-0.72210053 -0.1710684   0.44657383]
[ 1.10709954 -0.42779278  0.26688746],[-1.76549732  0.33003052  0.39974271],[0. 0. 0.],[ 1.38695745 -0.62322295  0.52319779],[-2.11436359  0.47415732  0.80936288],[0. 0. 0.],[ 0.53740457 -0.41466798 -1.30471358],[ 0.14947328 -0.05866243 -0.74690852],[0. 0. 0.],[0.730831   0.16945218 0.43687742],[-0.98508787 -0.46851764  0.83683605],[0. 0. 0.],[ 3.02080755 -0.27674514  1.85138378],[-0.72581654 -0.17887679  0.4638287 ]
[ 0.52876454 -0.36151817  0.09886943],[-1.24444744  0.35779625  0.25797017],[0. 0. 0.],[ 1.36775064 -0.6030617   0.4965496 ],[-2.08626303  0.47882419  0.79328376],[0. 0. 0.],[ 0.52632377 -0.41209779 -1.31965173],[ 0.12363165 -0.05137219 -0.78689064],[0. 0. 0.],[0.71808915 0.15958181 0.41982492],[-0.95715323 -0.45815587  0.84477668],[0. 0. 0.],[ 3.03409886 -0.26297072  1.85008953],[-0.72281825 -0.18615156  0.48418865]
[ 0.52682588 -0.29971643  0.08139291],[-1.23580453  0.31040958  0.22150128],[0. 0. 0.],[ 1.35796668 -0.55149262  0.44898051],[-2.02039024  0.4513354   0.70117448],[0. 0. 0.],[ 0.52221153 -0.41213283 -1.32770196],[ 0.06500236 -0.02680243 -0.78197475],[0. 0. 0.],[0.69128827 0.16555622 0.45289996],[-0.90312507 -0.44340545  0.87014427],[0. 0. 0.],[ 3.048848   -0.25735891  1.84638905],[-0.71249629 -0.19130519  0.50467019]
[ 0.54347637 -0.24050206  0.06731063],[-1.20741988  0.26853923  0.1857687 ],[0. 0. 0.],[ 1.32252416 -0.50719622  0.39800949],[-1.95218164  0.43333608  0.6292552 ],[0. 0. 0.],[ 0.52144196 -0.417727   -1.34269687],[ 0.01862723 -0.00758763 -0.77361965],[0. 0. 0.],[0.75312407 0.14765665 0.36981294],[-0.85845312 -0.50431648  1.02542347],[0. 0. 0.],[ 3.06711401 -0.25780052  1.84411384],[-0.69525201 -0.19639496  0.5309327 ]
[ 0.33204609 -0.14541226  0.02440788],[-0.8448359   0.21570051  0.09725311],[0. 0. 0.],[ 1.1789187  -0.49476349  0.33464526],[-1.73004797  0.48692614  0.56722208],[0. 0. 0.],[ 0.46726541 -0.38403637 -1.369967  ],[ 0.08626673 -0.03113349 -0.69235605],[0. 0. 0.],[0.80324241 0.16153251 0.37665222],[-0.88948522 -0.49589179  0.97656333],[0. 0. 0.],[ 3.0877092  -0.25870989  1.84450227],[-0.67243371 -0.19696051  0.55102217]
[ 0.31205503 -0.10499518  0.0165312 ],[-0.80936987  0.19439673  0.08347999],[0. 0. 0.],[ 0.62572284 -0.47534911  0.15641123],[-1.31025842  0.52754542  0.40919158],[0. 0. 0.],[ 0.45350344 -0.3731491  -1.37145609],[ 0.1034388  -0.03375373 -0.63037331],[0. 0. 0.],[0.86518278 0.16125857 0.3464756 ],[-0.90679263 -0.52325641  1.00498604],[0. 0. 0.],[ 3.10339677 -0.25933661  1.84245959],[-0.65445802 -0.19867255  0.57118874]
[ 0.24531366 -0.06639982  0.00818844],[-0.75048682  0.17996511  0.07105169],[0. 0. 0.],[ 0.59614198 -0.44131673  0.13760973],[-1.27166915  0.51420778  0.38335616],[0. 0. 0.],[ 0.44787539 -0.36692003 -1.36723941],[ 0.14975228 -0.0480318  -0.61977535],[0. 0. 0.],[0.85541879 0.14932688 0.32528895],[-0.93150442 -0.52720865  0.98552405],[0. 0. 0.],[ 3.11582844 -0.26010464  1.8362791 ],[-0.64281186 -0.1997386   0.58466296]
[ 0.21374071 -0.04164627  0.00446841],[-0.7359734   0.16877156  0.06520146],[0. 0. 0.],[ 0.39813943 -0.35558213  0.07246954],[-1.04204224  0.46268186  0.26875307],[0. 0. 0.],[ 0.46420441 -0.38130029 -1.36946593],[ 0.12224793 -0.03673746 -0.58323544],[0. 0. 0.],[0.83507793 0.14320384 0.32058323],[-0.90486624 -0.53240063  1.02247451],[0. 0. 0.],[ 3.12337758 -0.26546463  1.8277477 ],[-0.63313202 -0.2008361   0.59678759]
[ 0.16669626 -0.01918331  0.00160265],[-0.64212231  0.14328286  0.04772386],[0. 0. 0.],[ 0.4123317  -0.31038048  0.065415  ],[-1.03875654  0.42244567  0.24396752],[0. 0. 0.],[ 0.48401041 -0.39686721 -1.36716748],[ 0.09500001 -0.03085811 -0.62774673],[0. 0. 0.],[0.6769622  0.16134982 0.45150949],[-0.86022186 -0.4525907   0.93029702],[0. 0. 0.],[ 3.13006498 -0.27231747  1.83111758],[-0.62518697 -0.19873188  0.59841845]
[ 1.32405536e-01 -9.12620706e-04  6.05064429e-05],[-0.60710753  0.13744781  0.04311461],[0. 0. 0.],[ 0.39145561 -0.27052454  0.05395227],[-0.98713495  0.3929057   0.21332436],[0. 0. 0.],[ 0.49770172 -0.40364818 -1.35577768],[ 0.05665189 -0.01905102 -0.64866078],[0. 0. 0.],[0.50243471 0.19475572 0.72741049],[-0.88120699 -0.352578    0.72244166],[0. 0. 0.],[ 3.13580947 -0.27486662  1.83887647],[-0.61649758 -0.19635847  0.60002274]
[ 1.35984234e-01  1.10012485e-03 -7.49153034e-05],[-0.61188134  0.14055512  0.04446129],[0. 0. 0.],[ 0.31241692 -0.20863161  0.03297443],[-0.82647487  0.33782887  0.14928038],[0. 0. 0.],[ 0.50579507 -0.40546831 -1.34387076],[ 0.06315951 -0.02207613 -0.67232979],[0. 0. 0.],[0.34350659 0.18102221 0.96410227],[-0.86506267 -0.25577997  0.54328114],[0. 0. 0.],[ 3.13939125 -0.27576053  1.84063298],[-0.61146711 -0.19580588  0.60335966]
[ 1.28199186e-01  1.50954406e-03 -9.68939192e-05],[-0.52308438  0.12484754  0.03345874],[0. 0. 0.],[ 0.30678797 -0.20398555  0.03164508],[-0.76346407  0.3306605   0.13375754],[0. 0. 0.],[ 0.50837218 -0.40857194 -1.34633975],[ 0.04474363 -0.01962775 -0.82668714],[0. 0. 0.],[-0.19186224 -0.15520409  1.35929048],[-0.41230449  0.02384611 -0.11391109],[0. 0. 0.],[ 3.13966    -0.28013712  1.84144634],[-0.6034576  -0.19427246  0.60684122]
