lefthip_angles_angles,leftknee_angles_angles,leftfoot_angles_angles,righthip_angles_angles,rightknee_angles_angles,rightfoot_angles_angles,leftshoulder_angles_angles,leftelbow_angles_angles,leftwrist_angles_angles,rightshoulder_angles_angles,rightelbow_angles_angles,rightwrist_angles_angles,hips_angles_angles,neck_angles_angles
[-2.73457927 -0.80452596 -2.23838882],[ 2.84698207  0.40100506 -1.8803101 ],[0. 0. 0.],[-2.16523783 -0.64850878 -1.12856475],[ 2.61809507  0.18438879 -0.6646455 ],[0. 0. 0.],[ 1.01039208 -0.09625878 -0.17374108],[ 0.28420378 -0.10379947 -0.69658279],[0. 0. 0.],[-0.60016299 -0.56590337  1.50859242],[-1.19916564  0.1873615  -0.27320345],[0. 0. 0.],[-2.76254175 -0.51229253 -1.79958635],[-0.83612686  0.50137314 -1.04579407]
[-2.75807988 -0.79746708 -2.27797063],[ 2.86214292  0.40807733 -1.94765589],[0. 0. 0.],[-2.1907673  -0.64365996 -1.14948451],[ 2.6242521   0.18678886 -0.68046201],[0. 0. 0.],[ 0.98425455 -0.16379351 -0.30383996],[ 0.2471599  -0.08387633 -0.65158301],[0. 0. 0.],[-0.48288373 -0.4796801   1.56387582],[-1.43095945  0.15602621 -0.1794081 ],[0. 0. 0.],[-2.76215038 -0.5264373  -1.79281966],[-0.83613709  0.5101175  -1.06147148]
[-2.92073707 -0.81746132 -2.6403599 ],[ 2.95898903  0.49251375 -2.44297387],[0. 0. 0.],[-2.21064472 -0.63975383 -1.16603771],[ 2.64203312  0.18119766 -0.68422397],[0. 0. 0.],[ 0.99640131 -0.17181879 -0.31403458],[ 0.24283478 -0.08232204 -0.65104094],[0. 0. 0.],[-0.47166461 -0.46894917  1.56480412],[-1.43473341  0.15072065 -0.17265921],[0. 0. 0.],[-2.77105825 -0.52033208 -1.8007513 ],[-0.85285932  0.51144993 -1.04440537]
[-2.91177876 -0.81677757 -2.62028357],[ 2.99095421  0.51231972 -2.58055236],[0. 0. 0.],[-2.21177417 -0.64527698 -1.17582538],[ 2.63897165  0.18400748 -0.6899966 ],[0. 0. 0.],[ 0.92868118 -0.15125734 -0.3002913 ],[ 0.31438501 -0.1057263  -0.64439886],[0. 0. 0.],[-0.51194556 -0.51488654  1.57678419],[-1.33533214  0.19388049 -0.24543068],[0. 0. 0.],[-2.76979053 -0.50746624 -1.80024596],[-0.85396742  0.51007147 -1.04069978]
[-2.94946721 -0.82421862 -2.70767071],[ 3.03456281  0.53952148 -2.75887635],[0. 0. 0.],[-2.209837   -0.63837431 -1.16298842],[ 2.64587734  0.18206451 -0.69238798],[0. 0. 0.],[ 0.9062592  -0.15226724 -0.31079409],[ 0.30440013 -0.09878    -0.62350256],[0. 0. 0.],[-0.52048044 -0.52002861  1.56988741],[-1.30517392  0.19063582 -0.24889248],[0. 0. 0.],[-2.77456948 -0.50590861 -1.80446293],[-0.85724213  0.50899719 -1.03506671]
[-2.97672356 -0.79812661 -2.75463385],[ 3.03749953  0.51055885 -2.7475461 ],[0. 0. 0.],[-2.2259402  -0.62995654 -1.16848145],[ 2.65615374  0.16443537 -0.64255442],[0. 0. 0.],[ 0.92030478 -0.1542737  -0.30938952],[ 0.28867045 -0.09941254 -0.65953993],[0. 0. 0.],[-0.52409674 -0.52107024  1.56473268],[-1.29424357  0.18402448 -0.24301063],[0. 0. 0.],[-2.7780155  -0.49815856 -1.81198001],[-0.86453582  0.50573466 -1.02108195]
[-3.00551683 -0.82776167 -2.83377825],[ 3.0800647   0.53186434 -2.91658834],[0. 0. 0.],[-2.21818031 -0.61935619 -1.14296676],[ 2.66200927  0.16347263 -0.64659294],[0. 0. 0.],[ 0.95341109 -0.10080227 -0.19473802],[ 0.32218216 -0.11711848 -0.69248991],[0. 0. 0.],[-0.55198657 -0.54775691  1.56270254],[-1.28766221  0.18543803 -0.24653495],[0. 0. 0.],[-2.78319698 -0.48129577 -1.81607017],[-0.87000655  0.49927068 -1.00361563]
[-3.00049339 -0.84907682 -2.83143645],[ 3.11886012  0.56189715 -3.06285663],[0. 0. 0.],[-2.21609339 -0.59012057 -1.09435905],[ 2.67362477  0.16213782 -0.65704176],[0. 0. 0.],[ 0.9754142  -0.11434562 -0.21496836],[ 0.263941   -0.09907413 -0.71488987],[0. 0. 0.],[-0.52382026 -0.53115383  1.58536516],[-1.28932586  0.15626739 -0.20752894],[0. 0. 0.],[-2.78691266 -0.47214737 -1.81459883],[-0.8756219   0.49663962 -0.99282527]
[-2.98919189 -0.858778   -2.81114829],[ 3.12042848  0.56979862 -3.06935574],[0. 0. 0.],[-2.22456592 -0.57977155 -1.08717064],[ 2.67611599  0.16930117 -0.6875327 ],[0. 0. 0.],[ 0.98248638 -0.09884735 -0.18439256],[ 0.25727612 -0.10816689 -0.79273451],[0. 0. 0.],[-0.51202058 -0.5268822   1.60073236],[-1.29100783  0.15631311 -0.207229  ],[0. 0. 0.],[-2.78827118 -0.47343238 -1.81159816],[-0.87708299  0.4984704  -0.99444637]
[-3.01393417 -0.8545563  -2.86266949],[-3.13472637  0.57207576  3.11824708],[0. 0. 0.],[-2.22743369 -0.58044416 -1.0914638 ],[ 2.67671469  0.17377491 -0.70519988],[0. 0. 0.],[ 0.98312202 -0.10222907 -0.19052941],[ 0.23993856 -0.10647034 -0.83240724],[0. 0. 0.],[-0.46963625 -0.49325488  1.62178953],[-1.30262752  0.13577433 -0.17791951],[0. 0. 0.],[-2.79122455 -0.47566485 -1.81284603],[-0.88131853  0.49589828 -0.98534115]
[-3.00982104 -0.8558109  -2.85425052],[-3.12641195  0.56814613  3.08960919],[0. 0. 0.],[-2.24052562 -0.5798183  -1.10524064],[ 2.67087864  0.18776127 -0.7483045 ],[0. 0. 0.],[ 1.05694992 -0.09547327 -0.16327856],[ 0.15924562 -0.07105763 -0.83814098],[0. 0. 0.],[-0.46331077 -0.48728127  1.62316599],[-1.30616317  0.13867633 -0.18105254],[0. 0. 0.],[-2.79063285 -0.48260915 -1.80833281],[-0.87922134  0.50090245 -0.99637359]
[-2.99902201 -0.866578   -2.83529786],[-3.12189428  0.58486253  3.07618436],[0. 0. 0.],[-2.24896917 -0.58028917 -1.11569168],[ 2.6550904   0.20989975 -0.8028309 ],[0. 0. 0.],[ 1.11644917 -0.11540592 -0.18448389],[ 0.06955975 -0.02990264 -0.81176228],[0. 0. 0.],[-0.47126566 -0.49293957  1.61753387],[-1.29308153  0.14299595 -0.18921568],[0. 0. 0.],[-2.78527266 -0.4858629  -1.80525583],[-0.87200298  0.50068957 -1.00391075]
[-2.76164266 -0.80578052 -2.29392678],[ 2.91415553  0.5005025  -2.30118108],[0. 0. 0.],[-2.25408999 -0.57440581 -1.11193183],[ 2.64254025  0.21364193 -0.79657298],[0. 0. 0.],[ 1.12914592 -0.0952296  -0.15019211],[ 0.06863638 -0.03026712 -0.83041808],[0. 0. 0.],[-0.42690895 -0.44974053  1.62457657],[-1.32506544  0.14169419 -0.18142456],[0. 0. 0.],[-2.7777783  -0.51438504 -1.80042266],[-0.86140187  0.50285006 -1.01950942]
[-2.70292509 -0.82439508 -2.19863617],[ 2.85048473  0.51816302 -2.13116411],[0. 0. 0.],[-2.22534435 -0.58181412 -1.09133935],[ 2.60983532  0.22143404 -0.77516165],[0. 0. 0.],[1.14737894 0.03552636 0.05497046],[ 0.06439098 -0.02748332 -0.80661726],[0. 0. 0.],[-0.42972184 -0.44030284  1.59590278],[-1.32489359  0.08753524 -0.11217386],[0. 0. 0.],[-2.77490157 -0.50952718 -1.7841211 ],[-0.86026881  0.50526015 -1.02504227]
[-2.58539612 -0.86708988 -2.03633003],[ 2.75828979  0.50959612 -1.86105099],[0. 0. 0.],[-2.10505541 -0.62852674 -1.03609383],[ 2.560106    0.2182192  -0.70188625],[0. 0. 0.],[ 1.05834344 -0.0698923  -0.11942042],[ 0.01816502 -0.00649566 -0.68682866],[0. 0. 0.],[-0.38018292 -0.41328998  1.65641857],[-1.22480339  0.04537306 -0.06457664],[0. 0. 0.],[-2.77474376 -0.42773385 -1.8022272 ],[-0.84922243  0.47152848 -0.97682627]
[-2.48549926 -0.8589773  -1.86344507],[ 2.72674358  0.55512401 -1.86920769],[0. 0. 0.],[-2.06515417 -0.63452521 -1.00568068],[ 2.50468877  0.26549866 -0.76970925],[0. 0. 0.],[ 0.98320355 -0.07162749 -0.13362932],[ 0.07048309 -0.02564929 -0.69778921],[0. 0. 0.],[-0.39354278 -0.43077253  1.66366208],[-1.22493574  0.07464644 -0.10619282],[0. 0. 0.],[-2.76978178 -0.40657207 -1.81914305],[-0.8359173   0.45497658 -0.96098654]
[-2.37187717 -0.87314756 -1.71177655],[ 2.63834454  0.5747172  -1.70978702],[0. 0. 0.],[-2.03454042 -0.62691816 -0.96616551],[ 2.46332116  0.26798862 -0.73001405],[0. 0. 0.],[ 0.90918087 -0.0876058  -0.17888835],[ 0.02785484 -0.00748312 -0.52487081],[0. 0. 0.],[-0.42454457 -0.4586086   1.65045735],[-1.14628959  0.12540897 -0.19395246],[0. 0. 0.],[-2.76654066 -0.39656407 -1.80113574],[-0.83101215  0.45470881 -0.96592728]
[-2.32053226 -0.88456955 -1.65505862],[ 2.59428715  0.60167899 -1.6707607 ],[0. 0. 0.],[-1.9992106  -0.59539209 -0.89084088],[ 2.48461899  0.21158164 -0.60403882],[0. 0. 0.],[ 1.10663502 -0.03677606 -0.05952823],[ 0.1875574  -0.06468355 -0.66260654],[0. 0. 0.],[-0.49209885 -0.51898286  1.6262937 ],[-1.11147027  0.14474821 -0.23243551],[0. 0. 0.],[-2.77016642 -0.37945205 -1.80099198],[-0.82707701  0.44443689 -0.9509527 ]
[-2.16513748 -0.81877231 -1.37000118],[ 2.56092734  0.49137704 -1.39646873],[0. 0. 0.],[-1.92327351 -0.58042443 -0.80891898],[ 2.47567146  0.20690977 -0.58330993],[0. 0. 0.],[ 1.05895194 -0.10989507 -0.18742497],[ 0.10980071 -0.03984824 -0.69570641],[0. 0. 0.],[-0.42468373 -0.46961993  1.67461719],[-1.14777849  0.09955376 -0.1538194 ],[0. 0. 0.],[-2.78801598 -0.34393616 -1.80673118],[-0.83932904  0.4313672  -0.91292268]
[-2.03728595 -0.79185415 -1.19229084],[ 2.55533519  0.44169233 -1.27909323],[0. 0. 0.],[-1.83963831 -0.59208618 -0.76170755],[ 2.4680153   0.20683797 -0.57636138],[0. 0. 0.],[ 1.04537316 -0.17057235 -0.29463321],[ 0.02331065 -0.00701445 -0.58456342],[0. 0. 0.],[-0.27361985 -0.32667504  1.7497422 ],[-1.3307505  -0.0093227   0.01187972],[0. 0. 0.],[-2.80465283 -0.28365663 -1.84022021],[-0.83688024  0.40467386 -0.8644324 ]
[-1.96097986 -0.76817943 -1.08557974],[ 2.52075561  0.42941524 -1.19406495],[0. 0. 0.],[-1.79955733 -0.60660579 -0.75099025],[ 2.40873279  0.2517122  -0.6369475 ],[0. 0. 0.],[ 1.03825015 -0.13297689 -0.23201798],[ 0.10641585 -0.03665697 -0.66296563],[0. 0. 0.],[-0.27593949 -0.32785865  1.74495089],[-1.33617501  0.00532281 -0.00674502],[0. 0. 0.],[-2.80936565 -0.27890473 -1.85193509],[-0.82274354  0.39379136 -0.85772906]
[-1.88841315 -0.77228287 -1.02342519],[ 2.45526488  0.46540103 -1.17132168],[0. 0. 0.],[-1.74448985 -0.61730234 -0.72569293],[ 2.3288026   0.29556613 -0.66607533],[0. 0. 0.],[ 0.9669419  -0.14907696 -0.28257129],[ 0.06698694 -0.02130538 -0.61567688],[0. 0. 0.],[-0.19724898 -0.23818997  1.75975733],[-1.35049555 -0.08208939  0.10247303],[0. 0. 0.],[-2.81878724 -0.25590293 -1.85018207],[-0.81488636  0.38085133 -0.84008853]
[-1.81362963 -0.7139443  -0.88952329],[ 2.3876695   0.42890362 -1.00591656],[0. 0. 0.],[-1.68711735 -0.61605654 -0.68667305],[ 2.24739796  0.3229095  -0.65491318],[0. 0. 0.],[0.99597396 0.04784048 0.08795199],[ 0.27969086 -0.11336061 -0.76633975],[0. 0. 0.],[-0.18184175 -0.21640289  1.74506491],[-1.30413555 -0.10051326  0.1315736 ],[0. 0. 0.],[-2.82194363 -0.2471156  -1.82482994],[-0.80762097  0.38209058 -0.85007301]
[-1.74977963 -0.73260979 -0.86103895],[ 2.3040743   0.46853717 -0.9843586 ],[0. 0. 0.],[-1.59384949 -0.64127349 -0.65519323],[ 2.13800125  0.36905533 -0.65585157],[0. 0. 0.],[1.01295371 0.03341666 0.06022556],[ 0.23761814 -0.09799401 -0.77954286],[0. 0. 0.],[-0.17940996 -0.21451233  1.74968587],[-1.22008643 -0.06785137  0.09703258],[0. 0. 0.],[-2.82063071 -0.22673481 -1.82450414],[-0.78667095  0.36519891 -0.83737401]
[-1.67583758 -0.71654968 -0.78842227],[ 2.28433563  0.43820442 -0.90686967],[0. 0. 0.],[-1.50989841 -0.64285462 -0.60720894],[ 2.03204172  0.41157927 -0.64982565],[0. 0. 0.],[0.92739261 0.08668449 0.17302356],[ 0.26108557 -0.11516457 -0.82746471],[0. 0. 0.],[-0.14462538 -0.17270355  1.74803545],[-1.19973802 -0.13331094  0.19458769],[0. 0. 0.],[-2.8379937  -0.21304673 -1.81820019],[-0.79429086  0.36182173 -0.82245441]
[-1.60730231 -0.7112325  -0.73539811],[ 2.26388824  0.4454854  -0.89918829],[0. 0. 0.],[-1.42119365 -0.65504204 -0.56891011],[ 1.94252894  0.4678575  -0.67096043],[0. 0. 0.],[0.81036535 0.07863408 0.18291503],[ 0.33257838 -0.14931311 -0.83844208],[0. 0. 0.],[-0.11431908 -0.13642532  1.74712207],[-1.16493629 -0.1623414   0.24575492],[0. 0. 0.],[-2.85922538 -0.20404793 -1.82935981],[-0.802935    0.35746712 -0.80469363]
[-1.53001665 -0.70211913 -0.67618373],[ 2.21024743  0.48734052 -0.91881897],[0. 0. 0.],[-1.33565307 -0.63019443 -0.50328009],[ 1.86570955  0.48101259 -0.63897431],[0. 0. 0.],[ 0.96133514 -0.00258099 -0.00494954],[ 0.18272566 -0.0936005  -0.94512419],[0. 0. 0.],[-0.05369379 -0.06321784  1.73345628],[-1.17190068 -0.19638912  0.29470078],[0. 0. 0.],[-2.88959237 -0.20282694 -1.83898524],[-0.80632641  0.35267876 -0.79146201]
[-1.50566415 -0.67579761 -0.6360572 ],[ 2.16494948  0.50933834 -0.91128219],[0. 0. 0.],[-1.27637336 -0.60541839 -0.45526476],[ 1.80405828  0.47525228 -0.59479714],[0. 0. 0.],[0.93350487 0.02838014 0.05631132],[ 0.25083834 -0.133119   -0.97267342],[0. 0. 0.],[-0.06060955 -0.0722286   1.74541448],[-1.16302692 -0.1943349   0.29442954],[0. 0. 0.],[-2.91190644 -0.21613788 -1.84071105],[-0.82021448  0.35921487 -0.79120655]
[-1.44741992 -0.65159575 -0.58021574],[ 2.13592212  0.50086473 -0.87068678],[0. 0. 0.],[-1.22063755 -0.57226027 -0.40586289],[ 1.73603412  0.46568707 -0.54595312],[0. 0. 0.],[0.9370191  0.01018292 0.02012017],[ 0.24494846 -0.10081445 -0.77795714],[0. 0. 0.],[-0.09023336 -0.10729342  1.74338236],[-1.12982337 -0.17504791  0.27514067],[0. 0. 0.],[-2.92539924 -0.21638503 -1.84032178],[-0.82146354  0.35805003 -0.78763856]
[-1.21001526 -0.70209038 -0.49605437],[ 1.81106404  0.67095051 -0.83635104],[0. 0. 0.],[-1.02745932 -0.57561871 -0.33102139],[ 1.35197574  0.5612924  -0.45440293],[0. 0. 0.],[ 0.86281539 -0.00499535 -0.01085168],[ 0.29790091 -0.11746439 -0.74689945],[0. 0. 0.],[-0.08651253 -0.10300134  1.74462766],[-1.11912881 -0.20997149  0.33334964],[0. 0. 0.],[-2.94004999 -0.21449283 -1.8408222 ],[-0.81732777  0.35482137 -0.78509536]
[-0.94828329 -0.71954886 -0.38137524],[ 1.65906624  0.68646309 -0.74440918],[0. 0. 0.],[-0.50920064 -0.51351568 -0.13644565],[ 0.79047462  0.52073018 -0.22138089],[0. 0. 0.],[ 0.8202504  -0.05073962 -0.11659458],[ 0.22238718 -0.1096373  -0.91358588],[0. 0. 0.],[-0.05569728 -0.06651166  1.74742692],[-1.15783607 -0.2399089   0.36471797],[0. 0. 0.],[-2.95827215 -0.21446631 -1.85165775],[-0.81959679  0.35465538 -0.78256384]
[-0.42648909 -0.65551824 -0.14698972],[ 1.22233694  0.71386104 -0.51112898],[0. 0. 0.],[ 0.17043033 -0.18134965  0.01553354],[ 0.22024377  0.20748745 -0.02302337],[0. 0. 0.],[0.80734998 0.0185424  0.04340584],[ 0.2985091 -0.1710349 -1.0362778],[0. 0. 0.],[-0.02695805 -0.032551    1.7582429 ],[-1.16635397 -0.25710554  0.38697842],[0. 0. 0.],[-2.97691783 -0.2429884  -1.86256505],[-0.82823049  0.36802541 -0.80110665]
[ 0.10456604 -0.40088116  0.02126313],[ 0.42460037  0.60590175 -0.13454559],[0. 0. 0.],[ 0.17036608 -0.1502994   0.01285805],[ 0.29647687  0.22137719 -0.03319175],[0. 0. 0.],[0.78946927 0.04739432 0.11366325],[ 0.33717764 -0.20539702 -1.08892758],[0. 0. 0.],[-0.00900413 -0.01078447  1.7502513 ],[-1.15965159 -0.28706776  0.43439802],[0. 0. 0.],[-2.98982084 -0.24755051 -1.88097478],[-0.82492525  0.36428224 -0.7968341 ]
[ 0.17791608 -0.29117545  0.02615451],[ 0.41637765  0.51306669 -0.11071385],[0. 0. 0.],[ 0.17144083 -0.13447574  0.01157295],[ 0.25881826  0.22304534 -0.02914519],[0. 0. 0.],[0.82117293 0.04513364 0.10360202],[ 0.31851717 -0.18170955 -1.03192965],[0. 0. 0.],[-0.00337317 -0.00392065  1.72063695],[-1.05535941 -0.24885611  0.42280198],[0. 0. 0.],[-3.00016957 -0.24991872 -1.89427088],[-0.82366578  0.3606251  -0.79070328]
[ 0.15680691 -0.2553584   0.02017115],[ 0.43560711  0.46114227 -0.1038119 ],[0. 0. 0.],[ 0.17744723 -0.12944389  0.01153094],[ 0.23556984  0.21521376 -0.02556417],[0. 0. 0.],[0.82498185 0.03793235 0.08663968],[ 0.30365117 -0.17614376 -1.04684425],[0. 0. 0.],[-0.04527812 -0.04846001  1.63868397],[-0.95530843 -0.29726689  0.56317522],[0. 0. 0.],[-3.00155409 -0.24982784 -1.89630952],[-0.81533457  0.36132953 -0.80026967]
