lt_hip_sagittal,lt_hip_frontal,lt_hip_transe,lt_knee_sagittal,lt_knee_frontal,lt_knee_transe,lt_ank_sagittal,lt_ank_frontal,lt_ank_transe,rt_hip_sagittal,rt_hip_frontal,rt_hip_transe,rt_knee_sagittal,rt_knee_frontal,rt_knee_transe,rt_ank_sagittal,rt_ank_frontal,rt_ank_transe,lt_plv_sagittal,lt_plv_frontal,lt_plv_transe,rt_plv_sagittal,rt_plv_frontal,rt_plv_transe
57.46776599536692,9.972015182776397,15.41061036260349,54.639200517324184,2.355577736258523,3.31758607057279,54.639200517324184,2.355577736258523,3.31758607057279,70.33700606030513,-2.4567787077185668,-6.8469427624722705,68.32292609926013,2.6724524494169986,6.69761193191011,68.32292609926013,2.6724524494169986,6.69761193191011,-115.89584052367462,-88.59202367107811,-97.89579821612104,-108.91589451221645,91.40797632892189,82.10420178387896
56.006557611739986,10.871451154410043,15.896980146993169,53.527430985465855,3.295312905010666,4.453751396334512,53.527430985465855,3.295312905010666,4.453751396334512,69.22737194794176,-1.998992620002505,-5.257302915523661,62.71419712739017,3.0836446623260265,5.962250076814293,62.71419712739017,3.0836446623260265,5.962250076814293,-114.03592636487018,-87.89969814412964,-99.54413115312502,-106.38924343899089,92.10030185587036,80.45586884687498
51.685749219030924,9.689024619270246,12.192943206030098,48.00819831938403,2.5402246366521792,2.821584515871411,48.00819831938403,2.5402246366521792,2.821584515871411,65.15352911008092,-2.128566352818053,-4.5891215729787005,63.44891014317331,2.298638837737445,4.592687461214722,63.44891014317331,2.298638837737445,4.592687461214722,-113.71219536839817,-88.27116972535656,-111.23461257165889,-103.09249499456104,91.72883027464344,68.76538742834111
49.63623022012353,8.50311524394468,9.975986833592247,48.53066492910971,2.6761446699522216,3.0274786060078207,48.53066492910971,2.6761446699522216,3.0274786060078207,61.71971707459163,-1.8763299589162417,-3.4845424206768176,62.849613840505306,1.6522679895796546,3.219326242043806,62.849613840505306,1.6522679895796546,3.219326242043806,-110.9338867896604,-88.65991183024022,-119.4981838335345,-100.56339065652415,91.34008816975978,60.50181616646552
53.68642230778485,8.232320026963245,11.136701962461611,58.37110649442068,2.6015177570502463,4.219194549519913,58.37110649442068,2.6015177570502463,4.219194549519913,62.04661491195243,-1.1956618465737543,-2.2522994962398095,62.65285602408666,1.456724350047991,2.8150027039292955,62.65285602408666,1.456724350047991,2.8150027039292955,-104.87611589143354,-89.37749265666326,-131.48354984421985,-92.74095652629278,90.62250734333675,48.516450155780156
60.417463845096826,6.1178573437713855,10.69229357260891,64.41192884333924,5.4750155841386245,11.318700217959835,64.41192884333924,5.4750155841386245,11.318700217959835,65.38211101366586,-1.1823824888557999,-2.579041567378195,61.04348517161246,4.768760497539114,8.573871554849,61.04348517161246,4.768760497539114,8.573871554849,-100.72209058671632,-89.30545363514263,-150.58151305595976,-87.92708876642094,90.69454636485737,29.418486944040257
58.784664683307,3.79228376654897,6.2423616523184,63.95299958221058,8.349944854428982,16.71538148989886,63.95299958221058,8.349944854428982,16.71538148989886,62.54561901362053,-0.30759096399822206,-0.5920117671375656,56.040247504703146,5.472553826088443,8.096182153664664,56.040247504703146,5.472553826088443,8.096182153664664,-106.26379528574188,-90.510004651957,-157.7855987389948,-91.1572631747426,89.489995348043,22.214401261005214
62.682540374660114,1.327809917881525,2.569398788211527,67.79990317831287,11.822623199933682,27.15455210017428,67.79990317831287,11.822623199933682,27.15455210017428,62.0318246073412,-3.517172102471419,-6.602660663145246,47.20928305217824,12.50890109590694,13.477439796272854,47.20928305217824,12.50890109590694,13.477439796272854,-110.04497414879683,-92.98070583151036,-160.53501038379494,-94.63118686734457,87.01929416848965,19.464989616205063
66.57385593147878,-0.9406007489563836,-2.1700386385128594,70.3863940550995,14.302039157876042,35.58001382197855,70.3863940550995,14.302039157876042,35.58001382197855,63.87293396113764,-6.9539349469700085,-13.964573029839233,48.36166573189063,15.63076570075289,17.468990753588095,48.36166573189063,15.63076570075289,17.468990753588095,-109.82597517358217,-90.86052433390044,-162.6578409186004,-92.7591719595382,89.13947566609957,17.34215908139958
61.04632087248211,-1.9485547473990636,-3.5189252013292203,58.30558040107366,17.362114334824586,26.855002875251134,58.30558040107366,17.362114334824586,26.855002875251134,57.82885827086759,-10.031867149824622,-15.70743163433502,44.7913311612217,13.075780768396324,12.984109931392227,44.7913311612217,13.075780768396324,12.984109931392227,-111.13527065179355,-89.50807149576634,-164.20868836565793,-92.16044676639265,90.49192850423366,15.791311634342064
66.51780767323646,-1.771360521393219,-4.071746450338222,63.42599662517734,14.36929946230873,27.120185989118962,63.42599662517734,14.36929946230873,27.120185989118962,60.35996227510961,-10.310127125560017,-17.72934328816316,48.2974192231816,8.594161447478445,9.626379162477477,48.2974192231816,8.594161447478445,9.626379162477477,-112.35977887596218,-86.7159723657396,-167.3212370209656,-88.43193881883279,93.28402763426041,12.678762979034389
66.47016374755478,-2.366969233681417,-5.4227582914385435,56.94719894099949,14.113546727643161,21.1262521723413,56.94719894099949,14.113546727643161,21.1262521723413,59.560562120789875,-10.288019145688347,-17.16576898186216,48.75106780828424,6.629062378890902,7.549201906757637,48.75106780828424,6.629062378890902,7.549201906757637,-121.11445003816247,-81.65614854189496,-169.34679989359608,-93.35999246573658,98.34385145810505,10.653200106403911
76.91600342836914,-4.265294439521578,-17.791427736886448,62.58336006567486,12.705462991378052,23.49204453597616,62.58336006567486,12.705462991378052,23.49204453597616,67.75016211507118,-9.79219198890598,-22.87335949719127,58.802237130332806,4.4714499316557434,7.358197733561273,58.802237130332806,4.4714499316557434,7.358197733561273,-118.94331153398032,-71.77754122103704,-172.57879583557565,-87.96459452428392,108.22245877896295,7.421204164424349
78.31465836493021,-4.40780918862603,-20.440396734867,63.8696753844705,11.469655060677246,22.47086066947838,63.8696753844705,11.469655060677246,22.47086066947838,76.40406934467846,-6.1041216218593,-23.854168920361833,63.3671432717045,5.053845020275477,10.00124377235342,63.3671432717045,5.053845020275477,10.00124377235342,-119.65213943857108,-53.83800810580398,-176.45004687033443,-87.11003145996477,126.16199189419602,3.5499531296655746
78.33535712251836,-2.7969227587922454,-13.313778492030503,65.78586386836278,9.813586796575047,21.038302656130707,65.78586386836278,9.813586796575047,21.038302656130707,77.43019149228854,-4.091280004948251,-17.785796009940096,61.33105920842006,5.2232498114504065,9.491514682543782,61.33105920842006,5.2232498114504065,9.491514682543782,-120.11617403137252,-38.40429789327981,-178.14210286792206,-85.75892426334372,141.5957021067202,1.8578971320779385
84.75787714334268,-1.6523878082623535,-17.454223539146096,68.56970014894249,7.953449640475294,19.59318070690507,68.56970014894249,7.953449640475294,19.59318070690507,69.12040537383587,-2.8391171854313395,-7.407415613322171,48.687625909019864,6.068506592444307,6.897055313520192,48.687625909019864,6.068506592444307,6.897055313520192,-120.74087006158882,16.2573942308443,179.4040411465487,-89.66125559744472,-163.74260576915572,-0.5959588534513183
91.43821210934694,-1.1611173246590032,-141.0869365198698,69.82508587461137,7.3807671615237975,19.419836143518694,69.82508587461137,7.3807671615237975,19.419836143518694,71.3459806080433,-1.415526559414763,-4.186457568718417,57.90020956970542,5.052087479714289,8.021890364149574,57.90020956970542,5.052087479714289,8.021890364149574,-118.74949423126056,57.66687882436285,177.73589477221896,-86.34599535068116,-122.33312117563715,-2.264105227781063
93.26235461541444,-1.67765734559634,-152.80416099595408,72.51489040356796,7.224953193192481,21.921513775132347,72.51489040356796,7.224953193192481,21.921513775132347,81.06734322711763,-0.9190127802678498,-5.827214220192725,59.61731872905697,5.454445540647473,9.250307326075582,59.61731872905697,5.454445540647473,9.250307326075582,-117.5296436865266,76.69721115779788,175.4344179429881,-93.16897665361861,-103.30278884220213,-4.565582057011916
104.61285999630009,-2.746507887121355,-169.57422510673058,74.07622472408548,10.320812936763234,32.54939733518321,74.07622472408548,10.320812936763234,32.54939733518321,75.01750441737752,0.4342064165790808,1.6220605340397551,46.99995746684058,7.753868443034337,8.307421046931971,46.99995746684058,7.753868443034337,8.307421046931971,-118.78605554282525,84.26149601752698,173.07689290645035,-97.60957702535653,-95.73850398247302,-6.923107093549649
114.59674027723082,-4.628422850436984,-169.97078020591866,70.10114025620716,15.781527083512959,37.98224607250718,70.10114025620716,15.781527083512959,37.98224607250718,69.31457240766659,1.994866802048451,5.2705444871500715,38.309367118292535,8.612567478932204,6.823355617238227,38.309367118292535,8.612567478932204,6.823355617238227,-119.9122285383636,86.54938655560501,171.1170332671624,-108.08187921941939,-93.45061344439499,-8.88296673283759
116.52742004655035,-6.290916474320884,-167.54648518269818,73.46928953045106,19.57043553739552,50.14268738988376,73.46928953045106,19.57043553739552,50.14268738988376,75.91436530200558,1.3286841683192046,5.281273399896914,44.49790690415245,8.60664152266685,8.459287369403333,44.49790690415245,8.60664152266685,8.459287369403333,-114.8491644179316,90.06995265582691,168.80240481371516,-107.23467923531673,-89.9300473441731,-11.197595186284826
120.2981436595784,-7.439637555290545,-167.40259192479613,76.12735358477417,18.00584569540203,52.77145808803433,76.12735358477417,18.00584569540203,52.77145808803433,81.4721734011688,0.7369823186946127,4.903200528205642,52.986252911408926,8.398387182841134,11.079738672018456,52.986252911408926,8.398387182841134,11.079738672018456,-120.87579597288148,91.829643148153,167.31523439169288,-123.44034373454805,-88.170356851847,-12.684765608307123
121.39560925095354,-7.241646164007879,-168.23867434035677,75.30674057293436,16.40431078618724,48.308625089424346,75.30674057293436,16.40431078618724,48.308625089424346,80.14003341884532,-0.1708309658485568,-0.9827780639103244,52.7739923867892,7.574486889894668,9.92754972235716,52.7739923867892,7.574486889894668,9.92754972235716,-124.24597454682024,94.53441940119323,165.25640951964206,-125.32085825983434,-85.46558059880678,-14.743590480357945
118.94941385417835,-6.430494726162507,-168.48347153562574,79.13150110065962,13.976318239444748,52.352464043899005,79.13150110065962,13.976318239444748,52.352464043899005,90.10032755497721,-0.39055287045035314,-104.40676713012064,60.12122080223356,7.249717901605656,12.484810989562297,60.12122080223356,7.249717901605656,12.484810989562297,-117.56884179110591,94.35869852654925,162.1935402443842,-118.66876618808874,-85.64130147345077,-17.806459755615805
98.94300697329147,-3.7882158977850042,-157.18043986031057,51.815392464545425,11.1957985331439,14.125840315882465,51.815392464545425,11.1957985331439,14.125840315882465,89.30124532279393,-0.060561427438288906,-4.9532337781338125,56.40065139910531,7.150023610250319,10.692257384530741,56.40065139910531,7.150023610250319,10.692257384530741,-121.90217413003792,92.970098754854,154.049590231003,-119.18140128663674,-87.029901245146,-25.95040976899698
93.51446428111547,-2.3940303553912186,-145.7555028693465,48.222739731882356,9.321505222474256,10.410800652863225,48.222739731882356,9.321505222474256,10.410800652863225,92.74014502045011,0.8077215930619214,163.5867111712285,54.17843045046371,6.593617163150495,9.098312773717208,54.17843045046371,6.593617163150495,9.098312773717208,-129.03687440240336,89.7240875023012,129.23422279210118,-127.06820321286672,-90.2759124976988,-50.765777207898836
90.82581693479001,-1.9803930095687579,-112.62926782605803,45.88132276624743,6.104075213330676,6.2933022146188105,45.88132276624743,6.104075213330676,6.2933022146188105,92.10497076252531,1.1681531989930385,150.97949364783423,52.46647683709002,5.564185523169532,7.226893242755953,52.46647683709002,5.564185523169532,7.226893242755953,-129.24610996932813,88.05365490772967,108.95051204848251,-127.05096073744717,-91.94634509227035,-71.0494879515175
74.66811384031953,-0.38690722432180075,-1.4109446599758042,30.917731534959948,2.4168827580533607,1.4480413215519958,30.917731534959948,2.4168827580533607,1.4480413215519958,100.55756679299489,1.3335135486992369,172.8807059661498,49.72215836785979,5.483126833296458,6.462828312717127,49.72215836785979,5.483126833296458,6.462828312717127,-130.46392618845636,87.0644501494026,90.70063163533744,-126.62841901976518,-92.9355498505974,-89.29936836466257
63.90887397245666,-0.13049588760396452,-0.26647824625439387,25.94638313140965,-0.98169960307003,-0.4777058857850235,25.94638313140965,-0.98169960307003,-0.4777058857850235,104.2561723575629,1.3684540175845616,174.62889602349492,49.63188656308287,5.570901514878935,6.545280425570355,49.63188656308287,5.570901514878935,6.545280425570355,-131.7323848367509,86.06117058547879,81.46575501765503,-127.13136319535303,-93.93882941452122,-98.53424498234499
69.18989519009328,-0.2620380839643895,-0.6894253454594862,26.69741938358205,-3.9517663651121833,-1.989665489832757,26.69741938358205,-3.9517663651121833,-1.989665489832757,100.49612775035024,1.6391432512500554,171.2196094161894,46.862233753920414,5.296914236731652,5.650700526117082,46.862233753920414,5.296914236731652,5.650700526117082,-132.64477209646114,84.64687665287548,85.96504527723464,-126.15308809098728,-95.35312334712452,-94.03495472276538
72.59914575281746,-0.9681457529259304,-3.0865004149828192,34.482220894637656,-6.561815208937336,-4.517238287941556,34.482220894637656,-6.561815208937336,-4.517238287941556,96.2798812597431,1.7963873617466088,164.09237643332602,48.094508784769545,4.761322118352805,5.302612675393103,48.094508784769545,4.761322118352805,5.302612675393103,-132.11213916931496,84.06345379739403,80.84770083785317,-124.17546565135764,-95.93654620260597,-99.15229916214682
72.46483476663589,-1.2444833929074524,-3.932997030057933,40.040976477031585,-7.712810415266103,-6.492721079937092,40.040976477031585,-7.712810415266103,-6.492721079937092,94.56741318624253,1.753998225757275,159.0266540340023,49.617833070056506,4.2686915381957125,5.015317531938996,49.617833070056506,4.2686915381957125,5.015317531938996,-131.02858754542197,82.76837903643136,80.02514516074994,-122.92508781067443,-97.23162096356866,-99.97485483925006
74.02168010099054,-2.0279674960439107,-7.049644674852446,41.14390348030667,-7.422262495959031,-6.4934501014012005,41.14390348030667,-7.422262495959031,-6.4934501014012005,95.03099336480217,1.408341067109502,164.3965760703198,49.29005652236267,4.380425471508254,5.0874567558508605,49.29005652236267,4.380425471508254,5.0874567558508605,-130.32343978561494,82.96088184377416,80.7171619763903,-122.45470280605551,-97.03911815622585,-99.28283802360971
66.79588592208398,-2.792731683066705,-6.491879170428232,37.87179092327861,-6.2723268918738935,-4.8856198654608995,37.87179092327861,-6.2723268918738935,-4.8856198654608995,92.91249253193843,0.2999359673881986,174.1252370353614,48.82829468954208,4.268194615381323,4.877610780051098,48.82829468954208,4.268194615381323,4.877610780051098,-130.89917928763472,82.39565503115162,79.90728166006109,-123.39683709852608,-97.6043449688484,-100.09271833993893
72.2683537127256,-3.014776991775638,-9.353291627853865,35.86096039066979,-5.318913600464849,-3.8500085144976666,35.86096039066979,-5.318913600464849,-3.8500085144976666,98.73881909492161,-0.8874236287242276,-174.2457859935623,46.030162999133445,4.052861256646074,4.200762630413105,46.030162999133445,4.052861256646074,4.200762630413105,-130.5889479439567,83.24919834821729,81.41214209677318,-124.21999623151858,-96.75080165178272,-98.58785790322682
74.70834169742771,-2.770461062624534,-10.036858436171666,35.7912933409633,-5.073266785958447,-3.6623768604958924,35.7912933409633,-5.073266785958447,-3.6623768604958924,111.79785464800499,-1.972175343502328,-175.07886297054424,48.527477107463646,3.056251011085053,3.4568859107333165,48.527477107463646,3.056251011085053,3.4568859107333165,-129.2423208556345,83.38476572945576,84.58811959130934,-123.86637015408205,-96.61523427054425,-95.41188040869068
79.97080658192117,-2.657581718521513,-14.706209796483725,37.76955055751477,-4.873008023785463,-3.7793856359649927,37.76955055751477,-4.873008023785463,-3.7793856359649927,103.76576063269181,-2.33044464205889,-170.56846595468662,48.80037304095966,2.219904089769301,2.5354227164948973,48.80037304095966,2.219904089769301,2.5354227164948973,-125.00704038456053,83.48688919463467,85.15420570455979,-121.78068181849682,-96.51311080536533,-94.84579429544023
86.36802529210794,-2.66724153225802,-36.27584328309769,39.83886923657117,-4.730522324592048,-3.949487701015234,39.83886923657117,-4.730522324592048,-3.949487701015234,98.30054048120834,-2.547611183337912,-163.039766217006,44.95636015509355,1.0952361623295304,1.0935694440298602,44.95636015509355,1.0952361623295304,1.0935694440298602,-123.37899526288689,83.59021466560121,85.2367460556216,-119.85322733851613,-96.4097853343988,-94.7632539443784
87.81866765616817,-2.646611041238826,-50.51113000997987,42.676023627628744,-4.6932109898403676,-4.328585374714496,42.676023627628744,-4.6932109898403676,-4.328585374714496,95.36680554532445,-2.8277877164517116,-152.2651255630559,45.89196079903545,0.1618842987475594,0.1670047142358041,45.89196079903545,0.1618842987475594,0.1670047142358041,-122.92273928390573,83.75571015633312,85.0188321365014,-119.0343000756968,-96.24428984366689,-94.98116786349861
91.26215449803492,-2.6268627100553545,-115.65128645491853,38.94541848113818,-4.691790440088655,-3.7948817733633473,38.94541848113818,-4.691790440088655,-3.7948817733633473,94.17575629351623,-3.2996969498405235,-141.70265828327248,41.523926873991286,-0.6284343650343024,-0.5564646060951479,41.523926873991286,-0.6284343650343024,-0.5564646060951479,-121.2720101346943,83.88584214325942,84.99948739604847,-117.47481479642023,-96.11415785674059,-95.00051260395155
90.44993014291515,-2.618287503346707,-99.74409240272797,39.287878590433834,-4.660216297155231,-3.8154767212279026,39.287878590433834,-4.660216297155231,-3.8154767212279026,93.10993610530215,-3.483435723798103,-131.7506600233211,41.02089357861974,-1.2339080466939243,-1.0734504873697737,41.02089357861974,-1.2339080466939243,-1.0734504873697737,-121.2050058443142,83.82681752229004,84.4453291695758,-117.59821092109898,-96.17318247770997,-95.55467083042421
92.95718080348023,-2.541469334236283,-139.3300577272071,37.30393479804156,-4.658316855500096,-3.552473791182573,37.30393479804156,-4.658316855500096,-3.552473791182573,93.1946399668428,-3.5155300868149166,-132.2558732052878,39.89057099924788,-1.532311592806093,-1.2808749741904197,39.89057099924788,-1.532311592806093,-1.2808749741904197,-120.31767544853972,83.91186026346733,84.60594078183769,-116.9745891807265,-96.08813973653265,-95.39405921816233
95.39304697321698,-2.4852284777896942,-155.3095123278133,38.395553936475736,-4.640058746728522,-3.680069868607938,38.395553936475736,-4.640058746728522,-3.680069868607938,93.71197391197508,-3.533487439471288,-136.41491715063722,41.079675369243574,-1.4749673785375303,-1.2858431385594162,41.079675369243574,-1.4749673785375303,-1.2858431385594162,-116.7671374701356,84.00313747380788,85.1754018650933,-114.20365648350742,-95.99686252619213,-94.82459813490671
95.81503716523329,-2.411316028055513,-157.53546993482922,42.50551680148549,-4.56225309767388,-4.182756047968421,42.50551680148549,-4.56225309767388,-4.182756047968421,94.96871033322704,-3.4881625863930994,-144.96449457447184,44.06952055699014,-1.0958159007437165,-1.0607978335368777,44.06952055699014,-1.0958159007437165,-1.0607978335368777,-116.53878562816503,85.08656187174167,84.70240596488958,-114.75549309675009,-94.91343812825833,-95.29759403511042
95.6467532046209,-2.06186430319581,-159.99263632170084,43.11774592057034,-4.638991682236611,-4.344956058198997,43.11774592057034,-4.638991682236611,-4.344956058198997,95.07043767447908,-3.2238120665550065,-147.59201128261836,44.2369552840153,-0.9912148394892211,-0.9651640066153556,44.2369552840153,-0.9912148394892211,-0.9651640066153556,-116.84385317277263,85.49795164092048,84.77076428435657,-114.95202876851687,-94.50204835907954,-95.22923571564343
95.95343268711467,-1.1180580725107019,-169.39983087801633,41.466264136876006,-5.607703288442396,-4.958858285694583,41.466264136876006,-5.607703288442396,-4.958858285694583,94.87554950425803,-2.8741762469186467,-149.5198533721124,43.28798689722951,-1.3379639509589765,-1.2603297240404934,43.28798689722951,-1.3379639509589765,-1.2603297240404934,-112.80572221590558,85.32697215620739,83.64759784081356,-111.03930953897334,-94.67302784379262,-96.35240215918644
97.75463042813985,0.0056436122805732175,179.95855659455148,41.228478615077435,-6.68013899006657,-5.860037790124622,41.228478615077435,-6.68013899006657,-5.860037790124622,95.24995567726788,-2.870731856710826,-151.37710213533828,42.77525383307815,-1.6915549390691709,-1.5651059974836459,42.77525383307815,-1.6915549390691709,-1.5651059974836459,-108.4040105193184,85.47590190481282,81.70978262008339,-107.45537068940729,-94.5240980951872,-98.29021737991661
98.61141387904581,1.0591893503715784,173.03950860906517,39.46200050953678,-7.217591458797185,-5.951816518270428,39.46200050953678,-7.217591458797185,-5.951816518270428,95.2677901665648,-2.981732691586607,-150.53592570229844,41.79369903344713,-1.870262900358555,-1.671957265330014,41.79369903344713,-1.870262900358555,-1.671957265330014,-110.5245938785246,86.00359526506634,81.53541386628844,-108.86087004586433,-93.99640473493366,-98.46458613371156
99.88234552113205,2.777923360191078,164.43615942816257,42.20772086624574,-5.7385142329144445,-5.207860133690623,42.20772086624574,-5.7385142329144445,-5.207860133690623,95.57528632767524,-3.121381176197789,-150.81031541266643,43.75741807685157,-1.8541574565296344,-1.7754812325272982,43.75741807685157,-1.8541574565296344,-1.7754812325272982,-113.49248290241628,87.96973241881457,81.57043889850351,-111.49138075693111,-92.03026758118543,-98.4295611014965
100.26218738833178,4.7619946308062175,155.29187942943716,41.842555814063985,-3.887953831120422,-3.4824902622539993,41.842555814063985,-3.887953831120422,-3.4824902622539993,96.30435988583854,-3.175682412077482,-153.33383901380216,42.60547911764406,-1.9181435549136268,-1.7642635337488244,42.60547911764406,-1.9181435549136268,-1.7642635337488244,-117.40959198450092,88.65974026246357,79.52283386962667,-117.86335480158186,-91.34025973753643,-100.47716613037333
