right_foot_index,right_ankle,right_knee,right_hip,angle_xy,angle_hip
"[0.5138195753097534, 0.9901182651519775]","[0.5329620242118835, 0.9430436491966248]","[0.5320959091186523, 0.8024052381515503]","[0.5440006852149963, 0.6458666324615479]",175.29817288748987,95.79000928226039
"[0.513842761516571, 0.9901143908500671]","[0.5329614877700806, 0.9430446624755859]","[0.5321294069290161, 0.8024212121963501]","[0.5440481901168823, 0.6458683609962463]",175.30729915657145,95.79625152263834
"[0.5138665437698364, 0.9901033639907837]","[0.5329617857933044, 0.9430052042007446]","[0.5321271419525146, 0.8021986484527588]","[0.5440511107444763, 0.6458553671836853]",175.29899433077355,95.80647601600315
"[0.5138660073280334, 0.9901018142700195]","[0.5329539775848389, 0.9429992437362671]","[0.5320757627487183, 0.8021366596221924]","[0.5440468192100525, 0.6458405256271362]",175.26293569891337,95.83099445258308
"[0.5138684511184692, 0.9900997281074524]","[0.5329503417015076, 0.9430299401283264]","[0.532072901725769, 0.8020063042640686]","[0.544048547744751, 0.6458417773246765]",175.25830766499257,95.83809655029407
"[0.5138198137283325, 0.9900898337364197]","[0.5329416394233704, 0.9430263638496399]","[0.5320217609405518, 0.8020029664039612]","[0.5440155267715454, 0.645783543586731]",175.23599374749284,95.84482838357772
"[0.5138551592826843, 0.990088164806366]","[0.5329409837722778, 0.9430173635482788]","[0.5320186018943787, 0.802021861076355]","[0.5440204739570618, 0.6457725763320923]",175.23278324877924,95.84764130376094
"[0.5138307809829712, 0.9900652170181274]","[0.5329338312149048, 0.9430577158927917]","[0.5320300459861755, 0.8019266724586487]","[0.544021725654602, 0.6457442045211792]",175.24253808367183,95.8451919402309
"[0.5138328671455383, 0.9900639653205872]","[0.5329319834709167, 0.9430740475654602]","[0.532055139541626, 0.8018506169319153]","[0.5440214276313782, 0.6457434892654419]",175.26086223860386,95.83569621002155
"[0.5138241052627563, 0.9900751113891602]","[0.5329276919364929, 0.943102240562439]","[0.5320537090301514, 0.8018085360527039]","[0.5440221428871155, 0.6457094550132751]",175.2611912171879,95.83703422541994
"[0.5138264298439026, 0.9900683760643005]","[0.5329387784004211, 0.943120539188385]","[0.532051146030426, 0.8018026351928711]","[0.5440195202827454, 0.6457082033157349]",175.255609768471,95.8371780074467
"[0.5138324499130249, 0.9901227355003357]","[0.5329319834709167, 0.9431735277175903]","[0.5320423245429993, 0.8017964959144592]","[0.54401695728302, 0.6456769108772278]",175.25335922716576,95.83927484314323
"[0.5138251781463623, 0.9901236295700073]","[0.5329261422157288, 0.9432544708251953]","[0.5320440530776978, 0.8017920255661011]","[0.5440047979354858, 0.6456917524337769]",175.261169927235,95.83326590934166
"[0.5138369798660278, 0.990095317363739]","[0.5329247713088989, 0.9432561993598938]","[0.5320221185684204, 0.8018235564231873]","[0.5439956188201904, 0.6456899046897888]",175.24904405141407,95.83820401521764
"[0.5138368010520935, 0.9900959730148315]","[0.532909631729126, 0.9432581663131714]","[0.5319751501083374, 0.8016836643218994]","[0.543991208076477, 0.645689845085144]",175.2170747343045,95.86402603975014
"[0.5135818123817444, 0.9900959730148315]","[0.5329080820083618, 0.9432884454727173]","[0.5317047238349915, 0.8018395900726318]","[0.5439733266830444, 0.6456970572471619]",175.01989853240016,95.98072582732284
"[0.5134643316268921, 0.9900931715965271]","[0.5328941345214844, 0.9432684183120728]","[0.5315583348274231, 0.8018925189971924]","[0.5439311265945435, 0.6455240845680237]",174.93449950854045,96.0224943177267
"[0.5132566690444946, 0.9900532960891724]","[0.5328906774520874, 0.9431819915771484]","[0.5315057039260864, 0.8019039034843445]","[0.5438882112503052, 0.6455177068710327]",174.91115833554542,96.02650907432322
"[0.5129956007003784, 0.9899480938911438]","[0.5328888297080994, 0.9431153535842896]","[0.531287431716919, 0.8020079731941223]","[0.5437276363372803, 0.6455742716789246]",174.80297985378797,96.0525570814122
"[0.5129897594451904, 0.9898899793624878]","[0.5328788161277771, 0.9429932832717896]","[0.5311703085899353, 0.8020048141479492]","[0.5435895919799805, 0.6454876065254211]",174.7689359101343,96.039253622897
"[0.5129830837249756, 0.9898319244384766]","[0.5328768491744995, 0.9429355263710022]","[0.5311399698257446, 0.8020039200782776]","[0.5435303449630737, 0.645431637763977]",174.7692247800421,96.02319580669928
"[0.5129824280738831, 0.989863932132721]","[0.5328729152679443, 0.9429346323013306]","[0.5310819745063782, 0.802119255065918]","[0.543476939201355, 0.6454302072525024]",174.74833868023842,96.02095329572066
"[0.5128999948501587, 0.9898566603660583]","[0.5328512787818909, 0.9429334402084351]","[0.5309573411941528, 0.8022356033325195]","[0.543451189994812, 0.6454731225967407]",174.67198894652307,96.065808447026
"[0.512870192527771, 0.9898555278778076]","[0.5328409075737, 0.9429381489753723]","[0.5309140682220459, 0.8022568225860596]","[0.543446958065033, 0.6455084085464478]",174.64391350760926,96.08516298430811
"[0.5128322243690491, 0.9898403882980347]","[0.5328316688537598, 0.9429270625114441]","[0.5308464765548706, 0.8023325800895691]","[0.5434008240699768, 0.6455167531967163]",174.6138198821362,96.09290242433549
"[0.5128492116928101, 0.9898253679275513]","[0.5328279733657837, 0.9428959488868713]","[0.5308412313461304, 0.8023651838302612]","[0.5433353185653687, 0.645521342754364]",174.63550939640538,96.06280017408066
"[0.5128470063209534, 0.9898563623428345]","[0.5328103303909302, 0.942922055721283]","[0.5308399200439453, 0.8024452328681946]","[0.5433130264282227, 0.6455031037330627]",174.65231004970005,96.04893228269587
"[0.5128103494644165, 0.9898713231086731]","[0.5328059196472168, 0.9429413080215454]","[0.5307945609092712, 0.8026961088180542]","[0.5432051420211792, 0.6455925703048706]",174.6615673094539,96.01269481740151
"[0.512802004814148, 0.9898670315742493]","[0.5327959656715393, 0.9429396390914917]","[0.530791163444519, 0.8025962710380554]","[0.5431846380233765, 0.6455948948860168]",174.6680953320887,96.00834620549698
"[0.5128170251846313, 0.9898683428764343]","[0.5327937006950378, 0.9429847598075867]","[0.5307549238204956, 0.803007960319519]","[0.5431793928146362, 0.6457826495170593]",174.64722567283243,96.01474599960258
"[0.5128492712974548, 0.989858090877533]","[0.5327885150909424, 0.9429019689559937]","[0.5307657122612, 0.803003191947937]","[0.5431519746780396, 0.6457360982894897]",174.6683300367548,95.99480345538075
"[0.5128586292266846, 0.9898653626441956]","[0.5327861309051514, 0.9429523944854736]","[0.5307626128196716, 0.8030719757080078]","[0.5431526899337769, 0.6458367109298706]",174.66563909744437,95.99784131390928
"[0.5128647089004517, 0.989869236946106]","[0.5327826738357544, 0.9429798722267151]","[0.530756413936615, 0.8031059503555298]","[0.5431547164916992, 0.6458977460861206]",174.66072606152653,96.00281962221257
"[0.5128661394119263, 0.9898459315299988]","[0.5327800512313843, 0.9429763555526733]","[0.5307570099830627, 0.8031079173088074]","[0.543085515499115, 0.6458975076675415]",174.68735611018468,95.96918791573931
"[0.5128706693649292, 0.9897785186767578]","[0.5327776074409485, 0.9429760575294495]","[0.5307763814926147, 0.8032900094985962]","[0.543073296546936, 0.6460530757904053]",174.70741495493766,95.95300537460179
"[0.5128754377365112, 0.9898046851158142]","[0.5327761173248291, 0.9429896473884583]","[0.5307818055152893, 0.8037434816360474]","[0.5430634021759033, 0.6462252736091614]",174.7211577876816,95.9351017523396
"[0.5128726363182068, 0.9898545145988464]","[0.5327770709991455, 0.9430930018424988]","[0.5307542085647583, 0.8038793802261353]","[0.5430589318275452, 0.646275520324707]",174.70327442237095,95.94298931715552
"[0.5129048228263855, 0.9899677634239197]","[0.5327746868133545, 0.94328773021698]","[0.5307923555374146, 0.8044635057449341]","[0.5430780649185181, 0.6463403701782227]",174.7391140996285,95.91452304217617
"[0.5129233598709106, 0.9899821877479553]","[0.5327740907669067, 0.9432875514030457]","[0.5307919979095459, 0.8045336008071899]","[0.543073296546936, 0.6464874744415283]",174.7382315465325,95.91527513660809
"[0.5129372477531433, 0.9900107979774475]","[0.5327405333518982, 0.9434657692909241]","[0.5309544801712036, 0.8051815032958984]","[0.5430712103843689, 0.6465677618980408]",174.89159772172852,95.81581851514973
"[0.5129686594009399, 0.9900059103965759]","[0.5327543020248413, 0.9434635639190674]","[0.5309864282608032, 0.8053299188613892]","[0.5430691838264465, 0.6466466784477234]",174.91243241056662,95.79709981856523
"[0.512998104095459, 0.9900427460670471]","[0.5327574610710144, 0.9434837102890015]","[0.5309789776802063, 0.8053295016288757]","[0.5430112481117249, 0.6467587947845459]",174.92320069744073,95.77711113656005
"[0.5129932761192322, 0.9900627136230469]","[0.532759428024292, 0.9435132741928101]","[0.5310072302818298, 0.8058416247367859]","[0.5430048704147339, 0.6469112634658813]",174.95374930383133,95.74764724174725
"[0.512994647026062, 0.9900577068328857]","[0.5327632427215576, 0.9435260891914368]","[0.5310032367706299, 0.8059254288673401]","[0.543004035949707, 0.6470453143119812]",174.9476295140365,95.75095650825898
"[0.512994110584259, 0.9900590181350708]","[0.5327621698379517, 0.943527102470398]","[0.5309860706329346, 0.8060237169265747]","[0.543022871017456, 0.6471415162086487]",174.927554111412,95.76801742205501
"[0.5129952430725098, 0.9901017546653748]","[0.5327622294425964, 0.9435399174690247]","[0.5309807062149048, 0.8060038089752197]","[0.5430166125297546, 0.6472278833389282]",174.92290294837645,95.77142630145046
"[0.5129905939102173, 0.9901551604270935]","[0.532757580280304, 0.9436078667640686]","[0.5309828519821167, 0.8060395121574402]","[0.5430654287338257, 0.6473771333694458]",174.90605921841322,95.79777163576009
"[0.5129743218421936, 0.9901683330535889]","[0.5327572226524353, 0.943695068359375]","[0.5310201048851013, 0.8060977458953857]","[0.5430693626403809, 0.6473968625068665]",174.93488589263976,95.78049880670557
"[0.5129632353782654, 0.9901692867279053]","[0.5327557921409607, 0.9437211155891418]","[0.5310226678848267, 0.8061012029647827]","[0.5430647134780884, 0.6474067568778992]",174.93908052481797,95.77729501726411
"[0.512965738773346, 0.9901655316352844]","[0.5327548980712891, 0.9436251521110535]","[0.5310149192810059, 0.8061310052871704]","[0.5430723428726196, 0.6476600766181946]",174.92393954431884,95.79272631992912
"[0.5129746198654175, 0.9901506304740906]","[0.5327295064926147, 0.9434659481048584]","[0.5310177206993103, 0.8059262037277222]","[0.5430701971054077, 0.6476661562919617]",174.9319278666198,95.79802882622631
"[0.5129756927490234, 0.99016934633255]","[0.5327304601669312, 0.9435152411460876]","[0.5310550928115845, 0.8056028485298157]","[0.5430764555931091, 0.6474759578704834]",174.9565377541508,95.78799960435296
"[0.5130090117454529, 0.9901707768440247]","[0.5327311158180237, 0.9435245394706726]","[0.5311006307601929, 0.8057746887207031]","[0.5430914163589478, 0.6474870443344116]",174.98978534487043,95.76755322082217
"[0.513048529624939, 0.9901741743087769]","[0.5327284932136536, 0.9437000751495361]","[0.5313209295272827, 0.8058356642723083]","[0.5430930852890015, 0.6475051045417786]",175.162825815251,95.66155737309091
"[0.513045608997345, 0.9901946783065796]","[0.5327298641204834, 0.9437333941459656]","[0.5313248634338379, 0.805890679359436]","[0.5430800914764404, 0.6475098133087158]",175.1712348182231,95.65168506047733
"[0.5130099654197693, 0.9902515411376953]","[0.5327285528182983, 0.9437553286552429]","[0.5313250422477722, 0.8058932423591614]","[0.5430805087089539, 0.647438108921051]",175.17383261179123,95.649167104521
"[0.5130100846290588, 0.990254282951355]","[0.5327235460281372, 0.9437258243560791]","[0.5312536954879761, 0.8057288527488708]","[0.5430700182914734, 0.6473813652992249]",175.1220891142909,95.68205625140946
"[0.512987494468689, 0.9902555346488953]","[0.5327242016792297, 0.9436460137367249]","[0.5310472249984741, 0.8055364489555359]","[0.5430781841278076, 0.6472543478012085]",174.9576567360571,95.78694700149276
"[0.5130012631416321, 0.9902825951576233]","[0.532741367816925, 0.9435953497886658]","[0.5306195020675659, 0.805537223815918]","[0.5430663228034973, 0.6472502946853638]",174.62329396187783,95.9853689189859
"[0.5129838585853577, 0.990283191204071]","[0.5327786803245544, 0.9433436989784241]","[0.5299088954925537, 0.8048361539840698]","[0.5430504083633423, 0.6466254591941833]",174.06475908648403,96.31981848042237
"[0.5128258466720581, 0.9903621077537537]","[0.532791018486023, 0.9432416558265686]","[0.528634786605835, 0.8039267063140869]","[0.5430461168289185, 0.6460229754447937]",173.07643990292306,96.93813874288624
"[0.5124204158782959, 0.9904165863990784]","[0.532791256904602, 0.943244993686676]","[0.5268863439559937, 0.8036471605300903]","[0.5430448651313782, 0.6458927392959595]",171.7295483818541,97.77683550704164
"[0.5122761130332947, 0.9904268383979797]","[0.5328165888786316, 0.9434412121772766]","[0.5258294343948364, 0.8036463260650635]","[0.5435369610786438, 0.6462696194648743]",170.71891514171583,98.53202233853845
"[0.5123381018638611, 0.9904747009277344]","[0.5329650640487671, 0.9434545040130615]","[0.5239353775978088, 0.8039549589157104]","[0.5438506603240967, 0.6488300561904907]",168.9807167285925,99.7135377456107
"[0.5124224424362183, 0.990337610244751]","[0.5330107808113098, 0.9434581398963928]","[0.5217253565788269, 0.8044118285179138]","[0.5442029237747192, 0.6531683206558228]",166.90653852194657,101.20840916608647
"[0.5114649534225464, 0.9900152683258057]","[0.5329740643501282, 0.9435752034187317]","[0.5181794762611389, 0.8045627474784851]","[0.5450426340103149, 0.6588640213012695]",163.47851412671918,103.81131259614521
"[0.5117278695106506, 0.9897498488426208]","[0.5329898595809937, 0.9433193206787109]","[0.5143986940383911, 0.8049537539482117]","[0.545247495174408, 0.6653354167938232]",159.8880415591333,106.41503863842458
"[0.5119953751564026, 0.9894508719444275]","[0.5331796407699585, 0.9422422647476196]","[0.5118069648742676, 0.8053978085517883]","[0.5457335114479065, 0.6715115904808044]",156.90377595351606,108.66828359582416
"[0.5119012594223022, 0.9894179701805115]","[0.5332586765289307, 0.9418579936027527]","[0.5082709789276123, 0.8100016117095947]","[0.5458691120147705, 0.6776493787765503]",153.41071018887789,110.74510448733525
"[0.511906087398529, 0.9896852374076843]","[0.5333588123321533, 0.9418267011642456]","[0.5060879588127136, 0.8138429522514343]","[0.5459464192390442, 0.6843670010566711]",150.8605811587104,112.31615650241618
"[0.5119075775146484, 0.9905440211296082]","[0.5333608388900757, 0.9418343305587769]","[0.5036488175392151, 0.8176916837692261]","[0.5459566712379456, 0.6907034516334534]",148.11395516223837,113.95165878042435
"[0.5118356347084045, 0.9908839464187622]","[0.5333632826805115, 0.9419500231742859]","[0.5021567344665527, 0.8217498660087585]","[0.5459941029548645, 0.6980865001678467]",145.9272137485278,115.29788658469235
"[0.5118030309677124, 0.9911156892776489]","[0.5334124565124512, 0.9423657059669495]","[0.500686764717102, 0.8258969783782959]","[0.5459643602371216, 0.7041651010513306]",143.90311209546,116.3780556117986
"[0.5117064118385315, 0.9912100434303284]","[0.5334075093269348, 0.9426772594451904]","[0.49986037611961365, 0.8283060193061829]","[0.545921266078949, 0.7111057043075562]",142.1973215349763,117.65513485712651
"[0.5113992691040039, 0.9906439185142517]","[0.5333733558654785, 0.9426464438438416]","[0.49915996193885803, 0.8297573924064636]","[0.5458401441574097, 0.7185667753219604]",140.36576880183517,119.23842895185498
"[0.5113512873649597, 0.990402340888977]","[0.5330648422241211, 0.9425781965255737]","[0.4985836446285248, 0.8307106494903564]","[0.5453997850418091, 0.7273957133293152]",138.49182257621663,121.13981746508463
"[0.511436939239502, 0.9902980923652649]","[0.5327528119087219, 0.9421272873878479]","[0.49773722887039185, 0.8339550495147705]","[0.5448037385940552, 0.7352631688117981]",136.56648202516433,122.45111467289875
"[0.5117536783218384, 0.9896203875541687]","[0.5327135324478149, 0.9418501257896423]","[0.4967166781425476, 0.8364346027374268]","[0.5441586375236511, 0.7440256476402283]",133.97063113510472,124.39249138594957
"[0.5119062662124634, 0.9896181225776672]","[0.5327161550521851, 0.9417623281478882]","[0.4958608150482178, 0.8398129343986511]","[0.5435937643051147, 0.7515256404876709]",131.7266760728991,125.78681820189324
"[0.5123860836029053, 0.9896377325057983]","[0.5327014327049255, 0.941243052482605]","[0.49484437704086304, 0.8416773080825806]","[0.5426591634750366, 0.7594296932220459]",129.01046193062152,127.7805354217446
"[0.5124267339706421, 0.9898519515991211]","[0.5325030088424683, 0.9412729740142822]","[0.49421945214271545, 0.8409727811813354]","[0.5418416261672974, 0.7680568695068359]",125.95966695281383,131.04982016826804
"[0.5124994516372681, 0.9899648427963257]","[0.5325036644935608, 0.9415577054023743]","[0.49286776781082153, 0.841292142868042]","[0.5418963432312012, 0.7735459804534912]",122.53702264729517,133.97799017762222
"[0.512533962726593, 0.9902938008308411]","[0.5324410200119019, 0.9420997500419617]","[0.4919237196445465, 0.8412213921546936]","[0.5419374704360962, 0.7816269993782043]",118.11279959830989,138.21379254696998
"[0.5125760436058044, 0.9902414679527283]","[0.5322957038879395, 0.9421702027320862]","[0.49180668592453003, 0.8405729532241821]","[0.5421188473701477, 0.7886504530906677]",114.17390861132685,142.25994222176155
"[0.5132451057434082, 0.9902278184890747]","[0.5322045087814331, 0.9423364400863647]","[0.49155193567276, 0.8403467535972595]","[0.5423550605773926, 0.7955592274665833]",109.66710179432381,146.52762185837105
"[0.5133934617042542, 0.9903085231781006]","[0.5321862101554871, 0.9423241019248962]","[0.4906798005104065, 0.840305745601654]","[0.5442888140678406, 0.7990897297859192]",105.41496126766933,150.03140499514632
"[0.5134316682815552, 0.990858256816864]","[0.5321829319000244, 0.9423063397407532]","[0.48907190561294556, 0.8405393958091736]","[0.5454736948013306, 0.801675021648407]",101.61054874391986,152.67021072271703
"[0.5138299465179443, 0.991223931312561]","[0.5321820378303528, 0.9423567056655884]","[0.4887402057647705, 0.8404445648193359]","[0.5458757281303406, 0.8034222722053528]",99.85518472679605,154.08117645075654
"[0.5138314962387085, 0.9913880825042725]","[0.5321304202079773, 0.9424272775650024]","[0.48873791098594666, 0.8403159379959106]","[0.546489417552948, 0.8042155504226685]",98.98624078793858,154.88169044552222
"[0.5139336585998535, 0.9916890263557434]","[0.5320152044296265, 0.9427955150604248]","[0.4888267517089844, 0.840704619884491]","[0.5468465089797974, 0.8026732206344604]",100.3141921521085,153.82044411147706
"[0.5139326453208923, 0.9917319416999817]","[0.5319902896881104, 0.9431856274604797]","[0.48900336027145386, 0.8406193256378174]","[0.5470197796821594, 0.8009106516838074]",101.6500232887576,152.8272593365284
"[0.5139075517654419, 0.9917618632316589]","[0.5319833755493164, 0.943310022354126]","[0.4891746938228607, 0.8405871987342834]","[0.5470199584960938, 0.7988077998161316]",103.215694466298,151.5557714363342
"[0.5138567686080933, 0.9917649626731873]","[0.5319845080375671, 0.9433333277702332]","[0.48955488204956055, 0.8407841920852661]","[0.5469918251037598, 0.7973676919937134]",104.60829233300672,150.45006344145563
"[0.5137939453125, 0.99174964427948]","[0.5319883823394775, 0.9433348774909973]","[0.4901813566684723, 0.8415722250938416]","[0.5464696288108826, 0.7948201894760132]",107.37814879710612,148.07970938135378
"[0.5137057900428772, 0.9916867017745972]","[0.5319762825965881, 0.9432889223098755]","[0.49066558480262756, 0.8429068326950073]","[0.5455232262611389, 0.7865998148918152]",113.37812722574995,142.4103653775665
"[0.5136998891830444, 0.9914445281028748]","[0.5319206714630127, 0.9426200985908508]","[0.4912799894809723, 0.8439725637435913]","[0.5447670221328735, 0.7767986059188843]",119.08094686354647,136.71314390731786
"[0.5140582323074341, 0.9918245077133179]","[0.5320349335670471, 0.9421615600585938]","[0.49231988191604614, 0.8444114923477173]","[0.5438995361328125, 0.7673309445381165]",124.09941730916577,131.74000800250198
"[0.5140270590782166, 0.9918049573898315]","[0.5320267677307129, 0.9418002367019653]","[0.49311718344688416, 0.8442395925521851]","[0.5436103940010071, 0.7595593929290771]",127.44984180436037,128.48615960466938
"[0.5137389302253723, 0.991812527179718]","[0.5319769978523254, 0.9416559934616089]","[0.4939866065979004, 0.8422508239746094]","[0.5434409379959106, 0.7503188848495483]",130.80647306506802,125.6503632610339
"[0.5135464072227478, 0.991847038269043]","[0.5319751501083374, 0.9416602253913879]","[0.49500513076782227, 0.839358925819397]","[0.5432785749435425, 0.7414768934249878]",133.8793861112609,123.32784415317988
"[0.5131135582923889, 0.9918416738510132]","[0.5320694446563721, 0.9416590332984924]","[0.49640169739723206, 0.8375729918479919]","[0.5432232618331909, 0.7313764095306396]",137.2922107481934,120.44957914310743
"[0.5131229162216187, 0.9918272495269775]","[0.532134473323822, 0.9413162469863892]","[0.4979802966117859, 0.8337212204933167]","[0.5430158376693726, 0.7205873727798462]",140.6826902319287,117.95775904161586
"[0.5141991376876831, 0.9918258786201477]","[0.532594621181488, 0.9411981701850891]","[0.5007038116455078, 0.830995500087738]","[0.5428335070610046, 0.7121182084083557]",144.34629275379248,115.29207672784642
"[0.5143597722053528, 0.9914505481719971]","[0.5327534079551697, 0.9409062266349792]","[0.5017912983894348, 0.8263237476348877]","[0.5427922606468201, 0.7034066915512085]",146.43189782297864,113.9773358073151
"[0.5143649578094482, 0.9906947612762451]","[0.5328814387321472, 0.9406903982162476]","[0.5034286379814148, 0.8217112421989441]","[0.542793333530426, 0.693747878074646]",148.99697992243273,112.30178620056218
"[0.5142311453819275, 0.9905725717544556]","[0.5329477787017822, 0.9407110810279846]","[0.5049935579299927, 0.8174355626106262]","[0.5428081750869751, 0.6856240630149841]",151.2162133438354,110.93245582615853
"[0.5141063928604126, 0.9904460906982422]","[0.5329561233520508, 0.9409659504890442]","[0.5079395174980164, 0.8121557235717773]","[0.5430468320846558, 0.6790464520454407]",154.23406052369705,109.37494301397098
"[0.5142860412597656, 0.9902152419090271]","[0.5333275198936462, 0.9418936967849731]","[0.5111179947853088, 0.8064343333244324]","[0.5432856678962708, 0.67164146900177]",157.2664791259934,107.65073877510721
"[0.5136354565620422, 0.9904065728187561]","[0.5333255529403687, 0.942441999912262]","[0.5137696862220764, 0.8067443370819092]","[0.5434314012527466, 0.6675346493721008]",159.77110107718906,105.85965061757264
"[0.5135622620582581, 0.9903647303581238]","[0.5334017872810364, 0.9422776699066162]","[0.5168449282646179, 0.8020839691162109]","[0.5437233448028564, 0.660893976688385]",162.4861171576392,104.24245111362163
"[0.5134194493293762, 0.9903743863105774]","[0.5334356427192688, 0.9422495365142822]","[0.5184108018875122, 0.8012409210205078]","[0.5440016984939575, 0.6552409529685974]",163.97611210902022,103.15431761365039
"[0.5132771134376526, 0.9903807044029236]","[0.5334433317184448, 0.9420592188835144]","[0.5191429853439331, 0.8021660447120667]","[0.5441417694091797, 0.6530500650405884]",164.64636755295342,102.60012501176594
"[0.5131450295448303, 0.9903548359870911]","[0.5334286093711853, 0.941513180732727]","[0.5197158455848694, 0.8035055994987488]","[0.5440971255302429, 0.6517064571380615]",165.20092620882156,102.08753421074728
"[0.5131213068962097, 0.9904211759567261]","[0.5334312915802002, 0.9414684772491455]","[0.5211706161499023, 0.8042945265769958]","[0.5440053343772888, 0.6495219469070435]",166.49973238279424,101.1289134766666
"[0.5130820870399475, 0.9903485178947449]","[0.5334047079086304, 0.9411303997039795]","[0.5222168564796448, 0.8046780824661255]","[0.5439135432243347, 0.6478771567344666]",167.43470646527925,100.45321362147197
"[0.5128734707832336, 0.9903500080108643]","[0.5333744287490845, 0.9413347244262695]","[0.5245504975318909, 0.8048020601272583]","[0.5437496900558472, 0.6466056108474731]",169.38244447405071,99.19177300894195
"[0.5126766562461853, 0.9900981783866882]","[0.5333677530288696, 0.9415062665939331]","[0.5264286994934082, 0.8041236996650696]","[0.5437057614326477, 0.6451173424720764]",170.90727929810157,98.24338552440935
"[0.5119628310203552, 0.9900586605072021]","[0.5333583950996399, 0.9419002532958984]","[0.5276343822479248, 0.8037449717521667]","[0.5435794591903687, 0.6440010666847229]",171.92731036048994,97.58086916021679
"[0.5119568109512329, 0.9900535345077515]","[0.5333353281021118, 0.9420509934425354]","[0.5285825133323669, 0.803513765335083]","[0.543578028678894, 0.6443980932235718]",172.65130055720775,97.16208550481119
"[0.5118457078933716, 0.9899278283119202]","[0.5333198308944702, 0.9420506358146667]","[0.5288717746734619, 0.8028777241706848]","[0.5435911417007446, 0.6440631747245789]",172.87421086373826,97.04472376068601
"[0.5117863416671753, 0.9899272918701172]","[0.5333178043365479, 0.9420512318611145]","[0.5297715663909912, 0.8023586869239807]","[0.5436004996299744, 0.6439692974090576]",173.55597543330236,96.640083499875
"[0.5117315053939819, 0.9899266362190247]","[0.5333143472671509, 0.9420551061630249]","[0.530471682548523, 0.8022331595420837]","[0.5436948537826538, 0.6440443396568298]",174.0569963853883,96.35963981814145
"[0.5117166638374329, 0.9900662899017334]","[0.5333054065704346, 0.9422938227653503]","[0.5305142402648926, 0.8023157715797424]","[0.5436974167823792, 0.6446257829666138]",174.0787511669908,96.3604547846739
"[0.5117289423942566, 0.9900673627853394]","[0.5332843661308289, 0.9424054026603699]","[0.5307234525680542, 0.8023595213890076]","[0.5437260866165161, 0.645038366317749]",174.2276199118591,96.28863987102717
"[0.5118352174758911, 0.9901841282844543]","[0.5332789421081543, 0.9425646066665649]","[0.5308822393417358, 0.8022120594978333]","[0.5437706708908081, 0.6453714370727539]",174.32395005885635,96.2527916961072
"[0.5119066834449768, 0.9902343153953552]","[0.5332484245300293, 0.9427967667579651]","[0.5310706496238708, 0.801824688911438]","[0.5438332557678223, 0.6455922722816467]",174.444834586348,96.21614203264933
"[0.5119221210479736, 0.9902303218841553]","[0.5332261919975281, 0.9427844285964966]","[0.531201958656311, 0.8013673424720764]","[0.5438462495803833, 0.645624041557312]",174.53845094040398,96.17815349636732
"[0.5119859576225281, 0.990274965763092]","[0.5332214832305908, 0.9429267048835754]","[0.5313565731048584, 0.8014023303985596]","[0.5439261794090271, 0.6457499265670776]",174.628175603902,96.14550072224603
"[0.5120517015457153, 0.9902761578559875]","[0.533217191696167, 0.9429675340652466]","[0.5314079523086548, 0.8012310266494751]","[0.5439409017562866, 0.6458030343055725]",174.65859431404516,96.13649501045819
"[0.5122148990631104, 0.9902904629707336]","[0.5332164168357849, 0.9430142045021057]","[0.5315576195716858, 0.8012532591819763]","[0.5439556837081909, 0.6458539366722107]",174.76808317863834,96.07205878825562
"[0.5122262835502625, 0.990402340888977]","[0.5332130193710327, 0.9431378841400146]","[0.5317357778549194, 0.8014352917671204]","[0.5439407229423523, 0.6459062695503235]",174.91569735835068,95.97321808729723
"[0.5122287273406982, 0.990422785282135]","[0.5331978797912598, 0.9431525468826294]","[0.5319296717643738, 0.8014912009239197]","[0.5439464449882507, 0.645930290222168]",175.06986580538907,95.8805783419715
"[0.5123153924942017, 0.9904829859733582]","[0.5331952571868896, 0.943228006362915]","[0.5319226384162903, 0.8014954328536987]","[0.543939471244812, 0.6459340453147888]",175.06833231061546,95.88058940663083
"[0.5123410820960999, 0.9904898405075073]","[0.5331872701644897, 0.9432805776596069]","[0.5319238305091858, 0.8015075922012329]","[0.5439229607582092, 0.6459510922431946]",175.0785317601396,95.87217021014419
"[0.5123769640922546, 0.9904736280441284]","[0.5331816673278809, 0.9432860016822815]","[0.5319965481758118, 0.8015208840370178]","[0.5439249277114868, 0.6459694504737854]",175.13591902374992,95.83797467459867
"[0.5124048590660095, 0.9904747009277344]","[0.5331782102584839, 0.9433075189590454]","[0.5321143865585327, 0.8015264272689819]","[0.5439251661300659, 0.6458901762962341]",175.2304103723436,95.77768168735786
"[0.512371838092804, 0.9905713200569153]","[0.5331712365150452, 0.9434797763824463]","[0.5321396589279175, 0.8016128540039062]","[0.5438820719718933, 0.6459007859230042]",175.27081099154594,95.74168365486803
"[0.512374222278595, 0.9905545115470886]","[0.5331484079360962, 0.9434957504272461]","[0.532146692276001, 0.8016204237937927]","[0.5438810586929321, 0.6458971500396729]",175.28614772137635,95.73736523079376
"[0.5123767256736755, 0.9905818104743958]","[0.5331454277038574, 0.9435311555862427]","[0.5322063565254211, 0.8015031814575195]","[0.54388028383255, 0.6458466649055481]",175.33213366762294,95.71044180256216
